average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,is_aperiodic,is_attracting_component,is_semiconnected,is_strongly_connected,node_connectivity,number_attracting_components,number_of_edges,number_strongly_connected_components,overall_reciprocity,reciprocity,s_metric,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
5.836923076923077,-0.14079166387386854,-0.14079166387386977,0.28,3,0.0,0.0,True,True,True,True,3,1,182,1,0.26373626373626374,0.26373626373626374,39136.0,404.4,428.0,7251.0,136.79
6.003076923076923,-0.07556754784348374,-0.07556754784348295,0.2969230769230769,2,0.0,0.0,True,True,True,True,2,1,193,1,0.29015544041450775,0.29015544041450775,46905.0,417.11,432.0,7443.0,131.25
5.776923076923077,0.02055962009858711,0.02055962009858609,0.28,2,0.0,0.0,True,True,True,True,2,1,182,1,0.2857142857142857,0.2857142857142857,37926.0,398.82,436.0,7980.0,139.71
5.727692307692307,-0.03492179444221289,-0.03492179444221374,0.2846153846153846,1,0.0,0.0,True,True,True,True,3,1,185,1,0.2918918918918919,0.2918918918918919,40930.0,423.97,438.0,7386.0,128.79
6.304615384615385,-0.06136716048356464,-0.061367160483567794,0.3046153846153846,3,0.0,0.0,True,True,True,True,3,1,198,1,0.32323232323232326,0.32323232323232326,50555.0,430.86,480.0,8376.0,143.25
6.067692307692307,-0.11190622548194229,-0.11190622548194373,0.2953846153846154,2,0.0,0.0,True,True,True,True,2,1,192,1,0.2916666666666667,0.2916666666666667,45862.0,406.37,438.0,6930.0,115.32
6.2615384615384615,-0.10560984386828738,-0.10560984386828942,0.2969230769230769,3,0.0,0.0,True,True,True,True,3,1,193,1,0.3316062176165803,0.3316062176165803,46420.0,411.18,442.0,7572.0,141.75
6.229230769230769,-0.09533295889493779,-0.0953329588949378,0.2923076923076923,4,0.0,0.0,True,True,True,True,4,1,190,1,0.23157894736842105,0.23157894736842105,43475.0,418.94,450.0,8019.0,144.39
5.841538461538462,-0.017728882081811514,-0.017728882081813627,0.28,3,0.0,0.0,True,True,True,True,3,1,182,1,0.2857142857142857,0.2857142857142857,37925.0,400.77,440.0,7608.0,128.68
5.9338461538461535,-0.014372987687815631,-0.014372987687814306,0.2923076923076923,2,0.0,0.0,True,True,True,True,2,1,190,1,0.2631578947368421,0.2631578947368421,45013.0,416.93,458.0,7563.0,135.96
