average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,is_aperiodic,is_attracting_component,is_semiconnected,is_strongly_connected,node_connectivity,number_attracting_components,number_of_edges,number_strongly_connected_components,overall_reciprocity,reciprocity,s_metric,avg_transceivers,max_transceivers,sum_slots,avg_max_slot,set_id,n_requests
2.576923076923077,0.0106912865569791,0.0106912865569786,0.1446153846153846,0,0.0638297872340425,0.04,False,False,True,False,0,1,94,2,0.1276595744680851,0.1276595744680851,5873.0,194.76,202.0,3105.0,56.39,19,100
2.378461538461538,-0.1545000218251909,-0.1545000218251902,0.1384615384615384,1,0.0,0.0,True,True,True,True,1,1,90,1,0.1111111111111111,0.1111111111111111,4958.0,186.99,194.0,3225.0,50.89,20,100
2.766153846153846,-0.022250171345576,-0.0222501713455766,0.1492307692307692,1,0.0,0.0,True,True,True,True,2,1,97,1,0.1649484536082474,0.1649484536082474,6262.0,201.71,212.0,3306.0,60.54,21,100
2.5815384615384613,-0.0009033606712278,-0.0009033606712277,0.1369230769230769,0,0.0898876404494382,0.0784,True,False,True,False,0,1,89,3,0.0674157303370786,0.0674157303370786,4859.0,187.87,200.0,3168.0,51.86,22,100
2.493846153846154,-0.0287855422615342,-0.0287855422615351,0.1492307692307692,0,0.0721649484536082,0.0784,False,False,True,False,1,1,97,3,0.1855670103092783,0.1855670103092783,6941.0,200.02,208.0,3795.0,64.18,23,100
2.312307692307692,0.0271341365167082,0.0271341365167088,0.143076923076923,0,0.0860215053763441,0.04,False,False,True,False,0,1,93,2,0.1505376344086021,0.1505376344086021,5539.0,196.08,204.0,3531.0,66.04,24,100
2.4661538461538464,-0.093730693457428,-0.0937306934574281,0.143076923076923,0,0.043010752688172,0.04,True,False,True,False,0,1,93,2,0.1720430107526881,0.1720430107526881,5676.0,192.32,194.0,3282.0,54.93,25,100
2.5323076923076924,0.0216743039519787,0.0216743039519789,0.1476923076923077,0,0.0208333333333333,0.04,True,False,True,False,0,1,96,2,0.1875,0.1875,6643.0,196.4,202.0,3459.0,60.79,26,100
2.4815384615384617,0.0760506209628771,0.0760506209628777,0.14,0,0.0549450549450549,0.0784,False,False,True,False,2,1,91,3,0.1978021978021978,0.1978021978021978,5618.0,187.31,194.0,3483.0,59.36,27,100
2.392307692307692,-0.0213415848668335,-0.0213415848668355,0.1384615384615384,0,0.0777777777777777,0.08,True,False,False,False,0,2,90,3,0.1111111111111111,0.1111111111111111,5360.0,187.56,198.0,3591.0,63.5,28,100
2.383076923076923,-0.2420483131239447,-0.242048313123944,0.1415384615384615,0,0.1521739130434782,0.0368,False,False,False,False,0,1,92,4,0.108695652173913,0.108695652173913,5164.0,194.42,206.0,3381.0,57.04,29,100
2.669230769230769,-0.118477759566816,-0.1184777595668163,0.1446153846153846,0,0.0,0.0384,False,False,False,False,0,2,94,2,0.1489361702127659,0.1489361702127659,6167.0,190.7,196.0,3549.0,62.36,30,100
2.5738461538461537,-0.0991845398483144,-0.0991845398483142,0.143076923076923,0,0.032258064516129,0.04,True,False,True,False,0,1,93,2,0.086021505376344,0.086021505376344,5672.0,196.82,204.0,3351.0,55.0,31,100
2.243076923076923,-0.0057403049193191,-0.0057403049193191,0.123076923076923,1,0.0,0.0,True,True,True,True,1,1,80,1,0.05,0.05,3509.0,174.22,192.0,3315.0,52.68,32,100
2.6415384615384614,0.0438822121303671,0.0438822121303665,0.14,1,0.0,0.0,True,True,True,True,1,1,91,1,0.0659340659340659,0.0659340659340659,5260.0,189.99,200.0,3486.0,59.75,33,100
2.356923076923077,-0.1534760913463058,-0.1534760913463057,0.1415384615384615,0,0.0543478260869565,0.04,True,False,True,False,1,1,92,2,0.1956521739130435,0.1956521739130435,6447.0,190.4,198.0,3570.0,61.21,34,100
2.6569230769230767,0.0269802860826612,0.0269802860826604,0.1492307692307692,0,0.0103092783505154,0.04,True,False,True,False,0,1,97,2,0.1855670103092783,0.1855670103092783,6965.0,196.98,202.0,3396.0,52.75,35,100
2.543076923076923,-0.1218850668885036,-0.1218850668885046,0.14,1,0.0,0.0,True,True,True,True,1,1,91,1,0.3076923076923077,0.3076923076923077,5662.0,188.76,196.0,3393.0,61.21,36,100
2.5938461538461537,-0.0525313178216539,-0.0525313178216539,0.1461538461538461,1,0.0,0.0,True,True,True,True,1,1,95,1,0.2105263157894736,0.2105263157894736,6245.0,193.44,200.0,3666.0,63.29,37,100
2.149230769230769,0.0472351131380115,0.0472351131380112,0.14,0,0.0659340659340659,0.04,True,False,True,False,1,1,91,2,0.1098901098901098,0.1098901098901098,5729.0,190.54,204.0,2994.0,54.25,38,100
2.3430769230769237,-0.1484175176655554,-0.1484175176655548,0.1338461538461538,0,0.0344827586206896,0.04,True,False,True,False,0,1,87,2,0.160919540229885,0.160919540229885,4640.0,185.48,202.0,3501.0,60.36,39,100
2.6353846153846154,0.0211438313942437,0.0211438313942441,0.143076923076923,1,0.0,0.0,True,True,True,True,1,1,93,1,0.086021505376344,0.086021505376344,5859.0,199.0,214.0,4194.0,70.61,40,100
2.333846153846154,0.0747141645079059,0.0747141645079061,0.1415384615384615,0,0.0326086956521739,0.04,False,False,True,False,1,1,92,2,0.1304347826086956,0.1304347826086956,5538.0,193.25,208.0,3429.0,57.21,41,100
2.527692307692308,0.0419544852289986,0.0419544852289983,0.1476923076923077,0,0.0729166666666666,0.0784,False,False,True,False,2,1,96,3,0.1458333333333333,0.1458333333333333,6740.0,194.27,200.0,3369.0,58.61,42,100
2.5015384615384617,-0.0746706510450321,-0.0746706510450311,0.1415384615384615,0,0.0217391304347825,0.04,False,False,True,False,1,1,92,2,0.1739130434782608,0.1739130434782608,6048.0,191.83,198.0,3234.0,53.25,43,100
2.4723076923076923,0.0241199991313719,0.0241199991313728,0.1461538461538461,0,0.1052631578947368,0.0368,False,False,False,False,0,1,95,4,0.1894736842105263,0.1894736842105263,6127.0,194.51,200.0,3534.0,57.11,44,100
2.547692307692308,0.0526731164365862,0.0526731164365865,0.143076923076923,0,0.043010752688172,0.04,False,False,True,False,0,1,93,2,0.1935483870967742,0.1935483870967742,5902.0,195.71,204.0,3339.0,51.43,45,100
2.536923076923077,0.1105134846014608,0.1105134846014614,0.1461538461538461,0,0.1052631578947368,0.0784,False,False,True,False,0,1,95,3,0.1263157894736842,0.1263157894736842,6109.0,194.56,200.0,3606.0,64.54,46,100
2.3,-0.1506815026429498,-0.1506815026429494,0.14,1,0.0,0.0,True,True,True,True,1,1,91,1,0.1318681318681318,0.1318681318681318,5751.0,186.71,194.0,3288.0,55.21,47,100
2.566153846153846,-0.073056478724467,-0.073056478724468,0.1446153846153846,1,0.0,0.0,True,True,True,True,1,1,94,1,0.2127659574468085,0.2127659574468085,6206.0,196.46,208.0,3585.0,60.54,48,100
2.427692307692308,-0.0449178997561409,-0.0449178997561418,0.1369230769230769,0,0.0112359550561798,0.04,True,False,True,False,0,1,89,2,0.0674157303370786,0.0674157303370786,5110.0,189.54,202.0,3483.0,62.5,49,100
2.903076923076923,-0.0299629971447557,-0.0299629971447555,0.1461538461538461,1,0.0,0.0,True,True,True,True,2,1,95,1,0.231578947368421,0.231578947368421,5809.0,195.23,206.0,3795.0,69.32,50,100
2.4492307692307693,0.017729711186472,0.0177297111864708,0.1446153846153846,0,0.0212765957446808,0.04,True,False,True,False,0,1,94,2,0.1276595744680851,0.1276595744680851,6408.0,196.83,206.0,3489.0,55.61,51,100
2.6369230769230767,-0.1085246867781998,-0.1085246867782013,0.1446153846153846,0,0.0425531914893616,0.04,False,False,True,False,0,1,94,2,0.0638297872340425,0.0638297872340425,5911.0,192.28,196.0,3189.0,52.86,52,100
2.626153846153846,-0.0298679431246797,-0.0298679431246799,0.1415384615384615,1,0.0,0.0,True,True,True,True,1,1,92,1,0.2608695652173913,0.2608695652173913,5978.0,191.44,202.0,3549.0,56.18,53,100
2.3846153846153846,-0.1858148401221179,-0.1858148401221186,0.1446153846153846,0,0.0212765957446808,0.04,True,False,True,False,0,1,94,2,0.2553191489361702,0.2553191489361702,6875.0,191.47,196.0,3369.0,54.86,54,100
2.5492307692307694,-0.0663978209057977,-0.0663978209057979,0.1353846153846153,1,0.0,0.0,True,True,True,True,1,1,88,1,0.2045454545454545,0.2045454545454545,4706.0,186.18,200.0,3228.0,57.36,55,100
2.306153846153846,-0.105489803294224,-0.1054898032942237,0.143076923076923,0,0.032258064516129,0.04,True,False,True,False,1,1,93,2,0.2580645161290322,0.2580645161290322,6783.0,191.98,200.0,3399.0,61.89,56,100
2.4015384615384616,-0.055245543551632,-0.0552455435516328,0.14,0,0.0769230769230768,0.0768,False,False,True,False,0,1,91,2,0.1758241758241758,0.1758241758241758,5259.0,191.48,202.0,3480.0,60.79,57,100
2.6723076923076925,-0.1719686043106915,-0.1719686043106905,0.1476923076923077,1,0.0,0.0,True,True,True,True,1,1,96,1,0.125,0.125,6268.0,197.75,204.0,3780.0,65.46,58,100
2.576923076923077,0.0106912865569791,0.0106912865569786,0.1446153846153846,0,0.0638297872340425,0.04,False,False,True,False,0,1,94,2,0.1276595744680851,0.1276595744680851,5873.0,195.16,202.0,3141.0,56.21,59,100
2.378461538461538,-0.1545000218251909,-0.1545000218251902,0.1384615384615384,1,0.0,0.0,True,True,True,True,1,1,90,1,0.1111111111111111,0.1111111111111111,4958.0,186.15,192.0,3195.0,49.11,60,100
2.766153846153846,-0.022250171345576,-0.0222501713455766,0.1492307692307692,1,0.0,0.0,True,True,True,True,2,1,97,1,0.1649484536082474,0.1649484536082474,6262.0,201.78,212.0,3300.0,56.61,61,100
2.5815384615384613,-0.0009033606712278,-0.0009033606712277,0.1369230769230769,0,0.0898876404494382,0.0784,True,False,True,False,0,1,89,3,0.0674157303370786,0.0674157303370786,4859.0,187.93,200.0,3267.0,55.96,62,100
2.493846153846154,-0.0287855422615342,-0.0287855422615351,0.1492307692307692,0,0.0721649484536082,0.0784,False,False,True,False,1,1,97,3,0.1855670103092783,0.1855670103092783,6941.0,200.07,208.0,3795.0,63.0,63,100
2.312307692307692,0.0271341365167082,0.0271341365167088,0.143076923076923,0,0.0860215053763441,0.04,False,False,True,False,0,1,93,2,0.1505376344086021,0.1505376344086021,5539.0,196.14,204.0,3522.0,60.71,64,100
2.4661538461538464,-0.093730693457428,-0.0937306934574281,0.143076923076923,0,0.043010752688172,0.04,True,False,True,False,0,1,93,2,0.1720430107526881,0.1720430107526881,5676.0,192.17,196.0,3273.0,54.86,65,100
2.5323076923076924,0.0216743039519787,0.0216743039519789,0.1476923076923077,0,0.0208333333333333,0.04,True,False,True,False,0,1,96,2,0.1875,0.1875,6643.0,196.43,202.0,3447.0,58.57,66,100
2.4815384615384617,0.0760506209628771,0.0760506209628777,0.14,0,0.0549450549450549,0.0784,False,False,True,False,2,1,91,3,0.1978021978021978,0.1978021978021978,5618.0,187.34,194.0,3354.0,58.0,67,100
2.392307692307692,-0.0213415848668335,-0.0213415848668355,0.1384615384615384,0,0.0777777777777777,0.08,True,False,False,False,0,2,90,3,0.1111111111111111,0.1111111111111111,5360.0,187.07,196.0,3489.0,61.79,68,100
2.383076923076923,-0.2420483131239447,-0.242048313123944,0.1415384615384615,0,0.1521739130434782,0.0368,False,False,False,False,0,1,92,4,0.108695652173913,0.108695652173913,5164.0,191.21,198.0,3246.0,53.0,69,100
2.6353846153846154,0.0211438313942437,0.0211438313942441,0.143076923076923,1,0.0,0.0,True,True,True,True,1,1,93,1,0.086021505376344,0.086021505376344,5859.0,199.4,216.0,4197.0,71.89,70,100
2.333846153846154,0.0747141645079059,0.0747141645079061,0.1415384615384615,0,0.0326086956521739,0.04,False,False,True,False,1,1,92,2,0.1304347826086956,0.1304347826086956,5538.0,192.4,206.0,3486.0,57.07,71,100
2.527692307692308,0.0419544852289986,0.0419544852289983,0.1476923076923077,0,0.0729166666666666,0.0784,False,False,True,False,2,1,96,3,0.1458333333333333,0.1458333333333333,6740.0,195.36,202.0,3345.0,60.46,72,100
2.5015384615384617,-0.0746706510450321,-0.0746706510450311,0.1415384615384615,0,0.0217391304347825,0.04,False,False,True,False,1,1,92,2,0.1739130434782608,0.1739130434782608,6048.0,192.13,200.0,3351.0,55.18,73,100
2.4723076923076923,0.0241199991313719,0.0241199991313728,0.1461538461538461,0,0.1052631578947368,0.0368,False,False,False,False,0,1,95,4,0.1894736842105263,0.1894736842105263,6127.0,194.07,198.0,3498.0,57.07,74,100
2.547692307692308,0.0526731164365862,0.0526731164365865,0.143076923076923,0,0.043010752688172,0.04,False,False,True,False,0,1,93,2,0.1935483870967742,0.1935483870967742,5902.0,194.59,204.0,3312.0,52.57,75,100
2.536923076923077,0.1105134846014608,0.1105134846014614,0.1461538461538461,0,0.1052631578947368,0.0784,False,False,True,False,0,1,95,3,0.1263157894736842,0.1263157894736842,6109.0,194.6,200.0,3474.0,60.86,76,100
2.3,-0.1506815026429498,-0.1506815026429494,0.14,1,0.0,0.0,True,True,True,True,1,1,91,1,0.1318681318681318,0.1318681318681318,5751.0,184.62,188.0,3162.0,52.39,77,100
2.566153846153846,-0.073056478724467,-0.073056478724468,0.1446153846153846,1,0.0,0.0,True,True,True,True,1,1,94,1,0.2127659574468085,0.2127659574468085,6206.0,194.47,202.0,3516.0,59.54,78,100
2.427692307692308,-0.0449178997561409,-0.0449178997561418,0.1369230769230769,0,0.0112359550561798,0.04,True,False,True,False,0,1,89,2,0.0674157303370786,0.0674157303370786,5110.0,186.63,198.0,3402.0,59.25,79,100
2.903076923076923,-0.0299629971447557,-0.0299629971447555,0.1461538461538461,1,0.0,0.0,True,True,True,True,2,1,95,1,0.231578947368421,0.231578947368421,5809.0,194.85,204.0,3651.0,62.89,80,100
2.4492307692307693,0.017729711186472,0.0177297111864708,0.1446153846153846,0,0.0212765957446808,0.04,True,False,True,False,0,1,94,2,0.1276595744680851,0.1276595744680851,6408.0,196.81,206.0,3471.0,57.11,81,100
2.6369230769230767,-0.1085246867781998,-0.1085246867782013,0.1446153846153846,0,0.0425531914893616,0.04,False,False,True,False,0,1,94,2,0.0638297872340425,0.0638297872340425,5911.0,192.28,196.0,3270.0,56.07,82,100
2.626153846153846,-0.0298679431246797,-0.0298679431246799,0.1415384615384615,1,0.0,0.0,True,True,True,True,1,1,92,1,0.2608695652173913,0.2608695652173913,5978.0,192.14,204.0,3519.0,55.54,83,100
2.3846153846153846,-0.1858148401221179,-0.1858148401221186,0.1446153846153846,0,0.0212765957446808,0.04,True,False,True,False,0,1,94,2,0.2553191489361702,0.2553191489361702,6875.0,191.47,196.0,3378.0,54.64,84,100
2.5492307692307694,-0.0663978209057977,-0.0663978209057979,0.1353846153846153,1,0.0,0.0,True,True,True,True,1,1,88,1,0.2045454545454545,0.2045454545454545,4706.0,186.18,200.0,3219.0,56.71,85,100
2.306153846153846,-0.105489803294224,-0.1054898032942237,0.143076923076923,0,0.032258064516129,0.04,True,False,True,False,1,1,93,2,0.2580645161290322,0.2580645161290322,6783.0,191.11,198.0,3384.0,61.04,86,100
2.4015384615384616,-0.055245543551632,-0.0552455435516328,0.14,0,0.0769230769230768,0.0768,False,False,True,False,0,1,91,2,0.1758241758241758,0.1758241758241758,5259.0,191.44,202.0,3489.0,60.14,87,100
2.6723076923076925,-0.1719686043106915,-0.1719686043106905,0.1476923076923077,1,0.0,0.0,True,True,True,True,1,1,96,1,0.125,0.125,6268.0,196.45,202.0,3717.0,63.61,88,100
2.576923076923077,0.0106912865569791,0.0106912865569786,0.1446153846153846,0,0.0638297872340425,0.04,False,False,True,False,0,1,94,2,0.1276595744680851,0.1276595744680851,5873.0,194.29,200.0,3096.0,56.32,89,100
2.5246153846153847,-0.0565580069620744,-0.0565580069620736,0.1446153846153846,0,0.0638297872340425,0.04,False,False,True,False,0,1,94,2,0.1276595744680851,0.1276595744680851,6073.0,193.25,200.0,3411.0,55.64,90,100
2.787692307692308,-0.0594427916649961,-0.0594427916649943,0.1446153846153846,1,0.0,0.0,True,True,True,True,1,1,94,1,0.1702127659574468,0.1702127659574468,5697.0,193.28,200.0,3555.0,60.39,91,100
2.1784615384615384,-0.025454126258563,-0.0254541262585625,0.1353846153846153,0,0.1136363636363636,0.08,True,False,False,False,1,2,88,3,0.1136363636363636,0.1136363636363636,5066.0,192.31,204.0,3420.0,61.54,92,100
2.6738461538461538,0.0002799004275515,0.0002799004275521,0.1461538461538461,1,0.0,0.0,True,True,True,True,1,1,95,1,0.1684210526315789,0.1684210526315789,6260.0,196.19,204.0,3798.0,67.07,93,100
2.4661538461538464,-0.1136934051604118,-0.11369340516041,0.1369230769230769,1,0.0,0.0,True,True,True,True,1,1,89,1,0.1123595505617977,0.1123595505617977,4751.0,186.54,196.0,3162.0,51.93,94,100
2.4615384615384617,0.0428605200517754,0.0428605200517767,0.1446153846153846,0,0.0531914893617021,0.04,False,False,True,False,0,1,94,2,0.1702127659574468,0.1702127659574468,5895.0,191.99,198.0,3462.0,61.57,95,100
2.726153846153846,-0.1022028424755191,-0.102202842475517,0.1415384615384615,0,0.0217391304347825,0.04,False,False,True,False,1,1,92,2,0.108695652173913,0.108695652173913,5310.0,185.15,188.0,3081.0,52.75,96,100
2.4615384615384617,-0.0448187893111019,-0.0448187893111015,0.1446153846153846,0,0.0638297872340425,0.04,False,False,True,False,0,1,94,2,0.1489361702127659,0.1489361702127659,6041.0,192.98,200.0,3495.0,60.11,97,100
2.5,0.0900406532515071,0.0900406532515071,0.14,1,0.0,0.0,True,True,True,True,1,1,91,1,0.1758241758241758,0.1758241758241758,5304.0,188.15,194.0,3540.0,57.79,98,100
2.3384615384615386,-0.1271536959237784,-0.1271536959237783,0.1369230769230769,0,0.0449438202247191,0.04,False,False,True,False,0,1,89,2,0.1573033707865168,0.1573033707865168,4961.0,192.84,208.0,3615.0,64.25,99,100
3.36,-0.1147371425515548,-0.1147371425515532,0.1753846153846154,1,0.0,0.0,True,True,True,True,1,1,114,1,0.1929824561403508,0.1929824561403508,9970.0,236.78,246.0,4137.0,73.54,0,125
3.3584615384615386,-0.0641809048318649,-0.0641809048318645,0.1815384615384615,1,0.0,0.0,True,True,True,True,2,1,118,1,0.1864406779661017,0.1864406779661017,12077.0,237.28,240.0,4014.0,67.96,1,125
3.315384615384616,-0.0090478889535523,-0.0090478889535535,0.1723076923076923,1,0.0,0.0,True,True,True,True,1,1,112,1,0.2321428571428571,0.2321428571428571,9211.0,236.43,250.0,4407.0,75.96,2,125
3.270769230769231,-0.0279797664892695,-0.0279797664892705,0.1753846153846154,1,0.0,0.0,True,True,True,True,1,1,114,1,0.2105263157894736,0.2105263157894736,10289.0,241.55,244.0,3924.0,62.89,3,125
3.506153846153846,0.0222211497689995,0.0222211497689985,0.1784615384615384,1,0.0,0.0,True,True,True,True,1,1,116,1,0.1551724137931034,0.1551724137931034,10530.0,241.23,258.0,4206.0,69.96,4,125
3.1769230769230767,0.0033491487926296,0.0033491487926305,0.1753846153846154,0,0.043859649122807,0.04,True,False,True,False,1,1,114,2,0.1403508771929824,0.1403508771929824,11160.0,236.27,250.0,3930.0,65.96,5,125
3.4553846153846157,0.0416316730660107,0.0416316730660106,0.1784615384615384,1,0.0,0.0,True,True,True,True,1,1,116,1,0.2068965517241379,0.2068965517241379,10784.0,238.87,248.0,4236.0,74.43,6,125
3.163076923076923,-0.1089921436196517,-0.1089921436196502,0.1661538461538461,1,0.0,0.0,True,True,True,True,1,1,108,1,0.1851851851851851,0.1851851851851851,8665.0,238.09,256.0,4908.0,87.21,7,125
3.4461538461538463,0.1022502745807566,0.1022502745807559,0.1753846153846154,1,0.0,0.0,True,True,True,True,2,1,114,1,0.2456140350877192,0.2456140350877192,10201.0,234.34,240.0,4080.0,68.14,8,125
2.9446153846153846,0.061474680784188,0.0614746807841881,0.1676923076923077,1,0.0,0.0,True,True,True,True,1,1,109,1,0.146788990825688,0.146788990825688,9578.0,235.39,252.0,4266.0,75.86,9,125
3.4461538461538463,0.1022502745807566,0.1022502745807559,0.1753846153846154,1,0.0,0.0,True,True,True,True,2,1,114,1,0.2456140350877192,0.2456140350877192,10201.0,234.89,242.0,4116.0,67.5,10,125
2.9446153846153846,0.061474680784188,0.0614746807841881,0.1676923076923077,1,0.0,0.0,True,True,True,True,1,1,109,1,0.146788990825688,0.146788990825688,9578.0,232.73,246.0,4203.0,73.82,11,125
3.4661538461538464,-0.0577338469913875,-0.0577338469913867,0.18,0,0.0427350427350426,0.04,False,False,True,False,0,1,117,2,0.1025641025641025,0.1025641025641025,10609.0,241.13,248.0,3978.0,69.93,12,125
3.3615384615384616,-0.0371485285711632,-0.037148528571163,0.1769230769230769,1,0.0,0.0,True,True,True,True,1,1,115,1,0.2434782608695652,0.2434782608695652,10772.0,237.85,250.0,4383.0,71.5,13,125
2.99076923076923,-0.1351206427881825,-0.1351206427881812,0.1707692307692307,0,0.036036036036036,0.04,True,False,True,False,0,1,111,2,0.2342342342342342,0.2342342342342342,10132.0,235.53,250.0,4407.0,75.64,14,125
3.1523076923076925,-0.164706397320711,-0.1647063973207103,0.1661538461538461,1,0.0,0.0,True,True,True,True,1,1,108,1,0.2037037037037037,0.2037037037037037,8628.0,225.97,240.0,3915.0,66.36,15,125
3.0123076923076924,-0.1135921086994009,-0.1135921086994009,0.1753846153846154,0,0.0350877192982456,0.04,True,False,True,False,1,1,114,2,0.2456140350877192,0.2456140350877192,11397.0,236.84,248.0,4194.0,76.68,16,125
3.333846153846154,-0.0423089490606593,-0.0423089490606582,0.1769230769230769,1,0.0,0.0,True,True,True,True,1,1,115,1,0.1739130434782608,0.1739130434782608,10522.0,238.0,248.0,4014.0,70.75,17,125
3.3276923076923075,-0.1406960394989462,-0.1406960394989458,0.1769230769230769,1,0.0,0.0,True,True,True,True,1,1,115,1,0.1739130434782608,0.1739130434782608,10424.0,238.06,246.0,4596.0,80.79,18,125
3.256923076923077,0.0177200712306328,0.0177200712306334,0.1692307692307692,1,0.0,0.0,True,True,True,True,1,1,110,1,0.1636363636363636,0.1636363636363636,9005.0,231.16,238.0,3909.0,70.5,19,125
3.0184615384615383,-0.1140865078067894,-0.114086507806789,0.163076923076923,1,0.0,0.0,True,True,True,True,1,1,106,1,0.1509433962264151,0.1509433962264151,8138.0,227.39,244.0,4110.0,68.36,20,125
3.5307692307692307,-0.0860853425006565,-0.0860853425006549,0.18,1,0.0,0.0,True,True,True,True,1,1,117,1,0.1709401709401709,0.1709401709401709,10895.0,245.78,262.0,4203.0,72.36,21,125
3.3415384615384616,-0.0233422540844305,-0.0233422540844311,0.1692307692307692,0,0.0363636363636363,0.04,True,False,True,False,0,1,110,2,0.109090909090909,0.109090909090909,8844.0,232.95,250.0,4092.0,66.46,22,125
3.5323076923076924,-0.1008114829021541,-0.1008114829021534,0.1861538461538461,0,0.024793388429752,0.04,False,False,True,False,2,1,121,2,0.1818181818181818,0.1818181818181818,12087.0,249.5,260.0,4743.0,84.64,23,125
3.1307692307692307,0.0786071174977159,0.0786071174977161,0.1738461538461538,0,0.0707964601769911,0.04,False,False,True,False,0,1,113,2,0.1946902654867256,0.1946902654867256,9640.0,241.31,256.0,4437.0,82.64,24,125
3.3,-0.1652856160088586,-0.1652856160088595,0.1769230769230769,0,0.0434782608695651,0.04,True,False,True,False,0,1,115,2,0.1913043478260869,0.1913043478260869,10140.0,240.52,246.0,4197.0,71.75,25,125
