0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
65407.38673347708,40426.789646984194,67916.776541054,62389.691861015315,30444.79148054499,63383.57264554346,70392.31358751643,51402.017797874956,42420.79238609779,69381.27122560312,34432.646730682194,31439.31280641608,47424.19974497,27452.67549983089,32426.95476129094,43436.93443551063,61388.961151445284,27456.72755948861,29935.214810529396,42424.52798828331,34949.77074119946,69374.7625833044,63390.99134283131,71367.81285546873,48930.12327348331,38926.408768230045,39434.27758376921,50422.82421141199,60907.29323035691,66393.92204790036,33938.43827674242,72387.16253770511,51909.94448506107,38931.81366810792,30456.11742188481,34466.10653350873,62886.89029473998,62904.58431797513,59915.900022865,68376.87528285346,73887.71763921683,43442.99320552641,24971.277094341785,73383.69302537323,64917.80834901829,63397.59677644171,73380.36625124823,24976.891638818113,25957.908741588486,39934.19372110136,29946.323540648067,28950.58038542387,32949.572883953195,35435.65939246409,51912.512248753475,70399.81412174088,52902.28149734519,40438.29771682859,25981.878697851997,62395.72705875196,69900.98996245109,28958.705054659655,57406.828919936,38448.71325893601,61405.148466499384,50914.869946651226,66890.90671694404,50915.7343950972,67882.82346624814,50429.824967811655,40432.077871900074,33454.124032528394,54417.95610631217,59908.34341504535,25460.109284068807,35449.066315507356,38441.307646582245,48922.48850239327,53912.52789041853,66879.74026082535,36939.674082587786,61905.58390190888,72391.92565274527,61911.59103039954,34930.40508159547,36438.74777315458,67881.4491582169,60908.80005884846,27465.316982007396,66893.71605214092,41441.576755821945,39946.71269361752,67389.33766995315,44931.865403838936,53919.68983810201,29442.90196276128,41436.42944633844,40422.10283528566,52925.85132041134,63901.529267822916,25466.080797051487,66887.92961020696,31943.272415754833,34452.961244332386,37927.1779381567,68388.96448419726,55923.7544576792,65378.93971096698,24948.870998082406,65380.52459841342,59900.85852474576,25464.518840447778,59402.96513657298,59923.96772383451,27459.216629176553,47422.489683455045,67406.5214752501,50908.22656333275,39941.690226895815,50933.90107544644,50920.16568403889,41925.26777143621,48907.41788706799,37439.88519705439,39443.93291180889,50420.638514088256,73882.10478172105,50405.07149389232,26462.522172944642,61897.86834007103,62891.46374697973,52406.929037400674,49401.8181157892,27462.58777563391,57913.836725022564,47936.78132378851,64383.80329569282,70868.62853167954,67384.74020577213,69380.78416056682,36939.69401165824,67893.45463594246,60909.810768250245,24967.109850564644,61901.67046180631,54434.519348634276,57403.09076258174,66878.10994940146,66905.28721093308,30451.08888452751,275.04,288.0,4680.0,79.21
60697.62456460209,53696.34191562211,56944.76768027383,38283.594563243976,63480.99513739892,67218.41101976196,23795.327273903895,44817.60202225034,25190.636939019285,36415.078747385895,66280.21965406131,57418.960630827416,63475.55574577368,54136.00623583797,50880.88774568343,42474.825254336305,23795.93193167697,56949.891658779656,37801.60009173496,52746.626551022746,68622.39322497605,23338.786477081132,55553.34798707024,42952.40274776479,67218.06622477874,35482.78104649241,52292.464377291355,28484.014207961052,47592.08949208169,67688.93220008965,53217.008648510615,27539.813811500946,62542.34670997637,38754.19646744781,64896.13199395466,49941.88404932486,35000.71236405993,29403.69437735777,49957.14097728551,30336.624741739386,49946.216297896106,30348.60184384356,65349.24467965409,35949.73852474481,65818.11620804024,53680.076960000326,38762.77499011702,49945.86768484594,37799.89468933974,31268.026739420715,69559.02327294918,47153.946600385054,57874.20697097535,24290.15934518171,30817.939078947104,30348.00123634669,33132.2798033428,52727.5507565609,33599.33021785504,39683.12566261542,25198.45789279761,52757.82813835256,26599.19788797065,31285.4348064627,37809.306114148065,24265.747763298266,51808.05471767648,43861.638195182706,46213.015924232015,42013.277247025166,69553.09558942264,54617.364522039396,36867.28558460251,62549.84431732489,67224.50354624186,57429.35726038002,33605.31681356485,41997.43809377611,58349.33641054801,56953.55435979913,34548.066170614286,41545.75543366383,28477.967227569476,36414.48038128539,23349.786112304526,30794.828926426962,42487.58282236378,58349.35078503655,54610.54643598506,65334.14479319811,28962.62853919849,31285.409265915052,61154.29748098295,33599.469623172954,44348.86935435375,33614.798222139994,30795.8262543148,64885.75145912663,25216.768844155155,59746.61546983039,29399.683159574488,67675.69279503396,42011.62293796061,65354.7090076677,49951.15932202731,37802.82032056886,38262.340095824984,26140.303197255995,33138.27461518429,43882.909481802875,51820.106192846506,32678.445379012104,40593.79735851,29410.241578066125,45757.32095924052,56009.87360794867,59750.06906398799,49006.71597057453,49020.55905324678,42947.43406881983,66283.70562926779,62545.19360231084,26155.055522985826,52274.16341767988,23343.770470022213,62551.97298133782,35002.92376145453,33137.35416768293,51349.91185687986,51335.96162658674,28485.39047347957,34094.42299700412,34077.73434846639,49477.11577253668,39202.15638464905,68151.28066154843,28008.509423300653,47608.40240513299,56006.647104817195,48081.634947718994,57403.70470916271,28024.97422475043,53209.95987840214,63494.17977617492,68167.90142704447,35964.36434976262,25653.78790696007,35018.76857308069,38753.737343623055,28488.012852387266,280.31,286.0,4926.0,82.39
55022.659614809294,58061.65565537319,35958.95658652478,48507.01934306399,23387.593653598407,54571.80954691608,64108.21368345649,61520.45856039203,53275.41401836871,57172.729834727455,24276.219879533302,47652.914734491045,34217.245591741506,47655.358089030124,45478.699150232336,42451.06186146031,59350.64949656858,56754.43227823112,57630.40541402387,36402.65331401629,57622.7129314094,64116.15421505009,61956.82202940769,50268.84939504581,38988.309894140184,25138.632379848452,50671.52250890651,40719.01143205198,35520.319656096304,55881.23057210264,58045.359253450726,60651.498537429514,28577.262994970064,31620.618712585954,35529.04642961498,56753.76461293072,59780.668885793406,35519.646843813534,36814.191735742264,42896.84545039037,35955.46935984201,48526.052954637045,31189.686131046703,29456.831052335525,33348.84533737676,45922.84747849373,23383.84323809937,64554.02211736494,29891.93747301619,58481.132450107325,60203.50970378838,21670.47082595214,48072.939295943084,51549.304255762625,59787.34313964501,52836.50016956553,59350.62833058436,56316.064742029324,51111.822524809424,63683.818316399964,31206.872252806177,58041.41326038302,27293.78593432958,48505.25666670192,62382.433810122435,32042.244182518047,34650.59164705915,51541.23260392492,51117.342209805916,23388.668759248394,61502.19080789206,33350.77216398467,46792.313996324796,62368.330199658834,23393.295736583386,57621.29133794342,23825.244096926293,22097.400988977584,38549.85028218776,55434.491493431065,27294.87874871042,55451.03963509147,45049.54834840637,39424.52826447347,51551.93382682046,63698.08115787492,39868.13421957812,29442.910521480975,60223.522385779805,45914.5657735209,29009.80297273456,42459.44515527786,48517.37455492855,31188.934331106844,37254.8122803592,59767.43563530843,56751.2017447852,44184.41860418759,59799.77911723175,61086.93917912338,56309.69577464414,44613.35708220411,32068.67423709371,55892.106165431454,49388.56504539799,36807.48337890432,29893.848850304676,31188.42913689954,24258.571422767985,32922.427684939,55450.11056167323,23835.1630855087,51127.38243095192,48506.334712731186,34657.3492999329,53719.94300610555,62814.85770912484,64549.78397032489,26853.979038583795,32496.45723539978,47656.19813188055,45479.139612199404,46792.1744962739,29033.69504623268,56319.99743340991,39858.47693572949,24698.272888828033,47225.41510930495,63682.31948842388,55018.95625355963,30757.670227646104,26415.194482387335,33357.20761614618,36822.11629311916,62395.9721001148,53715.32528293193,53275.65881605812,23835.737163504695,23384.075133800714,48082.27652620606,46355.13248737082,52410.233329312556,33350.50562402523,34660.80514350548,48070.57749686278,60655.810952759995,22954.192832987137,60644.183093901636,56291.97090434946,56317.43782021337,276.41,300.0,5397.0,94.79
82858.05605326859,58301.05572975637,30684.30570463663,87151.81475792205,39898.816909066605,59536.512969719115,70596.12261933152,30689.783241000536,80413.90087192939,83488.65699045752,68758.84911915609,36825.83234728282,82260.06090432307,53387.06198019445,71190.86073239693,33156.51739032309,54005.71149441526,43588.46485454925,82255.24316994703,47261.30134725702,38662.828205568294,42959.80031933029,47872.65681728152,82857.00910325976,72436.47490588637,37444.87273607812,47878.44417646526,35595.725746957985,86559.00841283868,64437.877265778756,50943.21870293001,39289.05053528726,45412.37627661562,59546.32216107248,75499.86016385019,34986.4203379559,60771.992097361246,83480.32111996552,82259.7369378481,38662.01793676879,66285.19034960362,47878.90286566144,41739.54956349681,89014.07223845893,77332.89121629352,84695.81987597348,68140.60963842625,53403.22744091989,56482.94787853185,87783.05598717478,91446.66964355309,54004.88600173303,73646.76063445218,83482.42297061744,61387.23030289975,52795.34609142739,61378.27987723601,89618.36358514428,85932.00702484866,75483.13512275473,53404.56081632483,89001.44870825525,58928.08097043512,83471.49358188786,63838.58385471308,38048.01291350936,34381.5908964606,76739.53727226402,49725.46041581484,61365.22189969434,44184.58727114,91465.98143785687,91454.61046851787,52165.8607577879,31321.23235368736,68734.8513215176,47864.761055890514,75505.43409236301,76713.88700147773,81021.61959771771,75505.30361026542,35606.98030147229,44815.92122630814,61389.5639018281,68741.8819829736,72428.25637805497,89613.95001452405,44796.03200067842,30693.455172515547,39893.24920804196,46649.35263516676,74267.33279254958,36835.18324503043,58941.83822169752,82250.62559089938,33774.151001561135,82254.77486890591,75500.71328296786,71195.02778105332,70586.88940871165,82242.94070630649,45425.3550550174,41135.70270488701,76725.46841362448,87773.51863775337,73647.76912140561,61996.04745487815,83476.23765956976,72421.01295880179,80404.64481934457,86550.21065822622,77965.28245428919,55250.54235530093,32537.554023536875,51569.54792289145,84091.00656538167,56470.530729908394,56461.1069772917,47878.53685002179,60154.92836576531,39872.53869968593,76722.38853098276,71805.69300501514,52784.585577900245,38054.34519743679,89618.8682671463,88393.90930517625,73651.68352922024,76727.01664803814,84086.68806372242,82257.39757770779,88383.85885840646,85942.51432093947,63211.61507933673,65066.732713479665,69995.6768076642,71175.53317541491,80424.10069212731,90853.22246013866,36201.80238908298,43587.62061293164,89001.86179165632,31315.535054774846,87767.16579899387,70587.05683947711,61992.24469580337,88994.30704497534,85318.67860192702,49698.35511089295,84098.85711958642,291.0,296.0,4827.0,81.61
51070.53133286915,42315.413964031795,46319.40755156854,51435.82816572481,38678.07690661148,49984.40007372404,48507.61049699287,35021.22140679256,52163.52528008238,44149.36394895506,26260.887297256748,38666.67824897157,18249.138309637907,22615.661127154213,18596.44213387666,48163.168176217194,36473.765512160346,30999.797127373135,19335.802334692293,47427.2441372176,40139.56635005577,22987.382869209083,46685.10472442505,24069.650076682403,20793.946950293983,32827.87111206441,27021.18252557825,33568.557010303455,45595.960866687456,18595.456492336503,49254.9618769192,26995.07776077671,52178.51567469156,38672.10828950461,27353.349190563982,26275.881240771996,32455.24338097179,23693.68547306409,50706.35188952316,22253.10938667415,52174.47195442994,45592.40053379829,18604.60300236797,39389.67630496436,32469.89239774867,52896.71663215032,32466.76403526079,26269.53863432251,32829.71235171647,30638.552307342467,30266.93367866041,22240.676216157946,35021.460048919354,39048.88698933131,19701.455087852166,43056.62495949077,34294.132656397785,27741.30555419933,43779.25102106957,22268.747148843864,30271.69608067657,19693.15058557001,40129.1913693741,33197.67832115348,48894.534165355,50700.15977222943,18608.47134798309,33551.92778915943,26618.229529261404,39772.51593153955,38675.15509340842,45596.452232409065,52182.7113996937,29931.427441647313,33919.23382413688,32117.347022709106,22975.47689289337,44870.42496820216,25535.118053491376,45957.54755476774,44492.20141796786,48886.78504148971,22263.151361649223,34291.91505080281,39399.734855635375,27349.320254123602,21881.760718812155,38305.68786954745,25172.62363787747,18238.315513524307,22606.756348051378,50698.939664521786,39766.58410016916,36107.73546813924,36844.500727202576,49626.14954988446,36468.546529859166,40850.32296484422,19339.204469237593,53982.97108517701,33922.309808126774,45957.232881241114,48151.70702652297,27002.30159527673,38303.12725615596,48524.53595982064,31373.92199310745,19707.927526204698,25535.581185560353,22979.16486160289,34289.4477219698,48516.81403584329,25534.64840750902,41590.92616165432,18608.359272566555,37951.1736833311,37938.63456843328,46333.7701385109,35376.71588235796,43041.49684923986,37927.49125769663,49619.24537063464,33919.96753269766,27367.354143006163,38288.314306690576,20047.634125155364,35030.66938539063,29911.159800233723,53984.930000071356,26274.409046516757,18976.84874584979,47786.15665053154,34663.65300836104,52521.736180535416,21895.565160223545,52161.628868163745,38304.25951917889,50360.42650627224,44511.22388217329,33206.29762669647,46333.275372564225,35761.15564449702,33925.82311787453,37937.16735351532,52901.57701980299,38301.96765305003,44888.083838025006,41943.37058005867,50346.343947789544,44865.64280804603,289.77,316.0,5511.0,96.21
25897.74840773514,40530.27048016329,35968.58014116846,33541.518320640535,44503.277361812245,41760.31558942413,20410.86365738663,42057.93157060147,35354.77027877048,24995.113182065317,26217.933905491056,27417.550589775696,22563.754051638745,28044.451351052012,25911.50473609536,41162.09208099777,20420.70840393583,22563.629224461343,36579.596722183844,37796.89841649739,43293.78406667305,23179.080114416094,22250.80861748498,29571.50150242392,42978.07561762475,35964.93247321462,38690.76455541293,29866.059892076664,17675.0604436762,34456.76217902475,25898.130976634722,22869.208884705466,39638.63535136646,33530.89158460916,19810.671210695436,29247.9716512089,16774.450288986664,36579.35927037196,18891.608934002288,23156.57074681751,17352.51400492606,39321.66205950947,32001.499158732706,37499.495609781894,28954.758748501474,36578.7951395254,21643.116080948832,36280.25889719478,18589.5284338695,25592.09569256244,18901.96410938039,24388.66795661219,21957.84846732136,15247.29123816139,31984.765070757825,32627.02059618113,18282.256101839233,32301.833312770184,39020.04208142616,36276.749143736924,41431.1524994285,28350.193597072604,34743.275795595946,38714.956496720406,42668.12965496199,21641.20777780167,23473.970939837083,25917.656282392265,24078.581798878757,16132.383563668262,40238.18714732536,42975.27761927976,37507.09892852993,34132.51222781618,31713.07061499603,28656.164802524454,25289.35317118833,23766.98607874023,38409.3763954461,16462.967377339828,44810.25487112824,18591.640606440116,17078.50430907237,25009.360505695604,20727.986350080406,24078.943269074538,35352.37945340004,39323.581566908375,26219.16978865506,21656.327397133187,38704.369116382026,45120.3895493542,35956.09133843877,36578.67108878969,21021.92701179244,15521.474427389276,35059.891528222564,17366.02496827487,17070.07963786574,24379.783093626193,25902.582541872747,21931.59730138698,21343.59443849312,17677.35838720126,26225.170995807388,41453.547646870284,36280.369028470996,33230.94622842432,38713.21542613311,44491.35475582522,21624.93882895621,16448.988374210516,29569.109308501902,31086.56488053865,16152.745994840381,44486.36156049749,45419.186755869654,32607.695108719396,40542.393070462844,24700.710627057706,32317.398047995877,33219.49648485248,23159.79089115814,17066.496757375848,26514.499340276383,33215.94231488522,17976.67876330828,35045.68784055113,33834.300167424786,22558.68410717663,15535.518736347793,25603.58596362602,23485.129649416493,16155.209693547262,39011.17154643381,27737.24751271485,35359.75353516925,44804.65425396404,16458.31901589707,43578.97033414133,17681.99584649835,40837.848163812916,20720.10509407879,18587.564224815673,30476.97617079388,26835.185377559494,31395.738650497326,21039.148798108745,25003.097433672723,21333.02480914826,279.79,298.0,4737.0,77.96
22670.426824997205,23067.03057181421,26449.20752315321,31758.827535929457,51051.23027434221,26088.64999970101,46880.2191558591,31754.478165551584,29863.71035384413,23045.337126443446,24195.881878992586,42706.378810570575,27224.81659966704,45742.89662689844,35910.12358834941,46857.33457859431,27598.31361147097,48004.47483156262,48375.077441714515,53689.241940058346,20032.83600977475,33641.7080008781,19277.81517088534,23801.474414510587,35930.26481831365,49146.48041195147,44990.01012966682,46485.643579396754,31746.280270445302,52541.1306203104,20792.494919425793,37794.68554844524,40091.56590942461,39308.55593221896,23054.55195771061,24173.011014472882,35917.996227007985,49507.60964233958,23801.252117310098,53678.21583709388,27587.564270170133,34399.476945151015,38176.35648617562,26841.50454382644,42714.316676831244,48395.42045495807,50274.17494137227,32141.6256537206,38945.591066256195,55189.520483504915,55941.50395146554,47636.003708620265,49131.22900544802,54054.11691582824,45367.34188532901,22695.53264993083,43844.82582483305,34395.31056448444,49152.43228266972,39308.760854440916,48741.66704190377,37790.33866720282,40057.81171386451,46110.18541209129,34402.688687829854,34022.58177827188,24196.127335542857,53688.20795340037,21555.018734332785,36285.08744947081,52162.56684352194,22293.84423980429,51791.21271759275,47625.740715920256,37792.895363160875,30617.10385048777,23429.08334654409,34395.84795032311,37045.78527732946,20036.567525893177,33274.82292912888,44225.53041056775,21169.08051696539,51787.1969273958,48387.415106699584,21174.367627137315,31374.975826089492,34031.95228071686,55186.57132227246,20033.116292974228,55956.012547848004,43079.30104475221,39311.92123505676,31380.272326344304,24944.908399726024,35134.18330546546,23813.365133732397,48007.492583467705,21170.09931487541,26460.780044665305,26077.738695281376,39318.09262968098,33655.363263903004,48384.7026424879,23805.260810318043,52920.153970734005,43095.947540226654,49503.665889296295,55583.55200460721,41576.80518075906,41957.60941940767,24948.874951885875,46484.57351811627,19275.898816477067,25317.92340894893,26842.208216193532,22313.605689903154,26837.631434350464,31006.96983228711,35144.586243738726,52551.15096429743,55193.94718100819,45351.74809998495,36668.833877896635,33642.5093458681,52162.13165043477,34399.66813207604,21169.642342343155,31003.85589753967,32512.482002848083,54431.67544959437,24195.970069986706,53307.71056743353,48393.66466909203,51785.037987936135,40432.60330973124,55567.16310660247,49898.097474311944,42335.7644266687,45719.714173627115,22319.435922755518,50289.718481188786,48013.745218275755,20781.363164681643,20421.417985764947,34398.58337868845,25710.139954246504,34772.94755039668,20410.58785795734,43467.32598167971,279.41,294.0,5082.0,86.32
28875.05688514162,27159.976393891877,28864.052031855288,17121.522534745993,29120.724589407255,21293.815283976888,24219.156722317668,36462.272869636465,35723.66129578676,30347.878846718097,29612.161851893547,22512.919526303976,23018.85374038359,28390.95553177266,13693.23283482681,25935.556179079453,35000.772084196855,16393.71713457506,18124.25509615543,14683.787334715567,35726.29064546949,20310.839124119855,20558.745772833092,27640.9439020481,24480.22715133902,17870.047350158296,18588.108212538336,28876.8952505404,30099.820447477963,28871.835012410043,30098.422809306343,32801.280050976,15418.739378643031,23740.699523782336,25461.80670485092,19086.62749448413,31817.36530819847,28872.685040582077,35484.55375646879,18110.302107945918,12723.17585697526,30089.95448124039,14689.221536391218,16163.92556222076,16399.83706108288,15913.340850394285,13479.463261595978,22284.29578247787,27896.830170745212,21050.350463336777,21530.453092413605,18585.5272308295,34019.22451470139,18592.565913091537,16402.38215328699,33767.9756072571,24716.204317937343,23239.65769722432,13949.494651398843,29120.51941699032,14915.400250486251,26181.95128658186,32545.63993182816,19573.08429636307,17863.58389053034,15159.264208905468,24474.859241811653,32795.69460172452,26916.487146320593,12981.552166609521,25210.197150357555,24951.12377946334,21293.18978804965,23974.507070477877,14193.025026033369,14439.199978215362,34009.087393706955,22516.118775112962,24951.415138670985,15904.814934213775,29132.66815335954,18834.40271152004,27393.12731690218,16412.749127733245,32048.512463543666,26434.343325415277,19321.500525134266,12718.43672947976,13467.220859926136,20300.496531265722,31811.83693238122,17629.80778941017,35974.76456447545,26425.003196788006,35727.98255660056,36209.0495698309,16388.459548500843,20560.58696825746,29366.771265144605,35746.50892488244,18343.816121607804,27901.685421640705,27894.287623127893,26910.868918599648,28152.08151995758,18842.026095766683,26205.122176462617,19324.469137153672,12492.361709056666,18099.155634819977,12714.104003433291,24477.322857623392,17390.158292928838,32546.47958735628,31339.361406702305,26193.58533566797,20553.120445438464,12729.616791624732,33770.07707774069,15165.691484995023,20561.022161537963,29366.341740900793,31561.736661041963,21778.512578392696,16639.178039283604,26674.000828923214,26913.934639259394,20088.662327896804,17847.89269881526,27650.26590175578,17857.339631280403,33757.00716378438,17624.6214327153,28879.52472918402,18124.522793435284,25700.601455867283,18851.547012265255,16890.310530378447,33775.97969742268,16903.78630796732,30837.965407228905,24470.5754285417,14198.63070684402,24963.197862434543,12467.118423850108,31085.530167729514,15180.22931797159,22523.01931923447,12972.459015857623,31328.290369707698,280.13,298.0,5598.0,101.79
24733.18843377436,41111.689377087125,58367.952743325375,35934.42149780026,60397.49942176967,29478.22066248571,73379.76794946195,25902.208804726037,28471.757091890024,38705.66184394908,28871.82952692381,47417.51444994644,85933.3777298705,21887.40261125326,39396.8089056387,28966.074954000644,59289.66030149168,42963.380096505425,84086.85384220722,33140.61073433061,21161.79446471885,81631.85360871498,35960.41887120858,52900.842031900145,36285.96306376789,14928.08759171487,56316.44147871308,46210.62756451171,43769.289472977325,53985.32389578482,38314.08059566829,41584.339112851594,60686.76157640984,42358.66658339951,62903.27843091701,44805.30155672996,39943.56006747414,14195.648652390453,58039.85903801257,42688.96852182469,86534.65846965654,28388.484055644498,35596.058264109786,76722.4721435895,39443.053533762846,53684.67921667101,73036.33869703667,19822.63230019468,38052.51041354351,31699.285923881613,26610.546090886768,37827.989014262814,45070.04212311339,36191.40814157725,26130.92248475312,68149.25738280333,27168.2948667221,42449.10061877323,21043.53805572525,16879.504876165458,61902.8539139198,17376.49603234467,24691.63931321406,58815.570376012394,24572.913845435032,64392.80331273016,25298.510033217073,50942.030217495616,22028.88112957673,31578.741428373236,69971.4923970003,37807.75140389256,29104.583076680574,67391.38922005221,35951.74060059667,36382.31971643523,23177.15850260203,20054.43111915564,20066.009194611575,25526.261991375723,45738.76602133697,51565.22558652279,45475.22980507497,16780.677978642478,44334.89668419969,34654.259096718575,20035.65631349961,51017.689958852214,25531.661159926658,20411.669168476627,23009.82879678082,32523.338128190324,25900.60434569522,40220.28269508229,16144.726160067845,19691.910928258734,43586.79171531866,46206.36863036732,69893.56140413514,58930.24965520813,40852.15781557157,49244.58307481257,43770.50005442947,51396.599089164345,36853.005448709795,27738.974850443086,33223.886362580735,35231.121409765496,41954.378054087545,18584.501940021313,46041.0205583429,67513.98691571986,25208.068442552278,42706.57789206982,72890.4147070139,44207.922289469716,13705.400837648482,16407.465963856717,44512.316722142685,45362.25101706768,20320.034113316025,31802.63674955255,65814.45117787477,27432.845675744007,34215.04769122621,35598.745341849906,25216.01911317093,55928.65135841361,41954.57284440387,38939.12046417057,68740.92415066081,12975.439613693641,47207.236450416545,49931.74537482644,61620.897865834326,24265.247903925174,66301.63168325205,53273.943503959024,12739.37167428913,23774.587425123194,40437.20303742086,34639.91693328999,66889.22734981879,55026.68451223179,38552.5853352425,44871.48056439319,36215.65646546522,64881.03322450423,56952.61907762969,50640.5816977505,279.57,290.0,4992.0,84.29
29264.912124401242,29612.044733338997,63019.72832992411,33766.99420732405,46226.77914098945,57915.19593082525,27394.058204104942,35043.915892890414,64893.77695121177,23805.742344629827,67687.68738263707,34505.31841493564,26141.056430522756,57412.12722272614,40431.75610306748,15846.128211273222,65892.22860806862,69387.38095255128,40622.62710795872,40142.43911837354,50664.2378903566,41132.106172393025,47777.55606233298,59909.83049678404,24955.214916068046,41540.175814627015,62595.13613308924,31627.027375743102,39296.90246017539,72882.11683281747,40614.706630706525,34992.05713042266,28960.33533779961,40132.97341165362,34147.61646615258,50353.83744624896,27431.086305196568,24693.900769486565,35022.79221637486,26679.435658973656,29359.258197562653,39671.10774535645,52178.49827954882,56900.501202555635,55942.57927202398,43418.60551085673,30474.26589475238,24435.912790621103,46677.27212109483,78563.0263162516,46352.40833648354,62391.031521579054,38937.10184944378,38743.14223437628,71211.3894931092,26430.120967013005,65364.091082785366,45238.875112635724,50276.194226392596,54149.95748596512,35909.4054129826,56898.186643537476,36215.905757469605,42361.06141227792,62550.92042222821,51808.286212389794,76721.05216054281,40427.60380189594,29017.605997825864,24704.719937604757,47632.76559538863,21886.960111676497,27163.45705256955,53701.20963656544,25914.37140276099,30823.93224015034,37433.29749575424,71189.09820122947,55029.07532484493,58897.0784818377,51814.29320491999,74393.89554851249,36670.18720088644,29861.397434297345,38106.71663918349,48550.84341020205,36831.11025868649,30991.863537255995,54158.90410085318,31081.842779835388,50279.69830694629,46123.91195821903,55180.32705142484,17610.122059226553,20060.041125265536,54429.149528743146,65677.04708888137,35931.36251526658,34929.176055857526,31738.235042638153,27065.48724893363,59293.92334604269,48390.828323102774,74375.6520655521,12477.272798881402,26995.031372790014,78565.81022188146,24368.331696096353,39678.43961062041,38188.53472446393,71871.1098501535,51798.297882121304,25914.350502148358,24712.374432105324,44191.44369686695,53217.860201216856,43042.03728587851,23986.735086538596,45420.32298554409,55412.4460272293,49522.94229515598,31099.9549464595,69395.95347591763,47161.354456965695,56021.90189156031,23478.40112836914,69370.16114539532,50941.348122680174,79160.44972059655,27998.50103465895,73394.87480622859,39298.14130130877,40850.107458104205,36472.13958014145,24250.89706216479,29119.322691412126,51779.55318732282,64876.66833223007,25450.082083627065,42487.87298022547,51971.4935371639,31319.041881100533,25443.96700146456,30790.08943420332,53292.01211061306,29184.14522546485,41724.9497355307,12503.459552499047,56320.421913309925,21528.570715467384,273.71,296.0,4881.0,85.93
