average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,is_aperiodic,is_attracting_component,is_semiconnected,is_strongly_connected,node_connectivity,number_attracting_components,number_of_edges,number_strongly_connected_components,overall_reciprocity,reciprocity,s_metric,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
5.28,-0.1470039958121951,-0.1470039958121942,0.2569230769230769,3,0.0,0.0,True,True,True,True,3,1,167,1,0.2275449101796407,0.2275449101796407,30413.0,361.31,378.0,6402.0,118.71
5.336923076923077,-0.0709254163914204,-0.07092541639142003,0.26461538461538464,2,0.0,0.0,True,True,True,True,2,1,172,1,0.29069767441860467,0.29069767441860467,34186.0,368.98,380.0,6606.0,112.61
5.0892307692307694,0.007334767209649782,0.007334767209650867,0.2523076923076923,2,0.0,0.0,True,True,True,True,2,1,164,1,0.2926829268292683,0.2926829268292683,28343.0,360.2,398.0,7371.0,128.68
5.12,-0.006980754954191479,-0.006980754954192744,0.25846153846153846,1,0.0,0.0,True,True,True,True,1,1,168,1,0.2857142857142857,0.2857142857142857,31293.0,379.97,394.0,6633.0,114.5
5.649230769230769,-0.03879034140142851,-0.03879034140142586,0.27076923076923076,3,0.0,0.0,True,True,True,True,3,1,176,1,0.2840909090909091,0.2840909090909091,35092.0,380.49,424.0,7521.0,131.46
5.229230769230769,-0.1205070439206336,-0.12050704392063323,0.26153846153846155,1,0.0,0.0,True,True,True,True,2,1,170,1,0.2235294117647059,0.2235294117647059,32896.0,361.12,392.0,6324.0,107.89
5.687692307692307,-0.13539281982614237,-0.13539281982614287,0.27076923076923076,3,0.0,0.0,True,True,True,True,4,1,176,1,0.3181818181818182,0.3181818181818182,34946.0,370.05,392.0,6591.0,115.11
5.596923076923077,-0.14916566145334803,-0.14916566145334878,0.2630769230769231,3,0.0,0.0,True,True,True,True,3,1,171,1,0.2222222222222222,0.2222222222222222,31456.0,373.93,400.0,7221.0,126.32
5.375384615384616,-0.004485418969552622,-0.00448541896955131,0.2630769230769231,2,0.0,0.0,True,True,True,True,2,1,171,1,0.26900584795321636,0.26900584795321636,32100.0,362.02,380.0,6522.0,110.46
5.256923076923077,0.0165074479718869,0.016507447971887433,0.26461538461538464,2,0.0,0.0,True,True,True,True,2,1,172,1,0.2558139534883721,0.2558139534883721,33627.0,373.76,404.0,6504.0,115.07
5.375384615384616,-0.004485418969552622,-0.00448541896955131,0.2630769230769231,2,0.0,0.0,True,True,True,True,2,1,171,1,0.26900584795321636,0.26900584795321636,32100.0,363.77,386.0,6609.0,112.14
5.256923076923077,0.0165074479718869,0.016507447971887433,0.26461538461538464,2,0.0,0.0,True,True,True,True,2,1,172,1,0.2558139534883721,0.2558139534883721,33627.0,373.94,406.0,6405.0,118.14
5.389230769230769,-0.011233926719836789,-0.011233926719837549,0.25846153846153846,2,0.0,0.0,True,True,True,True,2,1,168,1,0.2261904761904762,0.2261904761904762,30170.0,361.61,382.0,6171.0,108.75
5.387692307692308,-0.033135359666332034,-0.03313535966633167,0.2692307692307692,1,0.0,0.0,True,True,True,True,1,1,175,1,0.3314285714285714,0.3314285714285714,36633.0,372.22,398.0,7086.0,118.71
5.010769230769231,-0.061400187346895445,-0.0614001873468936,0.26,1,0.0,0.0,True,True,True,True,1,1,169,1,0.3076923076923077,0.3076923076923077,32541.0,368.22,400.0,6981.0,129.18
5.243076923076923,-0.08763143570040009,-0.08763143570039915,0.2569230769230769,2,0.0,0.0,True,True,True,True,2,1,167,1,0.2874251497005988,0.2874251497005988,29440.0,353.26,374.0,6231.0,106.71
5.204615384615384,-0.09732700138742707,-0.09732700138742617,0.2692307692307692,2,0.0,0.0,True,True,True,True,2,1,175,1,0.3657142857142857,0.3657142857142857,37679.0,367.92,388.0,6588.0,123.71
5.461538461538462,-0.04519557106743551,-0.04519557106743631,0.27076923076923076,2,0.0,0.0,True,True,True,True,3,1,176,1,0.29545454545454547,0.29545454545454547,36327.0,367.36,388.0,6495.0,113.32
5.3307692307692305,-0.01885706608308632,-0.018857066083085402,0.26,1,0.0,0.0,True,True,True,True,2,1,169,1,0.28402366863905326,0.28402366863905326,31738.0,362.93,396.0,7146.0,131.54
5.369230769230769,-0.04009502610524344,-0.04009502610524144,0.2569230769230769,2,0.0,0.0,True,True,True,True,3,1,167,1,0.2874251497005988,0.2874251497005988,29604.0,359.74,386.0,6282.0,115.18
5.24,-0.03758695449580924,-0.037586954495809975,0.2569230769230769,3,0.0,0.0,True,True,True,True,3,1,167,1,0.2754491017964072,0.2754491017964072,30562.0,357.83,384.0,6828.0,110.57
5.512307692307692,-0.02165786164954393,-0.021657861649540228,0.2723076923076923,4,0.0,0.0,True,True,True,True,4,1,177,1,0.24858757062146894,0.24858757062146894,37194.0,381.57,412.0,6531.0,117.29
5.016923076923077,-0.07763664857468679,-0.07763664857468672,0.24307692307692308,1,0.0,0.0,True,True,True,True,1,1,158,1,0.1518987341772152,0.1518987341772152,24740.0,347.94,388.0,6681.0,124.54
5.67076923076923,-0.03639000991828953,-0.03639000991829036,0.2753846153846154,3,0.0,0.0,True,True,True,True,3,1,179,1,0.2569832402234637,0.2569832402234637,37475.0,380.13,406.0,7215.0,126.71
5.247692307692308,0.004832968860675259,0.00483296886067492,0.26153846153846155,2,0.0,0.0,True,True,True,True,2,1,170,1,0.2823529411764706,0.2823529411764706,33092.0,363.49,388.0,6846.0,124.07
5.7,-0.04871349510896094,-0.04871349510896239,0.2753846153846154,2,0.0,0.0,True,True,True,True,2,1,179,1,0.27932960893854747,0.27932960893854747,37784.0,379.34,394.0,6753.0,110.0
5.336923076923077,0.015236971790793509,0.015236971790795964,0.26153846153846155,2,0.0,0.0,True,True,True,True,2,1,170,1,0.35294117647058826,0.35294117647058826,32812.0,365.04,392.0,6774.0,127.68
5.438461538461539,0.02265311241441041,0.022653112414406915,0.26615384615384613,2,0.0,0.0,True,True,True,True,4,1,173,1,0.3236994219653179,0.3236994219653179,34245.0,365.38,388.0,6900.0,118.14
5.296923076923077,-0.0016892837746918944,-0.0016892837746893263,0.25846153846153846,3,0.0,0.0,True,True,True,True,3,1,168,1,0.16666666666666666,0.16666666666666666,30182.0,359.68,394.0,6678.0,118.64
5.183076923076923,-0.13238092314594402,-0.13238092314594224,0.25846153846153846,2,0.0,0.0,True,True,True,True,2,1,168,1,0.23809523809523808,0.23809523809523808,29841.0,360.45,388.0,6441.0,113.89
5.421538461538462,-0.053377779018683465,-0.05337777901868352,0.26461538461538464,2,0.0,0.0,True,True,True,True,2,1,172,1,0.27906976744186046,0.27906976744186046,33139.0,368.53,396.0,7635.0,140.93
5.363076923076923,0.09594601896956213,0.09594601896956284,0.2676923076923077,2,0.0,0.0,True,True,True,True,3,1,174,1,0.26436781609195403,0.26436781609195403,34033.0,377.61,410.0,6963.0,119.75
5.303076923076923,0.026416230463933925,0.02641623046393476,0.2553846153846154,2,0.0,0.0,True,True,True,True,4,1,166,1,0.27710843373493976,0.27710843373493976,29330.0,360.02,394.0,6618.0,114.96
