average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,has_eulerian_path,is_aperiodic,is_arborescence,is_attracting_component,is_bipartite,is_branching,is_directed_acyclic_graph,is_eulerian,is_forest,is_graphical,is_multigraphical,is_planar,is_pseudographical,is_regular,is_semiconnected,is_semieulerian,is_strongly_connected,is_tree,is_triad,is_valid_degree_sequence_erdos_gallai,is_valid_degree_sequence_havel_hakimi,is_weakly_connected,is_weighted,min_cost_flow_cost,node_connectivity,number_attracting_components,number_of_edges,number_of_isolates,number_of_nodes,number_of_selfloops,number_strongly_connected_components,number_weakly_connected_components,overall_reciprocity,reciprocity,s_metric,wiener_index,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
2.609230769230769,-0.1748136543508853,-0.17481365435088494,0.15384615384615385,1,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,1,1,100,0,26,0,1,1,0.18,0.18,7288.0,1648.0,192.52,200.0,3294.0,58.07
2.3276923076923075,-0.08810937381003058,-0.0881093738100297,0.15384615384615385,0,0.050000000000000044,0.04,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,100,0,26,0,2,1,0.1,0.1,7858.0,inf,190.0,190.0,3261.0,52.25
2.6553846153846155,0.18945451102555702,0.18945451102555705,0.15384615384615385,1,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,1,1,100,0,26,0,1,1,0.18,0.18,7005.0,1698.0,191.21,200.0,3555.0,63.82
2.330769230769231,0.028496364670466814,0.028496364670467223,0.15384615384615385,0,0.050000000000000044,0.04,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,1,1,100,0,26,0,2,1,0.22,0.22,8128.0,inf,190.24,192.0,3066.0,47.86
2.690769230769231,0.17662244973589103,0.17662244973589225,0.15384615384615385,0,0.050000000000000044,0.040000000000000036,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,100,0,26,0,2,1,0.1,0.1,7072.0,inf,195.46,210.0,3504.0,55.39
2.193846153846154,0.017336792656436083,0.017336792656437162,0.15384615384615385,0,0.14,0.15200000000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,2,100,0,26,0,5,1,0.1,0.1,8781.0,inf,190.95,196.0,3198.0,52.46
2.66,0.08589915341664286,0.085899153416643,0.15384615384615385,0,0.040000000000000036,0.04,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,2,1,100,0,26,0,2,1,0.12,0.12,7222.0,inf,193.61,198.0,3366.0,56.68
2.6107692307692307,-0.10689216650008068,-0.10689216650008074,0.15384615384615385,1,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,1,1,100,0,26,0,1,1,0.18,0.18,7488.0,1702.0,195.92,206.0,3795.0,64.57
2.903076923076923,0.012716795798736047,0.012716795798736823,0.15384615384615385,1,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,2,1,100,0,26,0,1,1,0.22,0.22,6816.0,1584.0,194.6,200.0,3552.0,66.57
2.4492307692307693,0.05981079552787491,0.059810795527875285,0.15384615384615385,0,0.020000000000000018,0.04,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,100,0,26,0,2,1,0.16,0.16,8316.0,inf,194.82,202.0,3405.0,56.11
