average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,is_aperiodic,is_attracting_component,is_semiconnected,is_strongly_connected,node_connectivity,number_attracting_components,number_of_edges,number_strongly_connected_components,overall_reciprocity,reciprocity,s_metric,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
4.62,-0.08825721364288824,-0.08825721364288787,0.2692307692307692,3,0.0,0.0,True,True,True,True,3,1,175,1,0.18285714285714286,0.18285714285714286,36312.0,323.3,342.0,5769.0,98.04
4.816923076923077,0.03253833681269723,0.03253833681269867,0.2692307692307692,1,0.0,0.0,True,True,True,True,1,1,175,1,0.21714285714285714,0.21714285714285714,35902.0,324.63,336.0,5679.0,98.39
4.507692307692308,0.07299983519452292,0.0729998351945243,0.2692307692307692,2,0.0,0.0,True,True,True,True,2,1,175,1,0.22857142857142856,0.22857142857142856,34379.0,317.66,346.0,6174.0,110.57
4.647692307692307,0.003921693548160752,0.003921693548160941,0.2692307692307692,1,0.0,0.0,True,True,True,True,1,1,175,1,0.24,0.24,36125.0,333.98,344.0,5775.0,98.0
5.095384615384615,0.0506952748967159,0.05069527489671598,0.2692307692307692,3,0.0,0.0,True,True,True,True,3,1,175,1,0.22857142857142856,0.22857142857142856,35673.0,338.69,370.0,6525.0,113.57
4.506153846153846,-0.06443972056251257,-0.06443972056251253,0.2692307692307692,0,0.03428571428571425,0.04,True,False,True,False,0,1,175,2,0.19428571428571428,0.19428571428571428,38407.0,322.86,348.0,5424.0,95.89
5.038461538461538,-0.09659122894273214,-0.09659122894273212,0.2692307692307692,3,0.0,0.0,True,True,True,True,3,1,175,1,0.2742857142857143,0.2742857142857143,35725.0,327.51,342.0,5712.0,104.75
4.71076923076923,-0.12728545911825978,-0.1272854591182591,0.2692307692307692,2,0.0,0.0,True,True,True,True,2,1,175,1,0.19428571428571428,0.19428571428571428,35616.0,326.42,348.0,6297.0,112.39
4.876923076923077,0.08116040915246923,0.08116040915247072,0.2692307692307692,2,0.0,0.0,True,True,True,True,2,1,175,1,0.21714285714285714,0.21714285714285714,34718.0,323.03,336.0,5628.0,92.64
4.173846153846154,0.06516115508870608,0.06516115508870662,0.2692307692307692,1,0.0,0.0,True,True,True,True,2,1,175,1,0.18285714285714286,0.18285714285714286,39304.0,325.69,354.0,5781.0,101.14
4.876923076923077,0.08116040915246923,0.08116040915247072,0.2692307692307692,2,0.0,0.0,True,True,True,True,2,1,175,1,0.21714285714285714,0.21714285714285714,34718.0,324.31,336.0,5574.0,93.96
4.173846153846154,0.06516115508870608,0.06516115508870662,0.2692307692307692,1,0.0,0.0,True,True,True,True,2,1,175,1,0.18285714285714286,0.18285714285714286,39304.0,327.6,360.0,5742.0,97.71
4.8015384615384615,0.15608250319851716,0.15608250319851763,0.2692307692307692,1,0.0,0.0,True,True,True,True,1,1,175,1,0.16,0.16,34464.0,323.52,340.0,5619.0,94.36
4.746153846153846,0.029094199789114598,0.02909419978911559,0.2692307692307692,1,0.0,0.0,True,True,True,True,1,1,175,1,0.24,0.24,38583.0,326.29,342.0,5802.0,101.25
4.489230769230769,-0.023537543313689218,-0.02353754331368769,0.2692307692307692,1,0.0,0.0,True,True,True,True,1,1,175,1,0.25142857142857145,0.25142857142857145,36587.0,326.29,352.0,6372.0,114.61
4.44,-0.05353300917575023,-0.05353300917574887,0.2692307692307692,2,0.0,0.0,True,True,True,True,2,1,175,1,0.19428571428571428,0.19428571428571428,35786.0,312.58,336.0,5544.0,93.21
4.275384615384615,-0.015548082223495668,-0.015548082223495671,0.2692307692307692,1,0.0,0.0,True,True,True,True,1,1,175,1,0.30857142857142855,0.30857142857142855,39195.0,320.0,340.0,5787.0,111.25
4.730769230769231,-0.012247852834067556,-0.012247852834066774,0.2692307692307692,2,0.0,0.0,True,True,True,True,2,1,175,1,0.2057142857142857,0.2057142857142857,36937.0,322.68,342.0,5499.0,101.57
4.561538461538461,-0.03241140057428625,-0.03241140057428581,0.2692307692307692,1,0.0,0.0,True,True,True,True,2,1,175,1,0.2057142857142857,0.2057142857142857,36523.0,319.15,346.0,6297.0,113.54
4.663076923076923,-0.022243353733478112,-0.02224335373347655,0.2692307692307692,2,0.0,0.0,True,True,True,True,2,1,175,1,0.25142857142857145,0.25142857142857145,34849.0,316.66,336.0,5529.0,104.25
4.541538461538462,0.06839317582174516,0.06839317582174638,0.2692307692307692,2,0.0,0.0,True,True,True,True,2,1,175,1,0.2057142857142857,0.2057142857142857,36518.0,315.28,336.0,5991.0,101.96
4.915384615384616,0.029425133378258795,0.029425133378258913,0.2692307692307692,3,0.0,0.0,True,True,True,True,3,1,175,1,0.22857142857142856,0.22857142857142856,37535.0,339.87,368.0,5637.0,99.68
4.333846153846154,0.09160387210107439,0.09160387210107465,0.2692307692307692,0,0.040000000000000036,0.04,True,False,True,False,3,1,175,2,0.11428571428571428,0.11428571428571428,35081.0,312.3,344.0,5643.0,97.54
5.1523076923076925,0.012528056827297367,0.01252805682729792,0.2692307692307692,2,0.0,0.0,True,True,True,True,2,1,175,1,0.2057142857142857,0.2057142857142857,36396.0,342.62,358.0,6348.0,110.79
4.563076923076923,0.14042745352625507,0.14042745352625582,0.2692307692307692,1,0.0,0.0,True,True,True,True,1,1,175,1,0.19428571428571428,0.19428571428571428,37456.0,322.47,342.0,6060.0,112.43
