average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,is_aperiodic,is_attracting_component,is_semiconnected,is_strongly_connected,node_connectivity,number_attracting_components,number_of_edges,number_strongly_connected_components,overall_reciprocity,reciprocity,s_metric,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
9.664615384615384,-0.06618568025941034,-0.0661856802594096,0.6153846153846154,7,0.0,0.0,True,True,True,True,7,1,400,1,0.32,0.32,401883.0,683.6,750.0,12624.0,229.11
9.84,0.06233809777960804,0.06233809777961027,0.6153846153846154,3,0.0,0.0,True,True,True,True,3,1,400,1,0.345,0.345,398866.0,692.89,746.0,12753.0,217.68
9.798461538461538,0.059683012853603806,0.05968301285360886,0.6153846153846154,5,0.0,0.0,True,True,True,True,8,1,400,1,0.355,0.355,399951.0,679.48,776.0,14331.0,253.39
9.798461538461538,0.0402359828875216,0.040235982887523586,0.6153846153846154,6,0.0,0.0,True,True,True,True,7,1,400,1,0.37,0.37,399437.0,725.49,754.0,13245.0,242.89
10.45076923076923,0.04049875904031303,0.04049875904031491,0.6153846153846154,7,0.0,0.0,True,True,True,True,8,1,400,1,0.425,0.425,404464.0,703.65,840.0,14463.0,267.64
10.003076923076923,0.01799508517377984,0.017995085173781195,0.6153846153846154,6,0.0,0.0,True,True,True,True,7,1,400,1,0.375,0.375,398522.0,657.76,764.0,12501.0,219.11
10.226153846153846,-0.023593646532608235,-0.023593646532604012,0.6153846153846154,6,0.0,0.0,True,True,True,True,8,1,400,1,0.4,0.4,402349.0,668.56,754.0,13176.0,241.32
10.207692307692307,0.008018169353781631,0.008018169353783518,0.6153846153846154,7,0.0,0.0,True,True,True,True,7,1,400,1,0.375,0.375,412901.0,717.44,804.0,14091.0,254.36
9.678461538461539,-0.036825035400962734,-0.0368250354009637,0.6153846153846154,6,0.0,0.0,True,True,True,True,6,1,400,1,0.345,0.345,404696.0,672.22,764.0,13884.0,243.32
10.03076923076923,0.08203867192301012,0.08203867192301165,0.6153846153846154,6,0.0,0.0,True,True,True,True,6,1,400,1,0.365,0.365,407224.0,701.09,802.0,13224.0,230.18
9.678461538461539,-0.036825035400962734,-0.0368250354009637,0.6153846153846154,6,0.0,0.0,True,True,True,True,6,1,400,1,0.345,0.345,404696.0,669.8,760.0,13821.0,236.79
10.03076923076923,0.08203867192301012,0.08203867192301165,0.6153846153846154,6,0.0,0.0,True,True,True,True,6,1,400,1,0.365,0.365,407224.0,692.97,792.0,12951.0,233.75
9.849230769230768,0.048465074891997924,0.04846507489200568,0.6153846153846154,4,0.0,0.0,True,True,True,True,6,1,400,1,0.285,0.285,385733.0,661.6,746.0,12606.0,217.36
10.303076923076922,0.0212452228123879,0.021245222812389084,0.6153846153846154,8,0.0,0.0,True,True,True,True,8,1,400,1,0.385,0.385,397650.0,692.15,772.0,13785.0,245.25
9.996923076923077,0.008326641769790574,0.008326641769793528,0.6153846153846154,5,0.0,0.0,True,True,True,True,7,1,400,1,0.38,0.38,408149.0,685.92,770.0,13494.0,243.07
10.18,0.040255353542926614,0.040255353542927745,0.6153846153846154,6,0.0,0.0,True,True,True,True,6,1,400,1,0.38,0.38,396223.0,686.48,760.0,12756.0,215.25
10.12923076923077,0.07680804795321182,0.07680804795321326,0.6153846153846154,7,0.0,0.0,True,True,True,True,7,1,400,1,0.405,0.405,403224.0,674.21,750.0,13362.0,258.93
10.244615384615384,-0.025307222211869124,-0.025307222211866424,0.6153846153846154,4,0.0,0.0,True,True,True,True,5,1,400,1,0.37,0.37,404296.0,680.33,752.0,13134.0,234.96
9.732307692307693,-0.0020373601390639116,-0.002037360139061469,0.6153846153846154,6,0.0,0.0,True,True,True,True,6,1,400,1,0.35,0.35,399359.0,673.17,768.0,13335.0,257.14
9.864615384615385,-0.030318277673699153,-0.030318277673697137,0.6153846153846154,7,0.0,0.0,True,True,True,True,7,1,400,1,0.34,0.34,403298.0,673.1,758.0,12636.0,227.71
9.68923076923077,-0.05132199117441643,-0.05132199117441583,0.6153846153846154,5,0.0,0.0,True,True,True,True,5,1,400,1,0.36,0.36,415909.0,689.07,784.0,14730.0,261.54
10.435384615384615,0.011563025329219321,0.011563025329221552,0.6153846153846154,7,0.0,0.0,True,True,True,True,7,1,400,1,0.36,0.36,395742.0,706.65,812.0,13425.0,235.25
9.992307692307692,0.0935964212036653,0.09359642120366783,0.6153846153846154,6,0.0,0.0,True,True,True,True,6,1,400,1,0.34,0.34,397710.0,665.56,756.0,12741.0,235.11
10.155384615384616,-9.545732848825367e-05,-9.545732848598512e-05,0.6153846153846154,7,0.0,0.0,True,True,True,True,7,1,400,1,0.39,0.39,390206.0,687.2,772.0,13431.0,241.29
10.047692307692307,0.06015726212455103,0.06015726212455201,0.6153846153846154,6,0.0,0.0,True,True,True,True,6,1,400,1,0.37,0.37,406995.0,684.99,768.0,13821.0,249.43
10.2,-0.0059403747154884124,-0.005940374715485787,0.6153846153846154,7,0.0,0.0,True,True,True,True,7,1,400,1,0.39,0.39,411071.0,680.03,746.0,12570.0,224.04
10.373846153846154,0.04977222049747116,0.049772220497471306,0.6153846153846154,7,0.0,0.0,True,True,True,True,7,1,400,1,0.39,0.39,395758.0,675.76,750.0,13215.0,249.54
10.115384615384615,-0.040812319361485196,-0.04081231936148337,0.6153846153846154,7,0.0,0.0,True,True,True,True,7,1,400,1,0.385,0.385,405731.0,680.65,754.0,13311.0,237.11
9.901538461538461,-0.03770338712995009,-0.03770338712994877,0.6153846153846154,6,0.0,0.0,True,True,True,True,8,1,400,1,0.365,0.365,398969.0,669.32,758.0,13440.0,249.14
9.927692307692308,-0.06923579754087315,-0.06923579754087221,0.6153846153846154,6,0.0,0.0,True,True,True,True,6,1,400,1,0.365,0.365,401993.0,679.85,758.0,12909.0,230.75
9.896923076923077,-0.04936968440148193,-0.04936968440147983,0.6153846153846154,5,0.0,0.0,True,True,True,True,5,1,400,1,0.355,0.355,408949.0,704.38,796.0,14868.0,267.04
10.516923076923076,0.13291871343174058,0.13291871343174297,0.6153846153846154,6,0.0,0.0,True,True,True,True,7,1,400,1,0.385,0.385,393820.0,692.0,786.0,13662.0,252.96
9.832307692307692,0.07793873855726702,0.0779387385572694,0.6153846153846154,5,0.0,0.0,True,True,True,True,7,1,400,1,0.395,0.395,399177.0,674.89,762.0,12765.0,232.61
10.212307692307693,-0.031036648616766336,-0.031036648616763224,0.6153846153846154,6,0.0,0.0,True,True,True,True,8,1,400,1,0.385,0.385,402733.0,683.56,754.0,13212.0,227.46
10.176923076923076,0.0445030024889033,0.044503002488904764,0.6153846153846154,7,0.0,0.0,True,True,True,True,7,1,400,1,0.42,0.42,406412.0,683.72,766.0,13824.0,236.89
9.893846153846154,0.024411432406653884,0.02441143240665544,0.6153846153846154,6,0.0,0.0,True,True,True,True,6,1,400,1,0.395,0.395,415894.0,677.97,764.0,12912.0,237.54
10.546153846153846,-0.0017743152651517357,-0.0017743152651500341,0.6153846153846154,8,0.0,0.0,True,True,True,True,8,1,400,1,0.41,0.41,399099.0,675.72,746.0,12792.0,232.39
10.116923076923078,-0.016096828090346935,-0.016096828090349888,0.6153846153846154,5,0.0,0.0,True,True,True,True,6,1,400,1,0.365,0.365,399640.0,681.77,748.0,12942.0,228.86
9.956923076923077,0.08016578188161164,0.08016578188161258,0.6153846153846154,7,0.0,0.0,True,True,True,True,7,1,400,1,0.375,0.375,404052.0,674.15,772.0,13230.0,241.5
