average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,has_eulerian_path,is_aperiodic,is_arborescence,is_attracting_component,is_bipartite,is_branching,is_directed_acyclic_graph,is_eulerian,is_forest,is_graphical,is_multigraphical,is_planar,is_pseudographical,is_regular,is_semiconnected,is_semieulerian,is_strongly_connected,is_tree,is_triad,is_valid_degree_sequence_erdos_gallai,is_valid_degree_sequence_havel_hakimi,is_weakly_connected,is_weighted,min_cost_flow_cost,node_connectivity,number_attracting_components,number_of_edges,number_of_isolates,number_of_nodes,number_of_selfloops,number_strongly_connected_components,number_weakly_connected_components,overall_reciprocity,reciprocity,s_metric,wiener_index,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
13.906153846153845,7.882355355831518e-05,7.88235535568605e-05,0.9230769230769231,10,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,10,1,600,0,26,0,1,1,0.45,0.45,1328366.0,908,970.32,1040.0,17373.0,298.32
13.16,0.01988472152123938,0.01988472152123793,0.9230769230769231,9,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,10,1,600,0,26,0,1,1,0.42,0.42,1330684.0,920,954.19,1028.0,17613.0,298.82
13.383076923076922,0.06352243734741307,0.06352243734741192,0.9230769230769231,8,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,9,1,600,0,26,0,1,1,0.43666666666666665,0.43666666666666665,1327297.0,917,925.76,1044.0,17928.0,301.11
13.555384615384616,0.05422235589668574,0.05422235589668424,0.9230769230769231,10,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,10,1,600,0,26,0,1,1,0.4666666666666667,0.4666666666666667,1330986.0,912,1004.05,1038.0,17928.0,295.5
13.96,0.019208966653369665,0.019208966653367663,0.9230769230769231,10,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,10,1,600,0,26,0,1,1,0.49,0.49,1315590.0,905,929.11,1074.0,17940.0,305.57
13.34153846153846,0.04641182418115709,0.04641182418115534,0.9230769230769231,9,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,9,1,600,0,26,0,1,1,0.42333333333333334,0.42333333333333334,1309093.0,921,914.19,1090.0,17943.0,300.64
13.724615384615385,0.02015255917745683,0.020152559177462507,0.9230769230769231,9,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,11,1,600,0,26,0,1,1,0.47,0.47,1338997.0,910,919.67,1054.0,17967.0,300.68
13.607692307692307,0.03324243622970095,0.03324243622969886,0.9230769230769231,10,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,10,1,600,0,26,0,1,1,0.46,0.46,1368256.0,907,946.05,1062.0,18084.0,302.14
13.198461538461538,-0.011842829565028048,-0.011842829565029637,0.9230769230769231,8,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,8,1,600,0,26,0,1,1,0.42333333333333334,0.42333333333333334,1344321.0,916,922.13,1004.0,17817.0,305.57
13.727692307692308,0.08266754768708946,0.08266754768709082,0.9230769230769231,10,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,10,1,600,0,26,0,1,1,0.46,0.46,1330657.0,911,928.7,1040.0,17049.0,295.32
