average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,has_eulerian_path,is_aperiodic,is_arborescence,is_attracting_component,is_bipartite,is_branching,is_directed_acyclic_graph,is_eulerian,is_forest,is_graphical,is_multigraphical,is_planar,is_pseudographical,is_regular,is_semiconnected,is_semieulerian,is_strongly_connected,is_tree,is_triad,is_valid_degree_sequence_erdos_gallai,is_valid_degree_sequence_havel_hakimi,is_weakly_connected,is_weighted,min_cost_flow_cost,node_connectivity,number_attracting_components,number_of_edges,number_of_isolates,number_of_nodes,number_of_selfloops,number_strongly_connected_components,number_weakly_connected_components,overall_reciprocity,reciprocity,s_metric,wiener_index,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
14.667692307692308,0.027263858542198045,0.027263858542198083,1.0,13,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,13,1,650,0,26,0,1,1,0.4676923076923077,0.4676923076923077,1684630.0,892,1031.72,1104.0,18516.0,306.21
13.996923076923077,0.00673897133406162,0.006738971334062781,1.0,11,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,11,1,650,0,26,0,1,1,0.4246153846153846,0.4246153846153846,1673249.0,901,985.07,1048.0,17796.0,301.18
14.218461538461538,0.04983986008195957,0.04983986008195963,1.0,9,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,11,1,650,0,26,0,1,1,0.4430769230769231,0.4430769230769231,1681871.0,898,968.01,1074.0,18030.0,304.93
14.523076923076923,0.05514511602174171,0.05514511602174315,1.0,10,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,10,1,650,0,26,0,1,1,0.49846153846153846,0.49846153846153846,1698962.0,888,1069.78,1102.0,18585.0,301.82
14.72,0.042252459483872476,0.042252459483873364,1.0,10,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,10,1,650,0,26,0,1,1,0.49538461538461537,0.49538461538461537,1675629.0,887,970.3,1104.0,18243.0,303.96
14.096923076923076,0.033227150501838096,0.03322715050183705,1.0,10,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,10,1,650,0,26,0,1,1,0.4461538461538462,0.4461538461538462,1662360.0,900,952.97,1122.0,18423.0,303.54
14.60923076923077,-0.01892319119392666,-0.018923191193927748,1.0,11,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,11,1,650,0,26,0,1,1,0.49230769230769234,0.49230769230769234,1694740.0,888,965.51,1098.0,18354.0,301.29
14.312307692307693,0.011323397291355362,0.011323397291353824,1.0,10,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,12,1,650,0,26,0,1,1,0.48615384615384616,0.48615384615384616,1731001.0,889,977.37,1086.0,18330.0,304.5
14.052307692307693,-0.03120827858698345,-0.03120827858698342,1.0,8,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,8,1,650,0,26,0,1,1,0.4276923076923077,0.4276923076923077,1691431.0,897,962.1,1040.0,18009.0,304.61
14.692307692307692,0.08914196237049823,0.0891419623704991,1.0,10,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,11,1,650,0,26,0,1,1,0.48307692307692307,0.48307692307692307,1690540.0,887,984.33,1088.0,18156.0,302.89
14.052307692307693,-0.03120827858698345,-0.03120827858698342,1.0,8,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,8,1,650,0,26,0,1,1,0.4276923076923077,0.4276923076923077,1691431.0,897,953.37,1020.0,17928.0,303.21
14.692307692307692,0.08914196237049823,0.0891419623704991,1.0,10,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,11,1,650,0,26,0,1,1,0.48307692307692307,0.48307692307692307,1690540.0,887,970.54,1066.0,17553.0,298.93
13.76,-0.014125323029087193,-0.014125323029087112,1.0,10,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,10,1,650,0,26,0,1,1,0.4492307692307692,0.4492307692307692,1676361.0,906,970.36,1098.0,17979.0,301.75
14.593846153846155,0.010483143997350196,0.010483143997351936,1.0,10,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,12,1,650,0,26,0,1,1,0.49230769230769234,0.49230769230769234,1671039.0,886,975.55,1064.0,17805.0,300.43
13.995384615384616,0.023628141660825476,0.023628141660824373,1.0,9,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,9,1,650,0,26,0,1,1,0.4553846153846154,0.4553846153846154,1692429.0,902,952.5,1044.0,17895.0,301.71
14.392307692307693,0.017769014873137128,0.01776901487313727,1.0,12,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,12,1,650,0,26,0,1,1,0.47692307692307695,0.47692307692307695,1684782.0,894,970.06,1058.0,17673.0,299.36
14.793846153846154,0.021370175888653264,0.021370175888653427,1.0,12,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,12,1,650,0,26,0,1,1,0.49538461538461537,0.49538461538461537,1677736.0,885,964.66,1040.0,17241.0,301.32
14.338461538461539,-0.08858005577064332,-0.08858005577064502,1.0,10,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,10,1,650,0,26,0,1,1,0.47692307692307695,0.47692307692307695,1689613.0,885,974.42,1074.0,18102.0,302.46
14.307692307692308,0.038144111760926996,0.038144111760925706,1.0,9,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,11,1,650,0,26,0,1,1,0.48923076923076925,0.48923076923076925,1687312.0,894,944.72,1020.0,17217.0,298.04
14.441538461538462,-0.03751159166395456,-0.03751159166395377,1.0,11,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,11,1,650,0,26,0,1,1,0.48,0.48,1702954.0,888,972.36,1058.0,17265.0,297.57
14.26923076923077,-0.0427553322045863,-0.0427553322045886,1.0,8,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,8,1,650,0,26,0,1,1,0.47692307692307695,0.47692307692307695,1708025.0,889,963.69,1030.0,17721.0,294.14
14.993846153846153,0.03474132771167959,0.03474132771167858,1.0,10,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,13,1,650,0,26,0,1,1,0.47384615384615386,0.47384615384615386,1669003.0,885,978.71,1076.0,17388.0,300.04
14.198461538461538,-0.004041057574684184,-0.004041057574684394,1.0,11,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,11,1,650,0,26,0,1,1,0.4707692307692308,0.4707692307692308,1696503.0,900,959.24,1076.0,17544.0,298.89
14.935384615384615,0.03395912529939057,0.03395912529938945,1.0,12,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,12,1,650,0,26,0,1,1,0.5015384615384615,0.5015384615384615,1664900.0,877,987.65,1062.0,17904.0,304.75
14.149230769230769,0.046846838190571435,0.04684683819057225,1.0,11,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,11,1,650,0,26,0,1,1,0.4646153846153846,0.4646153846153846,1690661.0,901,953.37,1046.0,18054.0,297.43
14.3,-0.0013346428636451743,-0.0013346428636456674,1.0,11,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,11,1,650,0,26,0,1,1,0.48615384615384616,0.48615384615384616,1700266.0,892,965.1,1050.0,17706.0,296.36
14.867692307692307,-0.01729764473430645,-0.017297644734305142,1.0,12,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,12,1,650,0,26,0,1,1,0.5230769230769231,0.5230769230769231,1668158.0,881,971.81,1052.0,17163.0,299.11
14.061538461538461,-0.03366082290197972,-0.03366082290197915,1.0,9,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,9,1,650,0,26,0,1,1,0.4584615384615385,0.4584615384615385,1697939.0,893,969.56,1074.0,17862.0,299.04
14.544615384615385,-0.04949382660827732,-0.04949382660827564,1.0,9,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,9,1,650,0,26,0,1,1,0.48615384615384616,0.48615384615384616,1686001.0,889,955.65,1034.0,17553.0,305.14
