n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,9.0,12.0,8.0,7.0,10.0,10.0,4.0,14.0,8.0,6.0,9.0,12.0,8.0,4.0,6.0,4.0,4.0,6.0,7.0,4.0,5.0,4.0,6.0,6.0,7.0,10.0,9,12,8,7,10,10,4,14,8,6,9,12,8,4,6,4,4,6,7,4,5,4,6,6,7,10,190.0,190,3261,52.25
125,11.0,14.0,13.40766550522648,8.0,12.0,13.233449477351916,5.0,16.0,9.0,7.0,11.40766550522648,12.0,11.0,7.0,8.0,7.0,4.0,8.0,9.0,4.0,8.0,5.0,8.0,7.2334494773519165,7.0,12.0,11,14,14,8,12,14,5,16,9,7,12,12,11,7,8,7,4,8,9,4,8,5,8,8,7,12,237.28,240,4014,67.96
150,11.404181184668989,15.707317073170731,13.40766550522648,9.0,14.0,14.637630662020905,6.0,17.0,10.0,9.0,12.40766550522648,14.0,14.707317073170731,7.0,11.0,9.0,4.40418118466899,11.0,10.0,6.0,12.0,9.0,10.0,8.637630662020905,8.0,13.0,12,16,14,9,14,16,6,17,10,9,13,14,15,7,11,9,5,11,10,6,12,9,10,10,8,13,280.31,286,4926,82.39
175,12.411149825783973,15.707317073170731,14.40766550522648,9.0,16.0,16.637630662020907,7.696864111498257,18.10801393728223,13.411149825783973,10.0,15.515679442508711,15.0,17.70731707317073,8.696864111498257,11.0,12.0,8.70034843205575,11.233449477351916,12.111498257839722,8.0,14.0,10.0,11.0,9.637630662020905,10.411149825783973,16.233449477351915,13,16,15,9,16,18,8,19,14,10,17,15,18,9,11,12,9,12,13,8,14,10,11,11,11,17,324.63,336,5679,98.39
200,14.10801393728223,16.70731707317073,16.10801393728223,10.696864111498257,16.70383275261324,17.930313588850176,9.393728222996515,17.70383275261324,14.714285714285714,11.0,17.529616724738677,22.38327526132404,19.70731707317073,9.696864111498257,13.0,13.696864111498257,9.937282229965156,14.08362369337979,12.111498257839722,10.0,18.70383275261324,12.703832752613241,14.703832752613241,9.70034843205575,12.344947735191637,18.233449477351915,15,17,17,11,17,19,10,18,15,11,19,23,20,10,13,14,11,17,13,10,19,13,15,12,14,19,368.98,380,6606,112.61
225,15.10801393728223,17.70731707317073,17.822299651567945,13.696864111498257,18.70383275261324,20.930313588850176,11.404181184668989,19.70383275261324,17.714285714285715,14.0,19.529616724738677,23.38327526132404,19.70731707317073,11.696864111498257,15.0,15.10801393728223,10.70034843205575,14.02787456445993,15.111498257839722,11.0,21.70383275261324,15.703832752613241,16.70383275261324,11.64459930313589,12.118466898954704,19.930313588850176,16,18,19,14,19,22,12,20,18,14,21,24,20,12,15,16,11,16,16,11,22,16,17,13,13,21,417.11,432,7443,131.25
250,18.10801393728223,20.70731707317073,18.822299651567945,17.393728222996515,20.40418118466899,23.637630662020907,15.097560975609756,20.70383275261324,19.714285714285715,14.707317073170731,22.229965156794425,24.790940766550523,20.70731707317073,13.101045296167248,15.0,15.512195121951219,13.70034843205575,14.616724738675957,15.111498257839722,12.0,27.11149825783972,15.703832752613241,17.822299651567945,11.933797909407666,15.111498257839722,19.930313588850176,19,21,20,18,21,25,16,21,20,15,24,26,21,14,15,17,14,16,16,12,28,16,19,13,16,21,460.93,480,8358,146.89
275,18.930313588850176,23.118466898954704,20.822299651567945,19.087108013937282,21.114982578397214,23.637630662020907,16.097560975609756,22.804878048780488,21.714285714285715,15.707317073170731,22.818815331010452,25.609756097560975,21.70731707317073,15.696864111498257,16.407665505226483,16.808362369337978,16.933797909407666,14.794425087108014,16.11149825783972,13.0,28.21951219512195,19.10452961672474,22.630662020905923,14.627177700348431,17.11149825783972,19.696864111498257,20,24,22,20,22,25,17,24,22,16,24,28,22,16,17,18,18,16,17,13,30,20,25,16,18,20,501.57,526,9405,171.32
300,20.808362369337978,24.414634146341463,22.822299651567945,20.794425087108014,21.114982578397214,26.45296167247387,16.097560975609756,23.804878048780488,23.121951219512194,15.707317073170731,26.637630662020907,24.51567944250871,22.70731707317073,16.696864111498257,17.10801393728223,20.10801393728223,16.700348432055748,15.233449477351916,18.11149825783972,15.233449477351916,29.285714285714285,23.606271777003485,23.463414634146343,18.027874564459932,17.11149825783972,22.641114982578397,22,25,24,22,22,29,17,25,24,16,29,26,23,17,18,21,17,16,19,16,32,26,26,20,18,24,542.33,574,9879,170.46
325,22.501742160278745,26.641114982578397,22.822299651567945,21.498257839721255,22.101045296167246,27.968641114982578,19.097560975609756,24.804878048780488,23.121951219512194,15.707317073170731,28.229965156794425,27.33101045296167,24.70731707317073,20.696864111498257,19.81184668989547,22.411149825783973,19.39721254355401,18.233449477351915,20.114982578397214,17.4006968641115,31.038327526132406,25.306620209059233,25.829268292682926,21.027874564459932,18.818815331010452,22.641114982578397,24,29,24,23,23,32,20,26,24,16,30,30,25,21,21,23,20,19,21,18,34,28,30,23,20,24,586.03,620,10704,186.07
