average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,has_eulerian_path,is_aperiodic,is_arborescence,is_attracting_component,is_bipartite,is_branching,is_directed_acyclic_graph,is_eulerian,is_forest,is_graphical,is_multigraphical,is_planar,is_pseudographical,is_regular,is_semiconnected,is_semieulerian,is_strongly_connected,is_tree,is_triad,is_valid_degree_sequence_erdos_gallai,is_valid_degree_sequence_havel_hakimi,is_weakly_connected,is_weighted,min_cost_flow_cost,node_connectivity,number_attracting_components,number_of_edges,number_of_isolates,number_of_nodes,number_of_selfloops,number_strongly_connected_components,number_weakly_connected_components,overall_reciprocity,reciprocity,s_metric,wiener_index,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
5.515873015873016,-0.05012022495790355,-0.05012022495790383,0.24735449735449735,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,3,1,187,0,28,0,1,1,0.22459893048128343,0.22459893048128343,36729.0,1423,406.82,434.0,7776.0,139.46
5.703703703703703,0.010206947963527148,0.01020694796352651,0.2552910052910053,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,3,1,193,0,28,0,1,1,0.24870466321243523,0.24870466321243523,40017.0,1418,406.46,422.0,7566.0,139.61
5.567460317460317,0.04126254996162411,0.0412625499616245,0.2526455026455027,1,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,1,1,191,0,28,0,1,1,0.2931937172774869,0.2931937172774869,38842.0,1440,407.75,436.0,7482.0,139.76
5.588624338624339,-0.11390002616114916,-0.11390002616114803,0.25925925925925924,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,3,1,196,0,28,0,1,1,0.3673469387755102,0.3673469387755102,43086.0,1418,428.55,442.0,8106.0,145.32
6.025132275132275,-0.0937250306765206,-0.09372503067652026,0.27116402116402116,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,5,1,205,0,28,0,1,1,0.28292682926829266,0.28292682926829266,48406.0,1379,430.39,468.0,8751.0,179.01
5.783068783068783,-0.09964146156981253,-0.09964146156981392,0.26322751322751325,1,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,1,1,199,0,28,0,1,1,0.35175879396984927,0.35175879396984927,45068.0,1397,415.64,444.0,8451.0,179.67
5.541005291005291,-0.06475906022045728,-0.06475906022045802,0.2566137566137566,1,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,4,1,194,0,28,0,1,1,0.1958762886597938,0.1958762886597938,39366.0,1425,409.62,432.0,7749.0,145.76
5.374338624338624,0.028399512530323037,0.028399512530322704,0.25,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,2,1,189,0,28,0,1,1,0.2857142857142857,0.2857142857142857,38991.0,1452,423.08,460.0,8058.0,160.28
5.7407407407407405,-0.015275316467885418,-0.015275316467884624,0.25793650793650796,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,4,1,195,0,28,0,1,1,0.27692307692307694,0.27692307692307694,41465.0,1405,417.13,446.0,8394.0,170.16
5.6005291005291005,0.008641439650891489,0.008641439650891548,0.25132275132275134,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,3,1,190,0,28,0,1,1,0.2631578947368421,0.2631578947368421,38176.0,1420,412.24,440.0,8172.0,161.74
5.7407407407407405,-0.015275316467885418,-0.015275316467884624,0.25793650793650796,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,4,1,195,0,28,0,1,1,0.27692307692307694,0.27692307692307694,41465.0,1405,416.28,448.0,8190.0,162.0
5.6005291005291005,0.008641439650891489,0.008641439650891548,0.25132275132275134,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,3,1,190,0,28,0,1,1,0.2631578947368421,0.2631578947368421,38176.0,1420,412.71,446.0,8346.0,166.83
5.5092592592592595,0.08562028788566671,0.08562028788566575,0.25,1,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,3,1,189,0,28,0,1,1,0.2222222222222222,0.2222222222222222,38834.0,1417,406.83,436.0,7728.0,136.83
5.838624338624339,-0.04443290927129966,-0.0444329092712985,0.2671957671957672,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,3,1,202,0,28,0,1,1,0.24752475247524752,0.24752475247524752,46021.0,1392,424.66,452.0,8436.0,166.5
5.708994708994709,-0.025216190081351744,-0.025216190081351425,0.2605820105820106,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,4,1,197,0,28,0,1,1,0.25380710659898476,0.25380710659898476,43095.0,1409,412.63,438.0,7635.0,150.62
5.123015873015873,-0.09317124671497998,-0.09317124671498098,0.23941798941798942,1,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,1,1,181,0,28,0,1,1,0.27624309392265195,0.27624309392265195,33438.0,1457,393.19,430.0,7515.0,141.4
6.124338624338624,-0.056138903735813664,-0.05613890373581164,0.26455026455026454,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,2,1,200,0,28,0,1,1,0.33,0.33,43410.0,1380,417.73,442.0,8172.0,165.66
5.689153439153439,-0.05244251925801768,-0.05244251925801682,0.25925925925925924,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,3,1,196,0,28,0,1,1,0.22448979591836735,0.22448979591836735,43297.0,1405,411.11,430.0,7833.0,145.54
5.7896825396825395,0.009070954054679314,0.00907095405467976,0.25925925925925924,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,2,1,196,0,28,0,1,1,0.21428571428571427,0.21428571428571427,41769.0,1398,415.02,440.0,7812.0,153.55
5.912698412698413,-0.06590772642558228,-0.06590772642558215,0.26587301587301587,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,3,1,201,0,28,0,1,1,0.26865671641791045,0.26865671641791045,46036.0,1399,419.07,440.0,7983.0,149.27
5.842592592592593,0.09420773562836217,0.09420773562836468,0.2552910052910053,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,3,1,193,0,28,0,1,1,0.21761658031088082,0.21761658031088082,39012.0,1407,411.14,438.0,8076.0,160.79
5.849206349206349,0.033758318606188116,0.033758318606188324,0.25793650793650796,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,3,1,195,0,28,0,1,1,0.26666666666666666,0.26666666666666666,41472.0,1405,413.02,442.0,8313.0,165.29
5.522486772486772,-0.0523830715720203,-0.052383071572019664,0.2552910052910053,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,3,1,193,0,28,0,1,1,0.3005181347150259,0.3005181347150259,42044.0,1420,413.51,444.0,7869.0,151.9
5.764550264550264,0.013468605503304443,0.01346860550330423,0.2566137566137566,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,3,1,194,0,28,0,1,1,0.28865979381443296,0.28865979381443296,40543.0,1404,409.48,432.0,8079.0,153.37
5.496031746031746,0.003298807208905921,0.0032988072089058886,0.25132275132275134,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,4,1,190,0,28,0,1,1,0.21052631578947367,0.21052631578947367,39038.0,1417,409.01,442.0,8322.0,165.62
5.298941798941799,-0.011050983169847586,-0.011050983169846663,0.24338624338624337,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,2,1,184,0,28,0,1,1,0.21739130434782608,0.21739130434782608,34802.0,1444,399.58,438.0,8040.0,165.88
5.6838624338624335,-0.06089297195825988,-0.060892971958259504,0.25925925925925924,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,3,1,196,0,28,0,1,1,0.2755102040816326,0.2755102040816326,41326.0,1421,412.62,432.0,7446.0,144.33
5.703703703703703,-0.09372752551051251,-0.09372752551051103,0.26322751322751325,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,2,1,199,0,28,0,1,1,0.31155778894472363,0.31155778894472363,44554.0,1400,414.62,434.0,7701.0,153.91
5.9907407407407405,0.0616511087090867,0.06165110870908593,0.26587301587301587,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,3,1,201,0,28,0,1,1,0.22885572139303484,0.22885572139303484,44524.0,1395,417.32,438.0,8016.0,161.74
