average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,has_eulerian_path,is_aperiodic,is_arborescence,is_attracting_component,is_bipartite,is_branching,is_directed_acyclic_graph,is_eulerian,is_forest,is_graphical,is_multigraphical,is_planar,is_pseudographical,is_regular,is_semiconnected,is_semieulerian,is_strongly_connected,is_tree,is_triad,is_valid_degree_sequence_erdos_gallai,is_valid_degree_sequence_havel_hakimi,is_weakly_connected,is_weighted,min_cost_flow_cost,node_connectivity,number_attracting_components,number_of_edges,number_of_isolates,number_of_nodes,number_of_selfloops,number_strongly_connected_components,number_weakly_connected_components,overall_reciprocity,reciprocity,s_metric,wiener_index,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
8.578042328042327,0.03571213285526707,0.035712132855268246,0.49603174603174605,5,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,6,1,375,0,28,0,1,1,0.336,0.336,291498.0,1232,644.45,692.0,12438.0,230.67
9.253968253968255,-0.009100831913970028,-0.009100831913969163,0.49603174603174605,5,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,7,1,375,0,28,0,1,1,0.2986666666666667,0.2986666666666667,279502.0,1221,656.54,692.0,12312.0,228.18
8.989417989417989,0.02645655607209589,0.026456556072097483,0.49603174603174605,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,3,1,375,0,28,0,1,1,0.31466666666666665,0.31466666666666665,289030.0,1233,648.6,722.0,13119.0,252.51
8.609788359788359,0.0318691362471235,0.031869136247123724,0.49603174603174605,5,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,5,1,375,0,28,0,1,1,0.33066666666666666,0.33066666666666666,287529.0,1235,685.54,706.0,12999.0,250.57
9.518518518518519,-0.03938585298441907,-0.03938585298441911,0.49603174603174605,5,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,5,1,375,0,28,0,1,1,0.384,0.384,292091.0,1204,684.57,778.0,14409.0,280.32
9.551587301587302,0.03608577796624358,0.036085777966243134,0.49603174603174605,6,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,7,1,375,0,28,0,1,1,0.42133333333333334,0.42133333333333334,290396.0,1209,660.95,734.0,13575.0,281.12
8.85846560846561,0.03928112460487627,0.03928112460487556,0.49603174603174605,5,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,5,1,375,0,28,0,1,1,0.272,0.272,286899.0,1233,641.36,726.0,13530.0,264.8
8.744708994708995,0.021054688321188446,0.021054688321187672,0.49603174603174605,4,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,4,1,375,0,28,0,1,1,0.2986666666666667,0.2986666666666667,290573.0,1241,672.82,750.0,13398.0,258.66
9.305555555555555,0.04681990316913996,0.04681990316914045,0.49603174603174605,6,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,6,1,375,0,28,0,1,1,0.3253333333333333,0.3253333333333333,281334.0,1218,664.86,726.0,13230.0,253.1
9.05952380952381,0.015024701764759165,0.015024701764758999,0.49603174603174605,6,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,6,1,375,0,28,0,1,1,0.304,0.304,289669.0,1225,654.36,718.0,13440.0,259.46
9.305555555555555,0.04681990316913996,0.04681990316914045,0.49603174603174605,6,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,6,1,375,0,28,0,1,1,0.3253333333333333,0.3253333333333333,281334.0,1218,666.38,736.0,13077.0,245.96
9.05952380952381,0.015024701764759165,0.015024701764758999,0.49603174603174605,6,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,6,1,375,0,28,0,1,1,0.304,0.304,289669.0,1225,651.1,718.0,13800.0,258.26
8.703703703703704,0.03609712694441209,0.036097126944411924,0.49603174603174605,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,3,1,375,0,28,0,1,1,0.2826666666666667,0.2826666666666667,290190.0,1240,635.39,700.0,12606.0,230.71
9.494708994708995,-0.007813212870611368,-0.007813212870611258,0.49603174603174605,6,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,6,1,375,0,28,0,1,1,0.3466666666666667,0.3466666666666667,291831.0,1208,666.56,726.0,13545.0,271.68
9.082010582010582,-0.012858912013747108,-0.012858912013746924,0.49603174603174605,6,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,6,1,375,0,28,0,1,1,0.29333333333333333,0.29333333333333333,287181.0,1221,650.54,706.0,12657.0,247.79
9.018518518518519,0.025573274683835197,0.025573274683835096,0.49603174603174605,4,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,7,1,375,0,28,0,1,1,0.3253333333333333,0.3253333333333333,289589.0,1224,646.36,702.0,12120.0,240.33
9.371693121693122,0.0025364216071312455,0.0025364216071323015,0.49603174603174605,6,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,6,1,375,0,28,0,1,1,0.3626666666666667,0.3626666666666667,285010.0,1214,656.24,712.0,13125.0,258.62
9.236772486772487,-0.053904716231743845,-0.05390471623174364,0.49603174603174605,6,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,6,1,375,0,28,0,1,1,0.33066666666666666,0.33066666666666666,292657.0,1220,647.81,698.0,13344.0,264.55
9.097883597883598,0.009347227302561736,0.009347227302562437,0.49603174603174605,6,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,6,1,375,0,28,0,1,1,0.304,0.304,293797.0,1223,656.32,724.0,12954.0,248.6
9.585978835978835,-0.013508406253884888,-0.01350840625388592,0.49603174603174605,7,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,7,1,375,0,28,0,1,1,0.37333333333333335,0.37333333333333335,287813.0,1207,665.28,730.0,13170.0,261.99
