average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,is_aperiodic,is_attracting_component,is_semiconnected,is_strongly_connected,node_connectivity,number_attracting_components,number_of_edges,number_strongly_connected_components,overall_reciprocity,reciprocity,s_metric,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
2.921957671957672,-0.21296887228566025,-0.21296887228566008,0.14682539682539683,1,0.0,0.0,True,True,True,True,1,1,111,1,0.09009009009009009,0.09009009009009009,8186.0,232.47,242.0,4398.0,81.29
3.10978835978836,-0.03506527482375002,-0.0350652748237501,0.15476190476190477,1,0.0,0.0,True,True,True,True,1,1,117,1,0.10256410256410256,0.10256410256410256,10041.0,238.08,242.0,4152.0,76.02
2.9074074074074074,0.01002839958763865,0.01002839958764076,0.15211640211640212,1,0.0,0.0,True,True,True,True,1,1,115,1,0.12173913043478261,0.12173913043478261,9079.0,239.87,252.0,4563.0,87.04
3.130952380952381,-0.17949310313338787,-0.17949310313338793,0.15476190476190477,1,0.0,0.0,True,True,True,True,1,1,117,1,0.2222222222222222,0.2222222222222222,9484.0,247.2,254.0,4497.0,86.45
3.1005291005291005,0.11724280567538789,0.1172428056753878,0.15608465608465608,1,0.0,0.0,True,True,True,True,1,1,118,1,0.15254237288135594,0.15254237288135594,10197.0,244.29,262.0,5127.0,92.93
3.119047619047619,-0.03148004754355089,-0.031480047543551284,0.15476190476190477,0,0.017094017094017144,0.037037037037037084,False,False,True,False,1,1,117,2,0.20512820512820512,0.20512820512820512,9917.0,240.95,254.0,4983.0,101.56
3.0978835978835977,-0.09913875785658288,-0.09913875785658254,0.15608465608465608,1,0.0,0.0,True,True,True,True,1,1,118,1,0.1016949152542373,0.1016949152542373,9403.0,241.82,248.0,4596.0,80.67
2.9113756613756614,0.11208556184115122,0.11208556184115118,0.15211640211640212,0,0.034782608695652195,0.037037037037037035,True,False,True,False,1,1,115,2,0.12173913043478261,0.12173913043478261,9440.0,249.69,266.0,4806.0,90.88
3.0912698412698414,0.04744363504099332,0.047443635040993165,0.15343915343915343,0,0.025862068965517238,0.037037037037037084,False,False,True,False,1,1,116,2,0.2413793103448276,0.2413793103448276,9302.0,240.45,250.0,4842.0,90.44
2.8478835978835977,0.007429370640406701,0.007429370640407357,0.14814814814814814,1,0.0,0.0,True,True,True,True,1,1,112,1,0.125,0.125,8620.0,233.91,242.0,4476.0,83.96
3.0912698412698414,0.04744363504099332,0.047443635040993165,0.15343915343915343,0,0.025862068965517238,0.037037037037037084,False,False,True,False,1,1,116,2,0.2413793103448276,0.2413793103448276,9302.0,240.72,252.0,4911.0,93.07
