average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,is_aperiodic,is_attracting_component,is_semiconnected,is_strongly_connected,node_connectivity,number_attracting_components,number_of_edges,number_strongly_connected_components,overall_reciprocity,reciprocity,s_metric,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
11.390211640211641,0.031983421111578245,0.03198342111157994,0.6613756613756614,8,0.0,0.0,True,True,True,True,8,1,500,1,0.4,0.4,678523.0,831.41,876.0,15708.0,287.89
11.727513227513228,-0.0023965050682972786,-0.002396505068295248,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.348,0.348,664194.0,829.15,870.0,15714.0,293.38
11.507936507936508,0.054489753627235585,0.054489753627237444,0.6613756613756614,5,0.0,0.0,True,True,True,True,5,1,500,1,0.376,0.376,672767.0,815.77,892.0,15699.0,287.74
11.396825396825397,0.09267978860057846,0.09267978860058025,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.436,0.436,670670.0,856.59,878.0,15522.0,290.67
11.829365079365079,-0.10011925239934023,-0.10011925239933889,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.42,0.42,687211.0,814.82,908.0,15753.0,287.67
11.632275132275133,-0.017608057663602482,-0.017608057663598742,0.6613756613756614,7,0.0,0.0,True,True,True,True,9,1,500,1,0.436,0.436,668293.0,783.69,856.0,15300.0,287.41
11.08068783068783,0.03235346048348669,0.032353460483487514,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.328,0.328,680492.0,786.47,870.0,15528.0,287.78
11.35846560846561,-0.009211581382079828,-0.009211581382078901,0.6613756613756614,6,0.0,0.0,True,True,True,True,6,1,500,1,0.376,0.376,674985.0,821.13,898.0,15267.0,292.06
11.554232804232804,0.0876374247729814,0.08763742477298259,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.372,0.372,659383.0,809.97,888.0,15612.0,291.51
11.50925925925926,0.03646288527845268,0.0364628852784548,0.6613756613756614,8,0.0,0.0,True,True,True,True,8,1,500,1,0.384,0.384,673898.0,798.45,848.0,15558.0,288.15
11.554232804232804,0.0876374247729814,0.08763742477298259,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.372,0.372,659383.0,810.24,882.0,15915.0,279.95
11.50925925925926,0.03646288527845268,0.0364628852784548,0.6613756613756614,8,0.0,0.0,True,True,True,True,8,1,500,1,0.384,0.384,673898.0,794.49,842.0,14886.0,291.8
11.596560846560847,0.0801237408404263,0.08012374084042881,0.6613756613756614,5,0.0,0.0,True,True,True,True,5,1,500,1,0.372,0.372,675422.0,822.65,904.0,16032.0,290.49
11.760582010582011,0.024801247495166056,0.02480124749516939,0.6613756613756614,8,0.0,0.0,True,True,True,True,8,1,500,1,0.376,0.376,677708.0,799.65,848.0,15006.0,286.76
11.56084656084656,-0.07215046849514621,-0.07215046849514448,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.38,0.38,673031.0,800.39,860.0,15210.0,276.48
11.30952380952381,0.037041718686513764,0.03704171868651503,0.6613756613756614,8,0.0,0.0,True,True,True,True,8,1,500,1,0.364,0.364,673977.0,811.04,882.0,15174.0,287.38
11.818783068783068,0.05931273084310528,0.05931273084310602,0.6613756613756614,7,0.0,0.0,True,True,True,True,8,1,500,1,0.396,0.396,665754.0,796.13,858.0,14781.0,278.6
11.591269841269842,-0.06978087378301658,-0.06978087378301363,0.6613756613756614,8,0.0,0.0,True,True,True,True,8,1,500,1,0.396,0.396,673271.0,779.69,826.0,14907.0,288.0
11.58994708994709,0.007693084070429262,0.0076930840704309165,0.6613756613756614,9,0.0,0.0,True,True,True,True,9,1,500,1,0.344,0.344,671456.0,820.84,896.0,15345.0,288.66
11.765873015873016,-0.02941961892176649,-0.029419618921763844,0.6613756613756614,8,0.0,0.0,True,True,True,True,9,1,500,1,0.408,0.408,683729.0,818.36,882.0,15588.0,289.43
12.431216931216932,0.053931738853618655,0.05393173885362469,0.6613756613756614,9,0.0,0.0,True,True,True,True,9,1,500,1,0.4,0.4,652807.0,817.32,864.0,15471.0,290.09
12.051587301587302,0.0273505993571276,0.027350599357134936,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.424,0.424,656566.0,821.09,886.0,15615.0,288.59
11.576719576719576,0.02698304332450758,0.026983043324509102,0.6613756613756614,8,0.0,0.0,True,True,True,True,8,1,500,1,0.384,0.384,669952.0,798.63,878.0,15327.0,280.87
11.398148148148149,0.02140021841764437,0.021400218417648626,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.416,0.416,679231.0,805.44,864.0,15072.0,285.99
11.626984126984127,-0.03899372153863502,-0.03899372153863266,0.6613756613756614,8,0.0,0.0,True,True,True,True,9,1,500,1,0.368,0.368,660692.0,794.51,852.0,14754.0,288.15
11.322751322751323,0.03569085193117693,0.03569085193117809,0.6613756613756614,6,0.0,0.0,True,True,True,True,6,1,500,1,0.364,0.364,679214.0,782.31,846.0,14949.0,285.11
11.572751322751323,0.05732885840620564,0.05732885840620891,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.404,0.404,664626.0,801.78,858.0,15258.0,289.87
11.94047619047619,-0.024536895672938524,-0.02453689567293578,0.6613756613756614,8,0.0,0.0,True,True,True,True,9,1,500,1,0.428,0.428,668228.0,808.98,870.0,15858.0,288.0
11.873015873015873,-0.006435808165600162,-0.006435808165596493,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.392,0.392,659793.0,814.68,878.0,15600.0,285.15
12.00925925925926,-0.018739926675675544,-0.018739926675674104,0.6613756613756614,9,0.0,0.0,True,True,True,True,9,1,500,1,0.4,0.4,659472.0,828.45,894.0,15723.0,286.17
11.222222222222221,0.04098782183254619,0.04098782183254822,0.6613756613756614,5,0.0,0.0,True,True,True,True,5,1,500,1,0.352,0.352,684906.0,802.65,864.0,15045.0,287.85
11.46031746031746,0.04418384928406446,0.044183849284067975,0.6613756613756614,7,0.0,0.0,True,True,True,True,8,1,500,1,0.356,0.356,667031.0,807.6,880.0,15984.0,286.68
11.544973544973544,0.01129958798956825,0.011299587989569485,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.428,0.428,676270.0,817.64,896.0,15528.0,288.66
11.871693121693122,-0.01832069059051336,-0.018320690590510797,0.6613756613756614,6,0.0,0.0,True,True,True,True,6,1,500,1,0.428,0.428,660714.0,812.55,876.0,15525.0,286.35
11.244708994708995,0.017924759297547044,0.01792475929754697,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.396,0.396,679662.0,790.18,850.0,15012.0,288.37
10.965608465608465,-0.004314258055618371,-0.004314258055615509,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.344,0.344,682689.0,778.52,850.0,14769.0,282.22
11.83994708994709,-0.00278341703043679,-0.0027834170304356087,0.6613756613756614,8,0.0,0.0,True,True,True,True,8,1,500,1,0.4,0.4,655848.0,804.48,856.0,14868.0,290.27
12.277777777777779,0.03502304507365618,0.035023045073657125,0.6613756613756614,7,0.0,0.0,True,True,True,True,9,1,500,1,0.416,0.416,664451.0,797.89,832.0,14784.0,284.6
12.038359788359788,0.02609855634125674,0.026098556341261285,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.42,0.42,661228.0,825.71,890.0,15663.0,291.62
11.448412698412698,0.011479347574965661,0.011479347574967647,0.6613756613756614,7,0.0,0.0,True,True,True,True,8,1,500,1,0.368,0.368,667238.0,815.47,890.0,15405.0,289.9
11.554232804232804,0.0876374247729814,0.08763742477298259,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.372,0.372,659383.0,813.77,898.0,15930.0,286.57
11.50925925925926,0.03646288527845268,0.0364628852784548,0.6613756613756614,8,0.0,0.0,True,True,True,True,8,1,500,1,0.384,0.384,673898.0,800.76,852.0,15354.0,288.0
11.596560846560847,0.0801237408404263,0.08012374084042881,0.6613756613756614,5,0.0,0.0,True,True,True,True,5,1,500,1,0.372,0.372,675422.0,819.21,894.0,15534.0,288.91
11.760582010582011,0.024801247495166056,0.02480124749516939,0.6613756613756614,8,0.0,0.0,True,True,True,True,8,1,500,1,0.376,0.376,677708.0,804.84,854.0,15066.0,284.89
11.56084656084656,-0.07215046849514621,-0.07215046849514448,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.38,0.38,673031.0,801.83,862.0,15069.0,275.38
11.30952380952381,0.037041718686513764,0.03704171868651503,0.6613756613756614,8,0.0,0.0,True,True,True,True,8,1,500,1,0.364,0.364,673977.0,801.19,864.0,15051.0,282.48
11.818783068783068,0.05931273084310528,0.05931273084310602,0.6613756613756614,7,0.0,0.0,True,True,True,True,8,1,500,1,0.396,0.396,665754.0,798.28,858.0,15264.0,283.79
11.591269841269842,-0.06978087378301658,-0.06978087378301363,0.6613756613756614,8,0.0,0.0,True,True,True,True,8,1,500,1,0.396,0.396,673271.0,779.94,826.0,15063.0,286.76
11.58994708994709,0.007693084070429262,0.0076930840704309165,0.6613756613756614,9,0.0,0.0,True,True,True,True,9,1,500,1,0.344,0.344,671456.0,820.87,894.0,15708.0,284.96
11.765873015873016,-0.02941961892176649,-0.029419618921763844,0.6613756613756614,8,0.0,0.0,True,True,True,True,9,1,500,1,0.408,0.408,683729.0,810.04,872.0,15327.0,290.34
12.431216931216932,0.053931738853618655,0.05393173885362469,0.6613756613756614,9,0.0,0.0,True,True,True,True,9,1,500,1,0.4,0.4,652807.0,811.66,866.0,15093.0,295.54
12.051587301587302,0.0273505993571276,0.027350599357134936,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.424,0.424,656566.0,821.85,882.0,15825.0,290.85
11.576719576719576,0.02698304332450758,0.026983043324509102,0.6613756613756614,8,0.0,0.0,True,True,True,True,8,1,500,1,0.384,0.384,669952.0,799.18,880.0,15255.0,283.46
11.398148148148149,0.02140021841764437,0.021400218417648626,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.416,0.416,679231.0,805.37,866.0,14967.0,292.1
11.626984126984127,-0.03899372153863502,-0.03899372153863266,0.6613756613756614,8,0.0,0.0,True,True,True,True,9,1,500,1,0.368,0.368,660692.0,795.72,862.0,15021.0,289.57
11.322751322751323,0.03569085193117693,0.03569085193117809,0.6613756613756614,6,0.0,0.0,True,True,True,True,6,1,500,1,0.364,0.364,679214.0,779.78,838.0,15108.0,279.55
11.572751322751323,0.05732885840620564,0.05732885840620891,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.404,0.404,664626.0,804.16,864.0,15276.0,288.66
11.94047619047619,-0.024536895672938524,-0.02453689567293578,0.6613756613756614,8,0.0,0.0,True,True,True,True,9,1,500,1,0.428,0.428,668228.0,810.5,870.0,15738.0,289.35
11.873015873015873,-0.006435808165600162,-0.006435808165596493,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.392,0.392,659793.0,820.88,882.0,15504.0,287.78
12.00925925925926,-0.018739926675675544,-0.018739926675674104,0.6613756613756614,9,0.0,0.0,True,True,True,True,9,1,500,1,0.4,0.4,659472.0,829.85,898.0,15768.0,290.27
11.222222222222221,0.04098782183254619,0.04098782183254822,0.6613756613756614,5,0.0,0.0,True,True,True,True,5,1,500,1,0.352,0.352,684906.0,801.99,872.0,15510.0,290.41
11.46031746031746,0.04418384928406446,0.044183849284067975,0.6613756613756614,7,0.0,0.0,True,True,True,True,8,1,500,1,0.356,0.356,667031.0,803.72,868.0,15900.0,286.02
11.544973544973544,0.01129958798956825,0.011299587989569485,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.428,0.428,676270.0,818.8,892.0,15675.0,293.82
11.871693121693122,-0.01832069059051336,-0.018320690590510797,0.6613756613756614,6,0.0,0.0,True,True,True,True,6,1,500,1,0.428,0.428,660714.0,811.27,874.0,15486.0,285.7
11.244708994708995,0.017924759297547044,0.01792475929754697,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.396,0.396,679662.0,788.56,848.0,15069.0,296.6
10.965608465608465,-0.004314258055618371,-0.004314258055615509,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.344,0.344,682689.0,776.68,840.0,14493.0,282.26
11.83994708994709,-0.00278341703043679,-0.0027834170304356087,0.6613756613756614,8,0.0,0.0,True,True,True,True,8,1,500,1,0.4,0.4,655848.0,802.02,844.0,14742.0,280.5
12.277777777777779,0.03502304507365618,0.035023045073657125,0.6613756613756614,7,0.0,0.0,True,True,True,True,9,1,500,1,0.416,0.416,664451.0,798.65,838.0,15252.0,297.99
12.038359788359788,0.02609855634125674,0.026098556341261285,0.6613756613756614,7,0.0,0.0,True,True,True,True,7,1,500,1,0.42,0.42,661228.0,825.31,894.0,15519.0,291.84
