average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,has_eulerian_path,is_aperiodic,is_arborescence,is_attracting_component,is_bipartite,is_branching,is_directed_acyclic_graph,is_eulerian,is_forest,is_graphical,is_multigraphical,is_planar,is_pseudographical,is_regular,is_semiconnected,is_semieulerian,is_strongly_connected,is_tree,is_triad,is_valid_degree_sequence_erdos_gallai,is_valid_degree_sequence_havel_hakimi,is_weakly_connected,is_weighted,min_cost_flow_cost,node_connectivity,number_attracting_components,number_of_edges,number_of_isolates,number_of_nodes,number_of_selfloops,number_strongly_connected_components,number_weakly_connected_components,overall_reciprocity,reciprocity,s_metric,wiener_index,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
7.648148148148148,-0.05342250349715244,-0.053422503497152184,0.33994708994708994,4,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,5,1,257,0,28,0,1,1,0.3346303501945525,0.3346303501945525,93583.0,1268,570.09,608.0,10719.0,197.23
8.014550264550264,-0.012814790709012513,-0.012814790709018201,0.34656084656084657,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,6,1,262,0,28,0,1,1,0.31297709923664124,0.31297709923664124,96176.0,1269,574.65,606.0,10617.0,204.37
7.96957671957672,0.022975380276817392,0.022975380276816754,0.3425925925925926,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,5,1,259,0,28,0,1,1,0.32432432432432434,0.32432432432432434,92851.0,1270,563.58,616.0,11187.0,214.65
7.791005291005291,-0.002180580407187433,-0.002180580407186355,0.3478835978835979,4,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,4,1,263,0,28,0,1,1,0.38783269961977185,0.38783269961977185,98097.0,1272,603.51,624.0,11409.0,221.56
8.554232804232804,-0.09134136511045034,-0.09134136511045114,0.36904761904761907,4,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,4,1,279,0,28,0,1,1,0.3870967741935484,0.3870967741935484,118648.0,1236,603.8,680.0,12534.0,261.26
8.214285714285714,-0.03826984197753207,-0.03826984197753185,0.35714285714285715,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,6,1,270,0,28,0,1,1,0.4444444444444444,0.4444444444444444,109205.0,1258,579.68,640.0,12045.0,259.43
7.801587301587301,-0.06940164283755199,-0.06940164283755244,0.3412698412698413,4,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,4,1,258,0,28,0,1,1,0.2868217054263566,0.2868217054263566,91457.0,1277,563.38,620.0,11589.0,230.16
7.764550264550264,0.0020595087544054594,0.002059508754407862,0.3412698412698413,4,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,4,1,258,0,28,0,1,1,0.35658914728682173,0.35658914728682173,94271.0,1283,596.69,660.0,11709.0,230.49
8.316137566137566,-0.000525198347623531,-0.0005251983476235309,0.35714285714285715,5,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,6,1,270,0,28,0,1,1,0.32592592592592595,0.32592592592592595,105601.0,1253,586.67,638.0,11133.0,216.99
7.927248677248677,0.007128442225933518,0.007128442225932195,0.33994708994708994,5,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,5,1,257,0,28,0,1,1,0.35019455252918286,0.35019455252918286,90677.0,1266,577.57,630.0,11901.0,228.84
