average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,has_eulerian_path,is_aperiodic,is_arborescence,is_attracting_component,is_bipartite,is_branching,is_directed_acyclic_graph,is_eulerian,is_forest,is_graphical,is_multigraphical,is_planar,is_pseudographical,is_regular,is_semiconnected,is_semieulerian,is_strongly_connected,is_tree,is_triad,is_valid_degree_sequence_erdos_gallai,is_valid_degree_sequence_havel_hakimi,is_weakly_connected,is_weighted,min_cost_flow_cost,node_connectivity,number_attracting_components,number_of_edges,number_of_isolates,number_of_nodes,number_of_selfloops,number_strongly_connected_components,number_weakly_connected_components,overall_reciprocity,reciprocity,s_metric,wiener_index,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
10.972222222222221,-0.04686680907566153,-0.04686680907565663,0.4603174603174603,8,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,8,1,348,0,28,0,1,1,0.46551724137931033,0.46551724137931033,225360.0,1164,803.07,858.0,15528.0,286.83
11.386243386243386,-0.08582273904713263,-0.0858227390471395,0.4708994708994709,7,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,7,1,356,0,28,0,1,1,0.4438202247191011,0.4438202247191011,236897.0,1156,807.57,852.0,15324.0,291.84
11.067460317460318,-0.02848353129100553,-0.02848353129100263,0.4669312169312169,5,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,5,1,353,0,28,0,1,1,0.4702549575070821,0.4702549575070821,235121.0,1161,793.23,878.0,15657.0,285.22
10.953703703703704,0.0024157132132978684,0.0024157132132981846,0.4603174603174603,7,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,7,1,348,0,28,0,1,1,0.5,0.5,221918.0,1166,826.54,846.0,15195.0,289.87
11.376984126984127,-0.12212126315327726,-0.12212126315327554,0.4801587301587302,7,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,7,1,363,0,28,0,1,1,0.512396694214876,0.512396694214876,259133.0,1149,789.26,868.0,15264.0,293.74
11.328042328042327,-0.03327145439634472,-0.03327145439633969,0.4656084656084656,7,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,7,1,352,0,28,0,1,1,0.5170454545454546,0.5170454545454546,230758.0,1160,764.45,840.0,15267.0,289.32
10.662698412698413,-0.053789002601272444,-0.05378900260127109,0.4537037037037037,7,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,8,1,343,0,28,0,1,1,0.40816326530612246,0.40816326530612246,215195.0,1171,761.69,848.0,15429.0,287.78
10.794973544973544,-0.038829513523313625,-0.038829513523310155,0.4537037037037037,6,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,6,1,343,0,28,0,1,1,0.46647230320699706,0.46647230320699706,214471.0,1175,796.95,878.0,15237.0,289.83
11.031746031746032,-0.01453082799735749,-0.014530827997357531,0.45634920634920634,6,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,6,1,345,0,28,0,1,1,0.45217391304347826,0.45217391304347826,215867.0,1167,774.71,854.0,15588.0,289.83
11.14153439153439,0.006255664833256099,0.006255664833257323,0.4642857142857143,8,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0.0,8,1,351,0,28,0,1,1,0.4672364672364672,0.4672364672364672,226614.0,1161,771.15,816.0,14781.0,286.5
