average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,has_eulerian_path,is_aperiodic,is_arborescence,is_attracting_component,is_bipartite,is_branching,is_directed_acyclic_graph,is_eulerian,is_forest,is_graphical,is_multigraphical,is_planar,is_pseudographical,is_regular,is_semiconnected,is_semieulerian,is_strongly_connected,is_tree,is_triad,is_valid_degree_sequence_erdos_gallai,is_valid_degree_sequence_havel_hakimi,is_weakly_connected,is_weighted,min_cost_flow_cost,node_connectivity,number_attracting_components,number_of_edges,number_of_isolates,number_of_nodes,number_of_selfloops,number_strongly_connected_components,number_weakly_connected_components,overall_reciprocity,reciprocity,s_metric,wiener_index,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
5.515873015873016,-0.02310948722380879,-0.02310948722380752,0.2976190476190476,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,3,1,225,0,28,0,1,1,0.19555555555555557,0.19555555555555557,64396.0,1423,406.82,434.0,7776.0,139.46
5.703703703703703,0.03879699203126213,0.03879699203126263,0.2976190476190476,3,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,3,1,225,0,28,0,1,1,0.21333333333333335,0.21333333333333335,62602.0,1418,406.46,422.0,7566.0,139.61
5.567460317460317,0.0224128902663224,0.02241289026632276,0.2976190476190476,1,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,1,1,225,0,28,0,1,1,0.24888888888888888,0.24888888888888888,64851.0,1440,407.75,436.0,7482.0,139.76
5.588624338624339,-0.049053125424310715,-0.049053125424310284,0.2976190476190476,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,3,1,225,0,28,0,1,1,0.3288888888888889,0.3288888888888889,66150.0,1418,428.55,442.0,8106.0,145.32
6.025132275132275,0.012476402466370499,0.012476402466371453,0.2976190476190476,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,2,1,225,0,28,0,1,1,0.26666666666666666,0.26666666666666666,64338.0,1379,430.39,468.0,8751.0,179.01
5.783068783068783,-0.03912215604528635,-0.039122156045285655,0.2976190476190476,1,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,1,1,225,0,28,0,1,1,0.3288888888888889,0.3288888888888889,66549.0,1397,415.64,444.0,8451.0,179.67
5.541005291005291,-0.04830068159219401,-0.04830068159219331,0.2976190476190476,1,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,3,1,225,0,28,0,1,1,0.1688888888888889,0.1688888888888889,63693.0,1425,409.62,432.0,7749.0,145.76
5.374338624338624,0.10393461504955558,0.10393461504955609,0.2976190476190476,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,2,1,225,0,28,0,1,1,0.24,0.24,67398.0,1452,423.08,460.0,8058.0,160.28
5.7407407407407405,-0.02178618118960027,-0.021786181189599647,0.2976190476190476,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,4,1,225,0,28,0,1,1,0.24,0.24,64274.0,1405,417.13,446.0,8394.0,170.16
5.6005291005291005,-0.038579314472650554,-0.038579314472650145,0.2976190476190476,2,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,3,1,225,0,28,0,1,1,0.2311111111111111,0.2311111111111111,65466.0,1420,412.24,440.0,8172.0,161.74
