n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,5.449477351916376,6.0,3.0,9.574912891986063,10.010452961672474,13.543554006968641,4.0,6.0,7.104529616724738,6.0,10.62020905923345,6.2404181184668985,4.0,9.0,6.0,4.0,7.0,8.696864111498257,5.0,1.0,5.0,5.0,9.0,10.059233449477352,9.574912891986063,8.0,12.104529616724738,7.0,6,6,3,10,11,15,4,6,8,6,12,8,4,9,6,4,7,9,5,1,5,5,9,11,10,8,13,7,192.49,196,3372,60.07
125,6.449477351916376,7.0,3.0,12.240418118466899,12.010452961672474,17.28919860627178,6.0,8.0,6.54006968641115,6.498257839721254,14.595818815331011,7.651567944250871,8.0,9.0,10.637630662020905,6.0,8.0,11.362369337979095,5.0,2.0,8.282229965156795,6.414634146341464,11.0,10.059233449477352,11.895470383275262,8.0,13.515679442508711,9.487804878048781,7,7,3,14,13,19,6,8,7,7,17,9,8,9,11,6,8,13,5,2,9,7,11,11,14,8,15,10,236.16,244,4140,73.61
150,7.449477351916376,7.0,4.0,12.574912891986063,13.010452961672474,16.689895470383274,6.0,10.0,7.916376306620209,9.909407665505226,18.578397212543553,7.689895470383275,9.0,11.470383275261325,14.0,7.0,10.571428571428571,11.905923344947736,7.0,5.0,10.418118466898955,8.414634146341463,12.0,11.059233449477352,11.993031358885018,9.0,13.498257839721255,10.0,8,7,4,13,14,17,6,10,9,11,21,8,9,12,14,7,11,13,7,5,12,9,12,12,13,9,15,10,279.08,290,4854,86.27
175,12.031358885017422,10.0,4.0,16.689895470383274,15.177700348432056,17.0,7.0,10.0,10.62020905923345,12.735191637630662,17.933797909407666,8.0,10.0,12.533101045296167,14.0,8.0,10.578397212543553,17.449477351916375,9.369337979094077,6.0,12.902439024390244,10.961672473867596,12.703832752613241,12.456445993031359,12.993031358885018,10.0,18.94425087108014,11.0,13,10,4,21,18,17,7,10,12,15,20,8,10,14,14,8,11,22,10,6,15,13,13,13,14,10,23,11,324.93,346,6201,120.18
200,12.905923344947736,11.386759581881533,7.0,15.933797909407666,14.041811846689896,22.372822299651567,8.452961672473867,13.0,11.62020905923345,12.452961672473867,22.198606271777003,11.477351916376307,10.0,13.777003484320558,15.0,10.0,11.578397212543553,18.43554006968641,9.0,8.0,13.05574912891986,10.609756097560975,13.703832752613241,15.40766550522648,13.35540069686411,10.386759581881533,18.45296167247387,13.0,14,12,7,18,15,23,9,13,13,14,25,13,10,16,15,10,12,21,9,8,16,12,14,18,15,11,22,13,359.18,382,6699,131.3
225,13.149825783972126,11.815331010452962,9.0,18.18466898954704,15.567944250871081,23.445993031358885,10.0,14.696864111498257,12.62020905923345,15.35191637630662,23.717770034843205,13.801393728222996,10.696864111498257,14.606271777003485,16.0,13.0,12.303135888501743,19.27177700348432,11.10801393728223,9.449477351916377,14.588850174216027,10.609756097560975,13.703832752613241,15.937282229965156,13.35540069686411,12.794425087108014,19.414634146341463,14.289198606271777,14,13,9,23,17,25,10,15,14,18,27,18,12,16,16,13,14,24,13,10,20,12,14,19,15,14,22,15,395.32,432,7836,153.77
250,15.149825783972126,13.721254355400697,13.564459930313589,18.94076655052265,18.61672473867596,23.83275261324042,11.0,16.696864111498257,14.372822299651569,18.45644599303136,27.013937282229964,14.801393728222996,11.696864111498257,17.313588850174217,18.24390243902439,14.759581881533101,16.627177700348433,20.222996515679444,15.303135888501743,10.282229965156795,14.585365853658537,10.609756097560975,15.285714285714286,17.937282229965156,14.35540069686411,14.70034843205575,19.965156794425088,17.62369337979094,16,15,15,21,23,25,11,19,18,21,31,19,13,20,19,16,21,23,18,11,20,12,17,21,16,16,23,20,441.77,480,8130,144.84
275,16.149825783972126,15.815331010452962,15.0,22.905923344947734,22.794425087108014,25.878048780487806,14.0,19.696864111498257,13.80836236933798,24.181184668989548,28.480836236933797,15.801393728222996,12.696864111498257,18.313588850174217,19.881533101045296,18.128919860627178,16.54355400696864,20.993031358885016,16.66898954703833,10.282229965156795,16.097560975609756,12.609756097560975,17.70383275261324,20.937282229965156,15.35540069686411,16.794425087108014,23.00348432055749,19.045296167247386,17,17,15,27,29,28,14,22,16,30,33,20,14,21,21,20,20,25,20,11,22,14,18,24,17,18,27,22,489.55,530,9294,168.7
300,16.609756097560975,16.386759581881535,17.0,24.498257839721255,21.473867595818817,26.470383275261323,17.777003484320556,18.968641114982578,16.226480836236934,23.81184668989547,31.020905923344948,16.027874564459932,14.686411149825783,21.0,22.972125435540068,20.181184668989548,20.229965156794425,21.993031358885016,17.10801393728223,12.449477351916377,16.097560975609756,14.581881533101045,17.70383275261324,20.470383275261323,17.355400696864113,17.470383275261323,24.526132404181183,19.202090592334496,18,17,17,28,27,28,19,20,18,29,37,19,16,24,26,23,22,26,19,13,22,17,18,23,19,19,29,21,529.58,574,10038,188.49
325,19.097560975609756,17.40418118466899,18.0,25.682926829268293,23.94425087108014,29.118466898954704,23.49128919860627,20.972125435540068,18.226480836236934,24.226480836236934,32.80487804878049,18.81184668989547,17.090592334494772,21.0,25.26829268292683,22.76306620209059,20.81184668989547,22.965156794425088,17.742160278745644,13.449477351916377,19.881533101045296,14.581881533101045,20.393728222996515,22.470383275261323,18.355400696864113,18.083623693379792,25.526132404181183,19.202090592334496,22,18,18,29,30,32,29,23,20,29,41,20,19,24,30,28,24,27,19,14,24,17,22,25,20,19,30,21,569.48,616,10857,202.06
