n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,4.0,7.456445993031359,5.0,6.0,9.087108013937282,3.0,6.0,5.0,7.588850174216028,8.0,6.588850174216028,9.588850174216027,5.0,5.0,10.0,4.83623693379791,10.0,13.149825783972126,4.0,11.588850174216027,8.456445993031359,10.0,4.0,8.560975609756097,7.087108013937282,7.588850174216028,9.83623693379791,9.0,4,8,5,6,11,3,6,5,9,8,8,11,5,5,10,7,10,15,4,13,9,10,4,9,9,9,12,9,196.49,204,4074,78.04
125,6.390243902439025,9.45993031358885,10.0,8.0,9.087108013937282,6.0,6.7073170731707314,7.0,8.059233449477352,8.0,8.526132404181185,13.588850174216027,6.0,7.0,11.0,4.83623693379791,11.0,15.616724738675957,5.0,13.048780487804878,9.45993031358885,12.0,5.390243902439025,9.560975609756097,8.254355400696864,9.588850174216027,10.83623693379791,11.0,7,10,10,8,11,6,7,7,9,8,10,15,6,7,11,7,11,18,5,15,10,12,6,10,11,11,13,11,241.49,252,5049,95.71
150,6.0,11.296167247386759,11.282229965156795,9.0,10.087108013937282,8.0,8.707317073170731,9.0,12.059233449477352,9.0,12.526132404181185,13.588850174216027,9.543554006968641,9.0,13.282229965156795,6.83623693379791,11.0,17.627177700348433,6.0,15.682926829268293,12.132404181184668,14.0,6.83623693379791,10.560975609756097,10.35540069686411,12.588850174216027,11.83623693379791,11.0,6,12,12,9,12,8,9,9,13,9,14,15,10,9,14,9,11,21,6,18,15,14,9,11,14,14,14,11,288.79,304,5844,115.68
175,8.0,11.45993031358885,12.282229965156795,12.0,12.560975609756097,11.0,9.707317073170731,10.0,14.588850174216027,11.0,15.519163763066203,16.588850174216027,13.059233449477352,12.031358885017422,14.282229965156795,8.83623693379791,12.0,18.665505226480835,7.564459930313589,16.682926829268293,13.296167247386759,14.0,8.83623693379791,11.560975609756097,10.35540069686411,13.588850174216027,11.83623693379791,12.0,8,12,13,12,16,11,10,10,16,11,19,18,14,13,15,11,12,22,8,19,16,14,11,12,14,15,14,12,332.32,350,6588,135.29
200,8.0,12.745644599303136,14.282229965156795,12.0,14.505226480836237,12.282229965156795,10.418118466898955,11.0,16.588850174216027,13.0,15.710801393728223,17.588850174216027,13.059233449477352,13.031358885017422,15.282229965156795,9.37979094076655,12.0,19.67595818815331,11.564459930313589,17.972125435540068,15.292682926829269,15.198606271777004,10.83623693379791,13.560975609756097,13.097560975609756,14.588850174216027,15.313588850174217,15.0,8,14,15,12,17,13,11,11,18,13,18,19,14,14,16,12,12,23,12,21,18,17,13,14,17,16,19,15,371.81,394,7443,149.82
225,8.37979094076655,12.62020905923345,17.45644599303136,12.456445993031359,17.229965156794425,14.696864111498257,12.996515679442508,11.0,17.644599303135887,15.418118466898955,19.83275261324042,20.156794425087107,13.543554006968641,15.020905923344948,16.898954703832754,11.383275261324043,13.0,19.909407665505228,16.170731707317074,18.463414634146343,19.229965156794425,19.369337979094077,11.83623693379791,15.560975609756097,14.696864111498257,15.588850174216027,16.571428571428573,17.0,9,14,18,13,22,17,14,11,19,16,25,22,14,16,18,15,13,24,18,22,24,22,14,16,19,17,21,17,411.14,438,8076,160.79
250,14.70034843205575,14.118466898954704,21.972125435540068,14.456445993031359,17.808362369337978,13.292682926829269,13.996515679442508,12.0,21.11149825783972,16.0,20.857142857142858,23.156794425087107,14.543554006968641,17.67247386759582,18.393728222996515,12.37979094076655,15.658536585365853,21.850174216027874,17.16724738675958,19.88850174216028,20.961672473867594,19.571428571428573,16.101045296167246,15.560975609756097,15.696864111498257,15.588850174216027,15.9198606271777,18.45296167247387,19,16,24,15,21,14,15,12,23,16,25,25,15,19,20,16,16,27,19,24,26,22,21,16,20,17,20,19,457.26,494,9243,185.52
275,16.229965156794425,16.73170731707317,24.43205574912892,14.456445993031359,21.073170731707318,14.292682926829269,15.996515679442508,16.83623693379791,23.797909407665504,17.37630662020906,21.72473867595819,24.16724738675958,14.543554006968641,19.337979094076655,19.686411149825783,13.37979094076655,19.658536585365855,22.871080139372822,20.209059233449477,21.386759581881535,21.32404181184669,21.557491289198605,16.101045296167246,17.5609756097561,18.062717770034844,16.588850174216027,18.70731707317073,19.735191637630663,21,20,28,15,25,15,17,19,28,18,26,26,15,22,22,17,20,30,24,28,26,24,21,18,22,18,24,21,503.0,550,10452,219.11
300,17.229965156794425,17.94773519163763,24.149825783972126,15.731707317073171,22.073170731707318,18.29268292682927,16.418118466898953,18.505226480836235,24.76306620209059,17.37630662020906,21.39721254355401,24.16724738675958,18.54355400696864,19.958188153310104,23.21602787456446,16.37979094076655,20.313588850174217,24.13240418118467,20.40418118466899,21.766550522648085,22.282229965156795,22.05226480836237,18.101045296167246,17.5609756097561,18.062717770034844,20.24390243902439,20.9198606271777,21.5993031358885,22,20,28,17,26,19,17,21,28,18,25,26,19,22,26,20,21,30,25,29,27,25,23,18,22,22,25,25,541.18,592,10824,219.4
325,18.853658536585368,19.355400696864113,24.498257839721255,15.909407665505226,24.4390243902439,20.7595818815331,18.26829268292683,22.320557491289197,23.337979094076655,18.0,21.222996515679444,28.101045296167246,19.54355400696864,21.979094076655052,23.045296167247386,17.090592334494772,21.313588850174217,25.303135888501743,23.16724738675958,22.34843205574913,23.846689895470384,24.05226480836237,21.5609756097561,19.5609756097561,18.306620209059233,23.24390243902439,22.9198606271777,22.864111498257838,23,22,28,17,30,22,20,26,25,18,24,35,20,25,26,20,22,31,29,29,30,27,27,20,22,25,27,26,579.41,632,11634,240.77
