n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,8.83623693379791,8.0,6.0,6.0,4.0,11.449477351916377,6.0,9.0,13.0,5.0,9.0,3.0,9.83623693379791,9.0,4.0,4.550522648083624,8.386759581881533,7.0,5.0,2.0,3.0,5.0,6.376306620209059,9.0,10.376306620209059,9.0,5.613240418118467,7.0,11,8,6,6,4,14,6,9,13,5,9,3,12,9,4,5,11,7,5,2,3,5,7,9,11,9,6,7,192.2,198,3384,62.2
125,9.83623693379791,8.0,6.0,7.0,4.0,14.449477351916377,10.0,11.491289198606271,14.0,8.0,10.0,3.0,11.83623693379791,11.0,5.0,4.550522648083624,8.386759581881533,8.0,7.0,3.0,4.0,9.0,9.376306620209059,12.491289198606271,12.376306620209059,9.0,7.613240418118467,9.0,12,8,6,7,4,17,10,12,14,8,10,3,14,11,5,5,11,8,7,3,4,9,10,13,13,9,8,9,235.18,242,4155,81.62
150,10.83623693379791,8.40766550522648,7.0,9.285714285714286,7.0,15.306620209059233,12.114982578397212,11.491289198606271,17.66898954703833,10.0,12.261324041811847,4.2020905923344944,14.414634146341463,12.0,6.0,6.550522648083624,11.386759581881533,10.0,7.0,6.0,6.0,11.630662020905923,11.376306620209059,17.418118466898953,15.658536585365853,10.202090592334494,9.613240418118467,11.432055749128919,13,9,7,10,7,19,14,12,21,10,15,5,17,12,6,7,14,10,7,6,6,14,12,22,17,11,10,13,278.14,286,5061,97.94
175,10.83623693379791,10.40766550522648,7.0,12.285714285714286,9.0,15.306620209059233,15.494773519163763,13.940766550522648,19.818815331010452,13.0,12.581881533101045,6.0,15.156794425087108,13.0,8.0,8.829268292682928,13.386759581881533,12.0,12.0,8.369337979094077,7.45993031358885,11.996515679442508,11.376306620209059,15.777003484320558,19.745644599303137,10.449477351916377,11.613240418118467,10.40766550522648,13,11,7,13,9,19,18,15,23,13,13,6,19,13,8,10,16,12,12,9,8,15,12,17,21,11,12,11,328.47,346,6156,126.22
200,12.83623693379791,11.40766550522648,10.0,13.668989547038327,11.0,14.449477351916377,17.49128919860627,16.51219512195122,21.45296167247387,13.0,13.236933797909408,8.0,17.878048780487806,15.0,8.0,9.0,14.571428571428571,13.0,12.655052264808363,10.369337979094077,9.45993031358885,13.770034843205575,11.376306620209059,16.1602787456446,24.031358885017422,10.0,14.613240418118467,11.40766550522648,15,12,10,14,11,17,20,19,24,13,14,8,21,15,8,9,18,13,13,11,10,15,12,17,26,10,15,12,370.67,390,6882,132.73
225,14.83623693379791,13.40766550522648,10.0,14.442508710801393,13.0,17.031358885017422,19.128919860627178,17.51219512195122,23.885017421602786,16.282229965156795,17.557491289198605,10.0,20.48432055749129,15.0,11.0,10.0,15.571428571428571,16.0,14.937282229965156,12.369337979094077,11.45993031358885,16.721254355400696,11.376306620209059,18.49128919860627,26.031358885017422,11.0,15.613240418118467,12.40766550522648,17,14,10,15,13,21,21,20,29,19,22,10,25,15,11,10,19,16,16,13,12,19,12,22,28,11,16,14,411.46,434,7632,155.3
250,19.993031358885016,14.878048780487806,12.0,16.66898954703833,14.968641114982578,16.749128919860627,20.49128919860627,17.031358885017422,25.320557491289197,17.010452961672474,18.125435540069688,11.0,21.749128919860627,18.233449477351915,11.0,13.822299651567944,19.32752613240418,19.0,17.313588850174217,16.372822299651567,13.45993031358885,19.34843205574913,11.376306620209059,17.1602787456446,27.78048780487805,12.0,16.613240418118465,16.076655052264808,24,16,12,17,16,20,23,18,30,21,19,11,26,20,11,17,24,19,18,20,14,22,12,18,31,12,17,18,459.78,486,8832,175.87
275,21.790940766550523,17.466898954703833,14.0,17.45993031358885,15.968641114982578,17.822299651567945,23.334494773519165,18.59581881533101,26.320557491289197,19.45644599303136,21.850174216027874,11.0,23.749128919860627,18.233449477351915,14.0,17.05226480836237,20.571428571428573,22.45296167247387,18.313588850174217,19.372822299651567,16.45993031358885,20.320557491289197,12.376306620209059,19.67595818815331,27.501742160278745,17.16724738675958,17.613240418118465,19.076655052264808,27,20,14,18,17,21,27,22,31,24,24,11,28,20,14,22,24,23,19,23,17,24,13,22,30,20,18,21,505.55,538,9948,199.65
300,24.23693379790941,17.99651567944251,15.0,20.285714285714285,15.968641114982578,18.37979094076655,26.334494773519165,20.49128919860627,28.142857142857142,19.45644599303136,22.66898954703833,12.0,26.665505226480835,18.233449477351915,16.0,16.975609756097562,22.149825783972126,24.0,19.313588850174217,24.609756097560975,16.45993031358885,18.470383275261323,12.376306620209059,20.501742160278745,28.209059233449477,18.933797909407666,19.613240418118465,22.21951219512195,30,20,15,21,17,22,30,24,32,22,25,12,33,20,16,21,26,24,20,31,17,20,13,23,31,22,20,25,542.7,576,10590,216.7
325,24.250871080139373,21.89547038327526,16.0,22.574912891986063,18.261324041811847,20.37979094076655,26.972125435540068,21.4006968641115,29.306620209059233,20.013937282229964,26.29616724738676,14.0,25.89198606271777,19.233449477351915,16.505226480836235,18.222996515679444,26.637630662020907,24.505226480836235,21.355400696864113,27.609756097560975,18.9198606271777,18.470383275261323,14.376306620209059,21.062717770034844,29.209059233449477,22.45993031358885,19.613240418118465,24.51219512195122,30,25,16,24,20,24,30,25,34,23,32,14,31,21,17,22,32,25,24,34,20,20,15,24,32,26,20,28,581.44,616,11115,225.99
