n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,8.045296167247386,9.449477351916377,8.32404181184669,4.456445993031359,4.0,10.81184668989547,5.0,3.836236933797909,8.878048780487806,8.432055749128919,5.616724738675958,4.0,11.229965156794425,9.013937282229966,6.0,3.0,6.2020905923344944,6.526132404181185,2.0,3.0,7.45993031358885,1.0,5.198606271777003,10.45993031358885,8.954703832752614,7.048780487804878,9.0,13.794425087108014,9,10,10,5,4,12,5,6,13,10,7,4,13,11,6,3,8,7,2,3,8,1,6,11,10,8,10,16,180.75,194,3498,66.26
125,9.045296167247386,9.449477351916377,10.32404181184669,6.456445993031359,6.0,12.81184668989547,8.0,8.83623693379791,8.494773519163763,8.432055749128919,8.484320557491289,8.0,12.846689895470384,10.013937282229966,7.0,4.0,7.2020905923344944,6.470383275261324,7.0,5.665505226480836,7.45993031358885,1.0,5.0,11.45993031358885,12.020905923344948,11.048780487804878,9.0,15.404181184668989,10,10,12,7,6,14,8,11,12,10,10,8,14,12,7,4,9,7,7,6,8,1,5,12,14,12,10,18,224.8,236,4275,84.73
150,12.487804878048781,12.78048780487805,11.878048780487806,11.456445993031359,9.0,14.721254355400697,9.0,9.83623693379791,11.83623693379791,7.89198606271777,8.0,10.0,13.871080139372822,10.658536585365853,9.498257839721255,7.83623693379791,8.905923344947736,9.825783972125436,9.0,6.665505226480836,9.578397212543553,2.0,5.0,15.487804878048781,12.874564459930314,12.75609756097561,13.21951219512195,15.871080139372822,15,15,13,12,9,17,9,12,16,9,8,10,16,11,10,10,12,13,9,7,11,2,5,19,15,14,16,19,276.08,294,5619,115.02
175,15.062717770034844,15.264808362369338,14.418118466898955,12.456445993031359,10.0,19.00348432055749,11.742160278745645,10.83623693379791,11.655052264808363,10.905923344947736,9.599303135888501,10.627177700348431,15.275261324041812,12.770034843205575,10.393728222996515,10.289198606271777,7.452961672473868,10.898954703832752,12.881533101045296,6.665505226480836,9.578397212543553,4.0,5.0,13.94773519163763,14.554006968641115,15.0,12.118466898954704,16.89198606271777,17,18,15,13,10,23,14,13,15,12,11,11,17,15,11,13,8,14,14,7,10,4,5,15,17,15,13,20,318.33,342,6432,126.99
200,18.34494773519164,16.205574912891986,16.317073170731707,14.456445993031359,10.0,20.850174216027874,15.975609756097562,12.665505226480835,15.195121951219512,10.905923344947736,9.282229965156795,11.627177700348431,17.27526132404181,14.773519163763066,13.829268292682928,11.289198606271777,7.452961672473868,11.825783972125436,13.449477351916377,8.665505226480835,9.578397212543553,6.0,8.89198606271777,16.355400696864113,16.790940766550523,16.72822299651568,16.038327526132406,17.83623693379791,23,19,18,15,10,25,20,16,19,12,10,12,19,18,15,14,8,15,14,9,10,6,10,20,20,18,18,21,359.96,390,7143,149.78
225,18.808362369337978,18.27177700348432,16.777003484320556,15.456445993031359,11.0,21.473867595818817,16.742160278745644,17.777003484320556,16.65156794425087,12.905923344947736,9.282229965156795,12.627177700348431,18.501742160278745,16.773519163763066,16.414634146341463,11.289198606271777,9.13588850174216,12.198606271777004,17.010452961672474,11.501742160278745,11.0,8.0,10.19163763066202,17.64808362369338,16.480836236933797,16.72822299651568,16.61672473867596,21.66898954703833,23,21,19,16,11,27,21,24,21,14,10,13,23,20,17,14,12,16,21,14,11,8,12,20,19,18,19,26,400.75,438,8019,166.79
250,18.808362369337978,17.693379790940767,18.777003484320556,16.128919860627178,12.0,23.916376306620208,16.56794425087108,16.644599303135887,17.358885017421603,14.564459930313589,9.282229965156795,12.627177700348431,19.75609756097561,16.048780487804876,19.926829268292682,13.289198606271777,14.034843205574912,12.498257839721255,18.386759581881535,13.501742160278745,13.0,10.0,10.442508710801393,17.609756097560975,19.56445993031359,18.317073170731707,20.878048780487806,24.27177700348432,23,20,21,17,12,29,19,21,22,16,10,13,25,19,22,16,18,16,22,16,13,10,11,20,21,22,26,28,442.1,488,8796,179.2
275,21.665505226480835,21.51219512195122,18.418118466898953,17.418118466898953,13.0,22.794425087108014,16.71080139372822,18.682926829268293,18.310104529616726,16.529616724738677,10.282229965156795,14.627177700348431,20.86759581881533,17.21951219512195,20.170731707317074,14.034843205574912,17.81533101045296,15.498257839721255,18.926829268292682,16.2404181184669,15.91637630662021,14.233449477351916,11.442508710801393,18.264808362369337,22.010452961672474,19.10801393728223,21.961672473867594,27.069686411149824,26,26,19,19,13,27,21,23,23,19,11,15,27,21,22,18,25,19,22,20,18,15,12,21,24,24,28,34,480.31,530,9918,199.24
300,26.27526132404181,21.393728222996515,19.818815331010452,18.418118466898953,15.668989547038327,29.121951219512194,18.48780487804878,20.7595818815331,18.550522648083625,16.37630662020906,11.731707317073171,16.463414634146343,19.801393728222997,17.310104529616726,20.979094076655052,13.289198606271777,17.181184668989548,16.965156794425088,20.4390243902439,16.501742160278745,19.634146341463413,18.951219512195124,13.310104529616725,18.27177700348432,23.78397212543554,19.386759581881535,25.226480836236934,26.097560975609756,33,25,21,20,16,33,21,26,23,17,13,18,21,19,22,16,22,21,25,19,23,20,15,21,26,22,33,29,525.23,580,10695,219.04
325,25.67595818815331,22.644599303135887,22.38327526132404,19.418118466898953,16.66898954703833,31.498257839721255,18.48432055749129,23.658536585365855,18.550522648083625,19.37630662020906,11.731707317073171,16.550522648083625,25.23693379790941,21.501742160278745,22.257839721254356,13.289198606271777,20.118466898954704,16.498257839721255,24.222996515679444,22.006968641114984,19.5993031358885,20.89547038327526,14.02787456445993,19.209059233449477,23.78397212543554,21.609756097560975,27.135888501742162,26.097560975609756,32,27,25,21,17,36,21,29,23,20,13,18,31,26,24,16,25,20,29,27,23,23,15,23,26,26,35,29,566.72,632,11619,233.27
