n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,9.282229965156795,10.0,12.404181184668989,4.533101045296167,4.0,7.0,4.0,14.749128919860627,4.0,7.0,7.83623693379791,10.0,7.0,7.0,5.0,9.770034843205575,9.578397212543553,3.0,6.0,9.825783972125436,11.313588850174217,5.0,8.0,8.0,10.313588850174217,6.0,10,10,16,5,4,7,4,17,4,7,9,10,7,7,5,12,11,3,6,12,14,5,8,8,13,6,193.44,200,3666,63.29
125,13.282229965156795,15.29965156794425,13.857142857142858,5.470383275261324,5.0,7.0,5.0,15.752613240418118,5.0,10.742160278745645,8.0,12.742160278745645,9.0,9.452961672473867,6.578397212543554,11.9198606271777,9.578397212543553,4.0,9.45993031358885,10.101045296167248,12.89198606271777,7.0,9.9198606271777,9.0,12.313588850174217,7.275261324041812,14,18,18,6,5,7,5,17,5,12,8,14,9,10,7,13,11,4,10,13,16,7,11,9,15,8,240.19,256,4488,80.86
150,14.909407665505226,18.310104529616726,14.86411149825784,7.470383275261324,7.56794425087108,9.0,5.0,18.358885017421603,6.825783972125436,11.059233449477352,10.0,15.365853658536585,11.111498257839722,11.452961672473867,7.153310104529616,14.745644599303136,12.578397212543553,7.662020905923345,11.45993031358885,13.101045296167248,13.89198606271777,7.0,12.059233449477352,9.0,13.313588850174217,7.275261324041812,17,22,19,8,8,9,5,21,9,12,10,17,12,12,8,18,14,8,12,16,17,7,14,9,16,8,280.06,300,5208,94.04
175,16.29616724738676,20.28919860627178,19.689895470383274,11.470383275261325,7.56794425087108,9.0,6.362369337979094,20.250871080139373,7.550522648083624,12.059233449477352,13.0,15.365853658536585,11.731707317073171,14.003484320557492,10.452961672473867,17.017421602787458,12.578397212543553,10.013937282229966,15.174216027874564,16.65156794425087,15.83623693379791,9.0,12.059233449477352,12.285714285714286,13.313588850174217,9.0,19,24,25,12,8,9,7,24,9,13,13,17,13,16,12,21,14,12,17,20,19,9,14,14,16,9,321.73,342,6276,108.64
200,18.67595818815331,22.581881533101047,21.864111498257838,13.707317073170731,8.606271777003485,10.198606271777004,7.484320557491289,22.358885017421603,10.550522648083623,15.449477351916377,15.0,15.365853658536585,14.731707317073171,14.278745644599303,13.365853658536585,18.313588850174217,15.578397212543553,11.013937282229966,19.70731707317073,16.825783972125436,17.89198606271777,10.0,13.059233449477352,15.059233449477352,13.313588850174217,10.0,23,27,26,15,10,11,8,25,12,16,15,17,16,17,16,23,17,13,26,19,21,10,15,20,16,10,363.85,388,6825,123.82
225,17.39721254355401,21.51219512195122,22.864111498257838,15.529616724738675,8.0,11.0,9.484320557491289,26.78745644599303,12.550522648083623,18.449477351916375,16.0,17.533101045296167,19.010452961672474,14.003484320557492,14.62020905923345,18.101045296167246,15.578397212543553,14.013937282229966,20.174216027874564,16.825783972125436,18.313588850174217,13.0,13.0,12.285714285714286,14.313588850174217,12.0,20,23,27,16,8,11,10,30,14,19,16,19,21,16,16,22,17,16,22,19,21,13,13,14,17,12,403.26,424,7539,135.68
250,21.0801393728223,21.51219512195122,26.310104529616726,15.529616724738675,12.449477351916377,11.0,15.383275261324043,27.88850174216028,13.550522648083623,18.449477351916375,17.37979094076655,17.533101045296167,22.916376306620208,18.449477351916375,17.62020905923345,18.519163763066203,16.99651567944251,15.013937282229966,24.5609756097561,17.825783972125436,19.313588850174217,16.0,14.0,17.881533101045296,16.313588850174217,12.0,25,23,31,16,14,11,17,30,15,19,18,19,26,21,19,23,19,17,30,20,22,16,14,20,19,12,448.1,472,8274,155.36
275,21.4390243902439,23.0801393728223,29.689895470383274,16.529616724738677,13.35540069686411,14.578397212543553,14.759581881533101,32.400696864111495,13.993031358885018,18.909407665505228,19.37979094076655,20.982578397212542,24.634146341463413,20.066202090592334,19.627177700348433,20.905923344947734,17.99651567944251,16.170731707317074,22.174216027874564,20.358885017421603,19.313588850174217,16.0,15.0,17.386759581881535,17.89198606271777,17.139372822299652,26,25,36,17,15,15,16,39,15,20,20,23,27,24,21,25,20,18,24,23,22,16,15,18,21,21,489.34,522,8964,159.32
300,22.139372822299652,25.463414634146343,32.37630662020906,16.529616724738677,17.153310104529616,16.958188153310104,16.313588850174217,31.334494773519165,14.818815331010454,20.909407665505228,21.37979094076655,22.989547038327526,26.634146341463413,21.83275261324042,21.069686411149824,23.299651567944252,17.578397212543553,15.439024390243903,21.45993031358885,21.808362369337978,19.693379790940767,18.818815331010452,17.39721254355401,19.386759581881535,18.313588850174217,17.139372822299652,25,28,40,17,21,18,18,38,18,22,22,25,29,27,23,29,19,16,22,25,23,20,18,20,22,21,526.91,570,9924,172.32
325,23.48432055749129,27.961672473867594,33.37630662020906,18.529616724738677,17.578397212543553,19.041811846689896,18.777003484320556,33.43205574912892,16.358885017421603,21.5993031358885,21.658536585365855,23.989547038327526,29.083623693379792,22.10801393728223,21.069686411149824,23.574912891986063,18.578397212543553,16.902439024390244,22.45993031358885,23.299651567944252,20.777003484320556,19.4006968641115,21.425087108013937,20.644599303135887,18.313588850174217,19.139372822299652,27,33,41,19,21,20,21,41,19,23,23,26,32,28,23,30,20,18,23,27,24,21,25,22,22,23,560.13,612,10638,189.64
