n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,12.846689895470384,11.606271777003485,7.0,11.0,7.0,10.456445993031359,6.0,4.0,2.0,3.5888501742160277,6.0,3.0,12.0,6.83623693379791,5.846689895470384,5.0,7.0,8.0,5.0,5.456445993031359,12.418118466898955,11.822299651567944,9.292682926829269,6.275261324041812,8.86411149825784,7.0,4.0,6.0,15,14,7,11,7,11,6,4,2,5,6,3,12,9,8,5,7,8,5,6,15,15,12,7,11,7,4,6,195.51,204,3591,67.06
125,13.296167247386759,10.278745644599303,9.278745644599303,12.0,10.0,12.456445993031359,6.0,6.0,3.0,5.588850174216028,7.0,8.0,13.202090592334494,8.198606271777004,6.846689895470384,7.0,8.0,11.0,8.578397212543553,7.2020905923344944,12.038327526132404,12.588850174216027,12.292682926829269,7.637630662020906,14.442508710801393,7.0,4.0,6.0,16,11,10,12,10,13,6,6,3,7,7,8,14,11,9,7,8,11,10,8,14,14,15,9,18,7,4,6,240.34,254,4509,82.87
150,15.296167247386759,12.278745644599303,12.278745644599303,15.0,10.533101045296167,12.456445993031359,6.0,7.0,5.0,11.588850174216027,9.0,9.0,14.202090592334494,8.198606271777004,8.846689895470384,7.0,9.0,14.0,12.414634146341463,8.202090592334494,12.038327526132404,16.425087108013937,16.29268292682927,9.637630662020905,15.975609756097562,8.0,4.0,6.0,18,13,13,15,11,13,6,7,5,13,9,9,15,11,11,7,9,14,16,9,14,20,19,11,20,8,4,6,285.97,302,5343,104.27
175,16.29616724738676,13.278745644599303,12.278745644599303,16.0,11.574912891986063,15.456445993031359,8.0,7.0,6.0,13.08362369337979,9.0,11.0,15.195121951219512,10.198606271777004,11.846689895470384,8.0,10.0,16.592334494773517,16.278745644599304,9.195121951219512,14.463414634146341,16.9198606271777,18.16724738675958,13.512195121951219,17.986062717770036,9.0,8.0,7.0,19,14,13,16,14,16,8,7,6,15,9,11,16,13,14,8,10,18,21,10,17,21,22,16,22,9,8,7,329.3,348,6585,130.68
200,17.581881533101047,15.278745644599303,15.184668989547038,17.0,13.567944250871081,18.526132404181183,10.0,7.0,9.0,16.32404181184669,11.0,14.285714285714286,15.195121951219512,10.198606271777004,13.846689895470384,10.0,11.369337979094077,17.418118466898953,19.278745644599304,9.195121951219512,16.818815331010452,18.16376306620209,19.72822299651568,13.512195121951219,21.317073170731707,9.0,9.0,9.0,21,16,17,17,16,23,10,7,9,21,11,15,16,13,16,10,12,20,24,10,22,23,26,16,28,9,9,9,370.12,398,7380,145.21
225,18.7595818815331,15.292682926829269,16.0,19.0,14.024390243902438,21.21602787456446,12.0,8.0,11.0,17.72473867595819,12.0,15.968641114982578,16.665505226480835,12.198606271777004,14.846689895470384,11.0,14.0,17.407665505226483,21.278745644599304,11.195121951219512,18.65505226480836,21.10801393728223,22.414634146341463,14.804878048780488,22.006968641114984,10.83623693379791,11.0,10.0,22,16,16,19,15,26,12,8,11,21,12,17,18,15,17,11,14,18,26,12,26,27,31,18,28,13,11,10,413.02,442,8313,165.29
250,23.355400696864113,17.860627177700348,17.0,20.0,16.45296167247387,22.526132404181183,12.529616724738675,9.0,13.257839721254355,18.254355400696863,13.452961672473867,18.229965156794425,18.470383275261323,15.132404181184668,15.846689895470384,16.229965156794425,14.905923344947736,20.048780487804876,22.414634146341463,12.0,20.65505226480836,24.7595818815331,26.78745644599303,13.637630662020905,21.968641114982578,11.83623693379791,11.0,11.989547038327526,29,19,17,20,19,28,13,9,15,22,14,20,19,19,18,20,16,23,26,12,28,31,39,15,29,14,11,13,451.71,486,9093,171.77
275,22.574912891986063,18.574912891986063,17.0,22.0,18.45296167247387,23.526132404181183,15.149825783972126,9.0,17.05923344947735,19.33101045296167,14.91637630662021,19.94425087108014,19.470383275261323,16.198606271777003,16.846689895470384,16.229965156794425,15.905923344947736,21.644599303135887,22.414634146341463,13.452961672473867,22.65505226480836,29.073170731707318,25.0,15.637630662020905,22.56445993031359,16.83623693379791,14.0,13.452961672473867,27,19,17,22,21,29,16,9,18,23,16,21,20,19,19,20,17,24,26,14,30,37,33,17,30,19,14,15,495.94,532,9765,188.45
300,22.749128919860627,19.86759581881533,20.264808362369337,23.142857142857142,19.45296167247387,25.65505226480836,15.679442508710801,13.0,19.05923344947735,21.752613240418118,16.574912891986063,22.637630662020907,21.7595818815331,22.777003484320556,17.369337979094077,18.229965156794425,16.905923344947734,22.341463414634145,22.414634146341463,16.581881533101047,25.45644599303136,29.67595818815331,24.442508710801395,17.930313588850176,22.006968641114984,18.83623693379791,18.578397212543553,16.45296167247387,27,21,23,24,22,33,17,13,20,26,18,24,23,27,21,22,18,25,26,19,34,37,31,20,28,21,20,18,543.36,586,10947,206.12
325,23.574912891986063,20.571428571428573,22.177700348432055,24.024390243902438,20.372822299651567,26.29268292682927,18.682926829268293,14.0,21.306620209059233,22.226480836236934,18.27526132404181,24.641114982578397,24.027874564459932,24.777003484320556,19.846689895470384,22.78745644599303,17.29268292682927,22.341463414634145,24.372822299651567,18.10801393728223,25.912891986062718,29.693379790940767,26.825783972125436,17.930313588850176,23.038327526132406,19.83623693379791,20.578397212543553,17.45296167247387,28,22,24,25,23,32,21,14,23,26,21,26,26,29,22,28,19,25,29,19,35,37,34,20,29,22,22,19,581.21,628,11502,230.6
