n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,4.825783972125436,11.550522648083623,6.0,7.825783972125436,9.871080139372822,8.0,7.0,3.0,5.400696864111498,9.0,10.153310104529616,3.0,4.372822299651568,8.0,10.825783972125436,4.0,11.372822299651569,8.400696864111499,10.463414634146341,7.2822299651567945,7.0,8.202090592334494,8.087108013937282,8.0,10.0,5.550522648083624,7,12,6,10,13,8,7,3,6,9,14,3,5,8,13,4,12,9,13,8,7,11,10,8,10,6,192.4,206,3486,57.07
125,5.825783972125436,13.306620209059233,9.651567944250871,9.296167247386759,13.554006968641115,11.386759581881533,9.066202090592334,4.0,5.0,10.0,12.585365853658537,5.735191637630662,7.825783972125436,9.0,14.846689895470384,9.27177700348432,11.853658536585366,8.0,14.89198606271777,9.484320557491289,11.010452961672474,11.982578397212544,9.75609756097561,8.0,12.0,7.951219512195122,8,16,11,12,18,16,11,4,5,10,17,7,13,9,20,11,14,8,21,12,15,16,12,8,12,10,235.2,254,4131,68.39
150,7.825783972125436,14.86411149825784,11.0,9.860627177700348,15.951219512195122,10.571428571428571,9.665505226480835,6.0,6.0,10.0,13.501742160278745,9.0,8.571428571428571,13.456445993031359,14.296167247386759,10.449477351916377,16.45644599303136,10.0,17.794425087108014,10.031358885017422,10.0,12.202090592334494,11.752613240418118,8.452961672473867,12.0,8.547038327526133,10,18,11,14,19,12,10,6,6,10,16,9,10,14,17,11,17,10,23,12,10,15,14,9,12,9,281.2,300,5133,89.64
175,8.825783972125436,17.73170731707317,12.898954703832752,11.114982578397212,20.905923344947734,11.91637630662021,10.404181184668989,6.0,9.282229965156795,12.0,14.693379790940767,10.0,8.372822299651569,16.045296167247386,16.278745644599304,13.449477351916377,18.355400696864113,10.0,21.871080139372822,12.473867595818815,11.449477351916377,14.662020905923345,15.668989547038327,12.480836236933797,14.588850174216027,14.655052264808363,11,22,14,16,25,13,12,6,10,12,19,10,9,18,19,14,20,10,28,15,12,18,19,14,16,18,330.0,356,6138,107.46
200,13.67247386759582,18.83623693379791,15.456445993031359,13.13588850174216,22.905923344947734,12.034843205574912,10.665505226480835,6.0,9.282229965156795,13.0,14.501742160278745,11.815331010452962,12.94425087108014,17.881533101045296,18.634146341463413,13.449477351916377,18.829268292682926,11.703832752613241,22.33101045296167,14.031358885017422,14.456445993031359,16.658536585365855,20.714285714285715,13.954703832752614,17.05226480836237,16.149825783972126,18,22,16,18,27,14,11,6,10,13,17,13,15,22,24,14,20,12,29,16,15,20,28,15,19,22,369.99,400,6972,124.39
225,15.67247386759582,22.571428571428573,18.909407665505228,16.51567944250871,25.72473867595819,15.641114982578397,14.665505226480835,6.0,9.850174216027874,13.0,17.205574912891986,11.815331010452962,14.67247386759582,19.864111498257838,18.146341463414632,17.21951219512195,19.209059233449477,15.735191637630662,25.554006968641115,15.641114982578397,17.717770034843205,18.121951219512194,21.700348432055748,15.668989547038327,17.038327526132406,17.498257839721255,20,27,20,22,32,19,15,6,11,13,21,13,16,25,23,19,21,17,34,18,19,22,27,18,19,23,414.49,452,8007,142.36
250,18.67247386759582,22.571428571428573,19.45644599303136,19.881533101045296,24.989547038327526,19.7595818815331,17.66898954703833,8.533101045296167,9.282229965156795,15.0,19.320557491289197,13.470383275261325,16.310104529616726,19.881533101045296,18.146341463414632,17.592334494773517,19.209059233449477,16.550522648083625,25.73170731707317,18.094076655052266,19.285714285714285,18.65505226480836,22.247386759581882,17.414634146341463,18.038327526132406,18.65505226480836,23,27,20,28,30,22,18,9,10,15,25,15,18,24,23,19,21,18,34,21,20,23,28,19,20,22,454.08,496,8655,150.71
275,19.21254355400697,23.571428571428573,20.114982578397214,20.501742160278745,27.501742160278745,20.986062717770036,18.66898954703833,11.923344947735192,9.822299651567944,17.0,21.320557491289197,16.470383275261323,17.229965156794425,21.463414634146343,19.146341463414632,19.449477351916375,19.522648083623693,17.087108013937282,25.21254355400697,18.88850174216028,19.285714285714285,20.65505226480836,24.247386759581882,17.54006968641115,20.71080139372822,18.65505226480836,24,28,21,28,34,23,19,13,11,17,27,18,20,26,24,20,22,18,33,22,20,25,30,19,24,22,490.12,540,9522,166.18
300,20.60278745644599,26.222996515679444,23.818815331010452,22.714285714285715,29.087108013937282,21.797909407665504,19.526132404181183,11.923344947735192,14.139372822299652,21.0,22.320557491289197,18.700348432055748,17.797909407665504,22.125435540069688,21.498257839721255,21.449477351916375,20.67595818815331,20.993031358885016,30.70731707317073,19.21602787456446,19.766550522648085,22.23693379790941,28.48780487804878,19.9198606271777,25.142857142857142,19.65505226480836,26,33,28,32,36,24,21,13,16,21,28,19,20,27,28,22,23,23,42,23,21,27,35,24,31,23,535.07,594,10500,191.32
325,22.60278745644599,26.222996515679444,24.264808362369337,23.968641114982578,29.878048780487806,23.797909407665504,19.66898954703833,12.923344947735192,14.334494773519165,25.501742160278745,23.320557491289197,19.0,19.65156794425087,22.463414634146343,23.498257839721255,22.449477351916375,22.522648083623693,21.627177700348433,32.825783972125436,21.578397212543553,20.766550522648085,24.898954703832754,32.494773519163765,18.982578397212542,25.585365853658537,20.94076655052265,28,33,27,32,38,26,20,14,17,27,29,19,21,27,30,23,25,23,46,25,22,32,41,20,32,25,574.17,638,11133,195.04
