n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,9.0,8.83623693379791,4.0,10.825783972125436,6.0,8.0,8.536585365853659,12.846689895470384,6.0,8.0,8.114982578397212,5.0,5.0,5.0,5.452961672473868,5.0,8.662020905923345,4.536585365853658,6.846689895470384,9.0,7.0,10.825783972125436,14.83623693379791,5.0,8.0,6.0,9,11,4,13,6,8,9,15,6,8,9,5,5,5,6,5,9,5,9,9,7,13,17,5,8,6,192.98,200,3495,60.11
125,13.487804878048781,12.425087108013937,5.0,11.578397212543553,8.585365853658537,12.491289198606271,9.536585365853659,14.846689895470384,6.0,8.581881533101045,10.773519163763066,5.0,7.0,7.449477351916376,6.0,6.487804878048781,8.662020905923345,5.536585365853658,8.846689895470384,15.75609756097561,8.0,12.275261324041812,15.296167247386759,8.45993031358885,9.0,8.372822299651569,14,16,5,15,9,15,10,17,6,9,14,5,7,8,6,7,9,6,11,18,8,15,18,9,9,10,236.67,252,4827,82.71
150,15.951219512195122,17.954703832752614,6.2822299651567945,11.578397212543553,15.29965156794425,13.491289198606271,9.536585365853659,14.846689895470384,9.0,9.128919860627178,16.372822299651567,6.0,8.0,11.59233449477352,9.0,8.487804878048781,11.331010452961673,8.536585365853659,9.846689895470384,17.766550522648085,8.463414634146341,12.275261324041812,18.59581881533101,10.742160278745645,9.0,9.372822299651569,17,26,7,15,18,16,10,17,9,10,21,6,8,14,9,9,12,9,12,21,9,15,22,12,9,11,281.44,304,5697,106.82
175,17.902439024390244,19.202090592334496,10.860627177700348,12.153310104529616,15.250871080139373,15.867595818815332,9.536585365853659,14.846689895470384,10.0,10.128919860627178,15.101045296167248,9.0,9.0,12.717770034843205,12.296167247386759,10.045296167247386,11.331010452961673,12.094076655052264,13.979094076655052,18.965156794425088,9.839721254355402,20.031358885017422,19.29616724738676,11.282229965156795,11.0,9.463414634146341,21,26,13,16,19,17,10,17,10,11,18,9,9,18,13,12,12,15,18,23,11,27,22,12,11,10,322.46,348,6291,115.18
200,17.247386759581882,19.606271777003485,12.282229965156795,13.770034843205575,14.386759581881533,20.843205574912893,11.777003484320558,16.846689895470384,14.574912891986063,13.602787456445993,18.299651567944252,9.0,11.0,15.627177700348431,14.871080139372822,11.651567944250871,13.282229965156795,13.111498257839722,15.578397212543553,21.153310104529616,12.487804878048781,23.191637630662022,19.28919860627178,14.578397212543553,11.78048780487805,11.923344947735192,19,27,13,17,16,25,15,19,15,15,23,9,11,18,16,15,15,14,19,26,16,27,22,18,13,13,368.99,400,7158,126.75
225,19.247386759581882,20.829268292682926,13.282229965156795,15.13588850174216,16.024390243902438,22.28919860627178,12.777003484320558,17.29616724738676,17.39721254355401,16.613240418118465,20.498257839721255,10.0,12.0,16.64808362369338,17.313588850174217,13.526132404181185,16.362369337979093,15.111498257839722,16.846689895470384,21.28919860627178,13.21951219512195,23.498257839721255,22.28919860627178,14.571428571428571,12.247386759581882,12.0,21,29,14,19,19,27,16,20,19,19,26,10,12,19,19,16,19,16,19,26,18,28,25,18,14,12,408.2,448,7932,140.36
250,20.247386759581882,22.083623693379792,18.0801393728223,16.38327526132404,17.466898954703833,21.64808362369338,12.777003484320558,19.428571428571427,16.822299651567945,19.37630662020906,22.574912891986063,12.0,12.282229965156795,19.317073170731707,20.313588850174217,14.264808362369338,17.526132404181183,21.306620209059233,19.386759581881535,22.986062717770036,13.480836236933797,24.494773519163765,24.581881533101047,14.595818815331011,12.247386759581882,13.282229965156795,22,31,22,21,21,24,16,23,18,25,27,12,13,22,22,18,20,24,23,29,17,29,29,18,14,14,444.87,494,8631,159.11
275,20.247386759581882,22.083623693379792,17.700348432055748,17.581881533101047,20.473867595818817,23.850174216027874,13.777003484320558,19.843205574912893,16.822299651567945,19.181184668989548,25.665505226480835,14.0,15.67595818815331,23.29268292682927,24.073170731707318,16.637630662020907,20.0801393728223,23.097560975609756,21.407665505226483,24.135888501742162,13.898954703832752,25.993031358885016,25.83275261324042,18.048780487804876,13.466898954703833,16.282229965156795,22,31,20,22,24,26,17,23,18,25,31,14,18,27,26,21,23,24,25,30,17,32,29,22,14,17,491.1,546,9576,164.79
300,22.790940766550523,23.693379790940767,18.885017421602786,18.35191637630662,19.45296167247387,24.71080139372822,14.742160278745645,21.581881533101047,19.156794425087107,19.40418118466899,24.536585365853657,16.72473867595819,18.923344947735192,24.282229965156795,27.05923344947735,14.480836236933797,19.878048780487806,24.73170731707317,22.390243902439025,27.233449477351915,15.020905923344948,27.70731707317073,26.8397212543554,18.048780487804876,15.466898954703833,16.282229965156795,28,34,22,22,22,27,18,25,21,25,29,18,23,28,31,16,22,27,25,33,17,34,30,22,16,17,522.26,582,9876,175.18
325,25.790940766550523,26.365853658536587,26.317073170731707,20.658536585365855,22.10452961672474,24.968641114982578,15.777003484320558,23.320557491289197,21.017421602787458,21.958188153310104,26.13240418118467,19.637630662020907,18.933797909407666,26.28919860627178,28.634146341463413,16.498257839721255,19.59581881533101,24.195121951219512,23.75609756097561,28.606271777003485,15.020905923344948,27.425087108013937,27.766550522648085,19.226480836236934,18.34843205574913,18.21951219512195,31,35,33,26,25,26,19,30,24,28,31,22,25,33,33,18,21,26,28,34,17,33,32,23,23,20,560.4,624,11070,196.93
350,28.94773519163763,29.473867595818817,28.662020905923345,21.306620209059233,24.24390243902439,27.135888501742162,18.7595818815331,26.766550522648085,20.550522648083625,21.954703832752614,27.505226480836235,18.0,18.658536585365855,26.28919860627178,27.86759581881533,19.871080139372822,22.32752613240418,26.21254355400697,24.8397212543554,28.60278745644599,16.592334494773517,26.790940766550523,30.365853658536587,20.972125435540068,20.34843205574913,19.21951219512195,35,40,38,25,27,28,23,36,24,28,33,18,23,33,32,22,24,29,30,34,19,32,35,26,25,21,599.18,672,11901,224.93
