n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,8.0,7.0,9.449477351916377,7.0,5.0,7.578397212543554,6.0,8.961672473867596,5.54006968641115,5.421602787456446,3.0,5.0,7.0,7.0,9.0,8.0,4.0,9.449477351916377,11.13588850174216,6.0,5.0,11.240418118466899,8.473867595818815,10.0,9.0,5.0,8,7,10,7,5,9,6,10,6,6,3,5,7,7,9,8,4,10,12,6,5,13,9,10,9,5,186.15,192,3195,49.11
125,11.087108013937282,8.578397212543553,9.449477351916377,8.0,6.696864111498257,7.578397212543554,8.578397212543553,9.961672473867596,9.003484320557492,5.421602787456446,4.449477351916376,5.0,7.0,8.449477351916377,10.0,13.195121951219512,5.0,14.829268292682928,12.790940766550523,8.0,6.0,12.707317073170731,11.519163763066203,10.0,13.397212543554007,7.0,13,9,10,8,7,9,9,11,10,6,5,5,7,9,10,15,5,17,15,8,6,15,13,10,15,7,227.84,242,4224,70.61
150,11.278745644599303,11.975609756097562,10.449477351916377,9.0,9.16376306620209,7.578397212543554,10.574912891986063,9.961672473867596,10.839721254355402,9.456445993031359,4.45993031358885,6.0,11.0,10.763066202090592,12.0,13.439024390243903,5.0,17.501742160278745,14.132404181184668,10.0,8.0,17.125435540069688,14.526132404181185,12.940766550522648,16.038327526132406,10.494773519163763,14,14,11,9,10,9,11,11,14,11,5,6,11,14,12,15,5,22,16,10,8,21,16,14,18,11,273.82,294,5148,82.68
175,11.278745644599303,11.895470383275262,14.724738675958188,12.533101045296167,12.571428571428571,7.578397212543554,14.212543554006968,10.961672473867596,12.839721254355402,11.717770034843205,6.0,9.895470383275262,12.0,12.303135888501743,12.0,14.160278745644598,6.0,19.67247386759582,15.132404181184668,12.372822299651569,9.0,20.125435540069688,15.606271777003485,15.0,16.37979094076655,14.212543554006968,14,14,16,13,14,9,16,12,16,15,6,11,12,15,12,16,6,23,17,13,9,24,18,15,18,16,315.87,338,5853,100.11
200,14.278745644599303,14.529616724738675,18.310104529616726,14.449477351916377,15.557491289198607,7.578397212543554,14.212543554006968,11.961672473867596,14.560975609756097,12.484320557491289,8.905923344947736,9.362369337979095,13.0,17.177700348432055,13.585365853658537,16.010452961672474,7.0,19.522648083623693,16.89547038327526,13.0,11.0,22.902439024390244,15.170731707317072,16.72473867595819,17.038327526132406,14.494773519163763,17,16,20,15,17,9,16,13,17,16,10,10,13,21,14,19,7,23,19,13,11,27,17,18,19,15,357.46,382,6702,118.89
225,16.26829268292683,14.310104529616725,19.7595818815331,20.37979094076655,17.533101045296167,13.156794425087108,15.993031358885018,13.961672473867596,16.550522648083625,12.414634146341463,12.86411149825784,10.895470383275262,15.45993031358885,19.634146341463413,15.94773519163763,16.010452961672474,9.369337979094077,21.317073170731707,18.118466898954704,14.574912891986063,11.19163763066202,27.449477351916375,17.979094076655052,19.024390243902438,21.313588850174217,15.860627177700348,19,16,22,26,19,16,18,15,19,14,18,12,16,24,18,18,10,26,23,15,12,37,20,21,27,17,405.6,442,7899,133.29
250,16.26829268292683,18.355400696864113,22.073170731707318,21.247386759581882,22.51567944250871,13.156794425087108,16.60278745644599,15.961672473867596,17.550522648083625,13.414634146341463,16.33101045296167,13.27177700348432,16.45993031358885,19.790940766550523,18.5609756097561,18.27177700348432,10.724738675958188,22.10801393728223,20.282229965156795,16.550522648083625,17.526132404181183,27.048780487804876,19.979094076655052,20.50871080139373,23.0801393728223,16.135888501742162,19,22,27,25,25,16,20,17,20,15,24,17,17,25,23,22,12,26,25,19,22,36,22,25,29,18,443.0,488,8730,152.25
275,16.26829268292683,19.355400696864113,25.912891986062718,23.181184668989548,25.38327526132404,13.156794425087108,17.60278745644599,16.961672473867594,17.829268292682926,18.742160278745644,17.062717770034844,16.27177700348432,18.45993031358885,22.254355400696863,18.090592334494772,19.29616724738676,12.0,22.05923344947735,21.613240418118465,17.18815331010453,20.285714285714285,28.21602787456446,22.445993031358885,20.50871080139373,29.257839721254356,17.153310104529616,19,23,31,28,29,16,21,18,21,22,24,20,19,28,21,23,12,26,26,19,26,36,25,25,35,19,489.11,544,10107,172.5
300,19.425087108013937,24.18815331010453,28.937282229965156,24.62020905923345,24.557491289198605,15.156794425087108,16.62369337979094,18.536585365853657,18.250871080139373,21.299651567944252,15.742160278745645,18.581881533101047,20.083623693379792,24.898954703832754,19.634146341463413,23.933797909407666,14.0,22.386759581881535,24.135888501742162,18.35191637630662,19.386759581881535,29.191637630662022,23.78048780487805,24.00348432055749,34.0,19.78397212543554,24,30,37,30,27,18,19,21,22,26,21,24,22,33,23,29,14,28,30,20,24,38,28,29,42,21,527.46,592,10872,188.79
325,20.425087108013937,27.961672473867594,33.44250871080139,25.843205574912893,24.749128919860627,17.156794425087107,17.181184668989548,21.222996515679444,19.473867595818817,22.613240418118465,17.742160278745644,21.34843205574913,21.083623693379792,26.71080139372822,21.202090592334496,24.76306620209059,15.0,26.358885017421603,26.7595818815331,22.67247386759582,22.05226480836237,31.494773519163765,32.066202090592334,26.860627177700348,34.79442508710802,25.181184668989548,25,35,42,33,28,20,19,25,25,28,23,28,23,35,26,30,15,33,34,27,27,42,42,33,44,30,577.69,660,12213,217.46
