n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,7.0,8.0,9.003484320557492,7.477351916376307,8.0,7.944250871080139,4.0,4.0,12.9198606271777,4.536585365853658,7.512195121951219,5.0,9.0,8.0,4.059233449477352,6.456445993031359,4.818815331010453,6.56794425087108,3.0,7.2822299651567945,6.0,6.0,7.0,5.0,10.588850174216027,8.282229965156795,7.2404181184668985,7.937282229965157,7,8,12,8,8,9,4,4,14,5,9,5,9,8,5,7,6,8,3,8,6,6,7,5,12,9,9,9,188.39,202,3717,67.72
125,7.0,10.0,9.195121951219512,11.470383275261325,9.0,9.0,5.0,7.0,15.9198606271777,5.536585365853658,9.526132404181185,6.0,12.578397212543553,10.484320557491289,5.588850174216028,6.7386759581881535,6.818815331010453,8.567944250871081,6.2822299651567945,9.282229965156795,8.0,6.0,9.0,6.0,10.588850174216027,11.174216027874564,9.965156794425088,8.937282229965156,7,10,12,13,9,9,5,7,17,6,12,6,13,11,7,8,8,10,7,10,8,6,9,6,12,13,11,10,234.63,250,4782,90.88
150,11.0,11.0,12.550522648083623,11.470383275261325,9.0,10.0,6.0,8.0,17.362369337979093,6.536585365853658,11.041811846689896,12.0,16.247386759581882,11.0,7.588850174216028,8.574912891986063,7.7770034843205575,12.222996515679442,7.2822299651567945,13.167247386759582,8.0,6.574912891986063,11.0,9.519163763066203,13.118466898954704,12.174216027874564,9.940766550522648,9.759581881533101,11,11,16,13,9,10,6,8,19,7,13,12,18,11,9,12,10,15,8,17,8,7,11,11,15,14,11,12,277.24,296,5667,109.72
175,11.0,14.0,16.54355400696864,12.94773519163763,10.0,13.477351916376307,7.0,8.0,20.362369337979093,7.536585365853658,11.512195121951219,13.571428571428571,16.822299651567945,15.0,8.059233449477352,12.038327526132404,9.777003484320558,13.222996515679442,9.655052264808363,15.777003484320558,8.0,8.574912891986063,12.0,9.519163763066203,15.118466898954704,15.174216027874564,10.940766550522648,11.37979094076655,11,14,20,15,10,14,7,8,22,8,13,15,19,15,9,16,12,16,11,22,8,9,12,11,17,17,12,13,323.2,344,6372,123.26
200,11.0,17.81533101045296,17.822299651567945,12.470383275261325,12.0,15.0,9.480836236933797,8.0,22.362369337979093,9.536585365853659,16.041811846689896,14.0,16.11149825783972,17.0,9.94773519163763,13.038327526132404,11.393728222996515,15.003484320557492,11.574912891986063,14.393728222996515,9.0,11.867595818815332,14.0,10.069686411149826,18.118466898954704,17.735191637630663,11.940766550522648,11.37979094076655,11,19,22,14,12,15,11,8,24,10,18,14,17,17,12,17,13,20,14,19,9,15,14,11,20,20,13,13,366.24,394,7410,149.96
225,15.0,20.738675958188153,17.822299651567945,15.386759581881533,12.456445993031359,17.923344947735192,9.480836236933797,8.0,21.909407665505228,11.536585365853659,18.578397212543553,15.463414634146341,18.926829268292682,17.0,11.578397212543553,13.574912891986063,11.393728222996515,16.177700348432055,12.574912891986063,17.0,11.0,13.867595818815332,16.0,11.432055749128919,19.118466898954704,18.735191637630663,14.940766550522648,11.37979094076655,15,24,22,18,13,19,11,8,23,12,19,16,22,17,12,17,13,22,15,22,11,17,16,13,21,21,16,13,408.17,440,8304,165.73
250,16.56794425087108,24.39721254355401,19.501742160278745,16.696864111498257,14.909407665505226,18.696864111498257,9.933797909407666,9.571428571428571,22.358885017421603,14.536585365853659,21.5993031358885,16.278745644599304,23.358885017421603,17.0,11.578397212543553,14.902439024390244,13.02787456445993,16.71080139372822,16.310104529616726,18.585365853658537,12.0,15.770034843205575,17.0,11.770034843205575,22.700348432055748,19.571428571428573,14.940766550522648,14.414634146341463,18,29,24,20,16,21,12,11,24,15,24,17,29,17,12,21,16,22,20,24,12,20,17,14,28,23,16,18,444.05,488,8934,184.68
275,20.048780487804876,22.48432055749129,23.2404181184669,18.825783972125436,16.445993031358885,19.21951219512195,10.75609756097561,11.0,22.362369337979093,14.536585365853659,24.125435540069688,17.463414634146343,24.010452961672474,20.0,15.167247386759582,14.902439024390244,14.02787456445993,18.257839721254356,18.013937282229964,20.083623693379792,13.0,18.317073170731707,18.578397212543553,12.78397212543554,24.27526132404181,22.735191637630663,15.940766550522648,13.759581881533101,23,25,29,22,17,22,13,11,24,15,27,18,30,20,17,21,17,24,22,26,13,22,19,15,30,25,17,16,485.91,532,9864,214.98
300,21.864111498257838,29.37630662020906,23.442508710801395,18.689895470383274,20.195121951219512,22.37630662020906,12.982578397212544,12.78397212543554,22.909407665505228,16.536585365853657,25.254355400696863,18.463414634146343,24.10801393728223,21.571428571428573,15.536585365853659,19.480836236933797,14.933797909407666,22.449477351916375,18.75609756097561,19.83623693379791,14.668989547038327,19.864111498257838,21.7595818815331,12.968641114982578,22.613240418118465,23.202090592334496,15.940766550522648,14.759581881533101,24,37,29,22,22,24,15,14,24,17,31,19,30,24,16,25,18,30,23,25,15,25,24,14,25,26,17,17,527.37,580,10557,218.52
325,22.317073170731707,30.533101045296167,23.139372822299652,19.202090592334496,22.881533101045296,22.975609756097562,13.982578397212544,13.958188153310104,25.024390243902438,19.048780487804876,22.411149825783973,19.463414634146343,26.70731707317073,22.0,16.905923344947734,20.871080139372822,15.933797909407666,22.641114982578397,20.29616724738676,21.195121951219512,15.181184668989546,22.05226480836237,21.149825783972126,15.35540069686411,23.9198606271777,24.961672473867594,20.94076655052265,15.759581881533101,25,39,29,22,25,25,16,15,27,20,24,20,33,22,18,27,19,29,24,27,16,27,23,18,29,31,22,18,564.82,626,11805,253.13
