n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,7.0,7.843205574912892,9.289198606271777,12.034843205574912,7.0,8.470383275261325,10.195121951219512,9.397212543554007,6.0,9.0,7.29616724738676,6.0,11.195121951219512,9.679442508710801,7.0,5.0,3.0,6.0,9.031358885017422,5.0,6.83623693379791,6.442508710801394,4.0,9.0,7.289198606271777,10.930313588850174,7,9,10,15,7,9,11,11,6,9,10,6,12,13,7,5,3,6,12,5,9,7,4,9,8,12,195.23,206,3795,69.32
125,9.0,8.588850174216027,10.289198606271777,12.926829268292684,9.038327526132404,13.048780487804878,10.742160278745645,13.543554006968641,7.006968641114983,10.0,8.296167247386759,6.0,13.0,11.679442508710801,11.0,5.0,3.0,9.0,9.83623693379791,7.0,8.289198606271777,10.480836236933797,5.0,10.463414634146341,10.289198606271777,12.930313588850174,9,11,11,14,11,15,12,14,8,10,11,6,13,15,11,5,3,9,12,7,11,13,5,11,11,14,236.4,248,4422,84.61
150,11.0,9.843205574912892,12.289198606271777,13.926829268292684,11.0,13.857142857142858,12.445993031358885,14.35191637630662,10.843205574912892,11.0,10.752613240418118,8.0,16.0,15.599303135888501,11.449477351916377,6.0,3.0,10.362369337979095,13.048780487804878,9.0,8.83623693379791,12.024390243902438,7.491289198606272,12.825783972125436,12.289198606271777,14.386759581881533,11,11,13,15,11,17,13,16,14,11,14,8,16,22,12,6,3,11,15,9,11,14,8,14,13,16,279.19,292,4959,79.71
175,13.0,11.843205574912892,14.289198606271777,13.738675958188153,11.0,14.857142857142858,14.0,16.083623693379792,10.414634146341463,13.421602787456447,10.752613240418118,10.0,16.0,16.972125435540068,14.0,12.0,5.0,12.365853658536585,14.32752613240418,10.0,10.289198606271777,13.031358885017422,10.491289198606271,15.829268292682928,15.289198606271777,13.930313588850174,13,13,15,15,11,18,14,19,13,14,14,10,16,23,14,12,5,13,17,10,13,15,11,17,16,15,324.17,342,5898,95.54
200,15.0,14.275261324041812,19.121951219512194,17.21951219512195,11.0,16.770034843205575,14.86411149825784,17.048780487804876,12.358885017421603,13.421602787456447,10.752613240418118,11.0,17.850174216027874,15.484320557491289,16.282229965156795,13.0,6.452961672473868,14.815331010452962,18.972125435540068,11.0,11.289198606271777,17.37630662020906,11.491289198606271,17.505226480836235,15.965156794425088,14.846689895470384,15,15,22,20,11,22,16,20,16,14,14,11,20,19,17,13,7,16,22,11,14,21,12,20,18,16,364.03,390,6474,104.25
225,16.222996515679444,16.28919860627178,19.121951219512194,18.442508710801395,13.149825783972126,16.937282229965156,15.986062717770034,17.51219512195122,15.818815331010454,13.714285714285714,11.296167247386759,11.560975609756097,17.850174216027874,16.968641114982578,16.0,17.49128919860627,7.452961672473868,18.35191637630662,20.81533101045296,13.456445993031359,12.289198606271777,19.18815331010453,14.508710801393729,17.954703832752614,20.020905923344948,16.846689895470384,18,18,22,22,14,22,17,21,20,15,14,12,20,21,16,20,8,20,25,14,15,24,17,21,24,18,399.08,434,7437,120.46
250,17.588850174216027,18.954703832752614,20.121951219512194,18.536585365853657,15.149825783972126,17.49128919860627,17.5609756097561,17.51219512195122,16.54006968641115,16.745644599303137,11.296167247386759,12.560975609756097,21.989547038327526,16.968641114982578,18.557491289198605,18.494773519163765,7.452961672473868,19.916376306620208,23.393728222996515,15.456445993031359,14.289198606271777,22.477351916376307,16.087108013937282,19.951219512195124,23.020905923344948,20.51219512195122,21,21,23,21,16,24,19,21,20,19,14,13,26,21,20,21,8,23,29,16,17,28,19,23,27,22,440.23,480,8325,137.5
275,17.585365853658537,19.205574912891986,24.11149825783972,22.135888501742162,18.61672473867596,16.48780487804878,20.135888501742162,18.498257839721255,18.968641114982578,17.67595818815331,12.80836236933798,14.996515679442508,22.425087108013937,19.00348432055749,18.0,18.33101045296167,9.749128919860627,22.644599303135887,24.51567944250871,17.121951219512194,14.83623693379791,25.498257839721255,15.843205574912892,22.519163763066203,23.020905923344948,22.017421602787458,21,22,28,26,20,21,23,22,22,22,16,16,25,23,18,21,12,25,31,18,17,32,19,25,27,24,475.85,520,8934,152.46
300,20.39721254355401,21.979094076655052,26.766550522648085,24.658536585365855,21.1602787456446,15.24390243902439,22.05226480836237,19.930313588850176,20.94773519163763,18.4006968641115,15.501742160278745,15.529616724738675,22.574912891986063,21.522648083623693,19.585365853658537,20.494773519163765,9.463414634146341,22.362369337979093,26.494773519163765,18.027874564459932,17.411149825783973,29.247386759581882,16.362369337979093,23.13240418118467,24.829268292682926,23.609756097560975,24,24,30,30,22,18,28,23,26,22,20,17,23,26,20,23,10,24,33,19,20,37,20,25,30,28,518.45,574,9978,163.18
325,22.114982578397214,21.979094076655052,28.665505226480835,26.658536585365855,22.662020905923345,21.846689895470384,24.881533101045296,21.930313588850176,22.48432055749129,20.393728222996515,17.83623693379791,16.529616724738677,24.48780487804878,24.864111498257838,21.94773519163763,20.494773519163765,12.282229965156795,23.81184668989547,27.334494773519165,19.313588850174217,17.027874564459932,31.857142857142858,20.2404181184669,24.083623693379792,28.369337979094077,24.334494773519165,25,24,33,32,24,27,32,25,27,26,23,18,26,32,24,23,14,26,36,21,20,41,26,27,36,28,558.79,620,10974,186.11
