n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,8.693379790940767,5.442508710801394,6.0,3.0,4.825783972125436,7.153310104529616,6.919860627177701,13.104529616724738,11.508710801393729,5.0,4.0,8.94425087108014,9.735191637630662,10.104529616724738,7.104529616724738,15.229965156794425,10.27177700348432,6.442508710801394,5.533101045296167,10.745644599303136,7.0,8.0,3.0,9.27177700348432,4.0,10.898954703832752,10,6,6,3,7,9,10,15,13,5,4,10,11,11,10,20,13,7,6,12,7,8,3,12,4,16,190.54,204,2994,54.25
125,9.0,9.442508710801393,8.372822299651569,6.0,4.825783972125436,7.452961672473868,9.128919860627178,14.822299651567944,11.0,6.0,5.0,8.94425087108014,12.0,12.313588850174217,10.104529616724738,16.9198606271777,14.682926829268293,6.442508710801394,6.533101045296167,10.745644599303136,9.0,9.372822299651569,7.0,9.27177700348432,6.0,12.815331010452962,9,10,9,6,7,8,14,16,11,6,5,10,12,15,13,18,18,7,7,12,9,10,7,12,6,15,237.84,252,3720,67.32
150,12.0,12.996515679442508,10.0,8.0,5.2787456445993035,9.13588850174216,13.585365853658537,15.268292682926829,12.198606271777004,6.0,7.052264808362369,10.229965156794425,12.905923344947736,13.313588850174217,10.64808362369338,21.45993031358885,19.0,6.442508710801394,8.989547038327526,13.609756097560975,11.0,10.0,10.0,10.839721254355402,9.0,12.815331010452962,12,15,10,8,8,11,19,16,13,6,8,11,14,16,14,30,24,7,10,16,11,10,10,13,9,15,280.38,300,4773,82.61
175,13.0,14.752613240418118,11.0,11.449477351916377,12.83623693379791,10.13588850174216,15.989547038327526,17.857142857142858,16.665505226480835,8.0,8.54006968641115,13.982578397212544,13.752613240418118,13.961672473867596,13.75609756097561,22.62020905923345,19.75609756097561,8.442508710801393,10.989547038327526,14.923344947735192,13.745644599303136,12.0,11.0,10.996515679442508,9.449477351916377,16.473867595818817,13,19,11,12,17,12,22,20,20,8,9,16,16,17,19,31,23,9,12,18,15,12,11,13,10,19,326.55,352,5772,99.86
200,14.0,13.013937282229966,11.895470383275262,14.114982578397212,14.62020905923345,10.27177700348432,17.198606271777003,17.26829268292683,16.390243902439025,11.494773519163763,10.59233449477352,15.104529616724738,13.362369337979095,13.313588850174217,16.24390243902439,22.477351916376307,22.285714285714285,8.442508710801393,12.853658536585366,17.250871080139373,14.341463414634147,14.452961672473867,14.0,14.121951219512194,14.456445993031359,18.473867595818817,14,15,13,16,20,11,23,18,19,12,12,17,15,16,20,29,27,9,15,20,16,15,14,18,15,21,365.96,396,6621,119.04
225,15.80836236933798,14.717770034843205,16.202090592334496,16.090592334494772,14.721254355400697,13.0,19.198606271777003,19.428571428571427,17.526132404181183,13.874564459930314,11.118466898954704,18.574912891986063,13.933797909407666,17.038327526132406,16.073170731707318,25.822299651567945,23.898954703832754,9.442508710801393,13.404181184668989,21.362369337979093,15.857142857142858,17.76306620209059,17.83275261324042,13.45993031358885,15.651567944250871,20.29616724738676,18,16,21,18,20,17,27,23,21,16,13,21,16,22,20,33,28,10,17,25,19,20,21,15,17,24,405.94,450,7707,141.86
250,18.581881533101047,15.264808362369338,18.202090592334496,16.090592334494772,14.86411149825784,14.0,19.65156794425087,21.048780487804876,20.88850174216028,16.421602787456447,10.54006968641115,18.125435540069688,15.209059233449477,19.181184668989548,17.024390243902438,25.89547038327526,24.578397212543553,11.442508710801393,14.393728222996515,22.362369337979093,17.229965156794425,19.850174216027874,18.930313588850176,16.825783972125436,19.65156794425087,21.585365853658537,20,17,23,18,20,18,26,23,25,18,11,20,18,24,21,34,32,12,17,26,19,23,21,21,21,26,448.84,502,8415,155.11
275,18.581881533101047,16.73170731707317,19.202090592334496,15.641114982578397,15.369337979094077,14.0,20.65156794425087,22.33101045296167,22.5993031358885,17.121951219512194,14.874564459930314,23.16376306620209,16.749128919860627,22.00348432055749,17.48780487804878,26.857142857142858,26.905923344947734,14.442508710801393,14.766550522648084,22.362369337979093,19.954703832752614,21.902439024390244,19.714285714285715,17.825783972125436,20.114982578397214,23.794425087108014,20,19,24,17,20,18,27,25,29,19,17,26,19,28,22,34,35,15,18,26,23,25,24,22,22,30,484.82,548,9069,169.32
300,20.498257839721255,18.641114982578397,19.89547038327526,16.641114982578397,20.393728222996515,14.742160278745645,23.60278745644599,25.501742160278745,22.822299651567945,19.090592334494772,16.686411149825783,25.174216027874564,17.7595818815331,23.70383275261324,18.0,28.156794425087107,25.850174216027874,15.442508710801393,16.766550522648085,24.749128919860627,20.27526132404181,23.146341463414632,20.871080139372822,19.285714285714285,22.24390243902439,24.031358885017422,23,21,25,18,27,18,30,29,29,20,18,28,20,29,23,36,34,16,21,30,23,27,23,23,24,29,523.07,588,10152,188.86
325,20.498257839721255,19.916376306620208,20.097560975609756,19.0801393728223,20.222996515679444,15.665505226480835,24.641114982578397,28.10452961672474,24.466898954703833,23.37979094076655,19.27177700348432,27.979094076655052,18.7595818815331,26.421602787456447,18.181184668989548,31.878048780487806,27.121951219512194,16.88850174216028,19.38327526132404,25.463414634146343,20.696864111498257,24.21254355400697,26.024390243902438,21.846689895470384,22.43554006968641,24.414634146341463,23,23,26,21,27,19,31,36,32,25,21,34,21,31,22,42,35,18,23,31,24,28,32,26,25,30,560.52,634,10896,198.54
350,24.39721254355401,20.425087108013937,18.714285714285715,20.090592334494772,20.254355400696863,17.16724738675958,25.641114982578397,32.56445993031359,23.905923344947734,23.745644599303137,20.609756097560975,28.94076655052265,21.933797909407666,28.843205574912893,21.62369337979094,33.29965156794425,28.529616724738677,18.34494773519164,20.88850174216028,27.073170731707318,24.045296167247386,27.529616724738677,28.125435540069688,25.65505226480836,22.198606271777003,24.777003484320556,28,23,22,22,27,23,32,44,29,26,23,33,24,36,27,43,36,20,23,33,32,34,35,32,24,31,600.45,678,11769,220.32
375,28.35191637630662,22.198606271777003,18.714285714285715,21.087108013937282,22.73170731707317,18.902439024390244,29.421602787456447,32.19163763066202,23.982578397212542,23.37979094076655,22.5609756097561,31.8397212543554,21.477351916376307,28.146341463414632,22.989547038327526,35.8815331010453,29.51567944250871,20.013937282229964,24.48780487804878,26.10801393728223,23.522648083623693,27.81533101045296,27.885017421602786,28.905923344947734,24.05574912891986,28.362369337979093,35,26,22,23,31,24,37,41,29,25,25,39,23,34,29,47,39,23,28,30,27,33,34,36,28,36,637.41,724,12480,225.18
400,26.473867595818817,24.94773519163763,23.505226480836235,21.087108013937282,26.38327526132404,21.592334494773517,30.658536585365855,34.88501742160279,25.804878048780488,23.37979094076655,23.421602787456447,33.37979094076655,22.390243902439025,27.533101045296167,21.986062717770036,36.91637630662021,33.390243902439025,21.81184668989547,31.494773519163765,26.174216027874564,24.56445993031359,30.090592334494772,29.885017421602786,29.749128919860627,23.198606271777003,29.428571428571427,31,30,28,23,36,26,38,45,31,25,27,41,25,33,27,47,47,26,39,29,28,36,36,37,25,40,674.15,772,13230,241.5
