n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,5.0,7.0,9.456445993031359,11.066202090592334,11.0,5.2264808362369335,7.494773519163763,5.0,7.0,8.543554006968641,9.0,7.0,10.0,4.0,4.456445993031359,5.125435540069686,7.0,8.564459930313589,11.038327526132404,5.564459930313589,9.45993031358885,6.724738675958188,1.0,6.0,9.0,10.066202090592334,4.0,7.616724738675958,5,7,10,12,11,7,8,5,7,10,9,7,10,4,5,6,7,9,13,6,10,8,1,6,9,11,4,11,194.28,198,3672,63.22
125,9.627177700348431,8.0,10.456445993031359,12.567944250871081,12.0,4.0,8.0,6.0,10.0,11.0,10.0,9.0,11.0,5.0,5.456445993031359,6.125435540069686,9.087108013937282,10.564459930313589,10.658536585365853,6.564459930313589,14.278745644599303,7.947735191637631,5.463414634146342,7.0,11.0,10.567944250871081,5.947735191637631,8.32404181184669,13,8,11,13,12,4,8,6,10,11,10,9,11,5,6,7,11,11,11,7,18,9,8,7,11,11,7,9,237.46,244,4560,80.67
150,11.790940766550523,9.557491289198607,13.926829268292684,12.567944250871081,12.0,5.0,9.0,10.0,12.0,13.0,12.0,10.0,13.0,8.0,7.456445993031359,7.125435540069686,9.087108013937282,12.034843205574912,13.21602787456446,7.564459930313589,13.547038327526133,7.930313588850174,4.0,9.0,13.0,12.480836236933797,7.947735191637631,10.32404181184669,15,11,15,13,12,5,9,10,12,13,12,10,13,8,8,8,11,13,15,8,16,9,4,9,13,14,9,11,278.38,286,5151,96.11
175,11.815331010452962,14.121951219512194,13.742160278745645,14.634146341463415,16.0,8.282229965156795,11.0,12.282229965156795,13.0,13.0,12.0,11.0,16.0,9.285714285714286,7.456445993031359,9.487804878048781,10.087108013937282,12.564459930313589,15.229965156794425,11.564459930313589,15.547038327526133,8.94773519163763,4.0,9.0,14.0,15.003484320557492,9.954703832752614,9.536585365853659,15,17,15,16,16,9,11,13,13,13,12,11,16,10,8,11,12,13,19,12,18,10,4,9,14,18,11,10,318.15,332,5997,108.44
200,12.0,15.121951219512194,16.341463414634145,14.64808362369338,20.550522648083625,9.282229965156795,12.0,15.745644599303136,13.0,16.550522648083625,13.463414634146341,12.0,19.205574912891986,11.414634146341463,8.456445993031359,12.132404181184668,10.087108013937282,13.491289198606271,14.794425087108014,11.564459930313589,17.54703832752613,11.0,5.0,11.0,16.11149825783972,16.010452961672474,11.0,10.0,12,18,18,16,21,10,12,17,13,17,14,12,20,12,9,13,12,15,18,12,20,11,5,11,18,19,11,10,360.68,376,6552,119.09
225,13.149825783972126,15.818815331010454,19.10452961672474,13.567944250871081,22.550522648083625,13.282229965156795,12.0,15.745644599303136,15.0,18.550522648083625,16.121951219512194,13.0,20.75609756097561,15.860627177700348,8.456445993031359,14.034843205574912,12.087108013937282,18.073170731707318,16.142857142857142,11.564459930313589,17.54703832752613,13.0,10.588850174216027,11.0,16.121951219512194,14.742160278745645,13.658536585365853,10.0,14,19,22,14,23,14,12,17,15,19,17,13,22,17,9,15,14,21,20,12,20,13,12,11,17,16,14,10,404.67,426,7515,138.29
250,14.149825783972126,17.818815331010452,19.114982578397214,14.766550522648084,24.00348432055749,13.282229965156795,18.013937282229964,18.94076655052265,15.0,18.0,17.121951219512194,14.0,21.61672473867596,19.414634146341463,10.456445993031359,14.320557491289199,13.087108013937282,20.463414634146343,17.27526132404181,11.564459930313589,20.54703832752613,14.0,12.588850174216027,14.285714285714286,19.076655052264808,15.742160278745645,13.658536585365853,15.341463414634147,15,21,21,16,25,14,22,24,15,18,18,14,23,20,11,16,15,25,21,12,23,14,14,15,22,17,14,19,440.01,464,8490,159.73
275,13.874564459930314,22.662020905923345,20.114982578397214,20.49128919860627,25.097560975609756,13.282229965156795,22.721254355400696,16.5609756097561,18.407665505226483,19.282229965156795,18.581881533101047,17.557491289198605,22.61672473867596,21.149825783972126,12.456445993031359,14.320557491289199,16.365853658536587,21.463414634146343,17.571428571428573,12.02787456445993,22.822299651567945,14.0,14.878048780487806,15.142857142857142,19.076655052264808,17.742160278745644,16.658536585365855,15.414634146341463,15,28,22,25,27,14,29,19,19,20,20,19,24,23,13,16,19,26,22,13,26,14,17,18,22,19,17,18,478.51,508,9099,169.54
300,14.452961672473867,24.742160278745644,22.658536585365855,22.10801393728223,25.7595818815331,15.846689895470384,21.421602787456447,18.261324041811847,18.64808362369338,19.282229965156795,20.66898954703833,19.56794425087108,26.75609756097561,25.45993031358885,15.146341463414634,16.320557491289197,16.087108013937282,23.972125435540068,19.982578397212542,11.564459930313589,25.75609756097561,14.452961672473867,14.588850174216027,15.142857142857142,22.10801393728223,19.825783972125436,19.658536585365855,19.13240418118467,15,29,25,26,27,18,24,22,20,20,23,21,30,28,17,18,18,29,24,12,31,15,16,18,26,22,20,24,525.87,562,10074,195.18
325,18.26829268292683,28.609756097560975,24.21254355400697,21.024390243902438,28.125435540069688,16.282229965156795,20.466898954703833,21.9198606271777,21.64808362369338,21.45993031358885,21.67247386759582,21.369337979094077,29.641114982578397,26.045296167247386,19.519163763066203,18.29616724738676,17.365853658536587,25.613240418118465,22.034843205574912,14.404181184668989,24.533101045296167,16.5609756097561,16.588850174216027,15.613240418118467,22.801393728222997,19.466898954703833,24.78745644599303,20.303135888501743,21,38,27,24,32,17,22,27,23,25,24,22,33,28,27,21,20,32,27,18,28,17,18,19,26,22,26,24,570.3,616,11262,217.98
