n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,3.0,8.550522648083623,8.933797909407666,4.45993031358885,6.815331010452962,10.264808362369338,9.142857142857142,6.825783972125436,7.825783972125436,4.0,8.0,11.275261324041812,7.825783972125436,9.205574912891986,8.0,10.703832752613241,7.449477351916376,6.45993031358885,8.0,4.0,13.550522648083623,9.0,9.449477351916377,10.296167247386759,9.128919860627178,5.0,3,10,14,5,9,13,13,9,10,4,8,14,10,15,8,14,8,7,8,4,15,9,10,13,12,5,195.46,210,3504,55.39
125,4.0,11.550522648083623,10.933797909407666,5.45993031358885,9.815331010452962,10.707317073170731,10.142857142857142,7.825783972125436,9.825783972125436,5.0,10.0,12.275261324041812,12.268292682926829,10.64808362369338,11.0,12.703832752613241,9.449477351916377,7.45993031358885,9.0,5.0,14.550522648083623,10.442508710801393,10.449477351916377,11.296167247386759,13.128919860627178,8.0,4,13,16,6,12,14,14,10,12,5,10,15,15,17,11,16,10,8,9,5,16,11,11,14,16,8,241.23,258,4206,69.96
150,6.825783972125436,17.170731707317074,11.104529616724738,8.445993031358885,11.641114982578397,10.707317073170731,11.142857142857142,10.651567944250871,13.310104529616725,7.0,12.0,15.101045296167248,14.818815331010454,11.634146341463415,13.0,14.428571428571429,10.449477351916377,11.27177700348432,9.0,7.456445993031359,16.557491289198605,10.895470383275262,10.449477351916377,16.662020905923345,12.0,11.0,9,19,16,9,16,14,15,15,18,7,12,18,19,18,13,17,11,14,9,8,20,12,11,25,12,11,289.77,316,5511,96.21
175,10.825783972125436,18.020905923344948,13.104529616724738,9.445993031358885,11.641114982578397,12.707317073170731,12.142857142857142,10.651567944250871,14.310104529616725,8.0,14.0,16.72822299651568,17.818815331010452,14.634146341463415,16.0,17.5993031358885,11.449477351916377,12.27177700348432,10.456445993031359,11.282229965156795,18.94076655052265,12.895470383275262,16.00348432055749,18.972125435540068,14.0,12.0,13,20,18,10,16,16,16,15,19,8,14,20,22,21,16,22,12,15,11,14,24,14,20,28,14,12,338.69,370,6525,113.57
200,12.825783972125436,18.752613240418118,14.104529616724738,11.895470383275262,13.303135888501743,16.54006968641115,14.184668989547038,12.965156794425088,14.588850174216027,9.0,15.543554006968641,19.554006968641115,21.27177700348432,16.56445993031359,19.0,18.442508710801395,12.449477351916377,14.724738675958188,12.452961672473867,12.770034843205575,21.578397212543553,13.174216027874564,16.00348432055749,20.34843205574913,17.0,12.0,15,22,19,13,18,20,20,18,20,9,17,25,28,24,19,23,13,18,15,18,29,15,20,29,17,12,380.49,424,7521,131.46
225,13.825783972125436,20.72473867595819,17.21254355400697,13.547038327526133,14.303135888501743,19.54703832752613,14.501742160278745,14.965156794425088,19.139372822299652,9.0,18.445993031358885,22.822299651567945,23.365853658536587,18.4006968641115,21.445993031358885,20.637630662020907,13.449477351916377,15.27177700348432,14.282229965156795,12.212543554006968,25.191637630662022,15.0,20.554006968641115,22.808362369337978,19.825783972125436,14.445993031358885,16,26,23,15,19,25,19,20,26,9,21,33,27,26,22,25,14,18,17,16,33,19,24,30,22,15,430.86,480,8376,143.25
250,15.278745644599303,21.013937282229964,16.10452961672474,13.547038327526133,16.303135888501743,19.829268292682926,17.630662020905923,16.965156794425088,21.414634146341463,14.815331010452962,19.81533101045296,24.65505226480836,22.9198606271777,16.56445993031359,23.825783972125436,22.094076655052266,16.38327526132404,15.27177700348432,16.282229965156795,14.770034843205575,28.041811846689896,17.26829268292683,22.090592334494772,22.442508710801395,20.825783972125436,15.735191637630662,18,25,21,15,21,26,26,22,29,17,26,37,26,24,28,27,18,18,21,20,36,24,27,30,23,17,467.04,534,9099,164.89
275,15.731707317073171,22.031358885017422,17.54355400696864,17.54703832752613,17.43205574912892,19.64808362369338,19.627177700348433,18.574912891986063,26.75609756097561,16.261324041811847,20.261324041811847,23.498257839721255,22.9198606271777,17.034843205574912,26.0,24.54703832752613,17.933797909407666,16.27177700348432,18.21602787456446,16.369337979094077,31.67247386759582,16.81533101045296,22.54703832752613,24.26829268292683,25.083623693379792,16.181184668989548,19,28,23,19,24,26,31,26,36,19,27,34,26,23,30,28,21,19,22,22,42,23,28,34,30,18,501.18,578,9678,175.18
300,16.38327526132404,24.303135888501743,19.090592334494772,20.034843205574912,17.536585365853657,22.48780487804878,24.536585365853657,21.954703832752614,27.696864111498257,19.26829268292683,22.853658536585368,27.21254355400697,23.9198606271777,21.310104529616726,27.048780487804876,26.864111498257838,18.933797909407666,18.017421602787458,19.21602787456446,17.930313588850176,32.57491289198606,20.365853658536587,22.54703832752613,29.717770034843205,29.372822299651567,17.358885017421603,20,35,26,24,23,29,35,33,38,22,29,43,31,30,33,35,22,22,23,25,44,28,28,46,37,21,545.37,638,10779,204.54
325,17.37979094076655,24.588850174216027,19.038327526132406,20.027874564459932,21.254355400696863,22.501742160278745,26.627177700348433,22.069686411149824,30.696864111498257,20.26829268292683,26.864111498257838,27.32404181184669,25.49128919860627,19.034843205574912,27.94076655052265,28.94773519163763,20.017421602787458,19.285714285714285,22.045296167247386,19.926829268292682,32.21951219512195,22.097560975609756,23.54703832752613,31.34494773519164,33.1184668989547,17.804878048780488,21,34,25,22,29,29,40,32,41,23,35,40,34,25,33,38,24,22,28,27,42,33,29,46,44,22,581.46,678,11436,205.82
