n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,8.83623693379791,8.0,6.0,6.0,4.0,11.452961672473867,6.0,9.0,13.0,5.0,9.0,3.0,9.83623693379791,9.0,4.0,4.550522648083624,8.386759581881533,7.0,5.0,2.0,3.0,5.0,6.376306620209059,9.0,10.376306620209059,9.0,5.616724738675958,7.0,11,8,6,6,4,14,6,9,13,5,9,3,12,9,4,5,11,7,5,2,3,5,7,9,11,9,6,7,192.2,198,3381,64.28
125,9.83623693379791,8.0,6.0,7.0,4.0,14.452961672473867,10.0,11.491289198606271,14.0,8.0,10.0,3.0,11.83623693379791,11.0,5.0,4.550522648083624,8.386759581881533,8.0,7.0,3.0,4.0,9.0,9.376306620209059,12.491289198606271,12.376306620209059,9.0,7.616724738675958,9.0,12,8,6,7,4,17,10,12,14,8,10,3,14,11,5,5,11,8,7,3,4,9,10,13,13,9,8,9,235.18,242,4137,81.18
150,10.83623693379791,8.40766550522648,7.0,9.668989547038327,7.0,15.310104529616725,11.40766550522648,11.491289198606271,16.362369337979093,10.0,11.376306620209059,4.0,14.114982578397212,12.0,6.0,6.829268292682927,11.386759581881533,10.0,7.0,6.0,6.0,11.627177700348431,11.376306620209059,15.536585365853659,15.376306620209059,10.0,9.616724738675957,10.40766550522648,13,9,7,10,7,19,12,12,17,10,12,4,17,12,6,8,14,10,7,6,6,14,12,17,16,10,10,11,279.32,288,5184,100.39
175,10.83623693379791,10.40766550522648,7.0,12.860627177700348,9.0,15.310104529616725,15.494773519163763,13.491289198606271,20.37630662020906,13.0,12.0,6.0,14.574912891986063,13.0,8.0,8.829268292682928,13.386759581881533,12.0,12.0,8.369337979094077,7.45993031358885,11.989547038327526,11.376306620209059,15.787456445993032,19.745644599303137,10.0,11.616724738675957,10.40766550522648,13,11,7,15,9,19,18,14,25,13,12,6,18,13,8,10,16,12,12,9,8,15,12,17,21,10,12,11,326.43,342,6063,128.93
200,13.13588850174216,11.40766550522648,10.0,13.668989547038327,11.0,14.745644599303136,17.087108013937282,16.226480836236934,21.45296167247387,13.0,12.965156794425088,8.0,17.29616724738676,15.0,8.0,9.0,14.571428571428571,13.0,12.0,10.369337979094077,9.45993031358885,13.658536585365853,11.376306620209059,16.1602787456446,24.411149825783973,10.0,14.616724738675957,11.40766550522648,16,12,10,14,11,18,19,18,24,13,15,8,20,15,8,9,18,13,12,11,10,15,12,17,27,10,15,12,368.14,386,6900,138.48
225,14.83623693379791,13.40766550522648,10.0,14.860627177700348,13.0,17.32752613240418,19.087108013937282,17.51219512195122,24.358885017421603,16.282229965156795,14.752613240418118,10.494773519163763,19.121951219512194,15.0,11.665505226480835,10.278745644599303,15.571428571428571,16.0,14.494773519163763,12.369337979094077,11.45993031358885,16.61672473867596,11.376306620209059,17.54006968641115,26.031358885017422,11.0,15.616724738675957,12.878048780487806,17,14,10,17,13,22,21,20,29,19,16,11,23,15,12,11,19,16,15,13,12,19,12,20,28,11,16,15,412.63,438,7635,150.62
250,19.993031358885016,14.878048780487806,12.0,16.66898954703833,14.989547038327526,17.045296167247386,20.087108013937282,17.031358885017422,24.770034843205575,16.45296167247387,17.470383275261323,11.494773519163763,21.749128919860627,17.993031358885016,11.0,13.822299651567944,19.32752613240418,19.0,17.153310104529616,14.860627177700348,13.45993031358885,19.24390243902439,11.376306620209059,17.1602787456446,27.808362369337978,12.0,16.61672473867596,16.4006968641115,24,16,12,17,16,21,22,18,28,19,18,12,26,21,11,17,24,19,18,16,14,22,12,18,31,12,17,21,460.51,490,8820,174.4
275,20.993031358885016,17.937282229965156,14.0,17.66898954703833,15.989547038327526,18.045296167247386,21.72473867595819,18.247386759581882,26.073170731707318,18.898954703832754,21.777003484320556,11.494773519163763,24.33101045296167,17.993031358885016,14.665505226480835,16.745644599303137,21.86759581881533,22.825783972125436,18.153310104529616,17.860627177700348,16.45993031358885,20.21602787456446,12.376306620209059,19.885017421602786,27.529616724738677,17.16724738675958,17.61672473867596,19.4006968641115,25,21,14,18,17,22,23,21,29,22,24,12,29,21,15,22,27,24,19,19,17,24,13,22,30,20,18,24,507.22,540,10047,201.07
300,24.13240418118467,17.99651567944251,15.0,20.45993031358885,15.989547038327526,20.641114982578397,25.937282229965156,19.958188153310104,29.554006968641115,20.16376306620209,22.013937282229964,12.487804878048781,26.142857142857142,17.993031358885016,16.665505226480835,16.885017421602786,23.65156794425087,24.0,19.146341463414632,23.097560975609756,16.45993031358885,18.16376306620209,12.376306620209059,20.67595818815331,28.23693379790941,18.933797909407666,19.61672473867596,23.480836236933797,30,20,15,21,17,29,29,23,35,24,24,13,32,21,17,21,30,24,20,27,17,20,13,23,31,22,20,30,547.0,588,10947,223.94
325,23.135888501742162,20.99651567944251,16.0,22.421602787456447,18.282229965156795,22.097560975609756,26.86759581881533,21.069686411149824,31.48432055749129,21.278745644599304,25.933797909407666,14.0,24.905923344947734,18.993031358885016,17.170731707317074,17.70731707317073,26.749128919860627,24.505226480836235,21.355400696864113,26.097560975609756,18.9198606271777,18.16376306620209,14.376306620209059,21.118466898954704,29.51567944250871,22.45993031358885,19.61672473867596,25.773519163763066,27,23,16,24,20,30,30,24,40,27,31,14,29,22,18,21,31,25,24,30,20,20,15,25,33,26,20,33,587.3,630,11373,229.76
