n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,10.0,3.0,7.0,8.0,9.578397212543553,5.0,7.574912891986063,6.578397212543554,7.832752613240418,3.0,11.0,5.0,3.0,10.0,7.574912891986063,3.0,12.905923344947736,7.0,8.0,9.9198606271777,2.0,5.473867595818815,4.0,7.0,6.466898954703833,7.463414634146342,7.0,9.463414634146341,10,3,7,8,10,5,8,7,10,3,11,5,3,10,8,3,14,7,8,11,2,6,4,7,7,8,7,10,192.02,198,3627,64.72
125,10.512195121951219,7.0,7.0,8.289198606271777,9.578397212543553,5.0,9.452961672473867,7.578397212543554,8.832752613240418,4.0,13.0,8.0,6.0,12.0,12.818815331010454,7.0,14.560975609756097,7.696864111498257,10.0,12.616724738675957,6.0,5.473867595818815,7.0,7.0,8.466898954703833,9.463414634146341,8.0,10.975609756097562,11,7,7,9,10,5,12,8,11,4,13,8,6,12,15,7,16,8,10,14,6,6,7,7,9,10,8,12,239.39,250,4413,78.04
150,12.432055749128919,9.0,8.0,8.655052264808363,10.581881533101045,7.0,8.655052264808363,10.24390243902439,8.832752613240418,8.0,13.0,11.0,7.0,13.0,12.317073170731707,8.0,15.560975609756097,9.696864111498257,14.0,13.616724738675957,10.0,5.473867595818815,9.0,9.0,12.386759581881533,11.463414634146341,11.0,11.975609756097562,14,9,8,9,11,7,9,11,11,8,13,11,7,13,13,8,17,10,14,15,10,6,9,9,14,12,11,13,285.24,294,5403,97.21
175,16.86759581881533,9.0,11.0,9.289198606271777,11.585365853658537,9.0,10.289198606271777,13.958188153310104,9.832752613240418,10.0,13.0,13.0,11.296167247386759,14.0,14.02787456445993,8.296167247386759,15.560975609756097,10.696864111498257,15.0,15.616724738675957,11.0,5.473867595818815,12.0,15.0,11.466898954703833,14.818815331010454,12.0,11.975609756097562,20,9,11,10,12,9,11,15,12,10,13,13,12,14,15,9,17,11,15,17,11,6,12,15,12,18,12,13,332.77,346,6324,119.12
200,18.86759581881533,9.0,13.874564459930314,9.289198606271777,13.0,12.0,12.222996515679442,14.655052264808363,12.662020905923345,16.0,15.860627177700348,14.0,13.585365853658537,14.0,14.602787456445993,10.296167247386759,16.54703832752613,13.40766550522648,16.578397212543553,16.26829268292683,12.0,5.473867595818815,13.550522648083623,17.550522648083625,12.466898954703833,16.278745644599304,13.0,14.334494773519165,22,9,16,10,13,12,14,16,15,16,17,14,15,14,16,11,20,14,17,21,12,6,14,18,13,20,13,16,375.46,394,7125,135.99
225,20.773519163763066,13.0,15.487804878048781,12.289198606271777,16.05923344947735,13.745644599303136,15.463414634146341,14.662020905923345,14.062717770034844,17.195121951219512,19.717770034843205,15.0,14.64459930313589,16.0,17.954703832752614,13.296167247386759,20.358885017421603,15.40766550522648,17.013937282229964,16.26829268292683,14.0,6.658536585365853,15.05574912891986,19.00348432055749,12.466898954703833,18.278745644599304,13.435540069686411,17.027874564459932,25,13,19,13,17,15,20,16,17,18,23,15,17,16,23,14,26,16,18,21,14,8,18,20,13,22,14,19,417.73,442,8172,165.66
250,20.86759581881533,13.0,14.871080139372822,13.655052264808363,17.588850174216027,16.45296167247387,15.94773519163763,15.372822299651569,14.233449477351916,19.45296167247387,18.202090592334496,16.0,17.912891986062718,18.445993031358885,16.449477351916375,14.296167247386759,19.087108013937282,16.222996515679444,19.135888501742162,17.010452961672474,17.0,8.658536585365853,13.550522648083623,19.501742160278745,17.121951219512194,21.972125435540068,16.43554006968641,19.637630662020907,24,13,16,14,19,17,18,16,17,20,19,16,21,19,19,15,22,18,20,21,17,10,14,21,18,26,17,21,459.05,484,8994,182.71
275,23.679442508710803,14.0,15.731707317073171,15.717770034843205,19.644599303135887,16.45296167247387,15.930313588850174,16.958188153310104,15.59233449477352,19.45296167247387,21.627177700348433,16.571428571428573,20.937282229965156,18.613240418118465,19.818815331010452,15.67247386759582,20.369337979094077,19.958188153310104,22.585365853658537,17.89198606271777,19.738675958188153,9.822299651567944,14.550522648083623,23.70383275261324,20.0801393728223,22.519163763066203,16.909407665505228,20.634146341463413,28,14,17,17,21,17,19,18,19,20,24,18,23,20,23,16,24,23,24,23,21,13,15,27,23,26,19,22,495.68,522,9540,188.82
300,24.86759581881533,17.0,17.334494773519165,18.027874564459932,18.574912891986063,17.45296167247387,20.198606271777003,19.67595818815331,17.714285714285715,20.45296167247387,22.202090592334496,16.965156794425088,24.062717770034844,21.16724738675958,22.233449477351915,15.67247386759582,20.818815331010452,21.449477351916375,25.578397212543553,19.898954703832754,20.494773519163765,11.731707317073171,16.209059233449477,25.10801393728223,22.466898954703833,23.43205574912892,17.65505226480836,22.501742160278745,28,17,19,19,19,18,26,22,22,21,23,19,28,26,28,16,25,25,27,25,21,16,19,29,26,28,21,25,539.32,578,10764,216.18
325,24.86759581881533,18.0,23.989547038327526,19.78397212543554,22.871080139372822,17.0,21.923344947735192,21.094076655052266,18.714285714285715,24.226480836236934,24.40418118466899,16.425087108013937,25.362369337979093,21.16724738675958,20.738675958188153,18.299651567944252,23.087108013937282,21.717770034843205,25.86759581881533,20.121951219512194,22.494773519163765,11.933797909407666,14.550522648083623,26.0,23.45993031358885,24.425087108013937,17.65505226480836,23.0801393728223,28,18,26,22,25,17,27,23,23,26,26,17,30,26,24,21,26,25,28,24,23,17,15,30,27,29,21,26,576.02,618,11505,238.83
