n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,5.0,10.456445993031359,9.470383275261325,10.0,7.0,3.0,5.0,7.470383275261324,12.0,5.0,10.0,4.0,12.456445993031359,6.83623693379791,7.0,9.83623693379791,6.0,4.0,7.0,9.0,6.0,6.0,5.0,3.0,4.0,5.0,10.0,6.0,5,11,10,10,7,3,5,8,12,5,10,4,13,9,7,12,6,4,7,9,6,6,5,3,4,5,10,6,194.41,198,3615,68.16
125,9.0,11.456445993031359,13.470383275261325,10.0,10.0,3.0,9.0,7.470383275261324,13.0,5.0,11.0,4.0,16.45644599303136,10.83623693379791,9.0,9.83623693379791,6.0,5.0,7.0,10.0,7.0,11.0,6.0,7.0,6.0,5.0,11.0,8.0,9,12,14,10,10,3,9,8,13,5,11,4,17,13,9,12,6,5,7,10,7,11,6,7,6,5,11,8,240.41,244,4476,84.66
150,10.0,11.456445993031359,14.45993031358885,12.696864111498257,10.0,5.0,11.0,10.45993031358885,15.536585365853659,5.0,16.21602787456446,4.452961672473868,20.121951219512194,10.83623693379791,10.954703832752614,11.83623693379791,7.0,7.0,8.0,12.536585365853659,7.665505226480836,13.874564459930314,7.0,9.0,6.0,9.0,12.0,10.54006968641115,10,12,15,13,10,5,11,11,16,5,19,5,21,13,12,14,7,7,8,13,8,16,7,9,6,9,12,12,283.16,290,5277,103.57
175,13.0,11.961672473867596,18.975609756097562,13.696864111498257,10.829268292682928,11.303135888501743,13.0,13.470383275261325,15.536585365853659,5.445993031358885,15.310104529616725,9.358885017421603,22.121951219512194,11.83623693379791,12.0,13.83623693379791,7.0,7.905923344947735,8.0,13.536585365853659,10.132404181184668,16.442508710801395,8.0,10.0,7.0,10.0,15.91637630662021,11.533101045296167,13,13,20,14,12,14,13,14,16,6,17,11,23,14,12,16,7,9,8,14,11,18,8,10,7,10,18,14,331.3,346,6243,122.34
200,15.874564459930314,13.961672473867596,19.257839721254356,15.13588850174216,14.860627177700348,13.303135888501743,15.0,14.470383275261325,16.818815331010452,6.662020905923345,16.463414634146343,9.452961672473867,24.121951219512194,14.651567944250871,13.0,14.83623693379791,8.0,7.0,8.439024390243903,14.536585365853659,11.132404181184668,16.989547038327526,12.0,13.0,8.0,12.0,17.038327526132406,12.24390243902439,17,15,21,16,18,16,15,15,18,7,20,10,25,19,13,17,8,7,9,15,12,18,12,13,8,12,18,16,371.45,390,6906,135.22
225,16.470383275261323,15.961672473867596,19.257839721254356,15.13588850174216,15.477351916376307,15.303135888501743,16.0,15.749128919860627,18.818815331010452,8.662020905923345,17.62020905923345,11.452961672473867,25.121951219512194,14.651567944250871,18.0,14.83623693379791,9.0,11.0,11.439024390243903,14.536585365853659,12.132404181184668,22.67247386759582,14.0,14.285714285714286,11.285714285714286,13.278745644599303,17.0,15.017421602787456,17,17,21,16,18,18,16,17,20,9,20,12,26,19,18,17,9,11,12,15,13,27,14,15,12,14,17,22,414.98,434,7680,153.62
250,19.550522648083625,15.961672473867596,19.554006968641115,18.191637630662022,15.35191637630662,15.303135888501743,18.285714285714285,18.146341463414632,18.818815331010452,10.536585365853659,20.526132404181183,12.9198606271777,27.121951219512194,15.651567944250871,18.285714285714285,18.45993031358885,15.878048780487806,11.0,13.843205574912892,17.89547038327526,16.13240418118467,25.470383275261323,15.0,15.285714285714286,11.285714285714286,13.404181184668989,17.557491289198605,18.48432055749129,21,17,22,20,18,18,19,21,20,11,25,14,28,20,19,22,17,11,17,20,17,31,15,16,12,14,18,29,458.66,488,8880,180.0
275,21.550522648083625,17.961672473867594,21.554006968641115,19.191637630662022,15.35191637630662,16.303135888501743,22.285714285714285,22.644599303135887,20.181184668989548,11.536585365853659,19.885017421602786,15.104529616724738,28.665505226480835,16.65156794425087,19.864111498257838,19.069686411149824,17.606271777003485,12.0,15.843205574912892,21.226480836236934,17.71080139372822,27.78397212543554,19.0,15.285714285714286,12.86411149825784,16.505226480836235,17.557491289198605,18.480836236933797,23,19,24,21,18,19,23,28,22,12,23,16,30,21,21,22,20,12,19,26,19,33,19,16,14,19,18,29,503.9,538,9657,194.09
300,25.038327526132406,19.961672473867594,22.72473867595819,19.191637630662022,18.18815331010453,20.303135888501743,23.285714285714285,22.21254355400697,20.738675958188153,12.121951219512194,21.825783972125436,14.930313588850174,30.35191637630662,17.10452961672474,21.226480836236934,20.442508710801395,17.878048780487806,14.588850174216027,15.843205574912892,24.770034843205575,19.71080139372822,28.752613240418118,20.0,17.56445993031359,13.473867595818815,17.411149825783973,18.9198606271777,19.480836236933797,28,21,25,21,22,23,24,26,24,13,27,16,34,22,23,25,19,16,19,29,21,33,20,19,15,19,20,30,541.19,586,10533,208.83
325,28.041811846689896,24.024390243902438,22.257839721254356,19.191637630662022,22.804878048780488,23.407665505226483,23.285714285714285,24.916376306620208,23.442508710801395,13.121951219512194,23.43554006968641,15.390243902439025,30.54355400696864,19.10452961672474,22.222996515679444,20.442508710801395,20.463414634146343,19.121951219512194,16.843205574912893,27.770034843205575,19.71080139372822,28.752613240418118,22.0,19.285714285714285,14.519163763066203,18.519163763066203,19.9198606271777,22.0801393728223,31,27,24,21,26,28,24,30,27,14,28,16,34,24,24,25,23,21,20,32,21,33,22,21,16,21,21,34,581.22,624,11376,223.02
350,29.337979094076655,26.135888501742162,25.61672473867596,18.89198606271777,24.804878048780488,25.407665505226483,23.285714285714285,23.89547038327526,25.299651567944252,13.121951219512194,23.975609756097562,16.857142857142858,31.738675958188153,19.463414634146343,23.714285714285715,23.588850174216027,21.00348432055749,22.233449477351915,18.37630662020906,28.829268292682926,20.71080139372822,30.735191637630663,23.282229965156795,20.285714285714285,16.519163763066203,19.961672473867594,19.9198606271777,23.341463414634145,33,30,29,20,28,30,24,27,30,14,28,18,36,25,27,30,23,25,22,34,22,35,24,22,18,21,21,34,615.93,666,12159,239.27
