n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,10.076655052264808,9.365853658536585,10.400696864111499,8.871080139372822,6.0,8.627177700348431,5.620209059233449,9.076655052264808,7.0,7.0,8.766550522648084,5.0,10.076655052264808,5.0,7.076655052264808,8.0,2.0,6.0,7.627177700348432,4.620209059233449,10.0,8.466898954703833,8.0,5.0,9.0,7.40418118466899,12,10,11,10,6,9,6,11,7,7,10,5,12,5,9,8,2,6,8,5,10,9,8,5,9,8,191.21,200,3555,63.82
125,11.076655052264808,10.365853658536585,10.400696864111499,13.94773519163763,7.456445993031359,11.236933797909408,7.2404181184668985,10.609756097560975,9.0,8.0,13.041811846689896,8.0,11.609756097560975,7.0,10.076655052264808,10.0,4.0,7.0,8.627177700348431,4.620209059233449,11.0,12.289198606271777,8.0,9.45993031358885,11.0,10.013937282229966,13,11,11,17,9,12,8,13,9,8,18,8,14,7,12,10,4,7,9,5,11,16,8,12,11,11,236.43,250,4407,75.96
150,12.829268292682928,11.365853658536585,11.867595818815332,13.94773519163763,9.67595818815331,12.97212543554007,7.073170731707317,14.588850174216027,9.386759581881533,9.37979094076655,15.041811846689896,9.0,13.609756097560975,9.386759581881533,14.463414634146341,12.449477351916377,5.0,8.0,11.686411149825783,4.620209059233449,11.466898954703833,12.571428571428571,9.0,10.484320557491289,13.0,10.749128919860627,16,12,13,17,12,14,8,18,10,10,20,9,16,10,17,13,5,8,13,5,12,15,9,13,13,12,276.41,300,5397,94.79
175,12.829268292682928,14.365853658536585,14.860627177700348,15.480836236933797,10.372822299651569,15.369337979094077,8.073170731707316,15.05574912891986,11.853658536585366,11.37979094076655,15.508710801393729,10.0,14.609756097560975,10.466898954703833,17.076655052264808,13.146341463414634,7.533101045296167,10.0,12.686411149825783,7.620209059233449,13.160278745644598,14.571428571428571,12.27177700348432,10.484320557491289,14.0,13.717770034843205,16,15,16,19,13,17,9,19,13,12,21,10,17,11,19,14,8,10,14,8,14,17,14,13,14,17,317.66,346,6174,110.57
200,13.937282229965156,15.763066202090592,15.860627177700348,16.480836236933797,14.003484320557492,19.209059233449477,9.073170731707316,17.05574912891986,12.965156794425088,15.292682926829269,16.770034843205575,13.543554006968641,16.4390243902439,10.383275261324043,22.05226480836237,15.627177700348431,7.898954703832753,11.0,17.445993031358885,7.620209059233449,14.825783972125436,16.742160278745644,13.926829268292684,11.19163763066202,15.78397212543554,14.578397212543553,17,17,17,20,18,22,10,21,16,19,21,16,20,11,29,17,9,11,21,8,16,20,15,13,17,17,360.2,398,7371,128.68
225,15.993031358885018,16.76306620209059,19.4006968641115,17.480836236933797,16.00348432055749,19.641114982578397,11.073170731707316,17.686411149825783,12.386759581881533,15.05574912891986,17.770034843205575,15.933797909407666,17.609756097560975,14.08362369337979,22.355400696864113,18.627177700348433,10.898954703832752,12.466898954703833,18.156794425087107,9.62020905923345,14.724738675958188,17.39721254355401,13.470383275261325,11.0,17.26829268292683,16.735191637630663,20,18,20,21,20,22,12,21,14,18,22,17,20,15,28,20,12,13,21,10,16,20,14,11,19,20,398.82,436,7980,139.71
250,17.993031358885016,20.261324041811847,20.027874564459932,20.480836236933797,18.006968641114984,21.087108013937282,13.658536585365853,19.05574912891986,13.386759581881533,18.445993031358885,18.38327526132404,16.933797909407666,19.905923344947734,15.08362369337979,23.355400696864113,24.285714285714285,11.898954703832752,13.466898954703833,23.087108013937282,12.310104529616725,17.54703832752613,20.99651567944251,15.470383275261325,11.369337979094077,18.801393728222997,16.735191637630663,22,23,21,24,22,24,17,23,15,23,23,18,25,16,29,29,13,14,27,14,20,25,16,12,21,20,441.23,488,9003,161.5
275,20.317073170731707,24.21951219512195,22.65505226480836,21.480836236933797,21.428571428571427,22.61672473867596,14.337979094076655,20.05574912891986,13.386759581881533,21.59581881533101,19.38327526132404,18.86759581881533,19.905923344947734,16.083623693379792,24.313588850174217,25.48432055749129,14.512195121951219,15.533101045296167,23.114982578397214,13.923344947735192,18.536585365853657,20.9198606271777,19.902439024390244,11.97212543554007,22.81184668989547,19.735191637630663,26,27,26,25,27,26,17,24,15,30,24,21,25,17,31,31,16,16,27,16,22,25,22,13,28,23,479.86,536,10053,179.79
300,22.10452961672474,25.261324041811847,24.56794425087108,24.37979094076655,22.128919860627178,23.61672473867596,18.041811846689896,21.21602787456446,13.386759581881533,22.59581881533101,22.365853658536587,20.794425087108014,19.972125435540068,17.083623693379792,26.013937282229964,27.013937282229964,15.418118466898955,17.362369337979093,23.18466898954704,16.229965156794425,18.557491289198605,24.846689895470384,22.818815331010452,16.54703832752613,27.846689895470384,22.874564459930312,29,28,29,29,29,27,22,26,15,31,28,24,24,18,33,32,18,19,26,20,22,32,26,21,36,28,520.87,588,10911,195.43
325,23.10452961672474,26.843205574912893,25.56794425087108,26.37979094076655,23.195121951219512,25.550522648083625,18.041811846689896,20.846689895470384,15.609756097560975,25.67247386759582,21.299651567944252,20.794425087108014,21.972125435540068,16.61672473867596,29.013937282229964,33.62717770034843,16.418118466898953,18.21602787456446,23.18466898954704,18.229965156794425,19.101045296167246,30.37630662020906,25.0,17.62369337979094,32.68292682926829,24.67595818815331,30,30,30,31,30,30,22,25,17,34,26,24,26,17,36,41,19,21,26,22,22,39,29,22,41,32,563.51,634,11769,208.64
