n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,5.400696864111498,4.825783972125436,6.825783972125436,8.0,6.818815331010453,10.710801393728223,6.2787456445993035,5.0,5.449477351916376,5.0,6.7212543554006965,5.0,9.857142857142858,4.449477351916376,4.665505226480836,10.418118466898955,10.623693379790941,6.0,11.29965156794425,7.0,4.651567944250871,10.91637630662021,12.930313588850174,8.651567944250871,4.804878048780488,5.289198606271777,6,7,9,8,8,12,7,5,6,5,8,5,13,5,5,15,12,6,15,7,5,13,17,9,6,6,174.22,192,3315,52.68
125,8.400696864111499,4.825783972125436,7.825783972125436,13.282229965156795,7.818815331010453,10.125435540069686,8.278745644599303,5.0,7.449477351916376,8.0,8.721254355400697,8.487804878048781,10.550522648083623,6.449477351916376,6.665505226480836,12.860627177700348,10.923344947735192,7.0,11.29965156794425,9.0,5.944250871080139,12.64808362369338,11.86411149825784,10.912891986062718,5.804878048780488,7.470383275261324,9,7,10,14,9,11,9,5,8,8,10,9,13,7,7,17,12,7,15,9,7,14,15,12,7,9,224.0,248,4128,71.82
150,8.456445993031359,8.825783972125436,7.825783972125436,18.66898954703833,9.655052264808363,14.418118466898955,8.278745644599303,6.456445993031359,13.832752613240418,11.0,8.721254355400697,9.282229965156795,10.909407665505226,8.449477351916377,7.665505226480836,19.066202090592334,11.91637630662021,8.285714285714286,12.128919860627178,9.0,8.912891986062718,13.72822299651568,14.278745644599303,13.905923344947736,7.804878048780488,8.470383275261325,9,11,10,23,11,16,9,7,18,11,10,10,12,9,8,24,13,9,16,9,10,15,18,15,9,10,273.38,302,4932,82.71
175,12.292682926829269,10.825783972125436,7.825783972125436,20.195121951219512,11.017421602787456,16.609756097560975,9.278745644599303,10.285714285714286,15.70034843205575,13.550522648083623,10.658536585365853,11.825783972125436,12.275261324041812,9.449477351916377,9.655052264808363,19.72473867595819,12.466898954703833,13.177700348432056,12.29965156794425,12.724738675958188,10.898954703832752,14.72822299651568,19.979094076655052,16.45644599303136,9.456445993031359,9.393728222996515,16,13,10,26,13,21,10,11,19,15,12,14,15,10,13,26,13,17,16,14,12,16,26,17,12,11,316.38,350,6168,105.79
200,12.118466898954704,13.825783972125436,14.160278745644598,21.10801393728223,12.818815331010454,16.606271777003485,11.278745644599303,11.449477351916377,18.034843205574912,13.0,10.721254355400697,12.825783972125436,14.334494773519165,10.449477351916377,9.665505226480835,20.121951219512194,13.466898954703833,12.250871080139373,13.29965156794425,13.0,15.62020905923345,16.00348432055749,19.18815331010453,17.550522648083625,10.278745644599303,14.35540069686411,13,16,19,24,14,18,12,12,24,13,12,15,16,11,10,25,14,15,17,13,16,18,24,20,12,19,360.02,394,6618,114.96
225,14.118466898954704,14.358885017421603,16.1602787456446,22.825783972125436,17.27177700348432,17.606271777003485,11.278745644599303,14.0,18.686411149825783,13.825783972125436,12.655052264808363,13.825783972125436,16.682926829268293,15.550522648083623,11.10801393728223,21.679442508710803,13.881533101045296,13.445993031358885,14.094076655052264,15.397212543554007,17.43554006968641,16.00348432055749,20.428571428571427,20.174216027874564,12.160278745644598,14.975609756097562,15,17,21,27,22,19,12,14,25,16,14,16,19,19,13,27,15,17,16,17,19,18,25,24,16,19,397.81,438,7320,129.82
250,15.397212543554007,16.937282229965156,18.264808362369337,25.56445993031359,18.05226480836237,19.81184668989547,13.278745644599303,15.804878048780488,20.428571428571427,17.926829268292682,12.655052264808363,14.10801393728223,18.878048780487806,17.66898954703833,13.142857142857142,22.72822299651568,15.881533101045296,16.445993031358885,15.742160278745645,18.0,17.43554006968641,17.00348432055749,20.714285714285715,21.519163763066203,14.369337979094077,17.006968641114984,17,20,24,30,23,21,14,18,30,21,14,17,20,21,15,26,17,20,18,18,19,19,26,24,19,21,442.99,488,8079,146.61
275,15.397212543554007,18.682926829268293,23.421602787456447,27.972125435540068,20.05226480836237,22.473867595818817,14.278745644599303,16.804878048780488,21.428571428571427,19.264808362369337,13.655052264808363,14.522648083623693,20.372822299651567,20.66898954703833,14.655052264808363,23.45644599303136,16.916376306620208,17.250871080139373,16.94425087108014,20.0,17.979094076655052,20.72473867595819,20.714285714285715,22.773519163763066,15.881533101045296,20.097560975609756,17,23,30,33,25,24,15,19,31,23,15,18,22,24,15,27,19,20,21,20,19,22,26,25,19,24,483.96,532,8991,161.5
300,16.282229965156795,19.682926829268293,23.421602787456447,27.972125435540068,20.62369337979094,24.89547038327526,19.177700348432055,16.804878048780488,22.67247386759582,19.264808362369337,13.655052264808363,16.665505226480835,22.00348432055749,23.18466898954704,18.229965156794425,25.18815331010453,16.65505226480836,19.355400696864113,18.94425087108014,21.2404181184669,20.62020905923345,22.27526132404181,21.041811846689896,23.972125435540068,18.191637630662022,20.864111498257838,19,24,30,33,26,27,21,19,30,23,15,20,24,28,21,30,19,23,23,22,21,23,24,27,22,24,521.37,578,9627,177.64
325,18.282229965156795,19.682926829268293,23.421602787456447,31.557491289198605,21.62369337979094,27.177700348432055,19.278745644599304,19.045296167247386,24.770034843205575,21.557491289198605,15.655052264808363,19.386759581881535,25.49128919860627,28.174216027874564,20.094076655052266,25.923344947735192,17.65156794425087,20.721254355400696,20.70383275261324,22.60278745644599,23.627177700348433,23.282229965156795,24.097560975609756,24.9198606271777,18.770034843205575,23.60278745644599,21,24,30,37,27,30,20,22,35,26,17,25,28,35,24,31,20,26,25,25,27,26,27,28,22,28,562.51,630,10530,188.36
