n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,6.0,10.0,9.763066202090592,6.0,6.0,5.7595818815331015,11.0801393728223,13.0,8.376306620209059,6.0,8.0,6.0,9.386759581881533,6.275261324041812,6.0,6.0,8.0,11.724738675958188,5.0,6.0,12.484320557491289,6.0,5.0,6.369337979094077,6.724738675958188,3.0,6,10,11,6,6,7,13,13,9,6,8,6,10,7,6,6,8,13,5,6,13,6,5,7,8,3,192.52,200,3294,58.07
125,7.651567944250871,13.0,10.763066202090592,9.0,8.0,9.118466898954704,11.0801393728223,13.651567944250871,13.376306620209059,8.0,9.487804878048781,9.0,9.386759581881533,9.275261324041812,7.0,7.0,8.0,13.35540069686411,5.0,7.0,13.484320557491289,8.0,6.487804878048781,9.0,7.724738675958188,5.358885017421603,8,13,12,9,8,11,13,14,14,8,10,9,10,10,7,7,8,14,5,7,14,8,7,9,9,6,236.78,246,4137,73.54
150,7.651567944250871,13.0,12.777003484320558,10.0,8.0,10.118466898954704,12.0801393728223,15.041811846689896,16.0,12.0,11.86411149825784,11.0,10.386759581881533,13.020905923344948,8.0,8.0,10.0,14.724738675958188,6.0,9.0,14.484320557491289,11.0,6.857142857142857,9.369337979094077,8.724738675958188,7.358885017421603,8,13,14,10,8,12,14,16,16,12,13,11,11,15,8,8,10,16,6,9,15,11,8,10,10,8,275.04,288,4680,79.21
175,7.651567944250871,15.662020905923345,16.421602787456447,11.0,10.376306620209059,11.777003484320558,15.0801393728223,16.027874564459932,19.693379790940767,12.0,13.86411149825784,11.0,12.386759581881533,14.020905923344948,10.0,9.13588850174216,12.0,18.38327526132404,8.0,9.0,16.48432055749129,11.0,10.512195121951219,10.369337979094077,14.038327526132404,8.839721254355402,8,16,18,11,11,14,17,17,21,12,15,11,13,16,10,10,12,20,8,9,17,11,12,11,16,10,323.3,342,5769,98.04
200,11.651567944250871,17.94076655052265,16.1602787456446,12.0,11.0,14.118466898954704,16.37979094076655,19.041811846689896,20.32404181184669,14.0,15.418118466898955,12.0,14.041811846689896,16.37979094076655,11.0,10.0,12.0,20.37979094076655,11.0,9.658536585365853,19.142857142857142,12.658536585365853,11.40766550522648,12.0,14.404181184668989,8.637630662020905,12,19,18,12,11,16,17,20,21,14,17,12,15,19,11,10,12,21,11,10,20,13,13,12,16,10,361.31,378,6402,118.71
225,12.651567944250871,18.94076655052265,17.54355400696864,12.0,12.0,14.118466898954704,18.37979094076655,23.041811846689896,21.70383275261324,14.383275261324043,16.797909407665504,13.0,14.041811846689896,20.498257839721255,12.0,14.369337979094077,13.0,22.045296167247386,12.0,11.658536585365853,21.142857142857142,14.048780487804878,16.407665505226483,13.0,15.763066202090592,11.303135888501743,13,20,20,12,12,16,19,24,23,15,19,13,15,25,12,15,13,23,12,12,22,15,18,13,18,13,404.4,428,7251,136.79
250,13.651567944250871,20.034843205574912,18.804878048780488,13.27177700348432,13.0,15.501742160278745,18.37979094076655,24.65156794425087,24.790940766550523,17.38327526132404,18.797909407665504,16.73170731707317,16.041811846689896,20.721254355400696,14.0,18.658536585365855,15.731707317073171,23.045296167247386,15.0,12.0,21.48432055749129,15.048780487804878,19.407665505226483,14.27177700348432,17.972125435540068,13.303135888501743,14,22,21,14,13,18,19,25,27,18,21,18,17,24,14,19,17,24,15,12,22,16,21,15,19,15,450.25,476,8109,135.18
275,15.651567944250871,23.522648083623693,18.804878048780488,16.27177700348432,14.0,18.501742160278745,19.37979094076655,24.65156794425087,28.790940766550523,19.38327526132404,18.790940766550523,16.48780487804878,17.041811846689896,21.721254355400696,16.0,19.658536585365855,16.362369337979093,24.045296167247386,21.0,14.0,22.846689895470384,18.041811846689896,21.407665505226483,16.27177700348432,19.972125435540068,13.303135888501743,16,26,21,17,14,21,20,25,31,20,21,17,18,25,16,20,17,25,21,14,24,19,23,17,21,15,495.91,524,8763,148.07
300,17.979094076655052,24.18466898954704,20.818815331010452,18.923344947735192,16.0,20.1602787456446,19.37979094076655,26.05923344947735,29.794425087108014,20.770034843205575,21.310104529616726,18.10801393728223,19.041811846689896,22.658536585365855,19.770034843205575,21.317073170731707,18.749128919860627,25.365853658536587,21.0,14.651567944250871,25.81533101045296,18.70383275261324,23.83275261324042,18.27177700348432,22.696864111498257,14.303135888501743,19,27,23,20,16,23,20,28,32,22,25,20,20,27,21,23,20,27,21,15,28,20,26,19,24,16,537.73,578,9879,168.71
325,17.979094076655052,25.801393728222997,22.818815331010452,19.958188153310104,18.0,21.777003484320556,19.37979094076655,26.693379790940767,29.794425087108014,20.770034843205575,24.250871080139373,18.526132404181183,19.041811846689896,25.665505226480835,21.78745644599303,21.686411149825783,19.770034843205575,25.735191637630663,22.665505226480835,16.65505226480836,27.498257839721255,21.020905923344948,25.83275261324042,18.641114982578397,24.045296167247386,16.67247386759582,19,28,25,22,18,24,20,28,32,22,28,20,20,30,24,24,22,28,23,17,29,23,28,20,25,19,572.47,618,10479,180.0
