n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
350,31.7595818815331,23.191637630662022,19.125435540069688,27.912891986062718,29.39721254355401,26.229965156794425,37.89198606271777,21.78745644599303,16.233449477351915,21.362369337979093,25.54006968641115,15.72822299651568,20.069686411149824,22.073170731707318,17.45644599303136,21.066202090592334,28.961672473867594,24.449477351916375,28.75609756097561,29.54355400696864,20.034843205574912,22.67595818815331,23.54355400696864,27.951219512195124,30.679442508710803,26.153310104529616,40,29,24,34,34,32,46,25,17,24,32,17,22,25,18,26,38,26,34,33,23,25,26,36,37,33,601.11,664,11520,222.11
375,34.184668989547035,25.808362369337978,22.139372822299652,29.198606271777003,29.51219512195122,26.229965156794425,36.498257839721255,22.864111498257838,16.773519163763066,22.578397212543553,27.714285714285715,15.72822299651568,20.94076655052265,23.860627177700348,18.45644599303136,22.45993031358885,33.21602787456446,25.54006968641115,32.45644599303136,30.581881533101047,20.735191637630663,23.00348432055749,28.11149825783972,27.818815331010452,33.717770034843205,27.64808362369338,44,33,27,34,35,32,43,27,18,26,35,17,23,27,19,27,43,28,38,34,23,25,32,36,41,35,639.76,710,12513,225.0
400,34.73170731707317,29.73170731707317,23.770034843205575,31.21951219512195,28.825783972125436,27.073170731707318,35.8815331010453,25.355400696864113,18.303135888501743,25.090592334494772,28.020905923344948,16.571428571428573,23.592334494773517,25.665505226480835,21.954703832752614,26.5993031358885,32.98954703832753,28.37979094076655,35.54703832752613,32.5191637630662,23.522648083623693,25.27177700348432,27.554006968641115,30.0,34.602787456445995,30.097560975609756,45,40,29,36,33,34,42,30,20,28,35,18,26,31,23,34,42,31,43,37,26,28,31,38,42,38,683.67,766,13515,246.39
425,36.94773519163763,31.386759581881535,27.310104529616726,34.20905923344948,31.05226480836237,26.686411149825783,37.641114982578394,27.247386759581882,18.153310104529616,26.5609756097561,30.29268292682927,17.299651567944252,25.257839721254356,29.993031358885016,23.334494773519165,28.585365853658537,35.77351916376307,33.18815331010453,37.508710801393725,32.73867595818815,24.069686411149824,26.470383275261323,28.770034843205575,32.254355400696866,37.9198606271777,29.606271777003485,50,42,33,39,37,33,45,33,20,29,39,19,28,36,25,37,46,39,46,37,27,30,33,40,46,37,726.76,822,14931,272.39
450,38.66202090592334,33.47386759581882,28.097560975609756,34.21951219512195,32.45993031358885,27.222996515679444,36.13588850174216,25.65505226480836,23.034843205574912,28.5609756097561,32.10452961672474,19.299651567944252,28.18466898954704,31.578397212543553,24.71080139372822,29.874564459930312,37.51567944250871,33.606271777003485,39.32404181184669,36.20209059233449,25.414634146341463,29.982578397212542,29.32404181184669,33.4390243902439,39.57839721254356,32.42160278745644,51,43,34,39,39,33,42,30,26,31,39,21,32,37,27,39,47,38,46,40,29,36,34,42,48,41,768.82,866,15501,278.57
475,41.26829268292683,35.62020905923345,29.181184668989548,36.80487804878049,33.710801393728225,30.86759581881533,37.80836236933798,26.696864111498257,24.006968641114984,29.45296167247387,35.35540069686411,20.742160278745644,29.745644599303137,35.68641114982579,24.303135888501743,30.285714285714285,39.271777003484324,35.36585365853659,40.56794425087108,36.20209059233449,25.418118466898953,29.878048780487806,30.878048780487806,34.15679442508711,39.846689895470384,35.58885017421603,54,47,36,43,40,38,45,31,27,33,46,23,35,44,26,40,50,40,49,40,29,36,36,44,48,46,799.05,906,16191,284.89
500,40.37979094076655,36.77003484320557,29.86759581881533,36.66202090592334,36.76306620209059,31.125435540069688,39.67595818815331,29.43554006968641,27.16724738675958,30.121951219512194,34.62369337979094,21.78745644599303,30.45993031358885,33.21254355400697,24.613240418118465,28.735191637630663,39.47038327526133,36.714285714285715,38.76655052264808,39.714285714285715,27.048780487804876,29.81184668989547,32.52961672473867,34.944250871080136,41.54006968641115,36.142857142857146,51,46,34,43,45,37,47,37,31,34,43,24,34,38,27,36,49,43,46,44,32,33,37,44,50,45,821.92,926,16695,298.86
525,40.81184668989547,38.21254355400697,29.4006968641115,41.47038327526133,36.68292682926829,32.606271777003485,39.55052264808362,30.28919860627178,29.665505226480835,30.449477351916375,33.55400696864111,22.745644599303137,33.18815331010453,35.81184668989547,24.864111498257838,29.32752613240418,41.58885017421603,38.69337979094077,37.8397212543554,40.034843205574916,30.320557491289197,31.70731707317073,33.70034843205575,37.15679442508711,41.4808362369338,37.24390243902439,52,48,33,50,45,39,46,35,36,34,39,25,38,42,27,37,52,47,45,44,35,36,38,48,50,45,854.63,962,16851,297.43
550,44.278745644599304,37.97909407665505,30.571428571428573,41.75261324041812,35.045296167247386,35.073170731707314,41.038327526132406,30.700348432055748,26.982578397212542,30.4006968641115,36.30662020905923,26.118466898954704,36.1219512195122,37.77700348432056,27.087108013937282,30.8397212543554,45.710801393728225,39.75609756097561,38.00348432055749,43.62717770034843,28.933797909407666,34.00696864111498,35.10104529616725,37.282229965156795,41.76306620209059,37.31707317073171,56,48,35,51,42,43,48,36,31,33,45,32,42,45,31,41,59,47,43,52,33,39,40,47,51,46,877.06,984,17187,302.61
575,44.12543554006969,40.43554006968641,32.34843205574913,42.99303135888502,36.12543554006969,38.32752613240418,40.78745644599303,32.1219512195122,30.696864111498257,31.4006968641115,35.045296167247386,26.686411149825783,36.55749128919861,42.59233449477352,28.27177700348432,32.142857142857146,43.846689895470384,39.958188153310104,39.059233449477354,43.86411149825784,29.261324041811847,34.728222996515676,35.26480836236934,35.55400696864111,40.613240418118465,40.383275261324044,56,52,37,52,44,50,48,38,37,34,42,32,44,53,32,43,52,47,44,53,34,40,40,43,49,52,897.83,1008,17517,300.14
600,42.20209059233449,40.829268292682926,34.714285714285715,43.606271777003485,37.69337979094077,38.79094076655052,44.13240418118467,34.8780487804878,30.494773519163765,34.05226480836237,36.55052264808362,28.804878048780488,39.01045296167247,44.75609756097561,27.930313588850176,30.261324041811847,45.714285714285715,41.54703832752613,41.850174216027874,43.055749128919864,29.78397212543554,33.81184668989547,35.146341463414636,35.26829268292683,40.36933797909408,43.21951219512195,52,53,41,54,46,50,54,42,37,37,43,34,50,56,31,39,58,51,48,50,33,40,40,42,47,56,912.82,1016,17679,304.18
625,43.059233449477354,40.616724738675956,34.31358885017421,42.65156794425087,35.70383275261324,41.01742160278746,44.47038327526133,35.11498257839721,31.67595818815331,33.937282229965156,39.98954703832753,28.975609756097562,39.91637630662021,47.20905923344948,27.278745644599304,32.12891986062718,44.599303135888505,40.59233449477352,41.33101045296167,43.42508710801394,30.257839721254356,36.20209059233449,37.97909407665505,36.68641114982579,41.508710801393725,44.41114982578397,53,52,40,50,41,51,54,42,38,36,50,33,48,61,29,39,54,48,46,48,33,43,44,44,49,56,942.63,1054,18345,304.29
650,44.45993031358885,42.22648083623693,35.292682926829265,45.21254355400697,38.12891986062718,40.829268292682926,44.825783972125436,35.7595818815331,32.52613240418118,33.724738675958186,39.97212543554007,28.78048780487805,40.44947735191638,45.40766550522648,28.303135888501743,32.7595818815331,43.944250871080136,39.73170731707317,45.18815331010453,44.91289198606272,33.44599303135889,37.77351916376307,38.65156794425087,36.54355400696864,41.75609756097561,44.67595818815331,54,54,42,56,46,49,53,42,40,35,48,33,48,55,32,40,53,46,52,51,38,46,45,45,48,57,960.91,1066,18291,304.57
