n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,7.491289198606272,6.662020905923345,9.0,7.0,6.0,9.0,9.668989547038327,6.0,5.0,4.0,6.0,10.104529616724738,7.790940766550523,10.616724738675957,7.2787456445993035,9.825783972125436,5.0,6.0,5.0,8.825783972125436,8.087108013937282,7.442508710801394,5.445993031358885,8.278745644599303,15.181184668989546,3.0,8,7,9,7,6,9,12,6,5,4,6,11,9,14,8,12,5,6,5,11,11,8,6,9,19,3,187.87,200,3168,51.86
125,9.491289198606271,6.662020905923345,10.19163763066202,9.0,8.0,9.0,9.770034843205575,7.498257839721254,7.0,5.0,8.498257839721255,10.104529616724738,11.996515679442508,10.627177700348431,9.0,14.390243902439025,6.0,7.463414634146342,9.564459930313589,10.825783972125436,7.0,10.714285714285714,8.641114982578397,10.278745644599303,16.27177700348432,4.0,10,7,11,9,8,9,11,8,7,5,9,11,14,14,9,20,6,9,13,13,7,12,10,11,19,4,232.95,250,4092,66.46
150,10.491289198606271,6.662020905923345,11.0,10.0,10.0,11.0,12.048780487804878,8.501742160278745,8.0,6.0,9.501742160278745,11.104529616724738,14.801393728222996,12.076655052264808,10.278745644599303,16.519163763066203,7.0,7.0,12.233449477351916,11.825783972125436,7.7282229965156795,12.89198606271777,12.184668989547038,11.72822299651568,16.27177700348432,6.0,11,7,11,10,10,11,14,9,8,6,10,12,16,16,11,23,7,7,16,14,9,14,14,13,19,6,268.81,290,4677,80.32
175,10.94773519163763,10.487804878048781,13.825783972125436,13.0,12.0,17.641114982578397,15.034843205574912,8.501742160278745,9.634146341463415,7.0,11.829268292682928,12.104529616724738,16.45296167247387,13.076655052264808,10.0,16.801393728222997,10.128919860627178,11.0,14.233449477351916,12.825783972125436,8.905923344947736,15.174216027874564,15.91637630662021,13.167247386759582,17.578397212543553,6.0,12,13,16,13,12,21,18,9,11,7,13,13,20,17,10,24,11,11,18,15,10,17,21,15,21,6,312.3,344,5643,97.54
200,12.348432055749129,11.487804878048781,15.10801393728223,15.0,13.017421602787456,16.700348432055748,14.627177700348431,9.501742160278745,10.306620209059233,9.0,12.160278745644598,15.658536585365853,15.878048780487806,14.735191637630662,12.177700348432056,17.090592334494772,13.658536585365853,11.0,16.05923344947735,14.226480836236934,10.505226480836237,16.202090592334496,16.10801393728223,16.735191637630663,18.529616724738677,8.289198606271777,14,14,18,15,15,18,17,10,11,9,14,20,18,19,15,25,15,11,21,17,13,18,19,18,23,9,347.94,388,6681,124.54
225,16.209059233449477,11.487804878048781,16.38327526132404,21.86759581881533,13.017421602787456,17.700348432055748,16.881533101045296,9.91637630662021,13.045296167247386,12.0,14.160278745644598,18.721254355400696,16.878048780487806,14.735191637630662,13.83623693379791,21.28919860627178,14.658536585365853,12.658536585365853,16.320557491289197,16.853658536585368,11.222996515679442,22.285714285714285,16.10452961672474,18.665505226480835,19.536585365853657,10.526132404181185,20,14,20,24,15,19,20,11,15,12,16,23,19,19,17,30,16,13,21,23,13,27,19,22,24,12,392.16,442,7404,130.71
250,15.951219512195122,15.487804878048781,16.278745644599304,26.16724738675958,14.818815331010454,21.735191637630663,16.62020905923345,10.91637630662021,16.5993031358885,14.0,14.160278745644598,19.982578397212542,17.878048780487806,15.735191637630662,14.261324041811847,24.358885017421603,15.466898954703833,13.0,17.320557491289197,15.114982578397212,14.222996515679442,20.170731707317074,17.8397212543554,20.006968641114984,20.536585365853657,12.97212543554007,19,18,19,31,16,25,19,12,20,14,16,24,20,20,17,34,16,13,22,19,16,22,22,22,25,17,430.27,482,8163,143.5
275,17.968641114982578,17.48780487804878,16.278745644599304,26.21951219512195,15.693379790940767,22.18815331010453,17.013937282229964,15.240418118466899,19.735191637630663,16.0,16.1602787456446,22.501742160278745,19.10452961672474,16.735191637630663,15.177700348432056,23.34494773519164,16.466898954703833,17.721254355400696,17.05923344947735,17.958188153310104,16.473867595818817,21.881533101045296,22.993031358885016,22.735191637630663,21.825783972125436,13.846689895470384,20,20,19,30,19,26,20,17,25,16,18,28,24,21,18,33,17,21,22,22,19,25,29,24,27,18,469.32,524,8928,154.11
300,18.968641114982578,19.48780487804878,21.062717770034844,27.414634146341463,17.662020905923345,23.557491289198605,17.853658536585368,16.0,21.554006968641115,16.0,16.658536585365855,23.501742160278745,21.578397212543553,17.425087108013937,16.177700348432055,24.54703832752613,17.466898954703833,17.721254355400696,18.05923344947735,18.958188153310104,21.355400696864113,22.449477351916375,22.968641114982578,23.372822299651567,22.825783972125436,16.16724738675958,21,22,27,31,21,26,21,16,28,16,18,29,26,21,19,34,18,21,23,23,23,25,27,26,28,18,509.25,564,9450,168.21
325,20.968641114982578,20.013937282229964,23.062717770034844,28.592334494773517,21.195121951219512,24.557491289198605,17.885017421602786,19.365853658536587,23.65156794425087,17.355400696864113,17.658536585365855,24.770034843205575,22.390243902439025,21.8397212543554,16.18466898954704,25.94425087108014,17.881533101045296,19.10801393728223,18.909407665505228,21.418118466898953,21.905923344947734,24.26829268292683,24.662020905923345,25.644599303135887,24.010452961672474,17.536585365853657,23,23,29,34,27,27,21,20,32,20,19,30,26,26,19,34,19,23,23,25,23,28,29,29,29,20,546.2,610,10560,183.75
