n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,5.0,8.0,8.0,9.0,7.0,4.0,10.428571428571429,11.397212543554007,5.0,9.0,12.21602787456446,5.0,7.0,6.0,10.508710801393729,12.439024390243903,8.0,4.0,9.0,8.94425087108014,6.0,6.0,6.0,5.508710801393728,5.0,6.658536585365853,5,8,8,9,7,4,11,13,5,9,14,5,7,6,11,15,8,4,9,10,6,6,6,6,5,7,192.17,196,3273,54.86
125,8.0,10.372822299651569,10.0,12.372822299651569,10.0,6.0,12.428571428571429,13.233449477351916,7.0,10.0,13.557491289198607,6.0,10.0,7.0,13.508710801393729,12.439024390243903,8.0,5.0,11.0,8.94425087108014,8.0,6.0,9.0,5.508710801393728,8.0,10.83623693379791,8,11,10,13,10,6,13,17,7,10,15,6,10,7,14,15,8,5,11,10,8,6,9,6,8,13,238.16,244,4197,71.04
150,10.0,11.372822299651569,12.285714285714286,13.372822299651569,14.285714285714286,7.0,13.428571428571429,14.233449477351916,11.0,12.313588850174217,14.83623693379791,8.0,11.0,9.45993031358885,16.50871080139373,15.717770034843205,10.0,10.45993031358885,13.0,11.94425087108014,9.0,6.0,9.0,8.508710801393729,8.0,12.149825783972126,10,12,13,14,15,7,14,18,11,15,17,8,11,10,17,19,10,11,13,13,9,6,9,9,8,17,288.42,300,5175,92.43
175,13.0,12.372822299651569,15.668989547038327,16.372822299651567,15.693379790940767,9.0,15.428571428571429,16.742160278745644,14.0,13.313588850174217,16.979094076655052,9.0,12.0,11.45993031358885,17.50871080139373,16.4390243902439,10.0,11.45993031358885,17.700348432055748,15.031358885017422,10.83623693379791,6.2822299651567945,11.578397212543553,10.209059233449477,8.0,15.149825783972126,13,13,21,17,20,9,16,20,14,16,19,9,12,12,18,19,10,12,18,17,12,7,13,11,8,20,331.87,348,5724,100.68
200,16.0,15.372822299651569,17.477351916376307,17.372822299651567,19.038327526132406,11.0,15.428571428571429,17.303135888501743,15.0,15.313588850174217,17.721254355400696,10.0,13.0,13.45993031358885,22.860627177700348,17.45296167247387,11.411149825783973,12.951219512195122,20.449477351916375,16.4390243902439,11.930313588850174,6.2822299651567945,15.97212543554007,11.508710801393729,10.0,15.149825783972126,16,16,19,18,21,11,16,20,15,18,20,10,13,14,25,20,13,14,21,19,13,7,19,12,10,20,377.41,396,6681,117.39
225,18.0,17.372822299651567,19.142857142857142,18.372822299651567,20.86759581881533,14.0,15.428571428571429,19.303135888501743,17.665505226480835,17.72473867595819,19.0,10.0,14.45993031358885,17.529616724738677,24.860627177700348,18.73170731707317,12.81184668989547,13.951219512195122,22.449477351916375,16.930313588850176,11.930313588850174,7.2822299651567945,16.972125435540068,15.0,14.038327526132404,17.149825783972126,18,18,21,19,23,14,16,22,18,21,22,10,15,20,27,22,15,15,23,20,13,8,20,16,16,22,420.38,446,7305,129.43
250,21.303135888501743,19.372822299651567,21.609756097560975,19.8397212543554,20.86759581881533,15.0,17.686411149825783,22.43205574912892,17.905923344947734,17.313588850174217,19.721254355400696,12.846689895470384,16.0,18.177700348432055,25.860627177700348,18.010452961672474,14.19163763066202,14.494773519163763,23.261324041811847,17.11149825783972,11.710801393728223,8.282229965156795,17.627177700348433,16.21951219512195,18.045296167247386,19.700348432055748,24,20,24,21,23,15,18,26,19,20,22,15,16,22,28,20,18,16,25,20,12,9,20,17,20,26,452.17,480,7986,136.04
275,22.773519163763066,20.372822299651567,21.686411149825783,23.609756097560975,24.128919860627178,15.0,19.466898954703833,24.024390243902438,20.905923344947734,17.72473867595819,20.550522648083625,13.846689895470384,18.752613240418118,17.529616724738677,28.470383275261323,19.43554006968641,16.94425087108014,16.494773519163765,22.536585365853657,20.10452961672474,13.710801393728223,11.564459930313589,19.902439024390244,17.588850174216027,21.020905923344948,19.700348432055748,26,21,24,26,30,15,23,28,22,21,24,16,20,20,32,22,21,18,23,23,14,13,23,19,24,26,493.81,530,8748,152.14
300,24.21602787456446,21.048780487804876,25.428571428571427,26.770034843205575,26.222996515679444,15.0,20.466898954703833,25.88850174216028,21.64808362369338,19.449477351916375,23.191637630662022,18.372822299651567,21.37979094076655,17.069686411149824,28.142857142857142,21.369337979094077,18.473867595818817,15.958188153310104,22.536585365853657,21.76306620209059,15.452961672473867,11.97212543554007,20.310104529616726,20.062717770034844,26.076655052264808,20.81533101045296,28,23,29,30,31,15,24,30,24,23,26,22,23,19,31,25,23,17,23,25,16,14,24,21,32,28,533.87,578,9615,163.18
325,24.411149825783973,22.951219512195124,27.149825783972126,28.578397212543553,29.146341463414632,17.43205574912892,21.843205574912893,29.299651567944252,23.71080139372822,20.62020905923345,25.390243902439025,18.372822299651567,22.28919860627178,19.069686411149824,30.473867595818817,21.66898954703833,21.222996515679444,16.958188153310104,24.644599303135887,21.76306620209059,16.0,12.564459930313589,21.317073170731707,21.641114982578397,26.557491289198605,21.264808362369337,29,24,32,33,36,19,26,38,28,24,28,22,24,21,34,24,24,18,26,25,16,14,25,23,30,27,570.09,622,10476,182.43
