n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,4.0,8.588850174216027,7.0,8.0,9.292682926829269,9.0,10.0,5.0,5.0,5.0,12.846689895470384,3.0,5.0,2.0,6.0,5.0,13.951219512195122,12.282229965156795,6.0,12.0,8.031358885017422,2.0,7.0,5.724738675958188,3.2822299651567945,11.153310104529616,5.0,11.153310104529616,4,10,7,8,10,9,10,5,5,5,16,3,5,2,6,5,15,13,6,12,10,2,7,7,4,14,5,13,196.48,202,3774,68.34
125,6.0,10.588850174216027,9.0,8.543554006968641,11.292682926829269,12.0,11.0801393728223,6.0,7.0,7.0,12.087108013937282,4.0,5.470383275261324,2.0,8.627177700348431,6.0,13.578397212543553,15.282229965156795,11.0,13.627177700348431,9.62020905923345,3.5365853658536586,7.0,8.557491289198607,3.0,15.209059233449477,7.0,13.153310104529616,6,12,9,9,12,12,12,6,7,7,14,4,6,2,9,6,14,16,11,14,10,4,7,11,3,17,7,15,243.69,254,4695,83.74
150,6.0,11.588850174216027,9.0,10.428571428571429,12.578397212543553,13.0,16.536585365853657,6.0,7.0,9.0,13.634146341463415,4.0,9.888501742160278,3.0,9.627177700348431,8.0,13.86411149825784,16.282229965156795,15.087108013937282,17.627177700348433,10.62020905923345,5.536585365853658,8.0,11.641114982578397,6.0,15.209059233449477,9.0,13.613240418118467,6,13,9,11,14,13,17,6,7,9,16,4,11,3,10,8,15,17,17,18,11,6,8,17,6,17,9,16,285.03,298,5508,105.66
175,7.0,14.588850174216027,9.0,13.428571428571429,14.292682926829269,14.0,17.536585365853657,7.0,9.0,11.0,14.27177700348432,4.0,9.888501742160278,6.0,11.094076655052264,11.0,13.578397212543553,18.0,16.554006968641115,19.627177700348433,11.62020905923345,6.536585365853658,11.0,11.278745644599303,9.0,16.209059233449477,11.0,15.331010452961673,7,16,9,14,15,14,18,7,9,11,16,4,11,6,12,11,14,18,19,20,12,7,11,16,9,18,11,17,326.1,336,5985,107.23
200,10.0,15.588850174216027,11.0,17.045296167247386,15.292682926829269,16.0,21.536585365853657,9.0,9.0,11.616724738675957,15.745644599303136,5.0,11.888501742160278,10.0,12.094076655052264,12.0,15.578397212543553,19.282229965156795,18.554006968641115,19.627177700348433,11.62020905923345,7.536585365853658,13.0,10.006968641114982,10.0,19.209059233449477,12.0,15.794425087108014,10,17,11,18,16,16,22,9,9,12,17,5,13,10,13,12,16,20,21,20,12,8,13,13,10,21,12,18,369.74,382,6888,121.06
225,11.0,17.588850174216027,14.487804878048781,19.18466898954704,15.578397212543553,16.578397212543553,22.0801393728223,9.0,10.0,14.024390243902438,17.010452961672474,5.0,13.888501742160278,11.0,14.08362369337979,14.0,17.864111498257838,21.0,21.21951219512195,22.627177700348433,11.62020905923345,9.076655052264808,16.0,11.554006968641115,11.0,20.749128919860627,15.0,17.372822299651567,11,19,15,21,17,17,23,9,10,15,18,5,15,11,15,14,19,21,24,23,12,10,16,15,11,23,15,20,414.31,432,7701,138.51
250,11.0,21.94773519163763,16.48780487804878,20.641114982578397,16.041811846689896,17.738675958188153,21.536585365853657,11.0,11.0,15.024390243902438,19.097560975609756,7.0,16.88850174216028,12.0,19.090592334494772,15.285714285714286,20.574912891986063,23.285714285714285,25.10801393728223,24.365853658536587,13.965156794425088,11.27177700348432,16.0,14.641114982578397,12.0,21.693379790940767,15.0,17.533101045296167,11,26,17,22,18,19,22,11,11,16,22,7,18,12,22,16,24,24,30,26,15,13,16,20,12,24,15,21,456.39,482,8841,165.18
275,11.0,22.421602787456447,21.076655052264808,24.637630662020907,17.041811846689896,19.777003484320556,22.533101045296167,12.0,15.585365853658537,16.041811846689896,19.27177700348432,7.0,18.470383275261323,15.0,19.090592334494772,16.285714285714285,20.574912891986063,25.62369337979094,25.5993031358885,25.822299651567945,14.965156794425088,12.27177700348432,17.418118466898953,15.512195121951219,17.588850174216027,21.71080139372822,17.62020905923345,20.261324041811847,11,26,24,29,19,21,24,12,16,17,21,7,19,15,22,17,24,27,31,27,16,14,18,22,19,24,19,25,498.56,530,9792,187.65
300,12.0,24.926829268292682,22.121951219512194,22.533101045296167,20.797909407665504,21.031358885017422,21.989547038327526,13.0,18.9198606271777,17.29268292682927,24.21254355400697,8.0,22.470383275261323,18.843205574912893,22.679442508710803,18.285714285714285,22.574912891986063,25.62369337979094,26.682926829268293,27.822299651567945,16.62020905923345,12.651567944250871,18.67247386759582,15.787456445993032,17.588850174216027,23.414634146341463,17.62020905923345,22.191637630662022,12,29,25,25,24,22,23,13,20,18,28,8,23,23,27,19,26,27,32,29,19,15,19,21,19,26,19,27,541.97,578,10179,201.37
325,15.45993031358885,26.94076655052265,23.334494773519165,27.16376306620209,23.017421602787458,22.874564459930312,22.533101045296167,14.362369337979095,22.65505226480836,18.78397212543554,24.390243902439025,10.445993031358885,23.88850174216028,20.48432055749129,22.149825783972126,19.574912891986063,23.393728222996515,26.27177700348432,29.006968641114984,27.822299651567945,18.592334494773517,13.655052264808363,21.174216027874564,14.67595818815331,19.588850174216027,26.045296167247386,18.62020905923345,24.466898954703833,16,32,28,31,26,25,24,15,25,21,28,11,25,24,26,21,28,28,37,29,22,16,22,18,21,29,20,32,575.84,620,11196,220.46
