n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,8.623693379790941,4.0,6.0,8.0,6.0,8.0,3.0,4.0,5.0,6.0,7.184668989547038,8.066202090592334,5.066202090592334,8.0,4.0,8.0,5.0,9.0,9.0,11.689895470383275,9.0,15.184668989547038,5.0,7.0,4.0,8.0,4.066202090592334,10.0,9,4,6,8,6,8,3,4,5,6,8,10,7,8,4,8,5,9,9,14,9,16,5,7,4,8,6,10,193.04,198,3531,64.79
125,11.543554006968641,8.0,8.0,9.0,6.0,9.0,6.0,5.0,8.0,7.0,9.832752613240418,8.066202090592334,7.066202090592334,8.0,8.076655052264808,8.0,5.0,10.383275261324043,10.0,15.470383275261325,12.75609756097561,17.554006968641115,7.383275261324042,8.933797909407666,9.547038327526133,8.0,5.066202090592334,11.0,14,8,8,9,6,9,6,5,8,7,12,10,9,8,10,8,5,11,10,19,15,20,8,10,11,8,7,11,239.87,252,4563,87.04
150,13.550522648083623,11.0,9.867595818815332,10.449477351916377,7.439024390243903,9.822299651567944,9.0,6.0,8.0,11.770034843205575,10.94425087108014,8.066202090592334,9.066202090592334,9.0,8.076655052264808,9.0,6.0,12.731707317073171,12.0,15.45993031358885,15.348432055749129,19.247386759581882,10.181184668989546,12.0,10.442508710801393,10.0,7.066202090592334,13.912891986062718,16,11,11,11,8,11,9,6,8,13,12,10,11,9,10,9,6,14,12,19,17,22,12,12,11,10,9,15,285.98,300,5325,95.93
175,14.550522648083623,14.0,13.0,13.466898954703833,9.0,13.289198606271777,10.0,9.0,9.0,11.770034843205575,12.94425087108014,8.522648083623693,9.066202090592334,9.825783972125436,8.076655052264808,10.0,7.0,12.456445993031359,14.0,19.013937282229964,16.006968641114984,19.714285714285715,10.825783972125436,12.0,11.885017421602788,14.442508710801393,8.066202090592334,13.912891986062718,17,14,13,14,9,15,10,9,9,13,14,11,11,11,10,10,7,13,14,23,17,23,12,12,13,15,10,15,326.84,344,5949,110.23
200,16.146341463414632,15.0,13.428571428571429,17.21254355400697,9.533101045296167,16.32404181184669,12.0,11.0,11.0,11.0,16.822299651567945,11.522648083623693,11.066202090592334,12.257839721254355,11.076655052264808,10.383275261324043,7.414634146341464,12.456445993031359,14.383275261324043,19.156794425087107,16.874564459930312,22.073170731707318,11.668989547038327,15.0,12.885017421602788,17.313588850174217,8.515679442508711,13.425087108013937,19,15,14,19,10,18,12,11,11,11,20,14,13,14,13,11,8,13,15,22,18,26,14,15,14,19,11,14,369.47,394,6825,124.9
225,17.16724738675958,17.0,13.400696864111499,17.21254355400697,14.292682926829269,16.909407665505228,13.37979094076655,13.0,11.0,12.229965156794425,18.27177700348432,12.522648083623693,11.512195121951219,17.320557491289197,14.076655052264808,11.383275261324043,8.414634146341463,12.456445993031359,16.38327526132404,20.013937282229964,17.407665505226483,22.578397212543553,11.804878048780488,17.0,15.501742160278745,19.45296167247387,9.515679442508711,17.425087108013937,20,17,14,19,16,19,14,13,11,14,22,15,14,19,16,12,9,13,17,24,19,27,14,17,17,22,12,18,407.75,436,7482,139.76
250,17.76306620209059,19.0,17.45644599303136,18.21254355400697,14.83623693379791,18.205574912891986,14.376306620209059,13.0,13.466898954703833,14.111498257839722,17.81184668989547,13.522648083623693,13.965156794425088,18.170731707317074,18.076655052264808,12.843205574912892,10.414634146341463,13.456445993031359,17.38327526132404,21.156794425087107,17.320557491289197,22.578397212543553,15.18815331010453,17.0,16.501742160278745,21.285714285714285,10.515679442508711,17.425087108013937,21,19,18,20,16,21,15,13,14,17,21,16,17,21,20,14,11,14,18,24,19,27,18,17,18,24,13,18,447.57,484,8379,156.04
275,18.574912891986063,20.45644599303136,18.86759581881533,20.034843205574912,18.59581881533101,22.505226480836235,15.37979094076655,14.81184668989547,13.0,17.11149825783972,21.449477351916375,17.285714285714285,14.78397212543554,18.717770034843205,21.153310104529616,13.738675958188153,12.414634146341463,14.456445993031359,19.773519163763066,22.35191637630662,21.174216027874564,24.578397212543553,15.731707317073171,18.916376306620208,17.501742160278745,22.32752613240418,13.303135888501743,18.425087108013937,22,21,20,23,24,27,16,16,13,20,27,21,18,21,25,15,13,15,21,27,24,29,18,20,19,25,17,19,491.99,536,9414,190.98
300,20.024390243902438,21.0,22.529616724738677,20.226480836236934,20.61672473867596,22.989547038327526,17.37979094076655,15.35540069686411,13.466898954703833,18.498257839721255,22.449477351916375,19.9198606271777,16.78397212543554,22.18466898954704,22.153310104529616,17.125435540069688,16.16376306620209,15.456445993031359,19.773519163763066,24.39721254355401,21.027874564459932,24.94425087108014,16.18815331010453,18.0,18.501742160278745,25.59581881533101,12.522648083623693,20.425087108013937,24,21,26,22,26,28,18,16,14,22,28,23,20,25,26,19,19,16,21,29,24,30,19,18,20,30,15,21,527.02,572,10242,195.04
325,20.156794425087107,22.0,22.961672473867594,21.721254355400696,19.871080139372822,25.21254355400697,19.902439024390244,16.090592334494772,14.0,20.135888501742162,23.536585365853657,19.9198606271777,17.23693379790941,22.717770034843205,23.153310104529616,20.752613240418118,15.428571428571429,17.829268292682926,24.135888501742162,27.56445993031359,23.337979094076655,25.986062717770036,15.344947735191637,19.78048780487805,21.578397212543553,26.181184668989548,14.599303135888501,22.501742160278745,23,22,26,24,24,30,23,18,14,23,28,23,21,25,27,24,16,19,26,35,28,32,17,21,24,29,18,24,563.58,616,11187,214.65
