n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,4.0,4.0,12.289198606271777,7.0,9.0,6.0,7.0,5.0,6.0,6.0,10.86411149825784,7.0,6.0,5.0,6.0,6.0,12.0,8.0,4.0,8.871080139372822,5.0,6.0,9.0,8.0,9.282229965156795,10.0,5.0,4.0,4,4,13,7,9,6,7,5,6,6,12,7,6,5,6,6,12,8,4,10,5,6,9,8,10,10,5,4,196.31,200,3690,67.54
125,7.0,6.45993031358885,12.0,8.010452961672474,12.365853658536585,6.0,7.0,6.0,8.0,6.0,13.317073170731707,10.0,10.78048780487805,7.0,6.0,6.0,15.0,9.0,4.0,12.0,7.0,6.512195121951219,12.463414634146341,11.554006968641115,10.512195121951219,12.905923344947736,5.456445993031359,5.0,7,7,12,9,14,6,7,6,8,6,15,10,12,7,6,6,15,9,4,13,7,7,13,12,11,14,6,5,239.97,246,4530,84.91
150,7.0,7.0,13.574912891986063,9.777003484320558,13.35191637630662,10.142857142857142,8.0,7.379790940766551,8.0,6.0,15.317073170731707,12.0,12.78048780487805,9.452961672473867,8.020905923344948,8.0,16.0,10.445993031358885,5.0,15.83623693379791,8.0,9.087108013937282,16.33101045296167,14.010452961672474,13.512195121951219,13.905923344947736,5.456445993031359,7.83623693379791,7,7,14,12,15,13,8,8,8,6,17,12,14,10,10,8,16,11,5,19,8,10,20,15,14,15,6,10,282.26,294,5304,94.76
175,8.0,8.45993031358885,14.139372822299652,13.777003484320558,15.81184668989547,11.491289198606271,10.0,9.0,8.0,6.0,17.317073170731707,17.65156794425087,14.78048780487805,9.735191637630662,9.020905923344948,9.0,18.0,13.445993031358885,6.0,17.121951219512194,10.0,9.365853658536585,18.930313588850176,15.010452961672474,13.512195121951219,14.905923344947736,5.456445993031359,9.83623693379791,8,9,16,16,18,15,10,9,8,6,19,19,16,11,11,9,18,14,6,21,10,11,22,16,14,16,6,12,323.33,338,6255,116.09
200,12.0,11.0,14.853658536585366,14.829268292682928,15.81184668989547,13.104529616724738,13.494773519163763,10.0,8.0,6.0,18.317073170731707,17.0,16.78048780487805,13.289198606271777,9.020905923344948,11.365853658536585,18.0,15.445993031358885,6.0,18.33101045296167,12.421602787456447,15.365853658536585,19.39721254355401,17.010452961672474,15.979094076655052,17.585365853658537,7.526132404181185,10.83623693379791,12,11,16,17,17,16,14,10,8,6,20,17,18,16,11,12,18,16,6,22,15,17,23,18,17,18,8,13,370.5,388,7335,138.22
225,12.0,11.452961672473867,16.853658536585368,16.28919860627178,17.43205574912892,13.498257839721255,17.226480836236934,11.0,10.0,8.0,20.233449477351915,17.0,18.78048780487805,13.334494773519165,9.456445993031359,13.0,19.0,16.0,8.0,19.33101045296167,15.421602787456447,16.365853658536587,18.926829268292682,17.010452961672474,19.644599303135887,21.864111498257838,8.456445993031359,11.83623693379791,12,12,18,18,20,14,19,11,10,8,23,17,20,16,10,13,19,16,8,23,18,18,20,18,21,23,9,14,412.16,432,8007,145.39
250,13.0,13.735191637630662,17.853658536585368,18.094076655052266,19.038327526132406,15.08362369337979,17.686411149825783,14.0,11.296167247386759,10.0,22.013937282229964,17.0,22.198606271777003,18.64808362369338,12.986062717770034,13.67247386759582,19.0,16.0,8.0,20.62369337979094,17.714285714285715,17.682926829268293,19.78048780487805,20.94076655052265,19.961672473867594,23.313588850174217,11.773519163763066,11.83623693379791,13,15,19,22,23,17,20,14,12,10,25,17,27,24,14,16,19,16,8,25,21,20,21,26,21,25,14,14,449.96,478,8895,167.27
275,14.285714285714286,14.745644599303136,18.853658536585368,17.4006968641115,18.153310104529616,16.156794425087107,16.494773519163765,15.0,12.0,12.0,21.62369337979094,20.0,23.229965156794425,18.024390243902438,15.456445993031359,16.285714285714285,22.285714285714285,18.445993031358885,10.0,23.341463414634145,20.418118466898953,17.682926829268293,22.247386759581882,21.588850174216027,23.428571428571427,25.034843205574912,14.508710801393729,13.83623693379791,15,16,20,20,20,18,17,15,12,12,24,20,26,22,16,17,23,19,10,29,23,20,24,27,25,26,18,16,494.18,524,9657,187.61
300,15.867595818815332,15.745644599303136,20.88850174216028,17.425087108013937,18.70731707317073,18.170731707317074,17.954703832752614,16.0,12.578397212543553,15.0,22.693379790940767,22.0,25.299651567944252,18.902439024390244,17.99651567944251,18.29616724738676,25.54355400696864,18.0,11.581881533101045,25.94425087108014,22.142857142857142,18.257839721254356,23.912891986062718,23.369337979094077,24.81184668989547,24.581881533101047,15.738675958188153,18.066202090592334,17,17,24,19,20,20,19,16,14,15,27,22,28,24,19,21,28,18,12,33,27,21,26,27,27,25,18,22,534.72,574,10782,213.55
325,17.609756097560975,17.72822299651568,20.853658536585368,18.70383275261324,21.16724738675958,18.477351916376307,18.689895470383274,19.588850174216027,15.871080139372822,15.0,23.358885017421603,24.588850174216027,27.372822299651567,20.177700348432055,18.99651567944251,19.519163763066203,27.11149825783972,20.445993031358885,14.578397212543553,29.1602787456446,22.264808362369337,18.257839721254356,23.912891986062718,24.43205574912892,26.174216027874564,27.770034843205575,16.738675958188153,18.501742160278745,20,19,22,21,27,20,21,21,19,15,27,26,30,24,20,22,29,21,15,37,28,21,26,28,29,30,19,21,572.74,618,11586,230.01
