n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
425,35.26132404181185,28.181184668989548,28.191637630662022,26.56794425087108,22.177700348432055,40.34494773519164,24.442508710801395,37.41811846689895,31.627177700348433,27.470383275261323,24.72473867595819,20.550522648083625,25.86759581881533,25.48432055749129,33.09407665505226,27.885017421602786,30.421602787456447,17.571428571428573,30.923344947735192,30.822299651567945,26.972125435540068,27.679442508710803,29.156794425087107,24.40418118466899,40.853658536585364,26.60278745644599,50,32,32,29,27,51,32,42,39,30,32,25,33,38,38,32,38,21,38,40,35,33,35,30,53,33,704.4,802,14229,254.04
450,36.22996515679443,31.45993031358885,28.986062717770036,26.54703832752613,22.05226480836237,42.8815331010453,26.99651567944251,41.32752613240418,35.386759581881535,29.67247386759582,24.72473867595819,24.121951219512194,25.86759581881533,25.313588850174217,34.5609756097561,28.198606271777003,30.658536585365855,21.024390243902438,30.766550522648085,34.10104529616725,27.881533101045296,26.822299651567945,32.90243902439025,26.693379790940767,41.87108013937282,30.372822299651567,50,38,32,29,26,54,35,49,42,33,32,31,33,36,40,32,37,24,35,45,34,30,42,33,52,40,746.01,848,14976,269.46
475,36.32752613240418,33.5191637630662,31.606271777003485,28.78397212543554,24.578397212543553,43.21254355400697,29.56794425087108,43.52961672473867,36.47735191637631,29.75609756097561,27.89547038327526,25.428571428571427,31.027874564459932,26.689895470383274,34.198606271777,30.61672473867596,31.407665505226483,23.024390243902438,32.07665505226481,35.57839721254356,29.641114982578397,26.822299651567945,33.383275261324044,27.501742160278745,41.801393728223,31.00348432055749,48,41,35,35,29,54,38,52,45,34,37,32,39,37,39,35,39,26,37,47,37,30,42,33,52,41,779.48,882,15633,277.61
500,37.57839721254356,34.55400696864111,31.041811846689896,29.264808362369337,27.285714285714285,43.048780487804876,29.574912891986063,43.3205574912892,38.23693379790941,33.00348432055749,30.770034843205575,31.498257839721255,30.390243902439025,28.5993031358885,34.289198606271775,30.829268292682926,31.128919860627178,25.449477351916375,37.42160278745644,35.90592334494774,28.135888501742162,28.174216027874564,33.167247386759584,29.045296167247386,42.44250871080139,31.871080139372822,47,42,33,34,34,54,39,53,51,38,40,39,36,39,39,35,36,29,45,46,32,31,42,36,51,37,815.02,918,16407,280.29
525,38.41114982578397,36.97560975609756,33.048780487804876,30.010452961672474,28.49128919860627,44.54355400696864,31.519163763066203,46.292682926829265,38.836236933797906,33.508710801393725,34.0,31.94773519163763,33.829268292682926,27.8397212543554,34.76306620209059,28.954703832752614,31.362369337979093,25.142857142857142,37.70034843205575,36.84320557491289,29.038327526132406,27.926829268292682,35.289198606271775,31.069686411149824,46.163763066202094,35.48780487804878,47,47,36,35,34,56,40,58,50,37,44,40,41,37,39,31,37,28,44,46,35,29,45,36,58,42,847.16,952,16770,277.82
550,44.37979094076655,39.77351916376307,35.46341463414634,29.5609756097561,31.18466898954704,47.37979094076655,34.825783972125436,46.9198606271777,38.32404181184669,34.80487804878049,35.1602787456446,30.961672473867594,34.51567944250871,28.60278745644599,36.13240418118467,29.986062717770036,31.912891986062718,26.665505226480835,38.53310104529617,37.8397212543554,27.536585365853657,29.86759581881533,38.58536585365854,33.75609756097561,45.066202090592334,36.68641114982579,57,51,40,34,37,58,44,58,48,39,43,38,42,39,41,32,37,30,45,47,31,32,48,38,54,43,880.19,986,17364,292.82
575,44.37979094076655,39.5191637630662,37.02787456445993,29.320557491289197,31.797909407665504,47.710801393728225,35.73519163763066,47.801393728223,37.86062717770035,35.1602787456446,37.41811846689895,31.67595818815331,33.77003484320557,28.853658536585368,36.55400696864111,31.177700348432055,32.059233449477354,29.017421602787458,40.21602787456446,39.13937282229965,28.062717770034844,31.428571428571427,41.958188153310104,37.63066202090592,47.728222996515676,35.637630662020904,58,49,43,33,37,58,45,60,46,40,48,39,40,38,40,34,36,34,47,48,31,34,50,44,58,40,904.92,1014,17727,294.21
600,46.062717770034844,38.853658536585364,39.177700348432055,31.0,33.89547038327526,46.801393728223,35.26132404181185,46.42160278745644,39.07665505226481,34.491289198606275,37.501742160278745,33.41114982578397,36.76655052264808,31.048780487804876,39.606271777003485,31.54355400696864,34.4808362369338,32.01742160278746,42.02090592334495,39.68989547038328,29.062717770034844,32.42857142857143,40.954703832752614,39.059233449477354,48.08362369337979,34.801393728223,61,46,46,35,39,54,43,57,49,37,47,41,45,42,43,35,39,37,52,48,32,35,48,45,58,38,931.48,1040,17937,300.75
625,46.45644599303136,37.89895470383275,36.728222996515676,31.745644599303137,35.602787456445995,48.31010452961672,36.717770034843205,48.56445993031359,41.5609756097561,35.829268292682926,38.13937282229965,32.75609756097561,35.282229965156795,33.90592334494774,40.198606271777,32.21602787456446,36.59581881533101,33.07665505226481,41.18815331010453,42.42160278745644,30.066202090592334,34.09756097560975,40.51567944250871,41.63414634146341,49.846689895470384,36.6794425087108,57,43,41,38,42,59,45,59,52,38,46,38,42,46,46,36,43,39,49,51,34,37,47,50,59,41,955.19,1064,18120,308.14
650,45.15679442508711,37.02439024390244,36.818815331010455,31.470383275261323,38.02439024390244,48.70383275261324,37.951219512195124,48.79442508710802,39.47735191637631,36.822299651567945,40.44599303135889,33.01742160278746,37.041811846689896,34.58188153310105,40.24738675958188,32.637630662020904,38.09756097560975,33.257839721254356,41.850174216027874,44.44947735191638,29.909407665505228,35.65853658536585,40.58188153310105,41.36585365853659,50.944250871080136,37.857142857142854,54,41,40,37,46,57,46,57,46,39,48,37,44,42,44,35,44,39,47,52,34,40,47,50,60,42,970.59,1068,18399,302.89
