n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,4.0,7.456445993031359,5.0,6.0,9.076655052264808,3.0,6.0,5.0,7.588850174216028,8.0,6.588850174216028,9.588850174216027,5.0,5.0,10.0,4.83623693379791,10.0,13.149825783972126,4.0,11.588850174216027,8.456445993031359,10.0,4.0,8.560975609756097,7.076655052264808,7.588850174216028,9.83623693379791,9.0,4,8,5,6,11,3,6,5,9,8,8,11,5,5,10,7,10,15,4,13,9,10,4,9,9,9,12,9,196.49,204,4164,77.6
125,6.0,9.45993031358885,10.0,8.0,9.076655052264808,6.0,6.7073170731707314,7.0,8.059233449477352,8.0,8.526132404181185,13.588850174216027,6.0,7.0,11.0,4.83623693379791,11.0,15.616724738675957,5.0,13.679442508710801,9.45993031358885,12.0,5.0,9.560975609756097,8.874564459930314,9.588850174216027,10.83623693379791,11.0,6,10,10,8,11,6,7,7,9,8,10,15,6,7,11,7,11,18,5,16,10,12,5,10,12,11,13,11,241.97,252,4986,93.4
150,6.0,11.296167247386759,11.463414634146341,9.0,10.076655052264808,8.0,8.707317073170731,9.0,12.059233449477352,9.0,12.526132404181185,13.588850174216027,9.543554006968641,9.0,13.463414634146341,6.83623693379791,11.0,17.627177700348433,6.0,15.679442508710801,12.132404181184668,14.0,6.83623693379791,10.560975609756097,10.341463414634147,12.588850174216027,11.83623693379791,11.0,6,12,12,9,12,8,9,9,13,9,14,15,10,9,14,9,11,21,6,18,15,14,9,11,14,14,14,11,289.14,304,5730,114.8
175,8.0,11.45993031358885,12.463414634146341,12.0,12.076655052264808,11.0,9.707317073170731,10.0,14.588850174216027,11.0,15.05574912891986,16.588850174216027,13.059233449477352,11.466898954703833,14.463414634146341,8.83623693379791,12.0,18.67595818815331,7.0,16.679442508710803,13.296167247386759,14.0,8.83623693379791,11.560975609756097,10.341463414634147,13.588850174216027,11.83623693379791,12.0,8,12,13,12,14,11,10,10,16,11,17,18,14,12,15,11,12,22,7,19,16,14,11,12,14,15,14,12,331.56,348,6588,130.5
200,8.0,12.745644599303136,14.282229965156795,12.0,14.494773519163763,12.571428571428571,10.418118466898955,11.0,16.588850174216027,13.0,15.710801393728223,17.588850174216027,13.059233449477352,12.466898954703833,15.282229965156795,9.37979094076655,12.0,19.965156794425088,11.0,17.968641114982578,15.292682926829269,15.522648083623693,10.83623693379791,13.560975609756097,13.08362369337979,14.588850174216027,15.637630662020905,15.0,8,14,15,12,17,14,11,11,18,13,18,19,14,13,16,12,12,24,11,21,18,20,13,14,17,16,22,15,371.46,396,7398,146.78
225,8.376306620209059,12.616724738675957,17.9198606271777,12.456445993031359,17.21602787456446,14.686411149825783,12.996515679442508,11.0,17.644599303135887,15.0,20.034843205574912,20.156794425087107,13.543554006968641,14.578397212543553,16.916376306620208,11.376306620209059,13.0,19.905923344947734,16.78745644599303,18.45993031358885,18.264808362369337,19.693379790940767,11.83623693379791,15.560975609756097,14.682926829268293,15.588850174216027,16.88850174216028,17.0,9,14,19,13,22,17,14,11,19,15,26,22,14,15,18,15,13,24,20,22,22,25,14,16,19,17,24,17,413.02,444,8193,164.74
250,13.641114982578397,14.118466898954704,21.195121951219512,14.456445993031359,17.794425087108014,13.571428571428571,13.996515679442508,12.0,21.641114982578397,16.0,21.989547038327526,23.156794425087107,14.543554006968641,17.041811846689896,19.43205574912892,12.376306620209059,15.658536585365853,21.066202090592334,17.146341463414632,19.885017421602786,20.0,20.27177700348432,16.101045296167246,15.560975609756097,15.682926829268293,15.588850174216027,16.114982578397214,19.229965156794425,17,16,23,15,21,15,15,12,24,16,27,25,15,18,23,16,16,25,19,24,24,26,21,16,20,17,23,21,456.49,494,9150,182.45
275,15.70034843205575,16.73170731707317,24.247386759581882,14.86411149825784,20.78048780487805,14.0,15.996515679442508,17.414634146341463,23.425087108013937,17.905923344947734,23.4006968641115,23.588850174216027,14.543554006968641,18.041811846689896,19.951219512195124,13.376306620209059,19.658536585365855,21.2404181184669,19.662020905923345,21.613240418118465,19.99651567944251,22.10452961672474,16.101045296167246,17.5609756097561,18.682926829268293,16.588850174216027,18.24390243902439,19.916376306620208,20,20,28,16,24,14,17,21,27,19,30,25,15,19,23,17,20,25,23,28,24,27,21,18,23,18,25,21,501.7,548,10392,212.38
300,16.700348432055748,17.501742160278745,23.714285714285715,15.909407665505226,21.78048780487805,18.0,17.27526132404181,18.50871080139373,25.031358885017422,17.37630662020906,22.0,23.588850174216027,18.54355400696864,19.041811846689896,23.13240418118467,16.37630662020906,20.28919860627178,23.05923344947735,20.425087108013937,21.885017421602786,20.50871080139373,22.5993031358885,18.101045296167246,17.5609756097561,18.682926829268293,20.21951219512195,21.24390243902439,21.48780487804878,21,19,27,17,25,18,19,21,29,18,26,25,19,20,26,20,21,27,26,28,24,28,23,18,23,22,28,24,537.11,582,10848,221.45
325,18.700348432055748,18.909407665505228,23.714285714285715,15.909407665505226,23.526132404181183,20.28919860627178,18.27526132404181,21.954703832752614,23.972125435540068,18.37630662020906,22.27177700348432,25.954703832752614,19.54355400696864,19.578397212543553,22.65505226480836,17.37630662020906,21.313588850174217,24.43554006968641,22.81533101045296,22.365853658536587,21.50871080139373,23.933797909407666,21.641114982578397,19.5609756097561,19.418118466898953,23.24390243902439,23.24390243902439,22.864111498257838,23,21,27,17,27,21,20,25,27,19,25,29,20,20,25,21,22,29,29,29,25,29,27,20,24,25,30,26,577.92,630,11454,229.13
