n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,4.0,7.0,7.0,5.452961672473868,9.449477351916377,7.0,11.560975609756097,5.076655052264808,8.435540069686411,7.0,8.986062717770034,7.0,6.0,11.452961672473867,13.0,4.0,10.0,9.484320557491289,7.0,5.0,9.0,6.0,10.0,10.0,5.0,5.0,4,7,7,6,10,7,16,7,10,7,10,7,6,12,13,4,10,12,7,5,9,6,10,10,5,5,194.56,200,3606,64.54
125,7.0,9.0,7.2822299651567945,5.452961672473868,11.240418118466899,7.512195121951219,13.19163763066202,9.707317073170731,9.449477351916377,9.0,9.0,10.0,10.0,12.452961672473867,16.0,5.0,11.557491289198607,10.484320557491289,9.0,7.2822299651567945,10.0,7.0,12.278745644599303,10.0,7.0,7.0,7,9,8,6,13,8,18,12,10,9,9,10,10,13,16,5,13,13,9,8,10,7,13,10,7,7,239.24,248,4362,83.82
150,8.0,11.240418118466899,9.749128919860627,5.452961672473868,13.240418118466899,8.512195121951219,16.191637630662022,12.979094076655052,11.435540069686411,10.0,10.986062717770034,10.473867595818815,12.414634146341463,13.926829268292684,17.0,5.0,12.97212543554007,13.484320557491289,11.466898954703833,9.282229965156795,13.27177700348432,9.0,14.278745644599303,13.240418118466899,10.0,7.0,8,12,11,6,15,9,21,18,13,10,12,11,13,15,17,5,15,16,12,10,16,9,15,14,10,7,284.06,300,5154,95.5
175,9.0,11.240418118466899,10.749128919860627,7.452961672473868,14.240418118466899,9.512195121951219,17.191637630662022,14.557491289198607,12.435540069686411,12.19163763066202,12.986062717770034,13.473867595818815,14.282229965156795,18.505226480836235,18.0,7.0,13.749128919860627,14.484320557491289,14.898954703832752,12.996515679442508,14.27177700348432,10.0,16.278745644599304,17.2404181184669,12.0,8.0,9,12,12,8,16,10,22,20,14,13,14,14,15,20,18,7,16,17,16,15,17,10,17,18,12,8,330.2,350,6042,116.14
200,11.578397212543553,12.240418118466899,11.749128919860627,9.452961672473867,14.961672473867596,13.512195121951219,20.689895470383274,18.67595818815331,13.128919860627178,12.581881533101045,14.986062717770034,16.89198606271777,16.442508710801395,20.35191637630662,20.0,9.233449477351916,15.867595818815332,16.926829268292682,17.466898954703833,13.64808362369338,17.83275261324042,10.0,18.285714285714285,17.70383275261324,13.888501742160278,10.0,12,13,13,10,16,14,27,25,15,13,16,19,17,23,20,11,17,20,18,15,21,10,19,19,15,10,377.3,400,6819,122.86
225,14.40766550522648,13.815331010452962,12.02787456445993,9.452961672473867,14.961672473867596,14.958188153310104,22.70383275261324,19.752613240418118,15.59233449477352,12.581881533101045,16.449477351916375,17.94076655052265,17.0,22.972125435540068,21.0,11.501742160278745,16.86759581881533,20.48432055749129,17.466898954703833,15.181184668989546,20.358885017421603,10.0,19.285714285714285,19.926829268292682,15.797909407665506,12.0,16,15,14,10,16,16,29,25,17,13,17,20,17,26,21,13,18,23,18,17,24,10,20,21,18,12,415.29,442,7425,135.57
250,16.40418118466899,17.48780487804878,12.595818815331011,11.452961672473867,16.71080139372822,19.34843205574913,22.905923344947734,21.174216027874564,16.61672473867596,14.581881533101045,19.846689895470384,18.40418118466899,17.989547038327526,22.386759581881535,22.0,12.501742160278745,18.86759581881533,22.4006968641115,17.466898954703833,15.64808362369338,20.930313588850176,14.0,19.285714285714285,20.470383275261323,20.038327526132406,12.282229965156795,18,20,16,12,19,22,29,26,18,15,21,21,19,24,22,14,20,26,18,17,26,14,20,22,24,13,455.27,488,8163,142.93
275,18.386759581881535,18.5609756097561,14.595818815331011,15.54006968641115,19.71080139372822,20.34843205574913,23.905923344947734,24.372822299651567,17.61672473867596,16.665505226480835,21.128919860627178,19.40418118466899,18.989547038327526,25.247386759581882,24.505226480836235,13.411149825783973,21.048780487804876,22.682926829268293,18.466898954703833,18.81533101045296,21.930313588850176,18.0,21.470383275261323,21.470383275261323,20.038327526132406,15.282229965156795,21,21,18,17,22,23,30,30,19,18,23,22,20,28,26,16,22,27,19,22,27,18,22,23,24,16,497.45,534,8946,159.96
300,18.749128919860627,19.843205574912893,16.59581881533101,17.54006968641115,19.358885017421603,21.34843205574913,24.27177700348432,27.372822299651567,17.62369337979094,18.665505226480835,21.571428571428573,19.40418118466899,18.989547038327526,25.585365853658537,25.310104529616726,15.411149825783973,22.048780487804876,25.4006968641115,19.466898954703833,19.29268292682927,24.930313588850176,18.285714285714285,21.75609756097561,25.71080139372822,22.533101045296167,17.282229965156795,22,23,20,19,21,24,31,33,19,20,22,22,20,28,27,18,23,29,20,22,30,19,23,30,27,18,529.66,570,9564,171.21
325,21.83623693379791,20.843205574912893,18.59581881533101,18.81533101045296,22.090592334494772,22.34843205574913,27.205574912891986,28.752613240418118,20.898954703832754,18.665505226480835,21.846689895470384,21.986062717770036,21.857142857142858,29.554006968641115,25.822299651567945,18.72473867595819,22.048780487804876,28.306620209059233,19.88850174216028,21.51219512195122,24.930313588850176,19.66898954703833,23.75609756097561,24.038327526132406,23.101045296167246,18.689895470383274,25,24,22,21,28,25,35,34,23,20,23,25,24,34,27,22,23,33,21,24,30,21,25,25,28,20,569.38,614,10161,189.18
