n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,6.867595818815331,5.902439024390244,4.0,7.689895470383275,9.404181184668989,9.386759581881533,5.0,6.0,6.0,15.850174216027874,9.0,8.003484320557492,6.121951219512195,6.0,9.571428571428571,7.0,8.233449477351916,11.839721254355402,7.466898954703833,9.334494773519165,9.560975609756097,6.0,6.0,6.0,6.857142857142857,3.0,8,7,4,11,13,10,5,6,6,21,9,9,8,6,11,7,9,15,8,11,11,6,6,6,8,3,186.18,200,3228,57.36
125,6.0,8.0,6.0,8.689895470383275,11.404181184668989,10.386759581881533,5.0,8.0,6.0,19.303135888501743,12.689895470383275,9.003484320557492,8.550522648083623,6.0,10.390243902439025,9.285714285714286,10.75609756097561,12.303135888501743,9.296167247386759,9.843205574912892,9.822299651567944,7.0,7.0,7.0,8.857142857142858,5.0,6,8,6,12,15,11,5,8,6,24,14,10,9,6,11,10,12,15,10,11,11,7,7,7,10,5,225.28,240,3867,65.57
150,8.0,9.0,10.0,12.689895470383275,13.404181184668989,10.386759581881533,9.0,11.477351916376307,6.0,19.40418118466899,15.843205574912892,9.003484320557492,10.090592334494774,8.0,12.390243902439025,12.320557491289199,10.679442508710801,14.303135888501743,11.296167247386759,11.843205574912892,9.745644599303136,9.0,9.0,9.0,9.902439024390244,7.0,8,9,10,16,17,11,9,12,6,23,18,10,11,8,13,15,12,17,12,13,11,9,9,9,11,7,271.18,286,4677,83.39
175,8.0,11.0,11.0,13.975609756097562,14.404181184668989,12.696864111498257,11.54006968641115,12.466898954703833,9.0,21.94076655052265,17.94425087108014,10.003484320557492,12.090592334494774,10.376306620209059,13.75609756097561,14.885017421602788,12.581881533101045,14.839721254355402,12.888501742160278,13.275261324041812,11.362369337979095,11.0,11.0,9.0,9.902439024390244,8.658536585365853,8,11,11,18,18,15,12,13,9,26,19,11,13,12,15,18,14,18,15,15,12,11,11,9,11,9,310.46,330,5532,98.64
200,11.0,13.0,12.0,16.958188153310104,16.40418118466899,13.951219512195122,15.209059233449477,14.67595818815331,11.362369337979095,22.864111498257838,17.94425087108014,13.0,13.090592334494774,10.365853658536585,18.480836236933797,15.818815331010454,14.041811846689896,15.303135888501743,13.989547038327526,15.167247386759582,15.64459930313589,11.0,11.0,10.508710801393729,11.902439024390244,9.658536585365853,11,13,12,21,20,15,16,15,12,27,19,14,14,11,20,17,16,18,16,17,18,11,11,11,13,10,356.02,378,6357,107.32
225,13.369337979094077,15.372822299651569,13.54006968641115,20.017421602787458,18.40418118466899,15.526132404181185,17.209059233449477,16.51219512195122,13.0,23.40418118466899,18.843205574912893,16.00348432055749,15.630662020905923,11.89198606271777,20.407665505226483,16.37630662020906,14.508710801393729,16.449477351916375,15.989547038327526,15.27177700348432,16.73170731707317,11.0,14.0,11.202090592334494,14.362369337979095,12.83623693379791,14,16,14,25,22,17,18,19,13,27,21,19,16,13,23,19,17,20,17,17,18,11,14,12,15,15,398.34,424,7191,121.32
250,15.369337979094077,16.372822299651567,18.024390243902438,23.21254355400697,22.689895470383274,15.97212543554007,18.209059233449477,17.51219512195122,17.0,26.60278745644599,19.28919860627178,18.442508710801395,16.630662020905923,13.825783972125436,22.480836236933797,19.37630662020906,16.041811846689896,22.606271777003485,17.682926829268293,18.16724738675958,19.076655052264808,11.0,14.0,14.202090592334494,14.362369337979095,14.149825783972126,16,17,21,30,27,18,19,20,17,34,22,21,17,15,24,22,18,28,20,20,22,11,14,15,15,19,445.03,478,7986,143.57
275,17.369337979094077,16.372822299651567,19.78397212543554,23.637630662020907,22.972125435540068,17.930313588850176,20.209059233449477,21.637630662020907,20.0,26.717770034843205,21.43205574912892,22.090592334494772,17.630662020905923,16.411149825783973,23.766550522648085,19.818815331010452,17.198606271777003,23.062717770034844,21.411149825783973,21.334494773519165,19.70731707317073,11.282229965156795,16.578397212543553,16.181184668989548,14.362369337979095,17.442508710801395,18,17,23,30,28,21,21,25,20,33,23,28,18,18,26,21,20,28,23,25,23,12,18,17,15,23,486.54,526,8784,157.57
300,20.393728222996515,19.372822299651567,21.9198606271777,25.34494773519164,26.020905923344948,19.686411149825783,20.05923344947735,23.554006968641115,21.0,30.72822299651568,22.445993031358885,21.752613240418118,17.630662020905923,18.027874564459932,28.10801393728223,23.024390243902438,18.21602787456446,22.67595818815331,25.226480836236934,22.745644599303137,20.574912891986063,11.282229965156795,21.034843205574912,17.50871080139373,17.26829268292683,17.442508710801395,21,20,25,33,32,23,21,28,21,39,27,27,18,19,32,29,21,26,28,27,23,12,24,18,19,23,529.44,576,9726,172.89
325,22.0,21.372822299651567,23.585365853658537,25.94076655052265,27.466898954703833,21.937282229965156,21.735191637630663,25.153310104529616,23.665505226480835,33.42857142857143,23.062717770034844,21.644599303135887,19.090592334494772,22.45296167247387,30.473867595818817,22.825783972125436,18.62369337979094,24.135888501742162,28.146341463414632,23.358885017421603,20.588850174216027,12.282229965156795,21.972125435540068,21.153310104529616,22.21602787456446,19.442508710801395,22,22,27,33,33,24,25,30,24,43,26,27,20,26,34,25,22,28,32,28,23,13,25,22,27,25,571.34,618,10452,184.61
