n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,6.0,11.470383275261325,9.825783972125436,7.045296167247387,4.0,4.0,5.470383275261324,4.0,7.0,6.0,4.0,10.0,10.588850174216027,10.045296167247386,12.365853658536585,4.0,7.0,8.0,5.0,3.3658536585365852,6.0,6.0,8.0,4.0,6.588850174216028,6.0,13.0,7.825783972125436,6,12,12,9,4,4,6,4,7,6,4,10,12,12,15,4,7,8,5,6,6,6,8,4,8,6,13,10,190.77,198,3573,66.66
125,6.564459930313589,13.0,12.825783972125436,9.045296167247386,5.0,6.0,6.463414634146342,4.588850174216028,9.564459930313589,8.156794425087108,4.0,12.0,13.588850174216027,14.634146341463415,16.139372822299652,6.780487804878049,9.156794425087108,9.0,6.780487804878049,4.365853658536586,6.0,8.362369337979095,12.564459930313589,8.0,9.0,6.0,14.885017421602788,11.825783972125436,8,14,15,11,5,6,7,5,11,9,4,12,15,17,22,8,10,9,8,7,6,10,14,8,11,6,16,14,240.51,252,4434,83.01
150,9.0,14.0,15.40766550522648,9.749128919860627,7.0,8.0,7.923344947735192,6.588850174216028,9.0,8.0,6.0,15.076655052264808,14.588850174216027,16.62369337979094,17.313588850174217,7.0,9.0,12.0,10.0,8.365853658536585,9.0,8.362369337979095,15.094076655052264,9.0,8.885017421602788,7.0,16.926829268292682,13.825783972125436,9,15,18,12,7,8,9,7,9,8,6,19,16,20,25,7,9,12,10,11,9,10,18,9,11,7,19,16,285.76,300,5304,95.27
175,11.149825783972126,16.449477351916375,15.40766550522648,11.010452961672474,8.0,11.0,9.515679442508711,8.588850174216027,12.289198606271777,8.0,7.0,17.519163763066203,16.128919860627178,17.62369337979094,16.609756097560975,9.0,11.0,12.0,10.850174216027874,10.257839721254355,13.686411149825783,8.362369337979095,16.094076655052266,10.0,11.470383275261325,11.0,17.926829268292682,16.825783972125436,13,18,18,15,8,11,11,9,15,8,7,22,18,21,24,9,11,12,12,14,17,10,19,10,14,11,20,19,325.73,344,6111,113.78
200,12.564459930313589,19.65505226480836,16.407665505226483,10.634146341463415,9.149825783972126,13.567944250871081,10.930313588850174,11.585365853658537,12.564459930313589,10.285714285714286,12.285714285714286,16.442508710801395,16.94076655052265,19.78048780487805,16.320557491289197,11.0,12.0,14.0,10.0,9.770034843205575,12.54006968641115,11.536585365853659,16.592334494773517,11.470383275261325,15.965156794425088,13.0,18.70383275261324,17.825783972125436,14,22,19,13,10,16,12,12,14,11,13,17,20,23,22,11,12,14,10,13,13,12,18,12,20,13,20,20,370.26,390,6951,132.91
225,14.432055749128919,20.65505226480836,16.114982578397214,14.968641114982578,10.149825783972126,17.020905923344948,13.515679442508711,16.031358885017422,14.292682926829269,11.37979094076655,14.0,18.442508710801395,16.94076655052265,20.78048780487805,18.21254355400697,12.655052264808363,15.0,14.452961672473867,12.034843205574912,9.770034843205575,13.54006968641115,13.536585365853659,18.592334494773517,13.470383275261325,17.4006968641115,14.289198606271777,22.114982578397214,18.825783972125436,17,23,19,19,11,20,15,17,17,12,14,19,20,24,25,14,15,15,14,13,14,14,20,14,22,15,23,21,414.61,438,7737,147.91
250,14.703832752613241,21.735191637630663,17.278745644599304,18.470383275261323,11.149825783972126,16.414634146341463,12.930313588850174,16.56794425087108,13.731707317073171,12.37979094076655,15.278745644599303,19.749128919860627,16.585365853658537,22.2404181184669,20.65505226480836,13.0,17.0,15.94425087108014,11.37979094076655,15.362369337979095,16.51567944250871,16.114982578397214,19.094076655052266,15.965156794425088,20.850174216027874,15.435540069686411,23.142857142857142,18.825783972125436,15,24,20,24,12,18,14,18,15,13,16,24,19,26,28,13,17,17,12,21,18,17,22,17,25,17,25,21,450.61,480,8598,171.37
275,18.65505226480836,22.65505226480836,21.278745644599304,18.501742160278745,10.0,19.51219512195122,14.226480836236934,19.78048780487805,16.37630662020906,13.37979094076655,15.278745644599303,19.442508710801395,18.393728222996515,23.81533101045296,22.285714285714285,15.0,17.0,20.23693379790941,11.37979094076655,14.853658536585366,16.54006968641115,18.114982578397214,19.592334494773517,16.965156794425088,21.76306620209059,18.923344947735192,24.142857142857142,18.825783972125436,20,25,24,23,10,23,16,21,18,14,16,20,22,28,30,15,17,22,12,19,17,19,21,18,28,21,26,21,491.76,526,9285,174.04
300,20.21951219512195,23.034843205574912,21.278745644599304,18.170731707317074,11.0,18.0801393728223,15.226480836236934,20.790940766550523,17.94076655052265,15.37979094076655,16.278745644599304,21.425087108013937,22.278745644599304,27.846689895470384,23.306620209059233,17.686411149825783,19.146341463414632,22.142857142857142,11.752613240418118,17.574912891986063,20.076655052264808,19.114982578397214,20.0,19.11149825783972,24.202090592334496,20.66898954703833,25.125435540069688,20.4006968641115,23,25,24,21,11,20,17,22,21,16,17,23,25,36,29,19,20,25,13,23,21,20,20,22,28,24,28,23,536.37,580,10590,199.94
325,20.358885017421603,24.034843205574912,21.278745644599304,20.170731707317074,12.0,24.139372822299652,15.930313588850174,21.78745644599303,19.303135888501743,17.951219512195124,17.696864111498257,21.372822299651567,22.278745644599304,26.909407665505228,24.871080139372822,20.05923344947735,20.18466898954704,23.81184668989547,13.37979094076655,20.993031358885016,21.076655052264808,22.114982578397214,22.56445993031359,20.529616724738677,24.202090592334496,20.923344947735192,27.125435540069688,21.466898954703833,22,26,24,23,12,28,18,23,22,20,19,23,25,32,32,23,21,27,14,27,22,23,24,25,28,23,30,24,573.76,620,11388,236.34
350,20.254355400696863,25.679442508710803,22.72822299651568,23.554006968641115,13.0,28.020905923344948,16.804878048780488,21.790940766550523,18.37630662020906,18.951219512195124,19.254355400696863,22.818815331010452,22.745644599303137,27.24390243902439,24.020905923344948,21.069686411149824,20.18466898954704,24.031358885017422,16.37979094076655,24.198606271777003,25.592334494773517,23.56794425087108,24.56445993031359,21.010452961672474,25.843205574912893,25.118466898954704,28.613240418118465,23.466898954703833,22,28,26,29,13,34,19,23,20,21,22,25,26,33,30,24,21,27,17,30,28,25,26,26,30,29,32,26,612.49,668,12150,233.78
375,23.153310104529616,27.930313588850176,25.72822299651568,24.99651567944251,13.0,29.83275261324042,17.613240418118465,24.10801393728223,18.557491289198605,22.700348432055748,22.16724738675958,22.818815331010452,21.738675958188153,29.278745644599304,26.209059233449477,23.66898954703833,22.18466898954704,25.874564459930312,17.37979094076655,28.860627177700348,27.05226480836237,25.954703832752614,25.0,20.81184668989547,26.843205574912893,26.118466898954704,29.181184668989548,23.466898954703833,27,32,29,29,13,34,21,28,22,24,24,25,24,36,33,25,23,30,18,35,29,28,25,24,31,30,33,26,657.43,718,12870,249.8
400,23.933797909407666,29.128919860627178,26.21602787456446,25.303135888501743,14.0,30.45296167247387,20.034843205574912,27.48780487804878,22.320557491289197,22.700348432055748,24.418118466898953,23.818815331010452,22.738675958188153,29.982578397212542,25.825783972125436,23.66898954703833,24.18466898954704,28.334494773519165,17.874564459930312,29.860627177700348,26.536585365853657,26.066202090592334,26.0,23.81184668989547,29.773519163763066,26.909407665505228,31.926829268292682,24.466898954703833,27,35,30,30,14,34,23,32,25,24,28,26,25,37,32,25,25,33,19,36,28,28,26,27,36,31,37,27,691.74,756,13566,261.77
425,26.909407665505228,29.905923344947734,27.407665505226483,28.60278745644599,15.226480836236934,29.937282229965156,20.86759581881533,27.33101045296167,24.205574912891986,24.369337979094077,30.662020905923345,24.37630662020906,25.303135888501743,33.801393728223,27.45296167247387,25.2404181184669,25.65156794425087,29.35191637630662,19.86759581881533,30.721254355400696,26.536585365853657,26.34494773519164,27.5609756097561,26.32752613240418,30.177700348432055,28.630662020905923,34.045296167247386,26.18815331010453,30,36,31,36,17,33,24,32,27,26,39,26,29,44,36,28,27,37,23,36,27,29,29,30,37,32,39,28,725.92,794,14028,279.44
450,28.951219512195124,28.818815331010452,29.56445993031359,28.81184668989547,15.362369337979095,29.27177700348432,23.445993031358885,29.2404181184669,25.32752613240418,25.99651567944251,29.32404181184669,25.386759581881535,30.05574912891986,32.51219512195122,28.66898954703833,26.34843205574913,27.191637630662022,28.958188153310104,20.372822299651567,31.522648083623693,28.146341463414632,26.958188153310104,30.442508710801395,29.39721254355401,31.696864111498257,31.337979094076655,34.21254355400697,28.99651567944251,35,34,34,35,16,31,27,34,29,28,33,27,36,41,36,31,29,34,23,36,30,30,34,33,38,34,40,32,752.72,808,14172,280.65
475,29.825783972125436,31.229965156794425,28.70383275261324,28.28919860627178,15.494773519163763,31.010452961672474,23.285714285714285,29.529616724738677,26.749128919860627,26.226480836236934,27.261324041811847,26.83275261324042,28.61672473867596,33.965156794425084,30.37979094076655,26.073170731707318,29.581881533101047,28.979094076655052,19.86759581881533,30.65156794425087,28.801393728222997,29.986062717770036,31.198606271777003,29.010452961672474,33.850174216027874,34.00696864111498,34.15679442508711,29.66898954703833,36,38,32,34,17,34,26,35,31,29,30,29,32,45,38,31,33,34,22,34,31,32,34,32,41,40,38,32,771.55,828,14700,284.23
500,33.11498257839721,31.65156794425087,32.400696864111495,26.714285714285715,16.494773519163765,32.69686411149826,27.27177700348432,29.864111498257838,27.59581881533101,28.21951219512195,27.88850174216028,26.83275261324042,29.101045296167246,35.77003484320557,32.65156794425087,27.257839721254356,29.752613240418118,30.05226480836237,20.087108013937282,32.47386759581882,28.986062717770036,32.44599303135889,30.557491289198605,30.372822299651567,33.99651567944251,32.825783972125436,34.13240418118467,30.972125435540068,40,38,34,30,18,36,31,35,31,31,31,29,33,46,41,33,33,35,22,36,30,35,33,35,41,37,39,35,803.15,864,14964,287.3
