n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,6.0,3.0,7.7456445993031355,3.8153310104529616,7.0,5.0,5.0,12.0,14.275261324041812,3.0,10.0,8.0,11.0,8.282229965156795,3.0,8.0,7.0,5.0,9.0,16.0,4.0,8.0,5.463414634146342,6.0,6.45993031358885,10.0,6,3,9,6,7,5,5,12,17,3,10,8,11,9,3,8,7,5,9,16,4,8,6,6,7,10,190.95,196,3198,52.46
125,8.0,4.0,8.745644599303136,5.815331010452962,8.557491289198607,5.0,7.0,13.275261324041812,16.27526132404181,6.0,11.452961672473867,9.926829268292684,13.463414634146341,8.282229965156795,6.2822299651567945,10.898954703832752,10.445993031358885,5.0,11.0,17.0,7.825783972125436,8.0,8.463414634146341,7.0,8.749128919860627,12.0,8,4,10,8,10,5,7,14,19,6,12,11,14,9,7,12,11,5,11,17,10,8,9,7,12,12,236.27,250,3930,65.96
150,12.912891986062718,7.735191637630662,9.745644599303136,7.815331010452962,13.010452961672474,5.0,9.724738675958188,15.275261324041812,17.717770034843205,9.0,11.45993031358885,12.91637630662021,16.898954703832754,10.29965156794425,8.721254355400697,11.365853658536585,11.885017421602788,6.0,14.0,18.885017421602786,8.825783972125436,9.0,8.902439024390244,8.0,10.749128919860627,12.0,16,9,11,10,15,5,11,18,21,9,12,14,18,13,10,13,13,6,14,20,11,9,10,8,14,12,279.79,298,4737,77.96
175,12.282229965156795,7.0,10.745644599303136,11.275261324041812,15.121951219512194,6.0,9.0,18.006968641114984,19.27526132404181,10.0,13.909407665505226,15.804878048780488,19.78745644599303,12.181184668989546,10.721254355400697,16.717770034843205,11.885017421602788,9.452961672473867,16.45644599303136,19.78397212543554,9.825783972125436,12.0,9.902439024390244,10.0,10.749128919860627,13.0,15,7,12,16,18,6,9,22,22,10,15,18,22,14,12,20,13,10,17,22,12,12,11,10,14,13,322.86,348,5424,95.89
200,13.749128919860627,8.0,14.195121951219512,10.275261324041812,16.557491289198605,8.0,9.930313588850174,19.006968641114984,19.27526132404181,14.0,15.372822299651569,16.801393728222997,21.250871080139373,13.181184668989546,10.721254355400697,18.013937282229964,14.209059233449477,10.278745644599303,17.905923344947734,21.78397212543554,11.282229965156795,14.0,13.902439024390244,10.0,11.205574912891986,16.878048780487806,17,8,16,13,18,8,11,23,22,14,17,19,24,15,12,22,17,11,19,24,14,14,15,10,15,18,361.12,392,6324,107.89
225,14.749128919860627,13.0,16.195121951219512,12.714285714285714,21.45296167247387,10.0,12.930313588850174,19.45993031358885,19.27526132404181,14.449477351916377,18.9198606271777,17.916376306620208,22.822299651567945,15.181184668989546,10.742160278745645,19.717770034843205,13.885017421602788,10.0,18.34494773519164,22.337979094076655,12.282229965156795,15.0,15.376306620209059,12.445993031358885,15.195121951219512,18.88850174216028,18,13,18,16,24,10,14,24,22,15,20,19,25,17,12,23,15,10,20,24,15,15,17,13,19,20,406.37,438,6930,115.32
250,14.749128919860627,15.456445993031359,17.195121951219512,12.714285714285714,21.45296167247387,10.0,14.386759581881533,23.369337979094077,20.27526132404181,15.449477351916377,21.264808362369337,18.790940766550523,25.257839721254356,17.630662020905923,12.721254355400697,20.170731707317074,15.331010452961673,14.449477351916377,19.689895470383274,25.05923344947735,14.72822299651568,17.27526132404181,15.35540069686411,14.334494773519165,16.195121951219512,20.334494773519165,18,16,19,16,24,10,16,29,23,16,24,21,28,20,14,24,17,15,23,30,18,20,17,16,20,22,443.85,488,7710,137.0
275,14.749128919860627,15.456445993031359,21.700348432055748,15.16376306620209,23.45296167247387,14.912891986062718,16.386759581881535,23.81533101045296,22.72473867595819,17.449477351916375,22.264808362369337,19.89547038327526,27.51219512195122,19.226480836236934,14.435540069686411,21.609756097560975,19.16724738675958,15.89198606271777,19.689895470383274,25.62020905923345,15.003484320557492,18.27526132404181,17.358885017421603,15.334494773519165,19.445993031358885,23.679442508710803,18,16,25,19,26,16,18,30,26,18,25,21,33,22,19,26,21,17,23,30,19,21,19,17,26,27,487.6,542,8520,156.11
300,16.749128919860627,17.73170731707317,23.097560975609756,19.99651567944251,25.00348432055749,15.0,17.38327526132404,23.644599303135887,25.18815331010453,19.72473867595819,22.822299651567945,20.0,26.18466898954704,18.89198606271777,15.717770034843205,23.181184668989548,19.54703832752613,17.191637630662022,20.898954703832754,27.181184668989548,14.557491289198607,19.282229965156795,17.81184668989547,15.334494773519165,19.937282229965156,22.89547038327526,20,19,26,26,27,15,19,30,31,21,25,20,30,20,19,27,21,19,26,33,18,22,20,17,27,24,518.4,578,9177,164.25
325,19.097560975609756,21.61672473867596,25.65505226480836,22.449477351916375,25.00348432055749,17.0,18.386759581881535,25.087108013937282,27.0801393728223,22.174216027874564,23.822299651567945,20.0,29.006968641114984,19.449477351916375,16.885017421602786,24.181184668989548,20.721254355400696,18.637630662020907,25.822299651567945,28.181184668989548,16.73170731707317,20.73170731707317,19.81184668989547,18.334494773519165,20.937282229965156,25.16724738675958,24,24,30,29,27,17,20,32,34,24,26,20,35,20,22,28,22,21,34,34,20,24,22,22,28,29,559.64,628,10176,170.93
350,20.67247386759582,23.114982578397214,28.630662020905923,23.35191637630662,26.804878048780488,17.0,22.038327526132406,26.557491289198605,29.149825783972126,22.62369337979094,23.822299651567945,20.449477351916375,29.975609756097562,22.794425087108014,17.89198606271777,24.62020905923345,22.721254355400696,18.630662020905923,26.27526132404181,28.627177700348433,18.177700348432055,23.62369337979094,21.27177700348432,19.78745644599303,21.937282229965156,25.170731707317074,25,26,35,31,31,17,26,34,37,25,26,21,36,25,23,29,26,21,35,35,22,30,24,22,29,29,589.02,672,11097,190.46
375,23.010452961672474,23.11149825783972,27.7595818815331,25.0,26.808362369337978,18.0,26.10801393728223,32.609756097560975,30.916376306620208,24.73170731707317,25.818815331010452,21.473867595818817,29.912891986062718,23.533101045296167,18.250871080139373,25.61672473867596,24.81533101045296,21.822299651567945,27.902439024390244,29.65505226480836,19.006968641114984,24.090592334494772,23.18815331010453,21.24390243902439,22.937282229965156,26.70383275261324,29,26,33,35,31,18,33,45,40,30,30,24,35,27,23,30,29,26,37,36,23,29,27,24,30,30,618.94,712,11625,201.54
400,25.386759581881535,24.56794425087108,31.679442508710803,27.0,28.264808362369337,21.81184668989547,28.60278745644599,35.5191637630662,31.989547038327526,24.195121951219512,26.54355400696864,22.23693379790941,30.254355400696863,24.519163763066203,21.878048780487806,26.61672473867596,25.257839721254356,22.637630662020907,30.62369337979094,29.45993031358885,19.006968641114984,26.989547038327526,24.18815331010453,24.24390243902439,23.937282229965156,27.146341463414632,33,28,40,37,33,24,37,49,42,28,32,25,37,28,29,31,30,25,39,36,23,33,28,27,31,31,657.76,764,12501,219.11
