n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,8.731707317073171,4.0,5.0,3.0,3.0,8.0,8.0,5.0,7.0,3.6550522648083623,5.0,6.0,8.0,6.0,13.70034843205575,7.0,7.414634146341464,4.0,8.414634146341463,9.069686411149826,10.195121951219512,8.609756097560975,3.5749128919860627,6.414634146341464,8.609756097560975,11.989547038327526,5.0,11.139372822299652,10,4,5,3,3,8,8,5,7,4,5,6,8,6,17,7,8,4,9,10,12,9,4,7,9,13,5,14,191.31,198,3675,66.51
125,10.731707317073171,6.0,7.0,8.0,3.0,10.64459930313589,13.0,6.0,8.64459930313589,4.655052264808362,6.0,7.0,9.0,10.0,13.70034843205575,9.86411149825784,7.414634146341464,5.0,11.456445993031359,12.895470383275262,11.470383275261325,9.609756097560975,4.574912891986063,6.414634146341464,10.609756097560975,19.445993031358885,5.0,11.139372822299652,12,6,7,8,3,11,13,6,9,5,6,7,9,10,17,12,8,5,12,16,14,10,5,7,11,24,5,14,240.84,252,4638,86.05
150,13.0,9.0,9.0,12.0,6.0,13.64459930313589,14.452961672473867,6.0,9.094076655052264,5.386759581881533,8.285714285714286,7.0,10.0,10.0,14.296167247386759,13.428571428571429,8.386759581881533,6.456445993031359,12.456445993031359,13.484320557491289,11.470383275261325,12.609756097560975,7.574912891986063,7.386759581881533,12.801393728222996,20.445993031358885,6.0,13.257839721254355,13,9,9,12,6,14,15,6,10,6,9,7,10,10,17,16,9,7,13,16,12,13,8,8,15,25,6,17,287.05,302,5472,95.6
175,13.83623693379791,10.0,9.0,19.114982578397214,8.0,16.644599303135887,17.923344947735192,10.0,11.094076655052264,10.275261324041812,9.285714285714286,7.0,10.885017421602788,11.278745644599303,16.29616724738676,12.512195121951219,11.386759581881533,7.456445993031359,12.456445993031359,14.94773519163763,11.470383275261325,14.609756097560975,9.038327526132404,7.386759581881533,13.801393728222996,20.916376306620208,6.0,16.34494773519164,16,10,9,22,8,17,22,10,12,13,10,7,13,12,19,14,12,8,13,18,12,15,10,8,16,25,6,23,329.76,352,6288,117.88
200,16.32404181184669,11.452961672473867,11.282229965156795,21.28919860627178,9.369337979094077,17.930313588850176,17.9198606271777,10.0,14.094076655052264,11.623693379790941,10.285714285714286,8.0,11.006968641114982,14.0,17.121951219512194,14.512195121951219,11.67247386759582,8.456445993031359,14.745644599303136,14.94773519163763,12.470383275261325,19.73170731707317,9.038327526132404,8.386759581881533,14.641114982578397,22.114982578397214,6.0,17.024390243902438,20,12,12,24,10,19,22,10,15,14,11,8,14,14,21,16,13,9,16,18,13,21,10,9,17,27,6,23,364.78,392,7179,136.54
225,18.606271777003485,13.452961672473867,14.282229965156795,23.571428571428573,10.369337979094077,18.644599303135887,19.641114982578397,10.0,15.261324041811847,14.630662020905923,12.54006968641115,10.452961672473867,12.641114982578397,15.452961672473867,19.665505226480835,16.05923344947735,13.386759581881533,10.456445993031359,18.745644599303137,15.94773519163763,12.470383275261325,20.181184668989548,10.310104529616725,8.386759581881533,15.797909407665506,24.114982578397214,7.449477351916376,18.10801393728223,23,14,15,27,11,19,20,10,17,17,14,11,13,16,23,17,14,11,20,19,13,22,12,9,19,29,8,23,410.56,440,7725,151.39
250,19.606271777003485,13.452961672473867,14.0,23.571428571428573,13.369337979094077,19.930313588850176,22.48780487804878,11.0,16.094076655052266,19.38327526132404,12.285714285714286,11.871080139372822,14.641114982578397,16.45296167247387,20.665505226480835,18.020905923344948,15.501742160278745,10.456445993031359,20.745644599303137,16.75609756097561,13.470383275261325,24.020905923344948,14.174216027874564,9.278745644599303,16.421602787456447,24.334494773519165,9.449477351916377,21.045296167247386,24,14,14,27,14,21,25,11,17,25,13,13,15,17,24,21,16,11,22,20,14,28,17,10,20,30,10,29,450.08,486,8631,158.01
275,22.066202090592334,13.445993031358885,16.0,26.51567944250871,14.369337979094077,19.644599303135887,24.083623693379792,12.250871080139373,19.094076655052266,19.609756097560975,15.285714285714286,13.871080139372822,16.885017421602786,17.0,22.693379790940767,19.634146341463413,17.745644599303137,11.456445993031359,22.644599303135887,19.56794425087108,14.470383275261325,25.5993031358885,15.641114982578397,10.749128919860627,17.421602787456447,24.153310104529616,12.70034843205575,22.181184668989548,27,14,16,31,15,20,28,14,20,25,16,15,19,18,27,22,21,12,25,23,15,30,19,12,21,30,15,30,493.07,536,9636,186.48
300,23.066202090592334,20.365853658536587,17.0,28.358885017421603,17.825783972125436,20.644599303135887,24.16724738675958,13.250871080139373,20.372822299651567,19.609756097560975,17.285714285714285,15.020905923344948,17.27526132404181,22.146341463414632,23.146341463414632,23.975609756097562,17.745644599303137,11.456445993031359,23.644599303135887,20.94425087108014,14.470383275261325,27.05574912891986,15.641114982578397,12.278745644599303,17.421602787456447,25.21254355400697,12.70034843205575,25.010452961672474,28,22,17,34,19,21,27,15,22,25,18,16,20,23,28,28,21,12,26,24,15,32,19,13,21,32,15,33,531.26,578,10425,201.8
325,23.341463414634145,22.930313588850176,18.0,27.905923344947734,17.825783972125436,20.930313588850176,27.205574912891986,14.250871080139373,23.226480836236934,23.010452961672474,17.0,15.020905923344948,19.717770034843205,23.146341463414632,26.146341463414632,26.878048780487806,17.745644599303137,16.29268292682927,26.76306620209059,23.665505226480835,14.470383275261325,28.341463414634145,18.634146341463413,16.735191637630663,20.135888501742162,26.742160278745644,16.0,26.278745644599304,29,26,18,33,19,22,31,16,25,32,17,16,23,24,31,32,21,19,32,28,15,34,22,18,23,34,19,35,576.08,630,11448,222.11
