n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,8.0,5.285714285714286,9.0,7.846689895470384,3.0,8.031358885017422,6.0,6.0,7.128919860627177,6.0,5.0,5.0,12.804878048780488,11.0,6.449477351916376,6.86411149825784,8.0,10.334494773519165,5.0,4.449477351916376,6.543554006968641,12.257839721254355,11.515679442508711,7.0,7.442508710801394,9.0,8,6,9,10,3,9,6,6,8,6,5,5,14,11,7,8,8,13,5,5,7,14,13,7,8,9,191.48,202,3480,60.79
125,8.0,6.285714285714286,10.557491289198607,10.404181184668989,4.0,11.031358885017422,7.0,7.0,7.0,9.0,7.0,7.0,14.466898954703833,13.0,10.449477351916377,7.86411149825784,11.0,12.484320557491289,6.0,5.449477351916376,8.637630662020905,12.9198606271777,13.442508710801393,10.0,10.442508710801393,9.0,8,7,11,13,4,12,7,7,7,9,7,7,15,13,11,9,11,15,6,6,9,14,14,10,11,9,238.31,248,4098,74.75
150,9.0,8.285714285714286,11.557491289198607,11.404181184668989,6.83623693379791,13.306620209059233,7.275261324041812,11.588850174216027,8.0,9.0,7.0,11.588850174216027,16.466898954703833,15.0,12.449477351916377,8.86411149825784,13.0,14.334494773519165,9.0,11.285714285714286,9.0,12.9198606271777,13.930313588850174,11.0,13.442508710801393,13.0,9,9,12,14,9,15,8,13,8,9,7,13,17,15,13,10,13,17,9,14,9,14,15,11,14,13,284.17,298,4848,85.89
175,11.571428571428571,8.285714285714286,14.578397212543553,10.846689895470384,8.83623693379791,16.26829268292683,7.7770034843205575,12.588850174216027,8.0,9.0,8.29965156794425,12.588850174216027,20.038327526132406,20.038327526132406,13.449477351916377,12.024390243902438,13.0,16.425087108013937,14.432055749128919,12.285714285714286,10.45993031358885,13.9198606271777,14.442508710801393,14.341463414634147,13.442508710801393,14.29965156794425,12,9,15,13,11,19,9,14,8,9,9,14,21,21,14,14,13,19,17,15,11,15,15,16,14,15,322.63,342,5583,104.21
200,12.571428571428571,9.285714285714286,17.902439024390244,12.91637630662021,12.616724738675957,18.26829268292683,7.7770034843205575,13.588850174216027,10.0,11.0,10.29965156794425,15.588850174216027,21.038327526132406,23.038327526132406,14.449477351916377,13.400696864111499,14.533101045296167,20.905923344947734,17.56794425087108,15.285714285714286,11.45993031358885,13.9198606271777,17.21254355400697,15.54006968641115,13.442508710801393,14.717770034843205,13,10,19,17,16,21,9,15,10,11,11,17,22,24,15,15,15,25,19,18,12,15,20,17,14,16,369.84,392,6585,119.14
225,14.571428571428571,11.285714285714286,19.902439024390244,14.91637630662021,12.616724738675957,20.846689895470384,7.7770034843205575,17.588850174216027,11.0,12.445993031358885,12.29965156794425,16.588850174216027,24.062717770034844,24.038327526132406,15.470383275261325,17.306620209059233,15.533101045296167,20.905923344947734,19.56794425087108,18.67247386759582,15.45993031358885,14.9198606271777,17.23693379790941,16.54006968641115,15.738675958188153,15.717770034843205,15,12,21,19,16,24,9,19,11,13,13,18,26,25,16,20,16,25,21,22,16,16,20,18,18,17,412.71,438,7434,132.21
250,18.662020905923345,14.285714285714286,20.902439024390244,14.937282229965156,12.83623693379791,22.0801393728223,9.125435540069686,21.13240418118467,12.0,13.445993031358885,13.470383275261325,19.588850174216027,24.33101045296167,27.041811846689896,16.470383275261323,15.867595818815332,16.0,21.411149825783973,20.70383275261324,18.67247386759582,18.442508710801395,16.557491289198605,21.076655052264808,18.069686411149824,17.89547038327526,16.88850174216028,21,15,22,18,15,24,10,23,12,14,14,21,28,28,17,17,16,25,23,22,20,19,22,19,19,18,452.54,478,8040,140.25
275,19.94773519163763,18.198606271777003,27.362369337979093,18.05226480836237,14.83623693379791,22.0801393728223,9.125435540069686,23.99651567944251,12.0,14.898954703832752,14.470383275261325,22.038327526132406,25.909407665505228,29.264808362369337,17.470383275261323,17.041811846689896,18.86759581881533,22.024390243902438,21.700348432055748,20.50871080139373,19.777003484320556,16.557491289198605,25.034843205574912,19.581881533101047,18.89547038327526,16.88850174216028,23,20,33,23,17,24,10,27,12,16,15,25,30,32,18,18,21,28,24,26,23,19,27,23,20,18,488.66,524,9033,160.5
300,21.606271777003485,19.198606271777003,28.362369337979093,18.05226480836237,15.83623693379791,23.54703832752613,11.637630662020905,24.99651567944251,13.0,17.898954703832754,15.470383275261325,24.038327526132406,27.909407665505228,30.45993031358885,19.463414634146343,21.020905923344948,20.797909407665504,22.9198606271777,23.2404181184669,23.501742160278745,19.81533101045296,18.937282229965156,27.480836236933797,22.581881533101047,22.829268292682926,19.16724738675958,25,21,34,23,18,27,13,28,13,19,16,27,32,34,20,26,25,29,26,29,22,22,32,26,24,21,533.21,576,10107,180.14
325,25.89547038327526,21.097560975609756,29.658536585365855,18.2404181184669,19.05226480836237,23.494773519163765,12.578397212543553,27.83275261324042,13.0,20.020905923344948,16.470383275261323,26.442508710801395,28.418118466898953,30.822299651567945,20.37630662020906,23.958188153310104,22.26829268292683,23.341463414634145,26.16376306620209,24.43554006968641,21.32404181184669,22.37979094076655,28.494773519163765,22.581881533101047,25.94425087108014,20.45296167247387,31,24,36,23,25,26,14,32,13,22,17,31,33,34,21,28,28,29,29,32,24,27,33,26,29,23,566.06,616,10752,185.14
