n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,7.0,8.668989547038327,6.668989547038327,10.0,7.0,9.0,10.0,8.435540069686411,8.0,6.0,5.83623693379791,3.0,9.0,6.83623693379791,7.0,7.0,4.0,6.0,8.83623693379791,4.0,6.2822299651567945,6.445993031358885,3.0,7.0,6.0,8.0,6.0,9.435540069686411,7,9,7,10,7,9,10,9,8,6,8,3,9,9,7,7,4,6,11,4,9,7,3,7,6,8,6,10,192.22,198,3708,70.57
125,7.0,9.414634146341463,8.668989547038327,11.0,9.038327526132404,13.578397212543553,13.184668989547038,13.435540069686411,8.0,7.815331010452962,6.83623693379791,3.5714285714285716,10.0,12.72822299651568,11.59233449477352,8.0,4.0,9.0,8.83623693379791,5.0,9.334494773519165,10.484320557491289,4.0,8.0,8.0,10.0,8.24390243902439,10.435540069686411,7,11,9,11,11,15,15,14,8,9,9,4,10,16,13,8,4,9,11,5,14,13,4,8,8,10,9,11,240.72,252,4911,93.07
150,10.0,10.121951219512194,8.668989547038327,12.578397212543553,10.951219512195122,13.578397212543553,13.0,16.51567944250871,10.581881533101045,8.0,9.296167247386759,4.0,14.0,15.132404181184668,11.0,8.0,4.0,10.0,12.905923344947736,7.0,9.735191637630662,12.477351916376307,6.491289198606272,11.0,11.0,10.0,9.83623693379791,10.435540069686411,10,11,9,13,12,15,13,18,11,8,12,4,14,20,11,8,4,10,16,7,13,15,7,11,11,10,12,11,284.86,300,5670,102.29
175,11.0,12.121951219512194,10.668989547038327,14.470383275261325,10.951219512195122,14.578397212543553,16.721254355400696,19.233449477351915,11.466898954703833,9.571428571428571,9.296167247386759,8.850174216027874,14.0,18.33101045296167,12.0,11.0,5.0,12.80836236933798,14.839721254355402,8.0,12.29965156794425,13.494773519163763,9.491289198606271,13.365853658536585,12.442508710801393,12.0,11.83623693379791,11.435540069686411,11,13,11,16,12,16,18,22,13,10,12,10,14,26,12,11,5,14,19,8,18,16,10,14,13,12,14,12,327.31,346,6513,124.68
200,12.0,12.668989547038327,12.958188153310104,17.083623693379792,11.0,16.86759581881533,17.0,21.43205574912892,12.574912891986063,12.421602787456447,9.83623693379791,8.0,15.365853658536585,15.67247386759582,13.0,11.0,7.365853658536586,15.313588850174217,17.905923344947734,10.0,11.735191637630662,15.477351916376307,10.491289198606271,13.365853658536585,13.442508710801393,14.0,15.83623693379791,14.435540069686411,12,13,14,18,11,19,17,23,13,13,12,8,18,20,13,11,10,17,21,10,15,18,11,14,14,14,18,15,372.31,392,7491,145.76
225,14.0,15.442508710801393,12.958188153310104,18.975609756097562,11.0,18.829268292682926,19.21254355400697,23.717770034843205,16.83275261324042,14.965156794425088,12.296167247386759,9.278745644599303,15.365853658536585,16.13240418118467,14.0,14.536585365853659,8.365853658536585,20.153310104529616,18.905923344947734,12.0,12.735191637630662,16.477351916376307,11.02787456445993,13.655052264808363,16.33101045296167,15.0,21.94425087108014,15.435540069686411,14,19,14,21,11,22,22,26,19,18,15,10,18,21,14,15,11,23,22,12,16,19,12,15,20,15,28,16,416.28,448,8190,162.0
250,15.0,15.442508710801393,15.958188153310104,18.083623693379792,14.456445993031359,19.829268292682926,20.66898954703833,24.473867595818817,15.574912891986063,16.54006968641115,13.296167247386759,11.278745644599303,18.365853658536587,20.13240418118467,17.278745644599304,15.372822299651569,9.365853658536585,21.606271777003485,21.905923344947734,13.0,12.735191637630662,17.477351916376307,13.770034843205575,15.02787456445993,16.56794425087108,18.0,22.37630662020906,17.898954703832754,15,19,17,19,15,23,24,26,16,19,16,12,21,25,18,16,12,25,25,13,16,20,15,17,18,18,27,19,461.1,494,9057,187.79
275,15.0,16.721254355400696,18.62369337979094,21.083623693379792,17.498257839721255,19.912891986062718,21.334494773519165,24.965156794425088,17.574912891986063,17.83275261324042,13.83623693379791,14.693379790940767,18.829268292682926,21.67247386759582,17.0,16.372822299651567,11.372822299651569,24.606271777003485,23.905923344947734,15.278745644599303,15.735191637630662,19.477351916376307,13.954703832752614,18.738675958188153,18.56794425087108,20.29268292682927,22.37630662020906,19.898954703832754,15,21,20,22,18,22,24,27,19,21,16,16,22,26,17,17,15,28,27,16,19,22,15,20,20,21,27,21,504.61,538,9861,203.74
300,16.0,16.083623693379792,20.83623693379791,22.083623693379792,22.101045296167246,19.825783972125436,24.871080139372822,27.65505226480836,18.930313588850176,17.83275261324042,14.348432055749129,16.693379790940767,19.829268292682926,25.247386759581882,20.0,16.372822299651567,14.442508710801393,25.114982578397214,24.905923344947734,16.853658536585368,20.94425087108014,20.686411149825783,13.954703832752614,18.738675958188153,20.56794425087108,24.66898954703833,23.37630662020906,22.27526132404181,16,19,24,23,29,23,29,30,21,21,17,18,23,30,20,17,18,29,28,18,24,23,15,20,22,30,28,25,549.62,592,10563,200.05
325,17.0,17.72473867595819,23.372822299651567,24.86759581881533,22.630662020905923,21.825783972125436,25.825783972125436,27.65505226480836,22.752613240418118,21.40418118466899,16.034843205574912,17.264808362369337,19.365853658536587,27.37979094076655,21.278745644599304,16.372822299651567,16.770034843205575,24.16724738675958,26.864111498257838,19.43205574912892,20.94425087108014,24.27177700348432,14.770034843205575,19.18815331010453,23.013937282229964,24.825783972125436,26.40418118466899,23.0801393728223,17,21,28,27,28,25,29,30,27,25,20,19,22,33,22,17,21,27,31,22,24,27,16,21,25,31,33,26,587.21,638,11262,212.6
