n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,10.0,7.832752613240418,6.0,2.0,6.0,4.0,8.466898954703833,7.313588850174216,7.0,6.0,9.0,7.0,6.898954703832753,7.0,4.898954703832753,6.0,7.372822299651568,9.466898954703833,10.066202090592334,13.425087108013937,10.449477351916377,7.0,4.463414634146342,7.0,8.449477351916377,3.0,8.923344947735192,7.0,10,9,6,2,6,4,9,10,7,6,9,7,8,7,6,6,8,10,12,17,11,7,5,7,9,3,10,7,197.0,206,3879,64.76
125,10.0,7.45993031358885,6.0,5.0,7.0,8.0,8.466898954703833,8.313588850174217,8.0,7.0,13.0,7.0,9.871080139372822,9.0,7.466898954703833,7.0,11.289198606271777,10.871080139372822,14.153310104529616,14.425087108013937,10.449477351916377,7.0,7.839721254355401,10.0,11.449477351916377,3.0,8.923344947735192,10.0,10,8,6,5,7,8,9,11,8,7,13,7,11,9,8,7,12,12,18,18,11,7,11,10,12,3,10,10,243.3,256,4950,88.28
150,10.0,9.45993031358885,8.0,5.724738675958188,9.292682926829269,12.494773519163763,11.724738675958188,9.86411149825784,9.425087108013937,10.0,13.0,7.369337979094077,9.871080139372822,12.0,9.466898954703833,10.484320557491289,13.846689895470384,11.829268292682928,17.99651567944251,17.083623693379792,13.710801393728223,8.0,9.839721254355402,13.0,13.21951219512195,5.616724738675958,9.923344947735192,12.0,10,10,8,7,10,15,13,14,10,10,13,8,11,12,10,12,16,13,23,21,16,8,13,13,15,8,11,12,291.46,310,5943,108.26
175,12.825783972125436,16.139372822299652,8.487804878048781,8.550522648083623,11.857142857142858,11.0,13.724738675958188,10.59233449477352,11.425087108013937,13.289198606271777,16.56445993031359,8.0,9.871080139372822,12.285714285714286,13.67247386759582,11.337979094076655,17.303135888501743,12.829268292682928,21.533101045296167,18.369337979094077,15.9198606271777,11.905923344947736,9.536585365853659,14.45993031358885,13.895470383275262,7.003484320557491,10.0,13.0,15,20,10,12,14,11,15,14,12,14,18,8,11,13,17,13,20,14,29,23,18,16,12,15,15,8,10,13,335.1,354,6675,126.7
200,13.285714285714286,16.006968641114984,12.0,9.550522648083623,12.449477351916377,14.0,15.19163763066202,11.313588850174217,12.0,15.289198606271777,16.0,11.0,11.871080139372822,14.571428571428571,14.749128919860627,13.954703832752614,18.024390243902438,14.871080139372822,23.850174216027874,18.67247386759582,16.449477351916375,14.198606271777004,10.536585365853659,14.45993031358885,15.696864111498257,10.017421602787456,12.0,13.0,16,17,12,13,13,14,17,14,12,16,16,11,13,16,18,16,20,16,31,23,18,17,13,15,17,11,12,13,381.07,404,7602,139.39
225,15.05574912891986,16.2404181184669,15.452961672473867,10.550522648083623,15.449477351916377,15.0,16.191637630662022,11.885017421602788,12.0,16.28919860627178,16.0,12.452961672473867,17.871080139372822,16.742160278745644,15.128919860627178,16.174216027874564,19.480836236933797,15.871080139372822,25.766550522648085,21.65505226480836,19.89547038327526,20.062717770034844,10.536585365853659,15.031358885017422,15.45993031358885,10.912891986062718,17.0,14.742160278745645,19,18,16,14,16,15,18,16,12,17,16,13,19,18,19,18,22,17,34,28,22,24,13,17,16,12,17,16,426.67,454,8787,170.3
250,17.89547038327526,19.5993031358885,18.825783972125436,10.550522648083623,18.062717770034844,17.578397212543553,16.191637630662022,11.313588850174217,14.574912891986063,17.365853658536587,17.0,13.452961672473867,18.54006968641115,17.742160278745644,16.73170731707317,18.33101045296167,23.254355400696863,15.832752613240418,30.334494773519165,21.843205574912893,20.442508710801395,20.05923344947735,11.087108013937282,16.853658536585368,16.0,17.069686411149824,18.362369337979093,15.815331010452962,26,22,20,14,19,18,18,14,15,18,17,14,21,19,20,21,28,17,40,28,22,24,13,19,16,22,20,17,468.16,502,9492,191.67
275,18.885017421602786,21.310104529616726,21.39721254355401,10.825783972125436,18.993031358885016,19.034843205574912,15.466898954703833,11.717770034843205,15.829268292682928,17.644599303135887,18.0,13.0,20.1602787456446,19.29268292682927,18.390243902439025,17.742160278745644,23.89547038327526,15.832752613240418,32.857142857142854,23.843205574912893,21.449477351916375,24.118466898954704,16.393728222996515,18.536585365853657,20.0,16.881533101045296,19.362369337979093,15.815331010452962,24,26,23,13,21,20,16,16,17,19,18,13,23,22,23,19,28,17,44,30,23,28,23,22,20,20,21,17,505.41,546,10152,196.9
300,23.449477351916375,28.21602787456446,22.67595818815331,13.825783972125436,21.56794425087108,19.034843205574912,17.466898954703833,12.101045296167248,16.393728222996515,19.16376306620209,20.0,14.0,26.226480836236934,19.29268292682927,20.229965156794425,18.285714285714285,25.982578397212542,19.121951219512194,31.062717770034844,24.89198606271777,23.37630662020906,24.797909407665504,17.83275261324042,19.874564459930312,22.16376306620209,17.606271777003485,19.337979094076655,18.39721254355401,30,36,25,16,24,20,18,16,18,21,20,14,29,22,27,19,30,21,40,31,25,30,23,23,24,22,20,20,548.63,590,10956,222.62
325,25.118466898954704,26.62369337979094,23.083623693379792,17.641114982578397,21.135888501742162,25.78397212543554,19.282229965156795,14.564459930313589,15.156794425087108,19.16376306620209,20.0,14.0,27.226480836236934,20.29268292682927,20.062717770034844,19.285714285714285,26.54355400696864,21.54703832752613,33.00348432055749,27.21254355400697,27.829268292682926,27.81184668989547,20.393728222996515,19.445993031358885,22.16376306620209,19.898954703832754,19.337979094076655,19.54703832752613,31,29,24,21,24,29,21,19,16,21,20,14,30,23,26,20,32,24,42,35,32,34,27,22,24,25,20,21,586.47,636,11922,229.79
