n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,11.048780487804878,3.0,9.0,7.0,5.588850174216028,7.0,7.7491289198606275,11.0,8.0,13.898954703832752,5.0,6.0,13.034843205574912,7.445993031358885,4.0,7.0,6.445993031358885,6.0,5.0,3.0,5.0,3.0,4.0,15.0,7.0,14.344947735191637,14,3,9,7,7,7,9,11,8,16,5,6,15,8,4,7,7,6,5,3,5,3,4,15,7,17,191.98,200,3399,61.89
125,14.13588850174216,4.0,10.0,9.456445993031359,8.177700348432056,7.0,8.303135888501743,12.0,8.0,13.006968641114982,8.282229965156795,7.456445993031359,16.177700348432055,8.445993031358885,7.0,8.0,7.7282229965156795,8.484320557491289,9.0,4.0,7.484320557491289,4.0,5.0,17.0,12.087108013937282,16.34494773519164,19,4,10,10,10,7,9,12,8,14,9,8,18,9,7,8,9,9,9,4,8,4,5,17,14,19,236.54,248,4275,79.75
150,16.135888501742162,8.83623693379791,13.45993031358885,12.930313588850174,8.170731707317072,8.0,10.303135888501743,13.114982578397212,8.679442508710801,14.006968641114982,10.400696864111499,10.473867595818815,19.101045296167246,10.445993031358885,8.372822299651569,8.0,7.445993031358885,9.16376306620209,13.627177700348431,5.0,8.846689895470384,7.0,6.0,17.67247386759582,16.885017421602786,18.658536585365855,21,11,14,15,10,8,11,14,9,15,12,13,22,11,10,8,8,10,17,5,10,7,6,19,21,23,278.16,294,4932,84.71
175,16.135888501742162,9.83623693379791,18.878048780487806,15.449477351916377,13.731707317073171,8.0,12.303135888501743,14.010452961672474,10.766550522648084,19.313588850174217,13.18815331010453,8.70034843205575,19.27177700348432,11.445993031358885,8.372822299651569,9.968641114982578,12.993031358885018,10.937282229965156,16.142857142857142,6.0,9.10801393728223,7.0,6.0,18.285714285714285,17.0,22.60278745644599,21,12,20,17,17,8,13,15,13,21,15,9,22,12,10,11,16,12,20,6,10,7,6,19,20,28,318.94,340,5862,112.0
200,19.369337979094077,11.689895470383275,20.18466898954704,17.519163763066203,16.066202090592334,12.717770034843205,14.70034843205575,13.818815331010454,12.452961672473867,20.313588850174217,14.560975609756097,14.940766550522648,21.494773519163765,13.67595818815331,11.292682926829269,10.968641114982578,16.637630662020907,15.365853658536585,15.881533101045296,8.480836236933797,11.846689895470384,8.487804878048781,6.0,19.533101045296167,18.0,31.463414634146343,26,15,22,20,18,15,17,15,13,22,17,18,24,16,14,12,21,19,20,10,13,9,6,21,21,42,369.53,394,6756,125.07
225,20.27526132404181,11.83623693379791,21.017421602787458,20.64808362369338,20.174216027874564,11.0,14.303135888501743,16.425087108013937,16.519163763066203,22.313588850174217,13.574912891986063,15.940766550522648,22.101045296167246,14.445993031358885,12.292682926829269,11.968641114982578,17.26829268292683,16.125435540069688,15.881533101045296,9.0,16.749128919860627,10.487804878048781,9.0,19.285714285714285,21.28919860627178,32.70383275261324,27,14,23,25,25,11,15,19,20,24,15,19,25,15,15,13,21,17,20,9,21,11,9,20,25,42,405.17,432,7581,144.75
250,22.250871080139373,12.83623693379791,24.700348432055748,20.097560975609756,19.885017421602786,12.0,14.494773519163763,19.425087108013937,17.822299651567945,23.066202090592334,15.574912891986063,17.550522648083625,26.101045296167246,17.445993031358885,13.794425087108014,12.968641114982578,18.017421602787458,19.142857142857142,18.233449477351915,10.0,16.571428571428573,10.487804878048781,9.0,21.696864111498257,23.986062717770036,33.98606271777003,31,15,26,23,25,12,15,22,21,25,17,21,29,18,17,14,23,20,23,10,21,11,9,23,30,45,444.33,482,8391,157.07
275,23.78048780487805,16.49128919860627,26.738675958188153,21.139372822299652,21.0,16.73170731707317,15.494773519163763,21.24390243902439,19.27177700348432,23.264808362369337,15.574912891986063,19.898954703832754,31.745644599303137,21.37630662020906,13.790940766550523,12.801393728222996,18.21602787456446,20.83275261324042,20.829268292682926,15.752613240418118,16.571428571428573,11.857142857142858,10.0,21.56794425087108,26.78048780487805,36.34843205574913,32,19,31,26,25,19,16,24,23,25,17,23,37,25,17,14,23,24,28,17,21,13,10,23,34,48,481.37,530,9261,171.93
300,26.592334494773517,18.738675958188153,28.282229965156795,21.94076655052265,24.533101045296167,16.26829268292683,15.494773519163763,28.770034843205575,18.993031358885016,25.65156794425087,17.749128919860627,20.829268292682926,36.2404181184669,22.9198606271777,14.498257839721255,17.358885017421603,19.16724738675958,20.83275261324042,20.81184668989547,18.78048780487805,18.21254355400697,13.857142857142858,11.0,22.909407665505228,28.627177700348433,36.508710801393725,35,22,31,27,30,18,16,35,22,28,19,26,44,27,17,21,25,24,28,21,22,15,11,24,37,49,519.41,566,9804,195.57
325,27.062717770034844,20.034843205574912,29.78397212543554,22.29268292682927,26.198606271777003,19.26829268292683,16.494773519163765,29.8397212543554,20.320557491289197,26.65156794425087,18.749128919860627,22.829268292682926,35.54355400696864,25.696864111498257,17.498257839721255,18.51219512195122,21.198606271777003,23.790940766550523,21.878048780487806,19.797909407665504,18.571428571428573,15.857142857142858,15.0,22.909407665505228,29.097560975609756,37.29616724738676,36,24,33,27,32,21,17,38,25,29,20,28,41,28,20,21,26,27,29,22,23,17,15,24,38,51,559.99,616,10647,213.93
