n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,10.0,7.191637630662021,8.0,6.0,9.0,5.2787456445993035,3.0,16.094076655052266,6.651567944250871,8.0,6.815331010452962,5.0,11.0,8.54006968641115,5.0,6.0,5.355400696864112,8.0,6.0,10.0,7.076655052264808,5.0,5.0,6.2787456445993035,10.0,7.0,10,8,8,6,9,6,3,19,7,8,9,5,11,9,5,6,8,8,6,10,9,5,5,7,10,7,188.76,196,3393,61.21
125,10.0,8.19163763066202,10.0,6.0,11.0,8.278745644599303,4.0,15.930313588850174,9.13588850174216,10.0,8.27177700348432,7.0,12.292682926829269,13.54006968641115,8.0,7.89198606271777,7.076655052264808,11.0,8.0,11.292682926829269,7.076655052264808,7.0,9.0,7.2717770034843205,10.484320557491289,8.0,10,9,10,6,11,9,4,18,10,10,9,7,13,14,8,9,9,11,8,12,9,7,9,9,11,8,232.52,242,4149,75.89
150,11.0,10.19163763066202,10.0,8.0,15.285714285714286,9.829268292682928,8.902439024390244,19.16724738675958,11.585365853658537,12.0,9.27177700348432,8.0,13.292682926829269,15.54006968641115,12.0,7.2822299651567945,7.7177700348432055,13.825783972125436,10.0,11.578397212543553,10.717770034843205,9.0,10.0,9.822299651567944,10.484320557491289,10.0,11,11,10,8,18,12,13,23,13,12,10,8,14,16,12,8,9,16,10,13,12,9,10,11,11,10,279.42,294,5046,90.54
175,12.0,12.742160278745645,12.0,10.445993031358885,15.275261324041812,10.829268292682928,11.560975609756097,20.72822299651568,13.585365853658537,13.898954703832752,12.543554006968641,11.0,15.292682926829269,16.54006968641115,14.0,9.174216027874564,13.905923344947736,14.484320557491289,11.0,13.118466898954704,15.076655052264808,10.0,11.445993031358885,12.94773519163763,10.484320557491289,11.0,12,14,12,11,18,13,16,27,15,15,14,11,16,17,14,11,17,17,11,15,17,10,12,17,11,11,322.31,338,5988,106.93
200,13.456445993031359,14.721254355400697,14.996515679442508,10.912891986062718,17.850174216027874,12.829268292682928,14.560975609756097,19.898954703832754,13.585365853658537,15.0,14.543554006968641,12.0,16.29268292682927,19.43554006968641,17.0,9.282229965156795,14.533101045296167,16.498257839721255,12.442508710801393,13.101045296167248,15.076655052264808,11.0,14.45993031358885,13.738675958188153,12.940766550522648,11.439024390243903,14,17,16,12,21,15,19,24,15,15,16,12,17,21,17,10,17,20,13,15,17,11,15,15,14,12,363.3,386,6849,123.21
225,16.822299651567945,15.742160278745645,14.564459930313589,10.912891986062718,18.930313588850176,12.790940766550523,15.19163763066202,22.627177700348433,15.414634146341463,17.278745644599304,15.27177700348432,15.0,18.588850174216027,19.993031358885016,19.72473867595819,10.282229965156795,15.979094076655052,17.912891986062718,15.21951219512195,15.421602787456447,16.358885017421603,12.0,15.905923344947736,13.738675958188153,15.878048780487806,14.296167247386759,18,17,16,12,22,14,20,26,17,18,16,15,20,21,21,11,19,23,17,18,19,12,17,15,20,16,402.09,432,7653,140.86
250,17.822299651567945,17.982578397212542,17.027874564459932,10.912891986062718,20.64808362369338,13.790940766550523,19.473867595818817,26.181184668989548,16.414634146341463,18.278745644599304,16.27177700348432,15.473867595818815,20.745644599303137,21.466898954703833,20.449477351916375,10.282229965156795,16.979094076655052,20.94773519163763,17.682926829268293,17.418118466898953,19.630662020905923,14.0,17.905923344947734,16.630662020905923,17.390243902439025,14.296167247386759,19,20,19,12,23,15,25,33,18,19,17,16,22,23,21,11,20,25,20,20,25,14,19,19,19,16,446.7,482,8493,153.82
275,17.905923344947734,17.982578397212542,18.031358885017422,12.912891986062718,21.64808362369338,14.790940766550523,21.45644599303136,28.090592334494772,17.414634146341463,20.581881533101047,18.65505226480836,17.473867595818817,22.303135888501743,25.045296167247386,20.72473867595819,12.0,17.745644599303137,21.916376306620208,20.634146341463413,20.418118466898953,20.45993031358885,14.0,19.64808362369338,19.696864111498257,19.665505226480835,15.35540069686411,19,20,20,14,24,16,28,36,19,23,20,18,23,27,22,12,20,26,23,23,26,14,21,21,22,17,486.65,526,9207,166.79
300,21.37630662020906,18.982578397212542,19.031358885017422,15.637630662020905,22.937282229965156,17.794425087108014,23.989547038327526,28.313588850174217,18.414634146341463,20.592334494773517,20.99651567944251,20.972125435540068,23.745644599303137,26.34494773519164,22.72473867595819,13.533101045296167,20.585365853658537,23.70383275261324,22.041811846689896,21.86759581881533,23.717770034843205,14.0,22.693379790940767,19.696864111498257,21.860627177700348,18.181184668989548,24,21,21,18,26,19,31,35,20,23,23,23,25,29,24,16,24,29,24,25,30,14,25,21,25,21,529.24,576,10161,187.43
325,24.254355400696863,20.637630662020907,19.031358885017422,14.902439024390244,22.933797909407666,19.411149825783973,26.477351916376307,30.209059233449477,22.16724738675958,20.581881533101047,21.70731707317073,22.411149825783973,24.905923344947734,29.804878048780488,24.010452961672474,14.850174216027874,21.209059233449477,26.23693379790941,22.50871080139373,23.480836236933797,25.358885017421603,14.0,23.686411149825783,21.738675958188153,24.254355400696863,20.024390243902438,28,23,21,16,26,21,34,38,25,23,25,25,26,34,26,16,24,31,25,27,31,14,26,23,29,23,565.92,620,10680,196.71
