n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,7.0,5.0,3.0,11.296167247386759,10.229965156794425,8.0,6.229965156794425,6.0,11.662020905923345,6.0,4.0,9.578397212543553,7.344947735191638,8.29965156794425,13.184668989547038,4.0,10.825783972125436,7.588850174216028,5.344947735191638,8.867595818815332,5.0,6.0,5.0,10.125435540069686,6.0,4.0,7.0,10.0,7,5,3,12,12,8,8,6,16,6,4,11,10,9,16,4,13,9,8,11,5,6,5,13,6,4,7,10,199.22,210,3639,68.93
125,9.0,6.0,6.0,12.296167247386759,11.229965156794425,10.0,6.229965156794425,6.0,13.662020905923345,7.0,5.0,10.578397212543553,9.344947735191637,10.29965156794425,13.463414634146341,5.0,11.825783972125436,12.048780487804878,7.344947735191638,9.867595818815332,6.0,6.0,8.0,12.125435540069686,8.45993031358885,4.2787456445993035,8.0,13.0,9,6,6,13,13,10,8,6,18,7,5,12,12,11,17,5,14,14,10,12,6,6,8,15,9,5,8,13,240.7,254,4560,87.88
150,10.0,8.0,8.0,14.9198606271777,12.982578397212544,13.75609756097561,7.229965156794425,6.449477351916376,15.951219512195122,7.449477351916376,5.0,11.951219512195122,11.344947735191637,12.017421602787456,15.268292682926829,7.644599303135888,13.390243902439025,13.62020905923345,10.344947735191637,12.522648083623693,7.0,8.0,12.571428571428571,15.111498257839722,10.0,7.2787456445993035,10.0,14.0,10,8,8,18,16,17,9,7,21,8,5,14,14,14,20,10,17,17,13,15,7,8,14,22,10,8,10,14,287.31,308,5337,97.13
175,13.0,8.0,9.850174216027874,17.250871080139373,18.11149825783972,14.996515679442508,9.229965156794425,6.449477351916376,16.233449477351915,8.449477351916377,6.0,15.975609756097562,13.344947735191637,14.505226480836237,16.937282229965156,11.679442508710801,14.418118466898955,17.048780487804876,11.344947735191637,15.522648083623693,9.0,10.898954703832752,14.968641114982578,17.665505226480835,11.0,10.45993031358885,10.0,19.965156794425088,13,8,11,20,23,16,11,7,22,9,6,20,16,18,23,15,18,19,14,18,9,12,19,26,11,11,10,27,330.46,348,6117,111.91
200,14.91637630662021,11.634146341463415,11.031358885017422,16.902439024390244,16.982578397212542,19.554006968641115,11.229965156794425,8.449477351916377,18.885017421602786,11.418118466898955,7.97212543554007,16.735191637630663,14.344947735191637,14.477351916376307,17.320557491289197,10.634146341463415,13.825783972125436,17.634146341463413,13.344947735191637,18.0,13.0801393728223,13.0,16.874564459930312,18.526132404181183,13.445993031358885,10.278745644599303,16.613240418118465,19.0,16,14,13,18,21,24,13,9,27,13,10,19,17,16,20,13,16,21,16,22,15,13,20,25,14,11,19,23,372.2,394,7014,133.72
225,16.0,12.512195121951219,11.613240418118467,18.742160278745644,19.989547038327526,19.18466898954704,12.574912891986063,12.156794425087108,17.121951219512194,10.0,8.0,20.773519163763066,15.623693379790941,14.951219512195122,21.090592334494772,10.069686411149826,14.825783972125436,20.630662020905923,14.344947735191637,19.529616724738677,16.125435540069688,18.156794425087107,14.463414634146341,20.29268292682927,16.445993031358885,10.45993031358885,16.54355400696864,18.334494773519165,16,14,13,20,24,21,17,14,22,10,8,24,19,17,25,11,17,24,17,23,17,20,15,29,17,11,18,21,419.23,448,8061,152.63
250,18.578397212543553,12.581881533101045,11.0,20.480836236933797,22.114982578397214,22.606271777003485,14.94425087108014,12.156794425087108,17.121951219512194,12.0,12.749128919860627,22.550522648083625,18.554006968641115,15.975609756097562,23.62369337979094,11.062717770034844,16.466898954703833,23.33101045296167,15.006968641114982,20.369337979094077,18.00348432055749,20.156794425087107,15.832752613240418,21.041811846689896,16.445993031358885,11.560975609756097,17.0,21.254355400696863,20,13,11,23,27,26,20,14,22,12,16,26,23,18,27,12,19,29,18,26,19,22,17,30,17,13,17,27,459.53,492,8829,174.48
275,21.64808362369338,15.059233449477352,12.585365853658537,21.968641114982578,21.8397212543554,25.494773519163765,15.529616724738675,12.609756097560975,18.592334494773517,13.0,12.45993031358885,25.843205574912893,20.202090592334496,18.790940766550523,25.37630662020906,13.35191637630662,17.303135888501743,26.222996515679444,20.56794425087108,21.428571428571427,17.88850174216028,27.926829268292682,17.83275261324042,21.56794425087108,17.445993031358885,15.560975609756097,18.418118466898953,21.70731707317073,25,16,14,25,26,31,22,15,24,13,13,31,26,24,30,14,21,35,27,28,19,35,19,29,18,17,20,27,501.62,544,9555,185.12
300,23.67247386759582,14.0,14.0,23.094076655052266,24.64808362369338,26.498257839721255,17.857142857142858,12.609756097560975,20.86759581881533,13.0,15.885017421602788,25.017421602787458,17.700348432055748,20.926829268292682,24.752613240418118,15.634146341463415,20.087108013937282,27.090592334494772,20.38327526132404,21.369337979094077,18.170731707317074,26.76306620209059,20.365853658536587,23.99651567944251,17.445993031358885,16.421602787456447,18.463414634146343,22.81184668989547,29,14,14,26,29,33,23,15,27,13,20,29,20,27,29,18,25,38,27,27,20,32,22,33,18,20,19,29,531.73,584,10767,203.16
325,24.10452961672474,16.11149825783972,16.581881533101047,23.094076655052266,26.62020905923345,28.149825783972126,18.7595818815331,12.609756097560975,20.581881533101047,14.0,17.54006968641115,26.634146341463413,18.912891986062718,19.470383275261323,26.209059233449477,20.494773519163765,18.951219512195124,25.463414634146343,20.310104529616726,21.26829268292683,20.170731707317074,28.306620209059233,21.414634146341463,25.282229965156795,19.445993031358885,16.777003484320556,22.114982578397214,25.88850174216028,28,17,18,26,32,35,25,15,26,14,22,31,23,22,31,24,23,31,26,27,22,33,23,34,20,20,26,34,569.68,636,11481,217.98
