n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,9.257839721254355,7.954703832752613,9.0,8.0,8.435540069686411,5.0,2.8710801393728222,6.0,6.0,5.0,6.0,9.0,12.418118466898955,6.574912891986063,3.0,2.0,8.400696864111499,10.480836236933797,9.0,6.0,5.466898954703833,4.0,5.0,13.613240418118467,7.418118466898955,10.0,7.487804878048781,6.0,12,9,9,8,10,5,4,6,6,5,6,9,13,7,3,2,10,14,9,6,6,4,5,16,8,10,8,6,192.82,200,3657,63.11
125,10.439024390243903,8.404181184668989,11.0,12.13588850174216,11.435540069686411,6.463414634146342,7.02787456445993,7.7735191637630665,6.0,5.470383275261324,8.0,11.0,14.0,8.574912891986063,3.0,3.0,11.257839721254355,10.651567944250871,10.578397212543553,6.0,7.916376306620209,5.0,8.0,16.804878048780488,9.560975609756097,13.0,8.905923344947736,7.470383275261324,12,10,11,13,13,7,9,9,6,6,8,11,14,9,3,3,13,13,11,6,9,5,8,21,11,13,10,8,238.1,248,4431,76.83
150,11.912891986062718,9.404181184668989,14.449477351916377,14.13588850174216,12.435540069686411,7.463414634146342,11.362369337979095,7.7735191637630665,7.0,7.470383275261324,11.752613240418118,12.473867595818815,15.0,8.574912891986063,4.0,7.0,12.418118466898955,11.651567944250871,10.860627177700348,6.0,8.91637630662021,7.0,11.550522648083623,19.804878048780488,11.031358885017422,13.282229965156795,10.905923344947736,7.470383275261324,15,11,16,15,14,8,14,9,7,8,13,13,15,9,4,7,15,14,12,6,10,7,12,24,12,14,12,8,281.71,298,5118,89.45
175,14.888501742160278,9.954703832752614,15.449477351916377,14.0,13.435540069686411,9.0,11.35191637630662,10.0,7.445993031358885,9.470383275261325,11.923344947735192,13.473867595818815,16.13240418118467,10.574912891986063,6.0,9.0,13.818815331010454,11.651567944250871,13.860627177700348,9.445993031358885,8.466898954703833,9.0,12.550522648083623,21.613240418118465,11.721254355400697,14.282229965156795,12.18815331010453,11.933797909407666,17,11,17,14,15,9,13,10,8,10,13,14,17,11,6,9,17,14,15,10,9,9,13,27,13,15,13,13,326.49,346,6360,108.88
200,18.578397212543553,11.954703832752614,15.449477351916377,16.480836236933797,14.414634146341463,11.480836236933797,14.167247386759582,10.0,10.445993031358885,9.470383275261325,13.076655052264808,15.627177700348431,19.013937282229964,11.020905923344948,7.83623693379791,12.571428571428571,13.818815331010454,12.651567944250871,14.989547038327526,9.445993031358885,9.466898954703833,10.0,15.585365853658537,23.56794425087108,15.275261324041812,16.097560975609756,15.557491289198607,14.505226480836237,21,13,17,17,17,12,18,10,11,10,14,16,21,12,10,13,17,15,17,10,10,10,18,30,18,19,18,16,370.91,398,7188,133.13
225,20.16376306620209,12.954703832752614,16.449477351916375,16.480836236933797,14.414634146341463,13.480836236933797,14.167247386759582,13.0,12.445993031358885,11.470383275261325,13.076655052264808,17.627177700348433,19.013937282229964,12.020905923344948,11.376306620209059,17.64808362369338,15.818815331010454,13.651567944250871,16.989547038327526,15.494773519163763,10.466898954703833,12.0,15.585365853658537,24.5609756097561,16.27526132404181,18.097560975609756,16.550522648083625,15.505226480836237,23,14,18,17,17,14,18,13,13,12,14,18,21,13,16,20,19,16,19,17,11,12,18,31,19,21,19,17,413.71,444,7836,144.55
250,21.557491289198605,14.954703832752614,17.191637630662022,16.480836236933797,16.418118466898953,13.480836236933797,15.090592334494774,15.369337979094077,14.445993031358885,11.470383275261325,13.372822299651569,20.627177700348433,21.16376306620209,13.602787456445993,11.376306620209059,21.00348432055749,16.818815331010452,15.651567944250871,16.989547038327526,15.968641114982578,13.466898954703833,13.0,17.40418118466899,25.853658536585368,17.390243902439025,18.679442508710803,17.5609756097561,17.358885017421603,25,16,19,17,19,14,19,16,15,12,15,21,24,15,16,24,20,18,19,18,14,13,20,33,21,22,20,19,452.82,492,8931,165.84
275,21.557491289198605,20.069686411149824,19.21254355400697,19.0,16.418118466898953,15.0,17.48432055749129,18.369337979094077,15.101045296167248,12.470383275261325,14.372822299651569,21.627177700348433,23.16376306620209,16.60278745644599,15.383275261324043,24.00348432055749,21.37630662020906,16.285714285714285,17.989547038327526,16.975609756097562,13.466898954703833,14.0,18.679442508710803,26.801393728222997,18.81184668989547,20.128919860627178,20.222996515679444,19.13240418118467,25,24,21,19,19,15,21,19,16,13,16,22,26,18,20,27,26,19,20,19,14,14,22,35,23,24,25,22,500.48,544,9687,175.39
300,23.64808362369338,20.51219512195122,21.829268292682926,21.191637630662022,17.278745644599304,16.0,22.937282229965156,19.28919860627178,15.445993031358885,12.470383275261325,14.372822299651569,22.18466898954704,24.21254355400697,22.4006968641115,15.383275261324043,26.65156794425087,23.278745644599304,16.285714285714285,18.49128919860627,18.641114982578397,15.132404181184668,15.0,20.679442508710803,28.51567944250871,20.662020905923345,21.954703832752614,19.5609756097561,21.013937282229964,26,23,25,23,21,16,28,20,16,13,16,24,28,26,20,31,26,19,21,21,16,15,24,37,25,27,22,23,540.67,592,10587,204.51
325,24.94076655052265,22.073170731707318,21.135888501742162,23.390243902439025,21.72473867595819,16.72822299651568,26.60278745644599,20.299651567944252,15.912891986062718,14.470383275261325,14.372822299651569,23.65505226480836,25.29268292682927,22.4006968641115,17.048780487804876,27.37630662020906,26.05923344947735,18.285714285714285,20.749128919860627,22.10801393728223,16.407665505226483,16.0,22.407665505226483,29.310104529616726,20.965156794425088,23.21254355400697,22.198606271777003,24.076655052264808,28,26,23,27,26,18,32,21,17,15,16,26,31,26,22,32,32,21,23,26,19,16,27,40,25,28,27,26,576.71,632,11280,223.68
