n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,8.968641114982578,9.449477351916377,8.19163763066202,4.456445993031359,4.0,10.81184668989547,5.45993031358885,3.836236933797909,8.871080139372822,7.0,5.0,4.0,11.222996515679442,9.013937282229966,6.0,3.0,6.2020905923344944,6.526132404181185,2.4599303135888504,3.0,7.45993031358885,1.0,5.0,10.45993031358885,8.940766550522648,6.0,10.139372822299652,14.233449477351916,12,10,10,5,4,12,6,6,13,7,5,4,13,11,6,3,8,7,3,3,8,1,5,11,10,6,14,17,183.16,200,3681,69.7
125,10.08362369337979,9.449477351916377,10.19163763066202,6.456445993031359,6.0,12.81184668989547,8.0,8.83623693379791,8.491289198606271,7.0,8.599303135888501,8.0,12.843205574912892,10.013937282229966,7.0,4.0,7.2020905923344944,6.526132404181185,7.0,5.662020905923345,7.45993031358885,1.0,5.0,11.45993031358885,12.54006968641115,10.0,10.254355400696864,15.895470383275262,13,10,12,7,6,14,8,11,12,7,10,8,14,12,7,4,9,7,7,6,8,1,5,12,15,10,14,19,228.1,244,4491,89.2
150,12.487804878048781,13.70034843205575,11.745644599303136,11.456445993031359,9.0,14.64459930313589,9.0,9.83623693379791,10.940766550522648,7.0,8.0,10.0,13.585365853658537,10.655052264808363,9.0,7.83623693379791,8.320557491289199,9.825783972125436,9.0,6.662020905923345,9.585365853658537,2.0,5.0,15.979094076655052,12.449477351916377,12.463414634146341,13.505226480836237,15.867595818815332,15,17,13,12,9,17,9,12,14,7,8,10,15,11,9,10,10,13,9,7,11,2,5,20,14,13,17,19,274.9,292,5553,112.61
175,14.961672473867596,14.993031358885018,15.442508710801393,12.456445993031359,10.0,19.578397212543553,11.905923344947736,10.83623693379791,11.111498257839722,10.905923344947736,9.599303135888501,10.627177700348431,15.184668989547038,13.041811846689896,10.0,10.289198606271777,7.452961672473868,10.898954703832752,12.878048780487806,6.662020905923345,9.578397212543553,4.0,5.0,14.445993031358885,14.94425087108014,15.0,13.682926829268293,17.804878048780488,17,18,18,13,10,24,14,13,14,12,11,11,17,16,10,13,8,14,14,7,10,4,5,16,18,15,18,22,317.49,342,6171,125.56
200,16.609756097560975,16.226480836236934,15.285714285714286,14.456445993031359,10.0,21.10801393728223,15.425087108013937,12.70034843205575,15.034843205574912,10.905923344947736,9.282229965156795,12.64459930313589,17.27177700348432,14.153310104529616,13.236933797909408,11.289198606271777,7.452961672473868,12.236933797909408,13.72822299651568,8.662020905923345,9.578397212543553,6.0,8.526132404181185,16.846689895470384,16.696864111498257,16.282229965156795,16.10801393728223,17.45644599303136,19,21,16,15,10,25,19,16,19,12,10,14,19,17,14,14,8,16,15,9,10,6,11,21,20,17,19,20,358.1,388,7092,141.4
225,17.24390243902439,17.5993031358885,15.745644599303136,15.456445993031359,11.0,21.00348432055749,16.153310104529616,16.574912891986063,16.49128919860627,12.905923344947736,10.881533101045296,13.64459930313589,18.498257839721255,16.153310104529616,17.27177700348432,11.289198606271777,9.13588850174216,12.236933797909408,17.28919860627178,11.498257839721255,11.0,8.0,9.724738675958188,17.65505226480836,17.88850174216028,16.282229965156795,16.428571428571427,20.89198606271777,20,20,17,16,11,26,20,21,21,14,13,15,23,19,19,14,12,16,22,14,11,8,11,20,22,17,20,24,399.58,438,8040,165.88
250,17.24390243902439,18.156794425087107,17.745644599303137,16.128919860627178,12.0,23.853658536585368,16.282229965156795,16.574912891986063,17.358885017421603,14.564459930313589,9.81184668989547,13.13588850174216,19.749128919860627,16.041811846689896,19.11149825783972,14.142857142857142,14.024390243902438,12.909407665505226,18.665505226480835,13.498257839721255,13.0,10.0,10.442508710801393,19.10801393728223,19.850174216027874,18.43554006968641,20.679442508710803,24.181184668989548,20,22,19,17,12,29,19,21,22,16,11,14,25,19,20,19,18,17,23,16,13,10,11,23,22,23,27,28,439.23,484,8745,178.35
275,20.72822299651568,21.39721254355401,18.285714285714285,17.128919860627178,13.0,22.317073170731707,16.233449477351915,18.71080139372822,18.020905923344948,16.529616724738677,10.282229965156795,14.627177700348431,20.27526132404181,17.278745644599304,19.662020905923345,14.034843205574912,17.804878048780488,15.909407665505226,18.926829268292682,16.23693379790941,15.9198606271777,14.233449477351916,11.442508710801393,19.264808362369337,21.48780487804878,18.54006968641115,21.006968641114984,26.777003484320556,24,27,19,18,13,25,20,23,22,19,11,15,24,21,20,18,25,20,22,20,18,15,12,23,23,22,26,33,479.56,526,9699,199.1
300,23.801393728222997,19.5993031358885,20.37979094076655,18.48780487804878,15.668989547038327,29.365853658536587,18.202090592334496,19.54006968641115,18.550522648083625,16.37630662020906,11.731707317073171,15.365853658536585,20.090592334494772,17.310104529616726,21.11149825783972,13.289198606271777,17.37630662020906,16.965156794425088,19.745644599303137,17.062717770034844,18.341463414634145,18.923344947735192,13.310104529616725,19.069686411149824,23.24390243902439,19.738675958188153,26.411149825783973,26.45993031358885,28,22,23,20,16,34,21,24,23,17,13,16,22,19,22,16,22,21,23,21,20,20,15,22,26,23,37,30,525.72,584,10731,223.21
325,23.229965156794425,21.78745644599303,22.37979094076655,19.128919860627178,16.66898954703833,31.742160278745644,18.202090592334496,22.700348432055748,18.909407665505228,19.37630662020906,11.731707317073171,15.494773519163763,25.29268292682927,21.961672473867594,22.11149825783972,13.289198606271777,19.860627177700348,16.909407665505228,23.421602787456447,22.00348432055749,18.526132404181183,19.923344947735192,14.310104529616725,19.982578397212542,23.70383275261324,20.101045296167246,27.83275261324042,26.094076655052266,26,26,25,20,17,37,21,27,24,20,13,16,31,27,23,16,25,21,27,27,21,21,16,24,27,22,37,29,566.92,634,11727,237.15
350,23.689895470383274,23.257839721254356,24.37979094076655,21.958188153310104,19.961672473867594,32.19163763066202,19.48432055749129,26.261324041811847,18.909407665505228,19.37630662020906,13.64459930313589,16.4390243902439,25.916376306620208,21.498257839721255,23.871080139372822,16.372822299651567,20.745644599303137,17.70383275261324,26.790940766550523,24.89547038327526,22.010452961672474,22.871080139372822,14.867595818815332,21.198606271777003,24.958188153310104,22.341463414634145,27.954703832752614,26.67247386759582,26,26,27,24,23,36,23,31,24,20,15,18,31,26,26,20,25,24,31,31,27,26,16,25,28,25,36,30,604.43,668,12570,256.13
375,24.83275261324042,27.627177700348433,27.738675958188153,23.362369337979093,18.818815331010452,32.58885017421603,20.738675958188153,27.10452961672474,22.878048780487806,21.37630662020906,16.463414634146343,17.637630662020907,26.968641114982578,21.878048780487806,24.822299651567945,19.010452961672474,21.114982578397214,18.78745644599303,27.735191637630663,25.533101045296167,22.278745644599304,23.742160278745644,20.174216027874564,23.466898954703833,27.804878048780488,25.038327526132406,31.16376306620209,27.118466898954704,28,30,34,27,20,38,25,32,29,22,19,20,33,26,26,21,26,24,34,31,26,28,22,30,32,28,40,31,642.77,710,13251,268.57
400,26.693379790940767,29.087108013937282,28.519163763066203,23.470383275261323,18.66898954703833,33.724738675958186,23.822299651567945,30.066202090592334,25.407665505226483,22.37630662020906,19.50871080139373,18.777003484320556,27.421602787456447,21.878048780487806,25.94076655052265,20.121951219512194,22.45296167247387,19.26829268292683,29.087108013937282,26.393728222996515,23.202090592334496,23.369337979094077,23.578397212543553,24.874564459930312,28.414634146341463,28.738675958188153,32.31010452961672,27.125435540069688,31,32,32,27,19,38,28,36,30,23,23,21,33,26,27,23,28,24,36,31,27,27,26,30,32,32,42,30,678.6,742,13773,274.79
425,26.829268292682926,29.885017421602786,29.78745644599303,24.306620209059233,21.679442508710803,36.44947735191638,26.522648083623693,32.37979094076655,25.027874564459932,24.529616724738677,18.372822299651567,19.933797909407666,31.853658536585368,21.498257839721255,25.609756097560975,19.73170731707317,23.222996515679444,19.090592334494772,30.54006968641115,28.48432055749129,23.878048780487806,22.21602787456446,22.926829268292682,28.118466898954704,29.411149825783973,28.689895470383274,33.56794425087108,29.62369337979094,31,34,35,27,24,41,31,39,30,27,21,23,38,26,27,21,29,22,37,36,27,24,25,34,33,32,44,34,709.07,782,14328,276.04
450,28.9198606271777,30.121951219512194,30.679442508710803,26.306620209059233,24.181184668989548,36.51567944250871,27.62020905923345,34.181184668989545,27.334494773519165,25.529616724738677,21.26829268292683,21.797909407665504,33.1219512195122,21.777003484320556,27.16724738675958,20.73170731707317,25.135888501742162,20.449477351916375,31.362369337979093,27.386759581881535,23.878048780487806,25.142857142857142,23.5993031358885,27.65505226480836,29.222996515679444,30.808362369337978,34.10104529616725,29.773519163763066,33,34,36,30,28,41,31,41,33,28,23,25,40,26,28,22,32,24,38,32,27,28,25,32,33,36,43,33,736.61,798,14304,285.15
