n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,8.282229965156795,6.0,8.278745644599303,8.54006968641115,13.114982578397212,7.449477351916376,13.526132404181185,4.0,3.0,6.0,5.0,2.0,5.0,5.0,7.0,3.0,4.0,9.0,12.282229965156795,12.0,9.665505226480835,5.533101045296167,6.0,11.0,4.0,12.825783972125436,9,6,11,9,14,8,15,4,3,6,5,2,5,5,7,3,4,9,13,12,10,6,6,11,4,15,190.4,198,3570,61.21
125,9.282229965156795,7.2822299651567945,10.101045296167248,10.54006968641115,15.665505226480835,8.0,13.89198606271777,4.0,6.54006968641115,12.550522648083623,7.54006968641115,2.0,7.0,6.0,8.0,5.2822299651567945,5.0,10.0,15.282229965156795,14.0,9.665505226480835,7.0,9.526132404181185,11.0,7.0,14.825783972125436,10,8,13,11,16,8,17,4,7,14,8,2,7,6,8,6,5,10,16,14,10,7,10,11,7,17,234.77,244,4407,76.25
150,15.940766550522648,7.2822299651567945,11.101045296167248,17.878048780487806,20.094076655052266,10.724738675958188,19.72473867595819,6.898954703832753,6.54006968641115,12.550522648083623,9.54006968641115,3.0,8.0,12.613240418118467,8.735191637630662,7.198606271777003,9.0,10.0,15.282229965156795,14.0,10.560975609756097,8.533101045296167,11.0,11.452961672473867,7.0,16.825783972125436,19,8,14,21,23,12,24,8,7,14,10,3,8,15,10,9,9,10,16,14,12,9,11,12,7,19,277.15,292,5202,89.43
175,16.665505226480835,10.282229965156795,14.101045296167248,17.21951219512195,20.442508710801395,10.89198606271777,19.72473867595819,7.533101045296167,7.54006968641115,13.550522648083623,12.54006968641115,3.0,8.233449477351916,14.78048780487805,9.536585365853659,8.282229965156795,12.0,12.0,18.282229965156795,17.0,11.198606271777004,10.533101045296167,14.0,11.0,9.0,18.362369337979093,18,11,17,19,23,12,24,8,8,15,13,3,9,17,10,9,12,12,19,17,12,11,14,11,9,21,323.73,342,6171,105.93
200,17.665505226480835,13.857142857142858,16.986062717770036,20.135888501742162,20.442508710801395,11.442508710801393,19.54006968641115,9.533101045296167,8.54006968641115,16.0,12.54006968641115,4.0,11.233449477351916,15.331010452961673,13.383275261324043,10.282229965156795,15.0,17.0,21.50871080139373,19.073170731707318,13.773519163763066,12.0,14.0,13.0,10.0,19.822299651567945,19,15,21,24,23,12,23,10,9,16,13,4,12,17,16,11,15,17,24,20,15,12,14,13,10,23,369.87,392,7128,121.5
225,20.209059233449477,17.21254355400697,20.045296167247386,22.21951219512195,23.777003484320556,11.89198606271777,19.717770034843205,10.533101045296167,9.54006968641115,17.407665505226483,13.54006968641115,5.0,12.81184668989547,19.770034843205575,15.515679442508711,12.282229965156795,16.70731707317073,20.627177700348433,23.222996515679444,19.0,14.139372822299652,12.0,15.825783972125436,15.362369337979095,13.0,20.362369337979093,23,20,25,24,27,13,23,11,10,18,14,5,15,23,18,13,17,21,25,19,16,12,18,16,13,23,412.82,438,8136,146.68
250,22.209059233449477,20.21254355400697,20.501742160278745,22.21951219512195,25.226480836236934,12.724738675958188,19.35191637630662,10.533101045296167,12.54006968641115,19.407665505226483,17.54006968641115,7.0,16.233449477351915,22.60278745644599,14.770034843205575,13.567944250871081,18.70731707317073,22.198606271777003,24.125435540069688,23.0,14.588850174216027,15.202090592334494,16.825783972125436,16.362369337979093,15.564459930313589,22.89547038327526,25,23,25,24,29,14,22,11,13,20,18,7,17,26,16,15,19,23,26,23,17,18,19,17,17,26,459.03,490,9192,161.36
275,24.749128919860627,20.937282229965156,21.501742160278745,26.233449477351915,27.226480836236934,16.365853658536587,19.35191637630662,12.066202090592334,14.073170731707316,19.407665505226483,18.250871080139373,8.435540069686411,17.51567944250871,25.149825783972126,14.770034843205575,14.853658536585366,18.70731707317073,23.689895470383274,24.411149825783973,23.0,15.588850174216027,15.585365853658537,20.209059233449477,16.362369337979093,17.56445993031359,25.177700348432055,28,25,26,29,31,18,22,13,15,20,20,9,19,31,16,17,19,25,27,23,18,19,23,17,19,29,491.75,530,9654,167.68
300,25.21602787456446,21.99651567944251,23.94076655052265,25.770034843205575,27.355400696864113,16.898954703832754,21.738675958188153,12.588850174216027,17.073170731707318,20.407665505226483,20.062717770034844,9.878048780487806,19.51567944250871,23.50871080139373,16.393728222996515,15.393728222996515,19.35191637630662,25.233449477351915,24.411149825783973,26.72822299651568,18.592334494773517,17.027874564459932,22.191637630662022,17.362369337979093,18.449477351916375,28.501742160278745,29,25,31,28,30,18,25,14,18,21,21,11,21,27,19,18,20,28,27,28,23,19,25,18,19,35,528.2,578,10548,192.21
325,26.9198606271777,24.43554006968641,22.860627177700348,30.662020905923345,27.72473867595819,19.365853658536587,22.738675958188153,16.9198606271777,18.54006968641115,21.407665505226483,22.609756097560975,10.878048780487806,22.209059233449477,27.536585365853657,16.519163763066203,16.421602787456447,24.10801393728223,25.958188153310104,25.090592334494772,28.11149825783972,22.505226480836235,18.031358885017422,23.209059233449477,18.94076655052265,18.449477351916375,30.069686411149824,33,28,28,36,31,21,26,20,20,22,26,12,24,34,18,21,27,29,29,29,27,20,26,21,19,37,568.69,628,11463,196.46
350,32.825783972125436,24.43554006968641,25.142857142857142,30.662020905923345,27.72473867595819,21.51567944250871,23.738675958188153,17.972125435540068,18.54006968641115,22.407665505226483,24.933797909407666,15.878048780487806,25.205574912891986,28.425087108013937,17.56794425087108,19.749128919860627,24.135888501742162,31.21602787456446,25.857142857142858,30.982578397212542,22.505226480836235,19.81184668989547,25.418118466898953,18.937282229965156,20.449477351916375,31.0,40,28,31,36,31,25,27,21,20,23,30,17,29,35,18,28,26,37,29,36,27,23,30,21,21,39,606.3,676,12351,212.36
375,32.89198606271777,27.43554006968641,30.825783972125436,32.9198606271777,30.1602787456446,25.048780487804876,25.519163763066203,17.9198606271777,22.43205574912892,23.407665505226483,24.54355400696864,16.878048780487806,26.73170731707317,32.99303135888502,19.717770034843205,20.285714285714285,26.28919860627178,31.48432055749129,27.857142857142858,33.35191637630662,23.51567944250871,22.233449477351915,26.156794425087107,18.937282229965156,21.742160278745644,34.11498257839721,40,31,40,40,34,29,30,21,25,24,29,18,33,41,22,28,28,36,31,40,29,27,30,21,23,44,649.4,726,13200,225.0
400,33.184668989547035,28.72473867595819,32.00696864111498,31.60278745644599,31.181184668989548,27.048780487804876,29.303135888501743,19.9198606271777,22.43205574912892,25.407665505226483,25.477351916376307,18.498257839721255,26.16724738675958,34.58885017421603,19.745644599303137,22.0,27.829268292682926,33.146341463414636,29.51219512195122,33.54006968641115,24.581881533101047,24.51219512195122,26.156794425087107,19.972125435540068,24.742160278745644,37.59581881533101,40,33,41,37,36,31,38,23,25,26,30,20,31,42,22,29,29,39,34,40,30,32,30,21,26,49,683.72,766,13824,236.89
425,34.99303135888502,29.72473867595819,32.45296167247387,32.383275261324044,31.54355400696864,29.51567944250871,28.355400696864113,19.027874564459932,22.43205574912892,26.860627177700348,28.020905923344948,20.498257839721255,28.139372822299652,34.944250871080136,20.2404181184669,22.881533101045296,27.829268292682926,33.79442508710802,29.56794425087108,36.08710801393728,26.658536585365855,25.933797909407666,27.630662020905923,21.609756097560975,26.717770034843205,38.53310104529617,41,34,42,38,37,33,35,21,25,28,34,22,34,43,22,30,29,41,34,44,32,34,31,24,30,50,711.79,800,14508,249.21
450,35.637630662020904,32.390243902439025,33.850174216027874,35.21951219512195,33.56445993031359,32.44947735191638,30.425087108013937,20.686411149825783,22.414634146341463,27.860627177700348,30.020905923344948,21.498257839721255,32.33101045296167,35.5609756097561,22.10801393728223,24.689895470383274,27.320557491289197,34.62369337979094,33.75261324041812,36.170731707317074,28.658536585365855,27.421602787456447,28.386759581881535,22.790940766550523,29.282229965156795,38.42508710801394,41,37,45,43,40,37,38,23,25,29,36,23,40,44,26,32,29,44,39,45,34,37,32,26,33,48,748.76,850,15516,278.68
