n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,8.0,11.0,12.0,10.0,9.0,5.0,9.0,7.0,7.0,10.0,6.0,12.0,5.0,5.0,8.0,2.0,7.0,8.0,6.0,6.0,9.0,4.0,6.0,4.0,7.0,6.0,4.0,5.0,8,11,12,10,9,5,9,7,7,10,6,12,5,5,8,2,7,8,6,6,9,4,6,4,7,6,4,5,198.0,198,3315,59.49
125,9.0,13.0,12.404181184668989,11.0,10.0,7.0,10.0,10.0,11.404181184668989,10.0,6.0,14.0,7.0,8.0,9.0,2.0,8.0,9.233449477351916,10.0,7.0,10.0,4.0,7.0,4.0,9.0,9.233449477351916,4.40418118466899,6.40418118466899,9,13,13,11,10,7,10,10,12,10,6,14,7,8,9,2,8,10,10,7,10,4,7,4,9,10,5,7,238.08,242,4152,76.02
150,12.0,15.094076655052264,14.404181184668989,12.0,15.104529616724738,12.0,11.0,13.404181184668989,13.498257839721255,12.0,7.0,15.0,9.0,8.0,9.0,5.0,8.0,11.233449477351916,11.0,8.40766550522648,13.707317073170731,7.815331010452962,10.0,5.0,10.0,10.233449477351916,4.40418118466899,7.40418118466899,12,16,15,12,16,12,11,14,15,12,7,15,9,8,9,5,8,12,11,9,14,9,10,5,10,11,5,8,289.09,296,4992,98.71
175,14.0,16.0,18.0,14.0,15.70034843205575,14.233449477351916,12.0,14.0,12.0,14.0,9.0,15.0,12.0,11.0,11.0,7.0,8.0,12.951219512195122,12.0,9.101045296167248,16.4006968641115,8.815331010452962,12.0,5.951219512195122,11.0,11.233449477351916,4.40418118466899,9.404181184668989,14,16,18,14,16,15,12,14,12,14,9,15,12,11,11,7,8,14,12,10,17,10,12,7,11,12,5,10,330.2,338,5886,109.68
200,14.0,18.0,18.81184668989547,15.0,17.4006968641115,15.233449477351916,13.0,15.70034843205575,13.404181184668989,14.0,11.40766550522648,17.0,14.0,12.703832752613241,14.404181184668989,9.0,8.40766550522648,14.655052264808363,14.40766550522648,11.400696864111499,17.407665505226483,9.707317073170731,12.0,5.951219512195122,12.0,12.233449477351916,6.40418118466899,11.80836236933798,14,18,20,15,18,16,13,16,14,14,12,17,14,13,15,9,9,16,15,12,18,10,12,7,12,13,7,13,369.45,382,6495,120.07
225,14.815331010452962,19.0,19.0,16.0,18.10801393728223,15.637630662020905,15.0,15.70034843205575,16.40418118466899,16.0,13.411149825783973,17.0,17.40418118466899,13.703832752613241,15.404181184668989,14.512195121951219,9.40766550522648,15.64459930313589,15.40766550522648,15.498257839721255,18.825783972125436,11.404181184668989,12.0,7.940766550522648,14.400696864111499,12.233449477351916,9.404181184668989,12.80836236933798,16,19,19,16,19,17,15,16,17,16,14,17,18,14,16,16,10,17,16,17,20,12,12,9,15,13,10,14,406.46,422,7566,139.61
250,16.81533101045296,19.233449477351915,20.808362369337978,17.0,19.10801393728223,17.038327526132406,16.0,17.700348432055748,18.041811846689896,16.0,15.526132404181185,17.0,18.804878048780488,14.703832752613241,16.0,13.094076655052264,11.40766550522648,16.65505226480836,18.407665505226483,18.498257839721255,22.808362369337978,13.404181184668989,15.0,7.951219512195122,15.400696864111499,14.233449477351916,12.404181184668989,16.51567944250871,18,20,22,17,20,19,16,18,20,16,17,17,20,15,16,14,12,18,19,20,24,14,15,9,16,15,13,18,452.77,474,8523,159.7
275,18.51219512195122,21.233449477351915,21.81533101045296,19.0,20.10801393728223,18.038327526132406,17.0,18.11149825783972,20.041811846689896,19.0,16.121951219512194,18.0,19.501742160278745,16.70383275261324,17.0,15.094076655052264,13.40766550522648,17.637630662020907,21.407665505226483,19.498257839721255,24.808362369337978,16.40418118466899,17.0,11.933797909407666,15.400696864111499,15.627177700348431,14.404181184668989,18.909407665505228,20,22,23,19,21,20,17,19,22,19,17,18,21,17,17,16,14,19,22,21,26,17,17,13,16,17,15,21,498.93,522,9069,167.38
300,19.81533101045296,23.0,21.81533101045296,22.0,21.81184668989547,22.637630662020907,17.700348432055748,18.11149825783972,20.637630662020907,20.0,19.121951219512194,19.0,19.4006968641115,18.10801393728223,17.233449477351915,16.498257839721255,16.700348432055748,18.637630662020907,21.700348432055748,21.498257839721255,27.818815331010452,18.10452961672474,19.407665505226483,11.933797909407666,17.101045296167246,15.627177700348431,15.404181184668989,18.909407665505228,21,23,23,22,23,24,18,19,22,20,20,19,20,19,18,18,17,20,22,23,29,19,20,13,18,17,16,21,536.95,560,9699,191.63
325,22.222996515679444,24.0,24.51567944250871,24.10452961672474,23.21951219512195,24.34494773519164,20.4006968641115,18.411149825783973,22.749128919860627,20.0,20.529616724738677,21.70383275261324,20.505226480836235,19.10801393728223,17.233449477351915,17.313588850174217,19.700348432055748,18.637630662020907,21.700348432055748,22.498257839721255,28.526132404181183,19.10452961672474,23.519163763066203,13.637630662020905,17.101045296167246,16.627177700348433,17.11149825783972,18.909407665505228,24,24,26,25,25,26,21,19,25,20,22,22,22,20,18,20,20,20,22,24,30,20,25,15,18,18,18,21,574.65,606,10617,204.37
