topology,representation,target,mse_0,r2_0,aobt_0,mse_1,r2_1,aobt_1,mse_2,r2_2,aobt_2,mse_3,r2_3,aobt_3,mse_4,r2_4,aobt_4,mse_5,r2_5,aobt_5,mse_6,r2_6,aobt_6,mse_7,r2_7,aobt_7,mse_8,r2_8,aobt_8,mse_9,r2_9,aobt_9,mse_10,r2_10,aobt_10,mse_11,r2_11,aobt_11,mse_12,r2_12,aobt_12,mse_13,r2_13,aobt_13,mse_14,r2_14,aobt_14,mse_15,r2_15,aobt_15,mse_16,r2_16,aobt_16,mse_17,r2_17,aobt_17,mse_18,r2_18,aobt_18,mse_19,r2_19,aobt_19,mse_20,r2_20,aobt_20,mse_21,r2_21,aobt_21,mse_22,r2_22,aobt_22,mse_23,r2_23,aobt_23,mse_24,r2_24,aobt_24
euro28,graph_stat_dg,sum_slots,50653.36032608696,0.9972655479027352,67457.86538391304,63792.25489130435,0.9961796457484342,89060.29373260868,65963.0972826087,0.996328894581415,101224.18067739128,62800.80230978261,0.9965192390554266,92500.42647130432,85387.94184782609,0.9953186428872276,126719.20648565213,61586.07350543478,0.9964821828841276,88448.17029521734,66270.23043478261,0.9962683458170152,97397.6281691304,63146.75489130435,0.9964955978573403,92527.53297260866,57331.6625,0.9968837986319276,83790.47679478259,64103.57785326087,0.9964194537520732,99142.38666999998,60774.36141304348,0.9965841984186129,82522.47373304346,55112.821739130435,0.996938998222857,80580.72401999998,59345.30434782609,0.9968044650629098,85570.50881956518,51827.622826086954,0.9971556618145182,76063.12563913045,82772.37663043478,0.9951280424293297,123970.86804086955,54789.402717391305,0.9966707103157769,78138.8806208695,66985.36480978261,0.9962943492621528,102068.5002895652,69539.98763586956,0.9960232945278334,102305.10363,77053.90991847827,0.9959236377287601,116987.82584347823,60460.32785326087,0.9967632460726434,86755.49520304345,74009.08423913043,0.9958038174742034,104864.72319652172,60515.34633152174,0.9966426169726661,88427.71187956518,69905.0023097826,0.9962115661364844,102505.67638043476,68323.12350543478,0.9963801300013393,97948.27164086954,66300.43220108695,0.9959512631232136,102958.63400782605
euro28,graph_stat_dg,avg_max_slot,29.08610065821257,0.9951669018427057,43.94790801639615,36.16411660778986,0.9932382581029908,56.85400763242028,46.01562247584541,0.9922341513829451,76.38162239770047,35.26511709541062,0.9941076759507798,59.74808670777294,41.26062798309179,0.9930618507634584,68.06617329379226,33.00898418478261,0.99430779252033,52.593956051671505,32.27261926932367,0.9944585263397019,52.36490500079224,34.575357223731864,0.9940628686116436,57.74000504999515,36.6824119504831,0.9938501304150078,59.7450771072947,35.887251099033826,0.9938693223116604,59.58375772517394,33.15506651570048,0.994307103781885,53.986718032840585,27.509322314311596,0.995246372167408,43.54541537897101,38.13772637077295,0.9937014929362147,59.38368489015943,29.54559231884058,0.9951310312630129,45.77089826172464,69.1665183650362,0.98749163040291,119.26977636340573,32.6859353759058,0.9939619632465397,51.97460628917874,31.908665772946875,0.9945798332610223,52.68313408292273,38.05598913798309,0.9933649028836024,61.9765066084541,35.34474208937198,0.9942723043624104,58.25401922895168,35.36884143719807,0.9941587371141036,57.408851807352654,37.250092626811586,0.9934386066986847,60.56032615831882,46.94052425875602,0.9920249973693198,81.44027650739609,29.544426932367156,0.9950890293446496,47.787256793000026,33.19945617753624,0.9947164236807025,56.54576150375363,29.24158642059177,0.9945081362914604,45.299008796990314
euro28,graph_stat_mdg,avg_transceivers,51.34065585899759,0.9990522546448196,59.481137015101474,92.17944760265692,0.9981224700523538,135.43319324508678,78.8473105012077,0.9984986317775458,122.63623108373895,91.71052425120777,0.9982505176196868,145.6925574808841,77.85326526570051,0.9985319465588761,101.99821236688405,77.33853431159417,0.9984853876103396,113.58601020980663,82.48650203653386,0.9984013020036533,124.88275494540585,61.26726030193239,0.998845924778087,78.94346921507722,84.05509591787437,0.9984333409150861,128.74995021967143,64.54580943840584,0.9987608874853132,100.13918529682131,58.44631795591785,0.9988741826696923,78.03032129063273,40.63671407759664,0.9992303455457812,49.69083061720772,61.514948134057974,0.998860598881033,96.10282950238644,73.94145962560384,0.9985981047587232,103.47250745271003,82.1920941304348,0.99835850258365,105.62006957663759,69.01598294233098,0.9985541368224281,87.64349265387445,47.00880881793482,0.9991190603865704,60.256892804758465,96.3294126615338,0.9980848359105049,137.33474085853135,78.98598067934779,0.9985693816645881,103.35196275325602,67.30915093146133,0.998776429392686,92.70916785986945,78.43076417270538,0.9984887135012551,120.75002499762812,67.84557420893734,0.9987083792962496,94.22672425587936,79.0374636533816,0.9985231577267883,108.61235843473898,54.914231819142515,0.9989866606756784,70.31528283681155,78.92602542874397,0.9983801353024191,113.72778457224639
euro28,graph_stat_mdg,max_transceivers,88.95797101449273,0.9986380800453151,106.74431980676324,109.78671497584541,0.9981457443995564,135.88643033816416,131.39516908212565,0.9979357797689855,182.72857932367143,148.4514492753623,0.9976623153221023,233.43776850241545,135.0163043478261,0.9978899503511668,178.92703613526555,133.0949275362319,0.9978526839775607,182.4245605797101,132.04130434782607,0.9978785449403009,183.01203671497572,106.77747584541062,0.9983366641073649,133.82285024154578,167.40628019323674,0.9974126807071148,262.01111884057974,103.76769323671498,0.9983495394033728,154.06381256038645,113.26865942028988,0.9981936277004507,151.03203710144925,107.21763285024153,0.9983239548188073,140.61288772946853,99.48236714975843,0.9984741443388861,137.71922028985497,129.4391304347826,0.9979751170977307,180.9742790338165,151.24021739130436,0.9974887304790708,208.38273913043471,110.94758454106284,0.9980653816549292,156.84273623188403,112.24148550724637,0.9982591939282266,142.98147342995162,143.54450483091784,0.9976454829930272,201.8458160386472,142.52801932367154,0.9978694366687715,195.4000749758454,142.13285024154592,0.9978606714233753,201.9314442512077,151.11648550724635,0.9975851359958532,220.97808483091768,156.15917874396135,0.9975538068047298,215.52098144927533,144.624154589372,0.9977615415264033,192.6597729468599,91.78840579710146,0.9986014096766241,125.52729082125612,105.31014492753623,0.9982029638620789,134.91245932367136
euro28,graph_stat_mdg,sum_slots,47201.39891304348,0.997451897299198,62600.04952043477,55464.23383152174,0.9966783895335078,73916.36707521738,68740.64891304348,0.9961743129249897,104298.87418304346,66000.9070652174,0.996341871900206,98982.22331999998,71773.05163043478,0.9960650733758836,97999.7980956521,62171.99510869565,0.9964487148461899,86148.90474434779,71500.62676630435,0.9959738239748375,105736.50510086954,56300.18777173913,0.996875556012355,75170.31676391301,64494.14470108696,0.9964944895510367,95250.7925573913,71237.88858695653,0.9960209622733673,110350.79818869564,47974.8625,0.9973035897476472,63210.33882173911,60045.909375,0.996665011343875,87584.59499391301,59521.992391304346,0.9967949510361117,82284.56944782603,62594.482065217395,0.9965647686343635,94997.88756913046,81355.375,0.9952114467255706,118167.87481260867,59352.666304347826,0.996393422635442,85817.82590086953,68120.65760869565,0.9962315445195061,102056.93098739129,73575.4054347826,0.9957925256049592,111982.5577647826,66957.64904891304,0.9964577575019531,96245.78489434779,66631.91847826086,0.9964328489196213,94456.10422391302,65813.43274456522,0.9962684962355011,91175.66353391302,77068.80217391305,0.9957242335367604,117951.64599608693,70441.72173913043,0.9961824791470822,99131.4452043478,66134.77173913043,0.9964960724304751,97936.92428739126,53282.494021739134,0.9967462233461967,76371.3442165217
euro28,graph_stat_mdg,avg_max_slot,36.81918663949277,0.993881931951227,59.032809881676336,38.321233985507234,0.9928349336942166,63.05842300042992,41.41402519323671,0.9930107421573533,69.11530287928983,41.296028570350245,0.9930999922210941,69.85969793929952,36.90286836956521,0.9937946264872795,60.35000864574878,44.52726839522946,0.9923215313506846,74.54045625712558,32.55345099637682,0.9944103052267685,53.095807121328505,35.23737268266907,0.9939491901690638,57.46714834864249,53.08216423913045,0.9911006836791306,89.97587715630438,56.813955374396166,0.9902943792591149,97.90604229450247,36.58633810990338,0.9937179367213179,60.94768876186957,38.37719422705313,0.9933683972098578,63.60166635860384,45.31080827294687,0.9925168468828365,73.90095477524153,38.49166633454109,0.9936567621324042,63.56190222128989,37.288322107487915,0.9932566200294451,61.70816549011592,40.95655296044684,0.9924341411917337,66.58079670938162,38.88277353864735,0.993395176177123,64.2622798275266,42.525027851751204,0.992585721825523,70.54080683168597,43.78548268719806,0.9929044632001254,73.10829236684054,23.815739168176314,0.996066764201189,36.96567341597582,39.37194959692029,0.9930648535848468,63.67587480220288,68.45094575634059,0.9883704649426123,121.818703362285,45.51446800724638,0.9924344372192714,77.60675833235265,32.52825999547102,0.9948232421850236,53.83596917980677,27.745690380434777,0.9947890805964829,41.447884228149746
us26,graph_raw_conn,avg_transceivers,711.1865561594202,0.9880333429567623,1269.829044323029,797.3814974698067,0.9853491144964022,1411.1274495715745,1103.9749658454102,0.9812057248486644,2013.586321409304,539.5670095893721,0.9907117459788389,917.954976809575,932.8541996618357,0.9841314500464219,1656.918067228338,800.7631202838164,0.9859149875793628,1431.0623966000048,670.5123398128019,0.988266491423528,1168.2660403118114,841.8933835144927,0.9857211616775805,1498.2230121836276,967.0966283454105,0.9835841690921081,1756.8469121562605,1121.002466775362,0.9806286089607076,2076.475437773821,744.1358335326087,0.9870344537523202,1295.6560308129951,890.7401115760869,0.9848322551705467,1584.7636126354585,843.9923409963768,0.9859017375847149,1529.2449911780964,803.787069027778,0.9861927085200934,1401.6393449898214,637.2826223188405,0.9885359493973682,1113.6817650225796,669.2933868176328,0.9874185918085446,1167.639924804053,872.3455027053141,0.9851726376864165,1538.784171235217,961.4788302838165,0.9826239824156267,1739.164258996473,934.3944024637681,0.9847572859575722,1656.4103437403428,777.5875667210145,0.9873028799487875,1402.201948402159,879.739814088164,0.9848055345215158,1596.9292621559027,1229.3229794685988,0.9786737691785508,2222.6562859661008,884.6499886654586,0.9850851185566886,1606.1982023686853,1307.7782373203502,0.9781405670088879,2413.7364941683813,715.4771838768116,0.9868449810104635,1220.6088041862993
us26,graph_raw_conn,max_transceivers,1111.2990338164252,0.9856373190905953,2007.929637101449,1181.946618357488,0.9832541752082651,2078.676796328502,1674.687198067633,0.978151174381692,3151.7449020289846,793.022463768116,0.989618613729538,1374.2369267632848,1159.1746376811593,0.9850002663224875,1998.431171400966,1438.7019323671498,0.980561150275398,2643.258013719806,942.2057971014492,0.9875013189035934,1674.405421062802,885.4108695652174,0.9884755602956502,1556.439792463768,1471.4625603864733,0.9808253569074259,2698.0643928502413,1577.6338164251206,0.9791471390488028,2826.712312463768,1414.0553140096617,0.9811771328156951,2539.249736425121,901.3485507246377,0.9882428040468788,1584.3098428985504,1214.5014492753626,0.9845217325287742,2172.826485797101,1254.3705314009662,0.9834895283566344,2258.3643542028985,1474.7756038647342,0.9796451404065087,2656.9616842512078,1213.3333333333333,0.982454903171037,2170.0909831884055,1675.8818840579706,0.978056051098417,3115.0743072463765,1643.8004830917876,0.9774865547839904,3052.779871690821,1379.944685990338,0.9828536606826294,2461.1916121739123,1389.3108695652174,0.9825830589857047,2522.447679227053,1332.3,0.9823114557630267,2456.9168067632845,1216.2282608695652,0.9838806791569868,2132.3577594202898,1305.3925120772947,0.9831288938578526,2383.962049855072,1210.1376811594205,0.9845363681167277,2151.1588063768118,1168.9408212560386,0.9836143202178139,2061.9648179710143
us26,graph_raw_conn,sum_slots,356813.9940217391,0.9842502676235242,625935.9775047826,365946.68913043477,0.9824963516468347,636626.6886769565,371447.1364130435,0.9835109039091199,678913.9323473913,282219.9885869565,0.9873608287419298,502170.15033217386,339333.8179347826,0.9850949597306815,597797.8466352174,420004.2945652174,0.9810304554992192,763984.9607021739,370749.98695652175,0.9831943635116188,654256.0707286956,461583.37445652176,0.9792970542119627,841756.1405434781,376501.39673913043,0.9834191763088126,683951.7241143478,318136.22717391304,0.9855994664806651,566378.7171060869,390736.3864130435,0.982326119758707,696179.9988591303,277221.1262228261,0.9875949825089326,466997.70666391304,321811.9668478261,0.9861124463918688,553292.9660834782,316202.4516304348,0.9859354876865559,552256.4502243478,411925.12336956523,0.9805633000660717,732104.9660965217,253877.93206521738,0.9876330912044721,436246.67796391295,384936.1179347826,0.9827863672104851,682425.6494582607,453803.475,0.9789501356077903,807409.310398261,568167.360326087,0.975825305735566,1040739.6811308692,516606.01902173914,0.9778933339222554,975469.5807147825,365746.0527173913,0.983505272064249,641022.340825652,641666.8717391305,0.9710622206437259,1201763.3609413044,397987.8510869565,0.9824916730785903,708961.5281095651,425409.9679347826,0.9815148530781211,762882.1047200001,316897.33152173914,0.98485551391278,559449.7087269564
us26,graph_raw_conn,avg_max_slot,100.03527960144928,0.9851309856143419,176.24949343018358,113.46581042874395,0.9815682421341195,205.9164406754879,123.22472415458934,0.9815700219339407,219.00131463307727,111.7445835205314,0.9832405720248379,203.74383505025122,99.83562551328502,0.985231271920942,174.18906022390334,190.59131832125607,0.9708180574132458,352.45898454043953,104.86714371980678,0.9839709472774645,185.38585517734788,126.71370777173914,0.9807435710540274,229.81771911031396,198.88736603864734,0.9707209296742494,367.5362509787827,114.11698393719807,0.9826820422080927,205.9295527595942,130.61348281400964,0.9800436447472769,237.25525595482125,133.29187610507248,0.9799234942983807,242.96481909484058,119.54934271739128,0.982496405603412,216.10861376336706,138.59407887077296,0.9792730175905722,247.1121240273478,218.01250858242753,0.9655798813732346,399.05477062318835,127.51672876811595,0.9791751172091008,229.1825136612367,144.2807940942029,0.9782026921867197,264.4779439609855,129.50105332729467,0.9798468330033004,231.79139175964735,135.25798226600241,0.9806495693794829,240.71134259962798,114.2575714975846,0.9833896459900139,208.14392508806287,139.97370481280194,0.9787518138982173,257.65550816299515,165.06738646739137,0.9750928459574042,299.29017769610635,155.7238979347826,0.9768830729142192,286.7170717972318,124.44799427083332,0.9817328851915758,222.3761326492705,100.14864633152175,0.9837967114331794,175.97123198981643
