,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650
time_ms,437.118,229.62,154.598,182.742,125.004,160.914,152.841,167.994,205.263,180.81,198.272,271.847,225.026,233.663,367.685,432.32,886.174,1350.81,2061.351,2264.786,2719.47,3039.872,3467.72
time_ms,51.309,63.795,86.589,81.501,93.414,117.327,119.191,145.204,152.346,156.745,178.602,194.261,219.693,245.503,314.863,447.61,685.073,935.874,1175.88,1598.683,1914.364,2411.109,2846.556
time_ms,65.533,75.416,173.586,79.489,110.292,108.548,136.445,146.94,151.511,171.786,193.729,209.719,224.228,421.255,634.899,726.646,1109.038,1204.006,1474.866,1712.9,2034.833,2319.569,2673.854
time_ms,41.578,57.247,108.565,96.144,103.017,105.943,129.068,139.476,143.889,166.408,185.368,205.57,272.243,625.745,913.111,1267.029,1500.078,2557.133,3411.121,3492.76,4198.261,5611.609,5822.665
time_ms,46.333,60.128,98.904,83.219,111.47,111.263,140.943,153.13,170.625,183.262,201.492,234.71,297.791,400.721,573.801,844.263,959.445,1126.777,1384.909,1741.42,1958.986,2136.826,2580.336
time_ms,42.654,83.941,71.867,82.438,92.889,115.784,127.698,145.063,157.507,172.997,187.551,215.326,234.818,302.844,387.617,604.251,776.763,863.375,1141.29,1233.363,1518.663,1685.346,1908.747
time_ms,41.457,57.401,70.392,81.582,119.2,120.786,117.63,133.106,162.019,177.283,186.848,196.248,221.875,285.038,380.056,557.991,754.128,1085.496,1269.439,1517.308,1910.194,2431.787,2663.973
time_ms,42.886,58.921,72.371,80.904,112.891,109.69,133.045,137.364,166.134,168.715,187.142,218.622,286.468,328.528,404.884,491.912,630.408,745.225,843.057,1129.304,1254.334,1435.647,1550.958
time_ms,43.82,59.891,70.959,79.967,120.296,126.071,121.798,134.717,169.795,178.987,195.092,203.187,233.801,240.947,320.808,471.332,637.217,949.781,1287.952,1700.631,1959.522,2249.587,2907.355
