topology,representation,n_requests,target,regressor,fit.time_0,pred.time_0,mae_0,fit.time_1,pred.time_1,mae_1,fit.time_2,pred.time_2,mae_2,fit.time_3,pred.time_3,mae_3,fit.time_4,pred.time_4,mae_4,fit.time_5,pred.time_5,mae_5,fit.time_6,pred.time_6,mae_6,fit.time_7,pred.time_7,mae_7,fit.time_8,pred.time_8,mae_8,fit.time_9,pred.time_9,mae_9
euro28,graph_stat_dg,100,avg_transceivers,MLPRegressor,0.020798000000000982,0.0007610000000006778,41.21672443943818,0.03312999999999988,0.00047499999999978115,161.24079528484032,0.027165000000000106,0.0005950000000005673,131.81070377321527,0.03106999999999971,0.0006159999999990617,147.89799903273874,0.025498000000000687,0.0006920000000008031,74.62594899047708,0.02396599999999971,0.000610999999999251,20.1311600138141,0.037513000000000574,0.0006040000000009371,23.431851783749487,0.03605400000000003,0.0007450000000002177,161.92799114758793,0.02973200000000098,0.0005820000000014147,152.0859685830127,0.024174000000000362,0.0005879999999987007,110.06527174975975
euro28,graph_stat_dg,100,avg_transceivers,DecisionTreeRegressor,0.0033189999999994058,0.0005310000000005033,0.7331666666666677,0.003382000000000218,0.000548000000000215,0.9640833333333305,0.003004000000000673,0.0005000000000006111,0.681083333333332,0.0026809999999990453,0.0003570000000010509,0.6383333333333283,0.002838999999999814,0.00047499999999978115,0.8365833333333356,0.002886999999999418,0.00047099999999922204,0.33366666666666733,0.0027540000000012554,0.00042700000000017724,0.9598333333333272,0.002667000000000641,0.00047800000000108867,0.906416666666668,0.0026049999999990803,0.0004689999999989425,0.6320833333333354,0.0029250000000011767,0.000496000000000052,1.4902500000000003
euro28,graph_stat_dg,100,avg_transceivers,KNeighborsRegressor,0.0012329999999991514,0.0021290000000000475,1.7945000000000007,0.0008900000000000574,0.003348000000000795,2.1102000000000003,0.001060000000000727,0.001745999999998915,1.6867999999999967,0.0010860000000008085,0.001519000000000048,1.7689000000000035,0.0011529999999986273,0.0015859999999996433,2.1624000000000096,0.0010340000000006455,0.0014729999999989474,2.3549000000000007,0.0009990000000001942,0.0014599999999997948,2.2185999999999977,0.0010500000000011056,0.0016999999999995907,1.803100000000002,0.0008970000000001477,0.0014260000000003714,1.3530000000000002,0.0009569999999996526,0.001414999999999722,2.4789000000000043
euro28,graph_stat_dg,300,avg_transceivers,SVR,0.003282999999999703,0.001056000000000168,6.145447442586732,0.002826999999999913,0.0009910000000008523,7.234096565644512,0.003225999999999729,0.0010239999999992477,7.092763450770207,0.002938999999999581,0.000664000000000442,6.415606282402109,0.002905999999999409,0.0009850000000000136,6.863512885929117,0.002361999999999753,0.0008429999999997051,7.579585487651843,0.002892000000001005,0.0009099999999993003,8.119237133395057,0.003011000000000763,0.0010010000000004737,5.733029633374452,0.0030889999999992312,0.0009739999999993643,7.3736619179524725,0.002962000000000131,0.0009460000000007796,6.302989195411226
euro28,graph_stat_dg,300,avg_transceivers,MLPRegressor,0.024680000000000035,0.0005179999999995744,161.64974613978262,0.03496099999999913,0.000612000000000279,2512.5157972897664,0.031499000000000166,0.0010040000000000049,498.96264990796743,0.037034999999999485,0.0005930000000002877,2502.105298481706,0.0343239999999998,0.0005870000000012254,29.198914029767252,0.033981000000000705,0.0004390000000000782,185.3383776724279,0.04319600000000001,0.0006160000000008381,2519.213887350608,0.04189899999999902,0.0006079999999997199,2657.0930872881154,0.01664299999999841,0.0005700000000015137,90.56478771646884,0.026170999999999722,0.0007059999999992073,1574.0010744806355
euro28,graph_stat_dg,300,avg_transceivers,DecisionTreeRegressor,0.0030799999999988614,0.0005450000000006838,1.6931666666666785,0.0026679999999998927,0.000512000000000512,3.8454166666666536,0.0025420000000000442,0.0004910000000002412,1.774166666666656,0.0025220000000008014,0.0004739999999987532,2.7535833333333586,0.002271000000000356,0.0004120000000007451,1.8249166666666894,0.0024389999999989698,0.00040599999999990644,1.8366666666667073,0.002356000000000691,0.00044700000000119644,3.4299999999999953,0.002615000000000478,0.0004609999999996006,1.462750000000011,0.0025420000000000442,0.0004919999999994928,2.5755000000000337,0.0027879999999989025,0.000536000000000314,3.7006666666666606
euro28,graph_stat_dg,300,avg_transceivers,KNeighborsRegressor,0.0012249999999998096,0.0020319999999998117,2.8367000000000133,0.0010510000000003572,0.0014600000000015712,4.399599999999998,0.0010700000000003485,0.001513999999998461,4.2612999999999825,0.0009969999999999146,0.0014469999999988659,3.687000000000012,0.0009709999999998331,0.0014349999999989649,2.8142000000000054,0.0011299999999998533,0.001388000000000389,3.656100000000015,0.0009639999999997428,0.0015079999999993987,4.400699999999995,0.0022380000000001843,0.002403000000001043,2.3234999999999957,0.0010989999999999611,0.0018010000000003856,3.5769000000000117,0.0010729999999998796,0.0015780000000003014,4.3331999999999935
euro28,graph_stat_dg,500,avg_transceivers,SVR,0.010502999999999929,0.0030820000000009173,11.549761841704946,0.003294000000000352,0.0009860000000010416,12.820744656279885,0.002340000000000231,0.000844000000000733,12.59304760019192,0.0026100000000006673,0.0006620000000001625,7.9455423111409,0.0024580000000007374,0.0008750000000006253,11.240545081447374,0.0030469999999986896,0.0009610000000002117,13.300787378712915,0.002381000000001521,0.0009600000000009601,12.667851707015098,0.0027720000000002187,0.0009589999999999321,9.795654921172417,0.0028769999999997964,0.0009579999999989042,7.771339298399289,0.002780999999998812,0.0009340000000008786,13.182393634125253
euro28,graph_stat_dg,500,avg_transceivers,MLPRegressor,0.023407000000000622,0.0006570000000003517,1390.9673264605508,0.03300600000000031,0.0005579999999998364,7953.590869300785,0.025441000000000713,0.000558999999999088,5511.492753973696,0.030981999999999843,0.0005699999999997374,7437.8515500783105,0.028761000000001147,0.0007690000000000197,491.1013081733193,0.03991599999999984,0.0005090000000009809,304.60805541691514,0.02311600000000169,0.0006069999999986919,1489.5223463580453,0.029253999999998115,0.0009459999999990032,7913.013486729564,0.03334299999999857,0.0006149999999998101,8114.627213534128,0.02384800000000098,0.0005930000000020641,3235.1900446881295
euro28,graph_stat_dg,500,avg_transceivers,DecisionTreeRegressor,0.0032749999999985846,0.0005379999999988172,6.6258333333333095,0.0028950000000023124,0.0005050000000004218,6.439749999999992,0.002684000000002129,0.0004789999999985639,7.600083333333328,0.002646999999999622,0.0004849999999976262,2.5960000000000036,0.002641999999998035,0.0004770000000000607,10.373583333333329,0.0025900000000014245,0.0004729999999995016,3.8882499999999935,0.002468999999997834,0.00046999999999997044,5.796249999999986,0.0028079999999981453,0.0005139999999990152,6.225833333333322,0.0024999999999977263,0.00029099999999715465,13.450666666666677,0.0028410000000000935,0.00043099999999896,8.493499999999965
euro28,graph_stat_dg,500,avg_transceivers,KNeighborsRegressor,0.0012840000000018392,0.0020580000000016696,7.539299999999986,0.0010930000000008988,0.0015180000000007965,11.632900000000001,0.0011359999999989157,0.0015619999999998413,9.197699999999987,0.0008870000000023026,0.0032040000000002067,11.100400000000002,0.0010630000000020345,0.00150199999999856,8.335200000000032,0.0010550000000009163,0.001502999999999588,9.334199999999992,0.0008469999999967115,0.0013339999999999463,11.044599999999992,0.0010219999999989682,0.0026279999999978543,11.890100000000052,0.0010479999999972733,0.0014519999999969002,8.41059999999996,0.0006239999999984036,0.0026029999999970244,8.36839999999999
euro28,mean,100,avg_transceivers,SVR,0.0033959999999986223,0.0015439999999991016,2.2492914921632687,0.0032260000000015054,0.0014420000000008315,2.787413904108395,0.0038049999999998363,0.0014409999999998035,2.3994638717113816,0.003389000000002085,0.00158400000000114,1.7425134357859264,0.002755000000000507,0.0012630000000015684,2.1856024286433353,0.004477999999998872,0.0014659999999970807,2.3006305093502446,0.003291000000000821,0.001449999999998397,2.746597816548443,0.003412000000000859,0.001281000000002308,1.9197959327863061,0.0031250000000007105,0.0014919999999989386,1.923681174581003,0.0033230000000017412,0.0014479999999998938,3.0641723964783765
euro28,mean,100,avg_transceivers,MLPRegressor,0.0398619999999994,0.0005170000000020991,44.482836184692516,0.5443390000000008,0.0007500000000000284,9.78835677071746,0.6119519999999987,8.700000000061436e-05,6.775245253849843,0.08075099999999935,8.499999999855845e-05,3.1952378135435042,0.06825300000000212,8.599999999958641e-05,10.857556618428184,0.08568499999999801,8.700000000061436e-05,4.688313747863276,0.07561600000000013,8.00000000005241e-05,8.522734366604393,0.1332880000000003,8.300000000005525e-05,2.3681509889062853,0.05606800000000334,8.19999999990273e-05,19.105329007991234,0.12473100000000059,8.700000000061436e-05,10.4436780488906
euro28,mean,100,avg_transceivers,DecisionTreeRegressor,0.0027390000000018233,7.300000000043383e-05,1.5564999999999998,0.002704999999998847,0.0001049999999978013,1.1584999999999979,0.002596999999997962,5.3999999998666226e-05,1.6379999999999995,0.0027949999999989927,7.300000000043383e-05,0.663499999999992,0.0026730000000014797,5.799999999922534e-05,0.960499999999999,0.002900999999997822,0.00010200000000182285,1.2915000000000005,0.002601999999999549,5.799999999922534e-05,1.380999999999999,0.002746999999999389,6.799999999884676e-05,0.913500000000002,0.0028159999999992635,5.499999999969418e-05,2.7264999999999957,0.002902999999999878,6.49999999993156e-05,1.1215000000000033
euro28,mean,100,avg_transceivers,KNeighborsRegressor,0.0001259999999980721,0.0014390000000013004,2.986800000000001,0.0009860000000010416,0.002091000000000065,3.4124000000000008,0.0009420000000019968,0.003736999999997437,2.034900000000005,0.0007850000000004798,0.001537000000002564,2.7255999999999974,0.0007749999999973056,0.0030010000000011416,3.078699999999999,0.0008650000000010039,0.0015909999999976776,2.6676,0.0007850000000004798,0.0013709999999989009,2.8197999999999994,0.0009399999999999409,0.0013779999999989911,3.5113999999999947,0.0007090000000005148,0.0013659999999973138,2.3895999999999944,0.0008269999999974686,0.001344999999997043,3.069699999999993
euro28,mean,300,avg_transceivers,SVR,0.006136999999998949,0.00269299999999717,5.4275500586289755,0.0050370000000015125,0.0017470000000017194,6.795715598706937,0.005102000000000828,0.001860000000000639,6.503732819765122,0.005936999999999415,0.0030999999999998806,5.84679674652462,0.00550699999999793,0.002089999999999037,5.959296467463355,0.005465999999998417,0.00231899999999996,6.771082515715909,0.005466000000001969,0.002040999999998405,7.2938025068858225,0.005193000000002002,0.0020610000000012008,5.139616669192708,0.004664000000001778,0.0018999999999991246,6.7770362265256665,0.005575999999997805,0.002100000000002211,5.891363779021117
euro28,mean,300,avg_transceivers,MLPRegressor,0.8210380000000015,0.0007350000000023726,13.224827100183779,0.5595829999999999,0.0008130000000008408,29.297137167428826,0.15067200000000014,9.899999999873899e-05,17.37760320130572,0.13884499999999989,9.599999999920783e-05,10.798871453676224,0.11207399999999978,0.0001010000000007949,8.38996565527484,0.10475499999999727,9.800000000126374e-05,8.44942920770698,0.12035400000000251,0.00010699999999985721,32.86155708986127,0.17938000000000187,9.90000000022917e-05,7.556315565229227,0.1848350000000032,0.00011999999999900979,49.57380542685566,0.14196399999999798,9.90000000022917e-05,31.500089044237757
euro28,mean,300,avg_transceivers,DecisionTreeRegressor,0.007691000000001225,0.0002899999999996794,3.200999999999999,0.007158999999997917,8.19999999990273e-05,4.0375,0.006807999999999481,0.00014799999999937086,4.4874999999999945,0.007277999999999452,0.0001010000000007949,2.115500000000009,0.007229999999999848,6.800000000239947e-05,1.5139999999999987,0.007827999999999946,0.00011100000000041632,2.983499999999998,0.006847000000000492,7.499999999893703e-05,4.223000000000002,0.007307000000000841,0.00012100000000003774,3.315500000000026,0.007511999999998409,7.799999999846818e-05,5.955499999999984,0.007282000000000011,0.00011200000000144428,4.521999999999997
euro28,mean,300,avg_transceivers,KNeighborsRegressor,0.00013599999999769352,0.0016440000000024213,5.955100000000004,0.0008540000000003545,0.0015919999999987056,5.894999999999987,0.001068000000000069,0.001613000000002529,4.762400000000014,0.0009110000000021046,0.0014630000000011023,4.659600000000006,0.0005659999999991783,0.002773999999998722,4.527199999999982,0.0007219999999996674,0.0026960000000002537,7.618500000000012,0.000738999999999379,0.0017399999999980764,5.867899999999997,0.0007780000000003895,0.0013849999999990814,4.023399999999986,0.000913999999998083,0.001356000000001245,5.939099999999996,0.0010709999999996,0.0018549999999990519,5.702399999999978
euro28,mean,500,avg_transceivers,SVR,0.008062000000002456,0.003036000000001593,10.593618532076942,0.0067720000000015546,0.0025669999999990978,11.641332800755947,0.007003999999998456,0.0028419999999975687,11.869170770715163,0.007699999999999818,0.002694999999999226,6.885846308498015,0.0075769999999977244,0.0037400000000005207,10.689255995564633,0.007683999999997582,0.002728000000001174,12.322096881297465,0.008766999999998859,0.0030740000000015755,11.4500106886315,0.008061000000001428,0.002985999999999933,8.823061634867418,0.0075579999999995096,0.003204999999997682,6.683254628605613,0.007691000000001225,0.0030190000000018813,12.341674565693205
euro28,mean,500,avg_transceivers,MLPRegressor,1.2196099999999994,0.00010899999999836041,21.124283386646464,0.09793799999999919,0.00011399999999994748,38.86150566272506,0.2123880000000007,0.00010800000000088517,22.92822415216504,0.23006499999999974,0.00011299999999891952,15.71959830011266,0.28314400000000006,0.00010899999999836041,18.87716813459818,0.2510690000000011,0.00011699999999947863,18.93680299110406,0.0173640000000006,0.00011299999999891952,75.49978162724122,0.29695600000000155,0.00010899999999836041,4.616430978387297,0.3307310000000001,0.00010600000000238197,49.599377627918116,0.1452859999999987,0.00011100000000041632,27.630080138948625
euro28,mean,500,avg_transceivers,DecisionTreeRegressor,0.01207600000000042,0.00011900000000153454,4.745499999999981,0.013356999999999175,0.00013500000000021828,6.539000000000004,0.011275000000001256,9.800000000126374e-05,5.557999999999998,0.011262999999999579,0.00015900000000002024,4.626999999999981,0.012250999999999124,0.00015199999999992997,3.5784999999999854,0.012111999999998346,0.000128000000000128,3.3850000000000025,0.01299099999999953,0.00024900000000016576,7.485999999999995,0.013496000000003505,9.400000000070463e-05,2.9909999999999854,0.011669999999998737,0.00014399999999881175,6.972999999999985,0.011890999999998542,0.0001409999999992806,3.0309999999999775
euro28,mean,500,avg_transceivers,KNeighborsRegressor,0.00015900000000002024,0.0035759999999989134,7.75739999999999,0.0011569999999991865,0.003031000000000006,9.931999999999993,0.0011599999999987176,0.002237999999998408,11.123799999999983,0.000989999999998048,0.0032500000000013074,5.632100000000025,0.0011850000000031002,0.0031980000000011444,8.962399999999997,0.0011660000000013326,0.0027100000000004343,10.46869999999999,0.0009580000000006805,0.0017789999999990869,9.950199999999985,0.0009319999999988227,0.0023060000000008074,7.5817000000000005,0.0010510000000003572,0.002452000000001675,6.666999999999996,0.0009879999999995448,0.0018810000000009097,9.617599999999987
us26,graph_raw_conn,100,avg_transceivers,SVR,0.00876400000000288,0.003420000000001977,3.9077425116818345,0.009225000000000705,0.0033840000000004977,1.8843747508842525,0.00909899999999908,0.0032770000000006405,2.972181604226466,0.009646000000000043,0.0036090000000008615,2.352759398885125,0.008687999999999363,0.003961999999997801,2.458557457538299,0.010094999999999743,0.003080999999998113,1.6953618680171005,0.00919399999999726,0.00357400000000041,2.9764702489354478,0.009222000000001174,0.0033810000000009666,2.3739741852758214,0.00848399999999927,0.0032180000000003872,2.807789223501486,0.009481999999998436,0.003571000000000879,3.8137458532226205
us26,graph_raw_conn,100,avg_transceivers,MLPRegressor,1.6091599999999993,0.00012100000000003774,3.489788652431888,0.4654680000000013,0.00013799999999974943,2.8002628156203615,0.4877129999999994,0.00011800000000050659,1.5557331219835446,0.4869470000000007,0.0001370000000022742,1.0972654185186783,0.37606800000000007,0.00012899999999760325,1.5026604197810287,0.47225800000000007,0.0001490000000003988,1.6890713302818938,0.43490600000000157,0.00012199999999751299,2.5221374730128643,0.5659540000000014,0.00013200000000068712,1.536183994927842,0.4741660000000003,0.00012100000000003774,2.0122809073427717,0.4265110000000014,0.0001409999999992806,2.827721817425143
us26,graph_raw_conn,100,avg_transceivers,DecisionTreeRegressor,0.0027079999999983784,7.599999999996498e-05,3.424500000000002,0.0029649999999996624,9.400000000070463e-05,2.7036666666666633,0.002957999999999572,9.600000000276054e-05,3.9294166666666626,0.0034029999999987126,0.0002270000000024197,1.93925,0.0027690000000006876,7.099999999837792e-05,1.9339166666666672,0.0031280000000002417,0.0002420000000000755,1.5994166666666616,0.003213000000002353,6.899999999987472e-05,2.9539166666666645,0.003167000000001252,0.00023300000000148202,1.3713333333333366,0.0030210000000003845,0.00010500000000135401,2.8034999999999983,0.0033320000000003347,0.00014600000000086766,3.1835833333333325
us26,graph_raw_conn,100,avg_transceivers,KNeighborsRegressor,0.00017000000000066962,0.0014470000000024186,4.449500000000009,0.001376000000000488,0.00216700000000003,2.7335000000000007,0.0011170000000007008,0.0024869999999985737,4.707900000000004,0.00100100000000225,0.001852999999996996,3.4705000000000026,0.0010790000000007183,0.0017969999999998265,2.7721999999999967,0.001198999999999728,0.0020570000000006416,3.1774999999999993,0.0009579999999971278,0.0023870000000023595,3.6548000000000016,0.0010229999999999961,0.0032020000000017035,3.3228000000000066,0.0009879999999995448,0.002618999999999261,3.0713999999999926,0.0009399999999999409,0.002295000000000158,4.7608000000000015
us26,graph_raw_conn,300,avg_transceivers,SVR,0.010338000000000847,0.0037469999999970582,7.489878700846939,0.009473000000003395,0.0035019999999974516,8.270113041864954,0.007654999999999745,0.0026049999999990803,6.544277355946127,0.008879000000000303,0.0035860000000020875,9.796396269805962,0.010396000000000072,0.003780000000002559,6.830653368422136,0.008974000000002036,0.0036300000000011323,9.321064906223512,0.008428999999999576,0.004730999999999597,7.408982818544359,0.009838999999999487,0.003645999999999816,7.70000733782569,0.009353000000000833,0.0035090000000010946,9.833586993783717,0.009093000000000018,0.0033820000000019945,5.3356075868325545
us26,graph_raw_conn,300,avg_transceivers,MLPRegressor,0.7583180000000027,0.001018999999999437,9.61297372854627,1.485011,0.0001569999999944116,6.934088261284591,1.0047149999999974,0.00015199999999992997,4.085471753036177,0.09496100000000496,0.00012800000000368073,10.968133042518867,1.0212730000000008,0.00012299999999498823,3.6165821627777435,1.010148000000001,0.00016800000000216642,4.3247522912906105,0.08657399999999882,0.00015799999999899228,9.242319132493384,1.0013519999999971,0.00015900000000357295,2.5927232135351006,0.6128080000000011,0.00015700000000151704,6.565817079630335,1.015550999999995,0.00015899999999646752,4.420262934857641
us26,graph_raw_conn,300,avg_transceivers,DecisionTreeRegressor,0.004375000000003126,8.000000000407681e-05,3.8664166666666544,0.0042439999999999145,9.500000000173259e-05,6.336250000000007,0.0048160000000052605,0.00018000000000029104,5.55933333333333,0.004061000000000092,8.59999999960337e-05,7.769749999999999,0.0043199999999998795,8.79999999980896e-05,3.169749999999996,0.004184999999999661,7.500000000248974e-05,5.149416666666676,0.004497000000000639,0.00013100000000321188,6.919833333333341,0.004261000000006732,7.300000000043383e-05,3.228666666666655,0.004247999999996921,8.000000000407681e-05,5.929583333333335,0.00429600000000363,0.00013500000000021828,4.944999999999988
us26,graph_raw_conn,300,avg_transceivers,KNeighborsRegressor,0.000309000000001447,0.0016770000000008167,6.394899999999995,0.0013110000000011723,0.0019520000000028404,6.588999999999993,0.0011060000000000514,0.0020310000000023365,5.768400000000002,0.0011140000000011696,0.002019000000004212,9.131199999999984,0.0011560000000017112,0.002070000000003347,6.204799999999992,0.0011539999999996553,0.002042000000002986,4.786399999999986,0.001254000000002975,0.0030780000000021346,7.8092000000000095,0.001122999999999763,0.0021860000000017976,6.26230000000001,0.0009550000000047021,0.0021420000000063055,6.518999999999989,0.0009779999999963707,0.0018110000000035598,5.050699999999983
