n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,11.344947735191637,3.0,9.0,7.0,5.578397212543554,7.0,7.7421602787456445,11.0,8.0,14.184668989547038,5.0,6.0,13.020905923344948,7.442508710801394,4.0,7.0,6.442508710801394,6.0,5.0,3.0,5.0,3.0,4.0,15.0,7.0,14.344947735191637,14,3,9,7,7,7,9,11,8,16,5,6,15,8,4,7,7,6,5,3,5,3,4,15,7,17,192.54,200,3372,60.11
125,14.78397212543554,4.0,10.0,9.0,8.16376306620209,7.0,8.29965156794425,12.0,8.0,13.29965156794425,8.278745644599303,7.449477351916376,16.613240418118465,8.442508710801393,7.0,8.0,7.7212543554006965,8.0,9.0,4.0,7.0,4.0,5.0,17.362369337979093,12.076655052264808,16.34494773519164,20,4,10,9,10,7,9,12,8,14,9,8,19,9,7,8,9,8,9,4,7,4,5,18,14,19,236.84,248,4194,76.68
150,16.421602787456447,8.825783972125436,13.456445993031359,12.19163763066202,8.156794425087108,8.0,10.29965156794425,13.0,8.696864111498257,14.29965156794425,10.278745644599303,9.623693379790941,19.128919860627178,10.442508710801393,8.362369337979095,8.0,7.7212543554006965,9.066202090592334,13.609756097560975,5.0,8.72822299651568,7.0,6.0,17.0,16.860627177700348,19.10452961672474,21,11,14,13,10,8,11,13,9,15,11,11,22,11,10,8,9,10,17,5,10,7,6,17,21,24,278.77,296,4992,91.18
175,16.421602787456447,9.825783972125436,18.871080139372822,15.156794425087108,13.766550522648084,8.0,12.874564459930314,14.724738675958188,10.104529616724738,19.60278745644599,12.857142857142858,8.696864111498257,20.45296167247387,11.442508710801393,8.362369337979095,9.961672473867596,11.815331010452962,11.432055749128919,15.853658536585366,6.0,8.72822299651568,7.0,6.0,18.282229965156795,16.982578397212542,22.853658536585368,21,12,20,16,17,8,14,17,11,21,14,9,24,12,10,11,13,13,20,6,10,7,6,19,20,29,320.0,340,5787,111.25
200,19.641114982578397,10.825783972125436,19.45644599303136,17.498257839721255,16.71080139372822,11.0,13.29965156794425,14.724738675958188,12.696864111498257,20.59581881533101,13.282229965156795,14.923344947735192,23.21602787456446,13.292682926829269,11.275261324041812,11.533101045296167,15.02787456445993,14.066202090592334,15.853658536585366,8.0,11.72822299651568,8.484320557491289,6.0,19.282229965156795,17.982578397212542,30.662020905923345,26,13,20,20,20,11,14,17,13,22,14,18,29,14,14,14,17,15,20,8,13,9,6,20,21,40,367.92,388,6588,123.71
225,20.550522648083625,11.825783972125436,21.006968641114984,20.62020905923345,17.581881533101047,11.0,14.874564459930314,15.522648083623693,15.613240418118467,22.60278745644599,14.142857142857142,15.923344947735192,22.0801393728223,14.442508710801393,12.275261324041812,11.961672473867596,17.257839721254356,16.066202090592334,15.853658536585366,9.0,16.445993031358885,10.484320557491289,9.0,19.282229965156795,21.26829268292683,32.09059233449477,27,14,23,25,20,11,16,17,18,24,16,19,25,15,15,13,21,17,20,9,21,11,9,20,25,41,405.39,432,7470,144.57
250,21.156794425087107,12.825783972125436,24.693379790940767,20.076655052264808,18.961672473867594,12.0,15.062717770034844,19.073170731707318,19.362369337979093,23.35191637630662,16.585365853658537,17.609756097560975,26.0801393728223,17.28919860627178,13.777003484320558,12.961672473867596,17.926829268292682,19.233449477351915,19.390243902439025,10.0,16.70731707317073,10.484320557491289,9.0,21.689895470383274,23.954703832752614,33.80487804878049,28,15,26,23,23,12,16,21,24,25,19,21,29,18,17,14,23,21,25,10,21,11,9,23,30,44,444.22,480,8223,165.64
275,22.65505226480836,16.477351916376307,26.60278745644599,21.54006968641115,20.961672473867594,16.020905923344948,16.066202090592334,21.34843205574913,19.898954703832754,23.522648083623693,16.421602787456447,19.881533101045296,32.87108013937282,21.35191637630662,13.777003484320558,13.871080139372822,17.5609756097561,19.27177700348432,22.574912891986063,15.372822299651569,16.087108013937282,11.853658536585366,10.0,21.0,26.682926829268293,35.20557491289198,30,19,31,27,25,18,17,24,24,25,19,23,40,25,17,16,21,21,30,16,20,13,10,21,34,46,481.47,524,9138,176.79
300,25.738675958188153,18.017421602787458,27.101045296167246,21.916376306620208,23.961672473867594,16.121951219512194,16.066202090592334,28.75609756097561,19.898954703832754,25.606271777003485,18.5993031358885,21.480836236933797,32.289198606271775,22.139372822299652,14.662020905923345,17.871080139372822,19.181184668989548,19.27177700348432,22.574912891986063,18.777003484320556,18.445993031358885,14.250871080139373,11.0,23.463414634146343,26.51567944250871,36.20905923344948,34,21,29,27,28,18,17,36,24,28,21,27,37,25,19,20,24,21,30,20,23,16,11,25,34,47,523.92,574,9903,200.71
325,25.463414634146343,19.017421602787458,29.101045296167246,21.916376306620208,25.62369337979094,19.121951219512194,17.066202090592334,29.254355400696863,20.770034843205575,26.606271777003485,19.5993031358885,23.480836236933797,33.73867595818815,25.679442508710803,17.679442508710803,18.871080139372822,21.181184668989548,21.822299651567945,24.16376306620209,20.226480836236934,18.445993031358885,16.250871080139373,15.0,23.463414634146343,27.017421602787458,37.20905923344948,33,22,31,27,30,21,18,37,25,29,22,29,39,28,22,21,26,23,31,22,23,18,15,25,35,48,563.57,616,10839,202.68
350,26.45644599303136,21.017421602787458,32.184668989547035,25.522648083623693,28.60278745644599,20.121951219512194,22.421602787456447,30.874564459930312,23.909407665505228,30.041811846689896,21.010452961672474,22.86759581881533,35.728222996515676,28.264808362369337,20.860627177700348,19.33101045296167,21.822299651567945,25.38327526132404,26.8397212543554,22.498257839721255,21.087108013937282,19.149825783972126,16.0,26.463414634146343,26.05574912891986,39.15679442508711,34,24,37,31,36,22,28,38,31,34,24,26,42,32,23,22,26,30,35,27,25,22,16,28,32,51,609.06,668,11715,216.71
375,26.48432055749129,24.480836236933797,32.714285714285715,27.94773519163763,27.425087108013937,21.463414634146343,24.975609756097562,31.916376306620208,26.282229965156795,30.041811846689896,22.425087108013937,24.21951219512195,36.163763066202094,28.59581881533101,22.13240418118467,21.609756097560975,24.9198606271777,26.38327526132404,28.313588850174217,22.153310104529616,24.73170731707317,21.254355400696863,17.0,28.48780487804878,25.317073170731707,41.13240418118467,34,29,39,34,34,25,32,41,34,34,24,27,43,31,25,27,29,32,37,26,30,25,17,31,30,54,642.2,708,12477,236.61
400,28.34494773519164,24.975609756097562,32.54703832752613,28.40418118466899,29.153310104529616,22.8397212543554,27.254355400696863,30.526132404181183,25.54006968641115,32.825783972125436,23.7595818815331,24.418118466898953,35.98954703832753,30.627177700348433,25.1602787456446,20.574912891986063,25.641114982578397,27.32752613240418,27.428571428571427,22.306620209059233,24.8397212543554,21.174216027874564,20.0,30.66898954703833,26.773519163763066,39.70034843205575,39,30,37,34,34,24,34,38,31,38,27,26,41,34,29,24,29,33,35,26,30,24,20,33,32,52,674.21,750,13362,258.93
425,30.128919860627178,26.494773519163765,34.271777003484324,29.67595818815331,30.881533101045296,23.250871080139373,28.2404181184669,33.65156794425087,26.818815331010452,33.707317073170735,24.505226480836235,26.51567944250871,39.24390243902439,30.519163763066203,28.195121951219512,21.445993031358885,27.32404181184669,28.745644599303137,28.05226480836237,25.51567944250871,27.11149825783972,22.174216027874564,21.926829268292682,29.662020905923345,29.135888501742162,38.045296167247386,41,32,42,38,38,25,34,41,31,39,26,28,47,33,32,25,31,34,35,31,33,25,23,31,37,48,706.41,780,13704,269.0
450,30.641114982578397,27.536585365853657,34.44599303135889,30.125435540069688,33.149825783972126,23.902439024390244,32.951219512195124,38.44947735191638,28.65505226480836,34.46689895470383,26.916376306620208,27.742160278745644,39.66202090592334,36.08362369337979,30.128919860627178,21.393728222996515,28.32404181184669,32.10801393728223,32.07665505226481,26.689895470383274,30.425087108013937,24.174216027874564,23.54006968641115,33.01742160278746,33.167247386759584,37.857142857142854,41,33,41,38,41,26,42,55,35,41,32,31,48,45,35,26,32,39,43,31,39,27,25,38,43,47,744.38,834,14589,285.96
475,30.38327526132404,27.536585365853657,35.42857142857143,30.818815331010452,35.8780487804878,24.902439024390244,33.10104529616725,38.292682926829265,29.048780487804876,38.53310104529617,27.885017421602786,28.905923344947734,40.940766550522646,40.853658536585364,29.993031358885016,22.407665505226483,29.89547038327526,31.247386759581882,36.24738675958188,29.613240418118465,31.174216027874564,24.174216027874564,25.16376306620209,38.257839721254356,36.19512195121951,38.641114982578394,39,33,41,40,46,27,42,51,36,49,31,34,48,52,36,26,35,38,49,33,40,27,27,45,47,48,783.16,884,15243,288.64
500,32.59581881533101,29.498257839721255,37.142857142857146,31.254355400696863,38.10801393728223,27.4390243902439,37.44947735191638,39.940766550522646,29.501742160278745,37.62020905923345,30.090592334494772,30.45644599303136,42.1602787456446,38.048780487804876,30.578397212543553,22.50871080139373,29.916376306620208,32.21951219512195,38.40766550522648,31.43205574912892,32.90592334494774,24.174216027874564,27.930313588850176,38.77003484320557,38.637630662020904,41.728222996515676,42,37,43,39,49,30,49,52,36,46,34,34,51,46,34,25,35,40,51,36,41,27,31,46,50,52,821.07,928,16113,289.57
525,36.55400696864111,30.86759581881533,35.70034843205575,33.68292682926829,36.62717770034843,28.885017421602786,36.97212543554007,39.89547038327526,32.26132404181185,37.292682926829265,30.51219512195122,33.846689895470384,42.54006968641115,39.961672473867594,31.78745644599303,24.501742160278745,31.905923344947734,36.22996515679443,36.51219512195122,34.606271777003485,34.89198606271777,23.257839721254356,28.930313588850176,40.97560975609756,38.92334494773519,41.87108013937282,47,38,39,43,44,32,45,51,38,45,33,38,50,46,35,27,38,44,45,39,44,25,32,48,49,49,853.76,952,16515,295.82
550,39.33101045296167,36.45296167247387,34.99651567944251,34.1219512195122,35.045296167247386,31.8397212543554,38.43554006968641,40.7595818815331,33.31707317073171,38.055749128919864,36.073170731707314,34.58536585365854,42.45644599303136,40.34494773519164,33.26480836236934,25.226480836236934,33.98954703832753,36.30662020905923,36.89198606271777,35.606271777003485,34.89198606271777,25.48432055749129,28.16724738675958,39.846689895470384,42.55400696864111,42.55400696864111,51,46,37,42,43,35,47,52,39,46,43,40,50,48,37,27,41,45,46,40,44,26,30,46,52,51,881.86,984,16725,299.89
575,39.386759581881535,34.958188153310104,35.02439024390244,34.637630662020904,34.68292682926829,32.66550522648084,38.073170731707314,40.832752613240416,32.77351916376307,37.08362369337979,35.81184668989547,33.846689895470384,40.02090592334495,41.34494773519164,34.68989547038328,25.550522648083625,35.37979094076655,36.33797909407666,37.65853658536585,35.57142857142857,33.850174216027874,30.257839721254356,30.320557491289197,40.54006968641115,40.73867595818815,43.43205574912892,51,42,37,40,38,36,45,52,36,44,41,38,45,49,38,28,42,45,48,40,41,32,32,46,48,50,887.07,964,16245,297.61
600,36.70383275261324,34.48780487804878,36.1219512195122,36.91289198606272,34.965156794425084,32.78397212543554,38.51219512195122,44.393728222996515,32.825783972125436,36.57491289198606,35.5609756097561,31.135888501742162,39.22648083623693,41.66202090592334,35.20209059233449,26.752613240418118,36.42160278745644,36.9198606271777,35.613240418118465,37.362369337979096,37.55749128919861,29.801393728222997,29.689895470383274,42.048780487804876,42.46341463414634,43.54703832752613,46,41,38,44,39,36,45,59,36,42,40,34,43,48,38,30,44,43,43,44,48,31,31,47,46,52,905.44,976,16272,296.11
625,41.41114982578397,35.5609756097561,38.034843205574916,40.801393728223,36.23344947735192,33.505226480836235,39.51219512195122,45.606271777003485,36.37282229965157,39.282229965156795,36.32752613240418,35.48780487804878,42.034843205574916,42.52961672473867,35.66202090592334,30.5609756097561,35.254355400696866,40.91289198606272,34.97560975609756,37.358885017421606,38.58536585365854,31.585365853658537,32.167247386759584,44.13937282229965,44.98606271777003,45.292682926829265,53,43,41,51,43,38,46,61,41,45,41,41,46,47,38,32,40,47,41,45,50,33,34,52,51,54,950.91,1038,17553,303.29
650,39.75609756097561,37.57142857142857,38.10104529616725,38.22648083623693,36.282229965156795,37.94773519163763,40.75261324041812,45.5191637630662,36.853658536585364,39.90592334494774,35.89895470383275,34.47038327526133,43.77351916376307,43.34494773519164,35.59581881533101,33.01393728222997,35.54006968641115,42.19512195121951,34.47038327526133,37.86759581881533,42.1219512195122,33.616724738675956,33.23693379790941,43.613240418118465,45.62369337979094,45.56445993031359,49,45,42,46,44,44,48,58,39,45,39,39,51,50,38,35,40,48,38,45,51,35,34,50,53,54,964.66,1040,17241,301.32
